Time\ number,r1_2_200,r2_1_300,Time\ Probability,r1_2_200,r2_1_300
9630,1.9999998001964428e+24,200003364068745408,9630,9.999999999e-11,0.0009990177857541504
9640,1.9999998001961183e+24,200003689217775488,9640,9.999999999e-11,0.000999019408252624
9650,1.9999997999959878e+24,200204012028016864,9650,9.999999999e-11,0.0010000190210395022
9660,1.9999997999960705e+24,200203929545802560,9660,9.999999999e-11,0.0010000186094528559
9670,1.9999998001967486e+24,200003057688722080,9670,9.999999999e-11,0.0009990162569132935
9680,1.999999800195628e+24,200004180278308736,9680,9.999999999e-11,0.0009990218586519448
9690,1.9999997999955122e+24,200204487830638560,9690,9.999999999e-11,0.0010000213952968673
9700,1.9999998001958053e+24,200004002805796224,9700,9.999999999e-11,0.000999020973061485
9710,1.999999800194699e+24,200005111394373280,9710,9.999999999e-11,0.0009990265049348395
9720,1.999999800194412e+24,200005398817752512,9720,9.999999999e-11,0.0009990279391817317
9730,1.9999997999947096e+24,200205290399413696,9730,9.999999999e-11,0.0010000254001188806
9740,1.9999998001946177e+24,200005192963213792,9740,9.999999999e-11,0.0009990269119645545
9750,1.9999997999937228e+24,200206277210085632,9750,9.999999999e-11,0.0010000303243087928
9760,1.9999997999946398e+24,200205360208932256,9760,9.999999999e-11,0.0010000257484687092
9770,1.999999799995935e+24,200204064905292960,9770,9.999999999e-11,0.001000019284897364
9780,1.999999799996014e+24,200203986103477696,9780,9.999999999e-11,0.001000018891675927
9790,1.9999998001966927e+24,200003113724101920,9790,9.999999999e-11,0.0009990165365306696
9800,1.99999980019636e+24,200003447153577152,9800,9.999999999e-11,0.0009990182003486914
9810,1.9999998001964294e+24,200003377481836768,9810,9.999999999e-11,0.000999017852685675
9820,1.9999997999962968e+24,200203703203710464,9820,9.999999999e-11,0.0010000174800047254
9830,1.9999998001961806e+24,200003626890771456,9830,9.999999999e-11,0.0009990190972399516
9840,1.999999800196653e+24,200003153413609184,9840,9.999999999e-11,0.0009990167345818994
9850,1.9999998001971102e+24,200002695525374528,9850,9.999999999e-11,0.0009990144497128157
9860,1.999999800197168e+24,200002637545884576,9860,9.999999999e-11,0.0009990141603943004
9870,1.9999998001980167e+24,200001787085071296,9870,9.999999999e-11,0.0009990099165821957
9880,1.9999998001976562e+24,200002148328221152,9880,9.999999999e-11,0.0009990117191908895
9890,1.9999997999978948e+24,200202105170039840,9890,9.999999999e-11,0.001000009505808934
9900,1.9999998001969478e+24,200002858152005696,9900,9.999999999e-11,0.000999015261222119
9910,1.9999997999960152e+24,200203984642560992,9910,9.999999999e-11,0.0010000188843859454
9920,1.9999998001966933e+24,200003113132683840,9920,9.999999999e-11,0.0009990165335794848
9930,1.9999997999961586e+24,200203841465498880,9930,9.999999999e-11,0.0010000181699317164
9940,1.999999799996236e+24,200203764008070240,9940,9.999999999e-11,0.0010000177834187738
9950,1.99999980019572e+24,200004088443611456,9950,9.999999999e-11,0.0009990214003954485
9960,1.9999998001965958e+24,200003210821046624,9960,9.999999999e-11,0.0009990170210458628
9970,1.999999800197451e+24,200002353795619392,9970,9.999999999e-11,0.0009990127444762615
9980,1.9999998001974997e+24,200002305054822848,9980,9.999999999e-11,0.0009990125012589624
9990,1.9999997999969515e+24,200203048541722368,9990,9.999999999e-11,0.0010000142132382353
10000,1.9999998001976052e+24,200002199492613056,10000,9.999999999e-11,0.000999011974501966
