Time,H2O,OH-,H+,K+,Na+,H2O:=cell_1,OH-:=cell_1,H+:=cell_1,K+:=cell_1,Na+:=cell_1,ATP:=cell_1,ADP:=cell_1,Pi:=cell_1,Na+_channel:=cell_1,K+_channel:=cell_1,Na+_K+_pump:=cell_1
2250,10000000530025,469975,469975,68060200,111994700,10000000424190,470061,470061,131939800,88005300,999989425100,10574900,10574900,200,300,500
2260,10000000531065,468935,468935,68075200,112102200,10000000424890,468936,468936,131924800,87897800,999989382600,10617400,10617400,200,300,500
2270,10000000532162,467838,467838,68057400,112198900,10000000425547,467890,467890,131942600,87801100,999989343700,10656300,10656300,200,300,500
2280,10000000533207,466793,466793,68020800,112223800,10000000426243,466811,466811,131979200,87776200,999989305400,10694600,10694600,200,300,500
2290,10000000534273,465727,465727,67960800,112293800,10000000426976,465678,465678,132039200,87706200,999989265400,10734600,10734600,200,300,500
2300,10000000535345,464655,464655,67924400,112398400,10000000427634,464638,464638,132075600,87601600,999989227200,10772800,10772800,200,300,500
2310,10000000536426,463574,463574,67924800,112457800,10000000428295,463579,463579,132075200,87542200,999989187400,10812600,10812600,200,300,500
2320,10000000537480,462520,462520,67889400,112560900,10000000429022,462475,462475,132110600,87439100,999989149700,10850300,10850300,200,300,500
2330,10000000538553,461447,461447,67819000,112671500,10000000429674,461421,461421,132181000,87328500,999989109500,10890500,10890500,200,300,500
2340,10000000539621,460379,460379,67759200,112761200,10000000430335,460361,460361,132240800,87238800,999989069600,10930400,10930400,200,300,500
2350,10000000540687,459313,459313,67705000,112847500,10000000430982,459293,459293,132295000,87152500,999989027500,10972500,10972500,200,300,500
2360,10000000541703,458297,458297,67623600,112939600,10000000431610,458258,458258,132376400,87060400,999988986800,11013200,11013200,200,300,500
2370,10000000542745,457255,457255,67524000,112999000,10000000432309,457161,457161,132476000,87001000,999988947000,11053000,11053000,200,300,500
2380,10000000543804,456196,456196,67483000,113120500,10000000432914,456151,456151,132517000,86879500,999988906500,11093500,11093500,200,300,500
2390,10000000544849,455151,455151,67505000,113237500,10000000433579,455096,455096,132495000,86762500,999988867500,11132500,11132500,200,300,500
2400,10000000545954,454046,454046,67459800,113410300,10000000434179,454120,454120,132540200,86589700,999988829900,11170100,11170100,200,300,500
2410,10000000546994,453006,453006,67402400,113546400,10000000434814,453098,453098,132597600,86453600,999988791200,11208800,11208800,200,300,500
2420,10000000548049,451951,451951,67438200,113587700,10000000435467,452074,452074,132561800,86412300,999988754100,11245900,11245900,200,300,500
2430,10000000549109,450891,450891,67371000,113663500,10000000436068,451087,451087,132629000,86336500,999988715500,11284500,11284500,200,300,500
2440,10000000550139,449861,449861,67354000,113759000,10000000436722,450048,450048,132646000,86241000,999988677000,11323000,11323000,200,300,500
2450,10000000551147,448853,448853,67433400,113799900,10000000437361,449006,449006,132566600,86200100,999988636700,11363300,11363300,200,300,500
2460,10000000552113,447887,447887,67400800,113923800,10000000437959,447995,447995,132599200,86076200,999988595400,11404600,11404600,200,300,500
2470,10000000553105,446895,446895,67326200,114005700,10000000438630,446951,446951,132673800,85994300,999988558100,11441900,11441900,200,300,500
2480,10000000554093,445907,445907,67334600,114098100,10000000439107,446066,446066,132665400,85901900,999988517300,11482700,11482700,200,300,500
2490,10000000555068,444932,444932,67283800,114209300,10000000439679,445090,445090,132716200,85790700,999988476900,11523100,11523100,200,300,500
2500,10000000556034,443966,443966,67276200,114275700,10000000440255,444126,444126,132723800,85724300,999988438100,11561900,11561900,200,300,500
2510,10000000557015,442985,442985,67163600,114404600,10000000440852,443166,443166,132836400,85595400,999988401800,11598200,11598200,200,300,500
2520,10000000557970,442030,442030,67085000,114477500,10000000441520,442155,442155,132915000,85522500,999988367500,11632500,11632500,200,300,500
2530,10000000558914,441086,441086,67010200,114619700,10000000442113,441188,441188,132989800,85380300,999988330100,11669900,11669900,200,300,500
2540,10000000559895,440105,440105,67055400,114721900,10000000442651,440276,440276,132944600,85278100,999988292700,11707300,11707300,200,300,500
2550,10000000560839,439161,439161,67042000,114822000,10000000443220,439340,439340,132958000,85178000,999988256000,11744000,11744000,200,300,500
2560,10000000561753,438247,438247,67047400,114943900,10000000443817,438370,438370,132952600,85056100,999988218700,11781300,11781300,200,300,500
2570,10000000562778,437222,437222,67024400,115073400,10000000444368,437454,437454,132975600,84926600,999988182200,11817800,11817800,200,300,500
2580,10000000563738,436262,436262,66979200,115206200,10000000444970,436476,436476,133020800,84793800,999988144600,11855400,11855400,200,300,500
2590,10000000564639,435361,435361,66959000,115296500,10000000445512,435533,435533,133041000,84703500,999988104500,11895500,11895500,200,300,500
2600,10000000565559,434441,434441,66930400,115404400,10000000446146,434506,434506,133069600,84595600,999988065200,11934800,11934800,200,300,500
2610,10000000566495,433505,433505,66867600,115493600,10000000446765,433523,433523,133132400,84506400,999988028800,11971200,11971200,200,300,500
2620,10000000567410,432590,432590,66837600,115638600,10000000447362,432576,432576,133162400,84361400,999987993800,12006200,12006200,200,300,500
2630,10000000568344,431656,431656,66801000,115693500,10000000447971,431584,431584,133199000,84306500,999987955500,12044500,12044500,200,300,500
2640,10000000569240,430760,430760,66741000,115783500,10000000448552,430603,430603,133259000,84216500,999987915500,12084500,12084500,200,300,500
2650,10000000570201,429799,429799,66677600,115888600,10000000449082,429656,429656,133322400,84111400,999987873800,12126200,12126200,200,300,500
2660,10000000571045,428955,428955,66618600,115987100,10000000449589,428754,428754,133381400,84012900,999987834300,12165700,12165700,200,300,500
2670,10000000571930,428070,428070,66591000,116113500,10000000450105,427850,427850,133409000,83886500,999987795500,12204500,12204500,200,300,500
2680,10000000572843,427157,427157,66537800,116223300,10000000450684,426905,426905,133462200,83776700,999987758900,12241100,12241100,200,300,500
2690,10000000573762,426238,426238,66432800,116325800,10000000451216,425998,425998,133567200,83674200,999987721400,12278600,12278600,200,300,500
2700,10000000574652,425348,425348,66432000,116392000,10000000451768,425092,425092,133568000,83608000,999987686000,12314000,12314000,200,300,500
2710,10000000575538,424462,424462,66387000,116454500,10000000452307,424178,424178,133613000,83545500,999987648500,12351500,12351500,200,300,500
2720,10000000576385,423615,423615,66404000,116594000,10000000452873,423247,423247,133596000,83406000,999987612000,12388000,12388000,200,300,500
2730,10000000577279,422721,422721,66347000,116649500,10000000453386,422349,422349,133653000,83350500,999987573500,12426500,12426500,200,300,500
2740,10000000578218,421782,421782,66329200,116761200,10000000453935,421461,421461,133670800,83238800,999987539600,12460400,12460400,200,300,500
2750,10000000579176,420824,420824,66295200,116847200,10000000454444,420532,420532,133704800,83152800,999987497600,12502400,12502400,200,300,500
2760,10000000580044,419956,419956,66328200,116987700,10000000454969,419672,419672,133671800,83012300,999987464100,12535900,12535900,200,300,500
2770,10000000580927,419073,419073,66281800,117072300,10000000455515,418744,418744,133718200,82927700,999987425900,12574100,12574100,200,300,500
2780,10000000581847,418153,418153,66278600,117162100,10000000455989,417904,417904,133721400,82837900,999987389300,12610700,12610700,200,300,500
2790,10000000582735,417265,417265,66315000,117212500,10000000456496,417029,417029,133685000,82787500,999987352500,12647500,12647500,200,300,500
2800,10000000583592,416408,416408,66238200,117292700,10000000457039,416152,416152,133761800,82707300,999987319100,12680900,12680900,200,300,500
2810,10000000584437,415563,415563,66191400,117437900,10000000457510,415297,415297,133808600,82562100,999987280700,12719300,12719300,200,300,500
2820,10000000585260,414740,414740,66144200,117533700,10000000457964,414457,414457,133855800,82466300,999987242100,12757900,12757900,200,300,500
2830,10000000586090,413910,413910,66165200,117602200,10000000458418,413608,413608,133834800,82397800,999987202600,12797400,12797400,200,300,500
2840,10000000586949,413051,413051,66127200,117659200,10000000458914,412722,412722,133872800,82340800,999987163600,12836400,12836400,200,300,500
2850,10000000587734,412266,412266,66100400,117764400,10000000459378,411874,411874,133899600,82235600,999987125200,12874800,12874800,200,300,500
2860,10000000588618,411382,411382,66059200,117791200,10000000459848,411048,411048,133940800,82208800,999987089600,12910400,12910400,200,300,500
2870,10000000589456,410544,410544,65952600,117881100,10000000460315,410148,410148,134047400,82118900,999987046300,12953700,12953700,200,300,500
2880,10000000590283,409717,409717,65951600,117937600,10000000460831,409277,409277,134048400,82062400,999987010800,12989200,12989200,200,300,500
2890,10000000591115,408885,408885,65922000,118087000,10000000461293,408417,408417,134078000,81913000,999986971000,13029000,13029000,200,300,500
2900,10000000591933,408067,408067,65919800,118155300,10000000461735,407614,407614,134080200,81844700,999986934900,13065100,13065100,200,300,500
2910,10000000592807,407193,407193,65840200,118214700,10000000462155,406796,406796,134159800,81785300,999986895100,13104900,13104900,200,300,500
2920,10000000593632,406368,406368,65856600,118295100,10000000462637,405946,405946,134143400,81704900,999986858300,13141700,13141700,200,300,500
2930,10000000594472,405528,405528,65780600,118369100,10000000463066,405137,405137,134219400,81630900,999986820300,13179700,13179700,200,300,500
2940,10000000595290,404710,404710,65772400,118436400,10000000463422,404390,404390,134227600,81563600,999986781200,13218800,13218800,200,300,500
2950,10000000596141,403859,403859,65768000,118518000,10000000463873,403567,403567,134232000,81482000,999986744000,13256000,13256000,200,300,500
2960,10000000596952,403048,403048,65727600,118628600,10000000464280,402758,402758,134272400,81371400,999986703800,13296200,13296200,200,300,500
2970,10000000597767,402233,402233,65805800,118696300,10000000464736,401943,401943,134194200,81303700,999986667900,13332100,13332100,200,300,500
2980,10000000598544,401456,401456,65716600,118745100,10000000465108,401175,401175,134283400,81254900,999986628300,13371700,13371700,200,300,500
2990,10000000599378,400622,400622,65681000,118858500,10000000465515,400390,400390,134319000,81141500,999986590500,13409500,13409500,200,300,500
3000,10000000600145,399855,399855,65666200,119040700,10000000465931,399600,399600,134333800,80959300,999986553100,13446900,13446900,200,300,500
3010,10000000600957,399043,399043,65614800,119067800,10000000466363,398811,398811,134385200,80932200,999986517400,13482600,13482600,200,300,500
3020,10000000601744,398256,398256,65601200,119228200,10000000466807,397999,397999,134398800,80771800,999986480600,13519400,13519400,200,300,500
3030,10000000602592,397408,397408,65626200,119300700,10000000467227,397204,397204,134373800,80699300,999986443100,13556900,13556900,200,300,500
3040,10000000603380,396620,396620,65580600,119384100,10000000467697,396356,396356,134419400,80615900,999986405300,13594700,13594700,200,300,500
3050,10000000604172,395828,395828,65495200,119507200,10000000468041,395635,395635,134504800,80492800,999986367600,13632400,13632400,200,300,500
3060,10000000604952,395048,395048,65456600,119625100,10000000468391,394892,394892,134543400,80374900,999986328300,13671700,13671700,200,300,500
3070,10000000605716,394284,394284,65448400,119762400,10000000468767,394125,394125,134551600,80237600,999986289200,13710800,13710800,200,300,500
3080,10000000606472,393528,393528,65432800,119845800,10000000469117,393397,393397,134567200,80154200,999986251400,13748600,13748600,200,300,500
3090,10000000607226,392774,392774,65416400,119920400,10000000469542,392590,392590,134583600,80079600,999986213200,13786800,13786800,200,300,500
3100,10000000608016,391984,391984,65384800,119937800,10000000469979,391795,391795,134615200,80062200,999986177400,13822600,13822600,200,300,500
3110,10000000608769,391231,391231,65403600,119994600,10000000470410,391008,391008,134596400,80005400,999986141800,13858200,13858200,200,300,500
3120,10000000609528,390472,390472,65357800,120048300,10000000470835,390204,390204,134642200,79951700,999986103900,13896100,13896100,200,300,500
3130,10000000610305,389695,389695,65333600,120159600,10000000471236,389432,389432,134666400,79840400,999986066800,13933200,13933200,200,300,500
3140,10000000611090,388910,388910,65326800,120264800,10000000471597,388687,388687,134673200,79735200,999986028400,13971600,13971600,200,300,500
3150,10000000611825,388175,388175,65249000,120306500,10000000471991,387954,387954,134751000,79693500,999985994500,14005500,14005500,200,300,500
