Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
5000,10000000033291,66709,66709,780534,0,0,7473,9999961591,70,70,5463,0,0,3000,2000,0,0,36553,468,9961561,10038439,10038439,1000,500,300,9999961518,66,66,5257,0,0,3000,2000,1,0,36334,551,9961484,10038516,10038516,1000,500,300,9999992381,64,64,36224,0,0,3000,2000,0,730,5679,509,9992345,10007655,10007655,1000,100,300,9999992351,70,70,36362,0,0,3000,2000,0,712,5427,563,9992321,10007679,10007679,1000,100,300,9999992326,63,63,36160,0,0,3000,2000,0,758,6002,436,9992289,10007711,10007711,1000,100,300,999980841,111,111,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980708,103,103,0,30890,80709,2,10000,980711,1019289,1019289,5000,3000,2000,999980769,94,94,0,30694,80762,1,10000,980763,1019237,1019237,5000,3000,2000,999980728,96,96,0,30791,80723,1,10000,980724,1019276,1019276,5000,3000,2000,999992339,106,106,0,91615,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992328,93,93,0,91609,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992282,107,107,0,91531,92289,0,10000,992289,1007711,1007711,5000,1000,2000
5100,10000000033786,66214,66214,776582,0,0,7547,9999961591,70,70,6228,0,0,3000,2000,0,0,36554,459,9961561,10038439,10038439,1000,500,300,9999961518,66,66,6099,0,0,3000,2000,0,0,36337,530,9961484,10038516,10038516,1000,500,300,9999992382,63,63,37003,0,0,3000,2000,0,664,5679,493,9992345,10007655,10007655,1000,100,300,9999992351,70,70,37132,0,0,3000,2000,0,635,5427,547,9992321,10007679,10007679,1000,100,300,9999992327,62,62,36956,0,0,3000,2000,0,691,6002,424,9992289,10007711,10007711,1000,100,300,999980841,111,111,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980702,108,108,0,30890,80709,1,10000,980710,1019290,1019290,5000,3000,2000,999980767,94,94,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980725,98,98,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992332,113,113,0,91681,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992333,88,88,0,91686,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992279,110,110,0,91598,92289,0,10000,992289,1007711,1007711,5000,1000,2000
5200,10000000034221,65779,65779,772744,0,0,7612,9999961591,70,70,7009,0,0,3000,2000,0,0,36555,446,9961561,10038439,10038439,1000,500,300,9999961518,66,66,6883,0,0,3000,2000,0,0,36337,516,9961484,10038516,10038516,1000,500,300,9999992383,62,62,37786,0,0,3000,2000,0,609,5679,478,9992345,10007655,10007655,1000,100,300,9999992351,70,70,37881,0,0,3000,2000,0,563,5427,534,9992321,10007679,10007679,1000,100,300,9999992327,62,62,37697,0,0,3000,2000,0,637,6002,414,9992289,10007711,10007711,1000,100,300,999980851,101,101,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980704,105,105,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980772,89,89,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980729,94,94,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992337,108,108,0,91736,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992335,86,86,0,91758,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992283,106,106,0,91652,92289,0,10000,992289,1007711,1007711,5000,1000,2000
5300,10000000034674,65326,65326,768967,0,0,7692,9999961591,70,70,7748,0,0,3000,2000,0,0,36555,435,9961561,10038439,10038439,1000,500,300,9999961518,66,66,7640,0,0,3000,2000,0,0,36337,503,9961484,10038516,10038516,1000,500,300,9999992384,61,61,38581,0,0,3000,2000,0,560,5679,455,9992345,10007655,10007655,1000,100,300,9999992351,70,70,38632,0,0,3000,2000,0,519,5427,516,9992321,10007679,10007679,1000,100,300,9999992327,62,62,38432,0,0,3000,2000,0,571,6002,399,9992289,10007711,10007711,1000,100,300,999980851,101,101,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980706,103,103,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980771,90,90,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980729,94,94,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992339,106,106,0,91785,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992333,88,88,0,91802,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992285,104,104,0,91718,92289,0,10000,992289,1007711,1007711,5000,1000,2000
5400,10000000035111,64889,64889,765168,0,0,7756,9999961591,70,70,8497,0,0,3000,2000,0,0,36555,426,9961561,10038439,10038439,1000,500,300,9999961519,65,65,8397,0,0,3000,2000,0,0,36337,491,9961484,10038516,10038516,1000,500,300,9999992384,61,61,39366,0,0,3000,2000,0,499,5679,443,9992345,10007655,10007655,1000,100,300,9999992351,70,70,39391,0,0,3000,2000,0,470,5427,496,9992321,10007679,10007679,1000,100,300,9999992328,61,61,39181,0,0,3000,2000,0,519,6002,388,9992289,10007711,10007711,1000,100,300,999980854,98,98,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980713,96,96,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980768,93,93,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980730,93,93,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992344,101,101,0,91846,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992335,86,86,0,91851,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992291,98,98,0,91770,92289,0,10000,992289,1007711,1007711,5000,1000,2000
5500,10000000035516,64484,64484,761407,0,0,7842,9999961591,70,70,9287,0,0,3000,2000,0,0,36555,410,9961561,10038439,10038439,1000,500,300,9999961520,64,64,9120,0,0,3000,2000,0,0,36337,474,9961484,10038516,10038516,1000,500,300,9999992385,60,60,40132,0,0,3000,2000,0,459,5679,424,9992345,10007655,10007655,1000,100,300,9999992351,70,70,40152,0,0,3000,2000,0,433,5427,478,9992321,10007679,10007679,1000,100,300,9999992328,61,61,39902,0,0,3000,2000,0,478,6002,372,9992289,10007711,10007711,1000,100,300,999980854,98,98,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980709,100,100,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980770,91,91,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980726,97,97,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992349,96,96,0,91886,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992332,89,89,0,91888,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992291,98,98,0,91811,92289,0,10000,992289,1007711,1007711,5000,1000,2000
5600,10000000035950,64050,64050,757650,0,0,7898,9999961591,70,70,10037,0,0,3000,2000,0,0,36555,401,9961561,10038439,10038439,1000,500,300,9999961520,64,64,9877,0,0,3000,2000,0,0,36337,454,9961484,10038516,10038516,1000,500,300,9999992385,60,60,40887,0,0,3000,2000,0,422,5679,417,9992345,10007655,10007655,1000,100,300,9999992352,69,69,40912,0,0,3000,2000,0,391,5427,467,9992321,10007679,10007679,1000,100,300,9999992329,60,60,40637,0,0,3000,2000,0,423,6002,363,9992289,10007711,10007711,1000,100,300,999980853,99,99,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980715,94,94,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980764,97,97,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980728,95,95,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992352,93,93,0,91923,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992327,94,94,0,91930,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992285,104,104,0,91866,92289,0,10000,992289,1007711,1007711,5000,1000,2000
5700,10000000036365,63635,63635,753906,0,0,7957,9999961591,70,70,10814,0,0,3000,2000,0,0,36555,389,9961561,10038439,10038439,1000,500,300,9999961520,64,64,10621,0,0,3000,2000,0,0,36337,442,9961484,10038516,10038516,1000,500,300,9999992386,59,59,41642,0,0,3000,2000,0,391,5679,404,9992345,10007655,10007655,1000,100,300,9999992352,69,69,41686,0,0,3000,2000,0,353,5427,456,9992321,10007679,10007679,1000,100,300,9999992329,60,60,41331,0,0,3000,2000,0,377,6002,352,9992289,10007711,10007711,1000,100,300,999980854,98,98,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980720,89,89,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980766,95,95,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980729,94,94,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992353,92,92,0,91954,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992330,91,91,0,91968,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992282,107,107,0,91912,92289,0,10000,992289,1007711,1007711,5000,1000,2000
5800,10000000036746,63254,63254,750257,0,0,8020,9999961591,70,70,11540,0,0,3000,2000,0,0,36555,369,9961561,10038439,10038439,1000,500,300,9999961521,63,63,11353,0,0,3000,2000,0,0,36337,427,9961484,10038516,10038516,1000,500,300,9999992386,59,59,42380,0,0,3000,2000,0,362,5679,395,9992345,10007655,10007655,1000,100,300,9999992352,69,69,42413,0,0,3000,2000,0,319,5427,448,9992321,10007679,10007679,1000,100,300,9999992329,60,60,42057,0,0,3000,2000,0,349,6002,341,9992289,10007711,10007711,1000,100,300,999980859,93,93,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980719,90,90,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980766,95,95,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980728,95,95,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992347,98,98,0,91983,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992331,90,90,0,92002,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992288,101,101,0,91940,92289,0,10000,992289,1007711,1007711,5000,1000,2000
5900,10000000037113,62887,62887,746551,0,0,8086,9999961591,70,70,12242,0,0,3000,2000,0,0,36555,360,9961561,10038439,10038439,1000,500,300,9999961522,62,62,12093,0,0,3000,2000,0,0,36337,408,9961484,10038516,10038516,1000,500,300,9999992387,58,58,43111,0,0,3000,2000,0,326,5679,382,9992345,10007655,10007655,1000,100,300,9999992352,69,69,43197,0,0,3000,2000,0,290,5427,437,9992321,10007679,10007679,1000,100,300,9999992329,60,60,42806,0,0,3000,2000,0,313,6002,327,9992289,10007711,10007711,1000,100,300,999980865,87,87,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980716,93,93,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980758,103,103,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980727,96,96,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992341,104,104,0,92019,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992332,89,89,0,92031,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992288,101,101,0,91976,92289,0,10000,992289,1007711,1007711,5000,1000,2000
6000,10000000037502,62498,62498,742816,0,0,8146,9999961593,68,68,13042,0,0,3000,2000,0,0,36555,347,9961561,10038439,10038439,1000,500,300,9999961522,62,62,12806,0,0,3000,2000,0,0,36337,395,9961484,10038516,10038516,1000,500,300,9999992388,57,57,43870,0,0,3000,2000,0,295,5679,371,9992345,10007655,10007655,1000,100,300,9999992352,69,69,43937,0,0,3000,2000,0,252,5427,424,9992321,10007679,10007679,1000,100,300,9999992329,60,60,43529,0,0,3000,2000,0,287,6002,317,9992289,10007711,10007711,1000,100,300,999980867,85,85,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980722,87,87,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980755,106,106,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980726,97,97,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992347,98,98,0,92050,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992335,86,86,0,92069,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992295,94,94,0,92002,92289,0,10000,992289,1007711,1007711,5000,1000,2000
6100,10000000037873,62127,62127,739088,0,0,8197,9999961594,67,67,13774,0,0,3000,2000,0,0,36555,340,9961561,10038439,10038439,1000,500,300,9999961522,62,62,13564,0,0,3000,2000,0,0,36337,380,9961484,10038516,10038516,1000,500,300,9999992388,57,57,44584,0,0,3000,2000,0,263,5679,361,9992345,10007655,10007655,1000,100,300,9999992352,69,69,44689,0,0,3000,2000,0,235,5427,410,9992321,10007679,10007679,1000,100,300,9999992330,59,59,44301,0,0,3000,2000,0,254,6002,312,9992289,10007711,10007711,1000,100,300,999980867,85,85,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980719,90,90,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980766,95,95,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980729,94,94,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992350,95,95,0,92082,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992328,93,93,0,92086,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992291,98,98,0,92035,92289,0,10000,992289,1007711,1007711,5000,1000,2000
6200,10000000038271,61729,61729,735507,0,0,8268,9999961594,67,67,14488,0,0,3000,2000,0,0,36555,325,9961561,10038439,10038439,1000,500,300,9999961522,62,62,14258,0,0,3000,2000,0,0,36337,373,9961484,10038516,10038516,1000,500,300,9999992388,57,57,45254,0,0,3000,2000,0,242,5679,340,9992345,10007655,10007655,1000,100,300,9999992353,68,68,45480,0,0,3000,2000,0,216,5427,395,9992321,10007679,10007679,1000,100,300,9999992331,58,58,45013,0,0,3000,2000,0,235,6002,299,9992289,10007711,10007711,1000,100,300,999980859,93,93,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980721,88,88,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980760,101,101,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980730,93,93,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992349,96,96,0,92103,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992337,84,84,0,92105,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992291,98,98,0,92054,92289,0,10000,992289,1007711,1007711,5000,1000,2000
6300,10000000038660,61340,61340,731838,0,0,8329,9999961594,67,67,15213,0,0,3000,2000,0,0,36555,313,9961561,10038439,10038439,1000,500,300,9999961522,62,62,15013,0,0,3000,2000,0,0,36337,366,9961484,10038516,10038516,1000,500,300,9999992388,57,57,45963,0,0,3000,2000,0,218,5679,323,9992345,10007655,10007655,1000,100,300,9999992353,68,68,46213,0,0,3000,2000,0,195,5427,385,9992321,10007679,10007679,1000,100,300,9999992331,58,58,45760,0,0,3000,2000,0,215,6002,284,9992289,10007711,10007711,1000,100,300,999980859,93,93,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980714,95,95,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980762,99,99,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980726,97,97,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992342,103,103,0,92127,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992334,87,87,0,92126,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992293,96,96,0,92074,92289,0,10000,992289,1007711,1007711,5000,1000,2000
6400,10000000039010,60990,60990,728233,0,0,8391,9999961595,66,66,15959,0,0,3000,2000,0,0,36555,302,9961561,10038439,10038439,1000,500,300,9999961522,62,62,15748,0,0,3000,2000,0,0,36337,356,9961484,10038516,10038516,1000,500,300,9999992388,57,57,46662,0,0,3000,2000,0,201,5679,308,9992345,10007655,10007655,1000,100,300,9999992354,67,67,46933,0,0,3000,2000,0,180,5427,370,9992321,10007679,10007679,1000,100,300,9999992331,58,58,46465,0,0,3000,2000,0,190,6002,273,9992289,10007711,10007711,1000,100,300,999980863,89,89,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980718,91,91,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980755,106,106,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980727,96,96,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992341,104,104,0,92144,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992332,89,89,0,92141,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992291,98,98,0,92099,92289,0,10000,992289,1007711,1007711,5000,1000,2000
6500,10000000039397,60603,60603,724597,0,0,8432,9999961595,66,66,16678,0,0,3000,2000,0,0,36555,290,9961561,10038439,10038439,1000,500,300,9999961523,61,61,16503,0,0,3000,2000,0,0,36337,347,9961484,10038516,10038516,1000,500,300,9999992388,57,57,47358,0,0,3000,2000,0,178,5679,299,9992345,10007655,10007655,1000,100,300,9999992355,66,66,47685,0,0,3000,2000,0,159,5427,359,9992321,10007679,10007679,1000,100,300,9999992331,58,58,47179,0,0,3000,2000,0,171,6002,273,9992289,10007711,10007711,1000,100,300,999980865,87,87,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980721,88,88,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980753,108,108,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980736,87,87,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992342,103,103,0,92167,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992331,90,90,0,92162,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992293,96,96,0,92118,92289,0,10000,992289,1007711,1007711,5000,1000,2000
6600,10000000039794,60206,60206,721048,0,0,8483,9999961595,66,66,17407,0,0,3000,2000,0,0,36555,282,9961561,10038439,10038439,1000,500,300,9999961523,61,61,17199,0,0,3000,2000,0,0,36337,331,9961484,10038516,10038516,1000,500,300,9999992388,57,57,48023,0,0,3000,2000,0,161,5679,293,9992345,10007655,10007655,1000,100,300,9999992355,66,66,48436,0,0,3000,2000,0,140,5427,346,9992321,10007679,10007679,1000,100,300,9999992331,58,58,47887,0,0,3000,2000,0,157,6002,265,9992289,10007711,10007711,1000,100,300,999980859,93,93,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980722,87,87,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980756,105,105,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980735,88,88,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992343,102,102,0,92184,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992327,94,94,0,92181,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992295,94,94,0,92132,92289,0,10000,992289,1007711,1007711,5000,1000,2000
6700,10000000040151,59849,59849,717540,0,0,8523,9999961596,65,65,18116,0,0,3000,2000,0,0,36555,276,9961561,10038439,10038439,1000,500,300,9999961523,61,61,17888,0,0,3000,2000,0,0,36337,321,9961484,10038516,10038516,1000,500,300,9999992389,56,56,48710,0,0,3000,2000,0,147,5679,285,9992345,10007655,10007655,1000,100,300,9999992357,64,64,49145,0,0,3000,2000,0,126,5427,339,9992321,10007679,10007679,1000,100,300,9999992333,56,56,48601,0,0,3000,2000,0,138,6002,256,9992289,10007711,10007711,1000,100,300,999980860,92,92,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980722,87,87,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980761,100,100,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980731,92,92,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992342,103,103,0,92198,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992326,95,95,0,92195,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992292,97,97,0,92151,92289,0,10000,992289,1007711,1007711,5000,1000,2000
6800,10000000040526,59474,59474,713959,0,0,8570,9999961596,65,65,18847,0,0,3000,2000,0,0,36555,269,9961561,10038439,10038439,1000,500,300,9999961523,61,61,18592,0,0,3000,2000,0,0,36337,312,9961484,10038516,10038516,1000,500,300,9999992389,56,56,49440,0,0,3000,2000,0,132,5679,276,9992345,10007655,10007655,1000,100,300,9999992358,63,63,49857,0,0,3000,2000,0,111,5427,326,9992321,10007679,10007679,1000,100,300,9999992333,56,56,49305,0,0,3000,2000,0,128,6002,247,9992289,10007711,10007711,1000,100,300,999980859,93,93,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980720,89,89,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980766,95,95,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980737,86,86,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992340,105,105,0,92213,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992325,96,96,0,92210,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992292,97,97,0,92161,92289,0,10000,992289,1007711,1007711,5000,1000,2000
6900,10000000040872,59128,59128,710584,0,0,8618,9999961596,65,65,19541,0,0,3000,2000,0,0,36555,258,9961561,10038439,10038439,1000,500,300,9999961523,61,61,19246,0,0,3000,2000,0,0,36337,301,9961484,10038516,10038516,1000,500,300,9999992389,56,56,50088,0,0,3000,2000,0,119,5679,270,9992345,10007655,10007655,1000,100,300,9999992358,63,63,50574,0,0,3000,2000,0,95,5427,317,9992321,10007679,10007679,1000,100,300,9999992333,56,56,49967,0,0,3000,2000,0,116,6002,236,9992289,10007711,10007711,1000,100,300,999980860,92,92,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980717,92,92,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980763,98,98,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980734,89,89,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992342,103,103,0,92226,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992323,98,98,0,92226,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992298,91,91,0,92173,92289,0,10000,992289,1007711,1007711,5000,1000,2000
