Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
9000,9999999098802,1001198,1001198,639996,0,0,9223,9999960714,1006,1006,34049,0,0,3000,2000,0,0,36138,154,9961620,10038380,10038380,1000,500,300,9999960562,973,973,33150,0,0,3000,2000,0,0,36597,143,9961435,10038565,10038565,1000,500,300,9999991404,976,976,64115,0,0,3000,2000,0,13,5721,173,9992280,10007720,10007720,1000,100,300,9999991451,955,955,64318,0,0,3000,2000,0,24,5646,166,9992306,10007694,10007694,1000,100,300,9999991485,974,974,64372,0,0,3000,2000,0,18,5898,141,9992359,10007641,10007641,1000,100,300,999980770,91,91,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980852,107,107,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980675,100,100,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980763,97,97,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992278,102,102,0,92267,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992306,100,100,0,92282,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992349,110,110,0,92341,92359,0,10000,992359,1007641,1007641,5000,1000,2000
9100,9999999098906,1001094,1001094,636898,0,0,9247,9999960704,1016,1016,34663,0,0,3000,2000,0,0,36138,151,9961620,10038380,10038380,1000,500,300,9999960565,970,970,33742,0,0,3000,2000,0,0,36597,138,9961435,10038565,10038565,1000,500,300,9999991413,967,967,64742,0,0,3000,2000,0,12,5721,167,9992280,10007720,10007720,1000,100,300,9999991450,956,956,64944,0,0,3000,2000,0,22,5646,159,9992306,10007694,10007694,1000,100,300,9999991492,967,967,65011,0,0,3000,2000,0,15,5898,138,9992359,10007641,10007641,1000,100,300,999980764,97,97,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980851,108,108,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980675,100,100,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980768,92,92,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992278,102,102,0,92268,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992305,101,101,0,92284,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992350,109,109,0,92344,92359,0,10000,992359,1007641,1007641,5000,1000,2000
9200,9999999099375,1000625,1000625,633892,0,0,9270,9999960717,1003,1003,35257,0,0,3000,2000,0,0,36138,146,9961620,10038380,10038380,1000,500,300,9999960594,941,941,34354,0,0,3000,2000,0,0,36597,134,9961435,10038565,10038565,1000,500,300,9999991390,990,990,65349,0,0,3000,2000,0,12,5721,162,9992280,10007720,10007720,1000,100,300,9999991440,966,966,65552,0,0,3000,2000,0,22,5646,152,9992306,10007694,10007694,1000,100,300,9999991478,981,981,65596,0,0,3000,2000,0,13,5898,136,9992359,10007641,10007641,1000,100,300,999980766,95,95,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980850,109,109,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980672,103,103,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980766,94,94,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992283,97,97,0,92268,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992307,99,99,0,92284,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992351,108,108,0,92346,92359,0,10000,992359,1007641,1007641,5000,1000,2000
9300,9999999099860,1000140,1000140,630829,0,0,9291,9999960713,1007,1007,35888,0,0,3000,2000,0,0,36138,138,9961620,10038380,10038380,1000,500,300,9999960587,948,948,34944,0,0,3000,2000,0,0,36597,131,9961435,10038565,10038565,1000,500,300,9999991363,1017,1017,65950,0,0,3000,2000,0,11,5721,160,9992280,10007720,10007720,1000,100,300,9999991442,964,964,66167,0,0,3000,2000,0,18,5646,150,9992306,10007694,10007694,1000,100,300,9999991459,1000,1000,66222,0,0,3000,2000,0,12,5898,130,9992359,10007641,10007641,1000,100,300,999980771,90,90,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980848,111,111,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980681,94,94,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980766,94,94,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992284,96,96,0,92269,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992310,96,96,0,92288,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992356,103,103,0,92347,92359,0,10000,992359,1007641,1007641,5000,1000,2000
9400,9999999100375,999625,999625,627683,0,0,9309,9999960696,1024,1024,36497,0,0,3000,2000,0,0,36138,136,9961620,10038380,10038380,1000,500,300,9999960573,962,962,35558,0,0,3000,2000,0,0,36597,129,9961435,10038565,10038565,1000,500,300,9999991386,994,994,66578,0,0,3000,2000,0,10,5721,154,9992280,10007720,10007720,1000,100,300,9999991437,969,969,66808,0,0,3000,2000,0,18,5646,145,9992306,10007694,10007694,1000,100,300,9999991445,1014,1014,66876,0,0,3000,2000,0,11,5898,127,9992359,10007641,10007641,1000,100,300,999980770,91,91,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980848,111,111,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980680,95,95,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980762,98,98,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992281,99,99,0,92270,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992317,89,89,0,92288,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992350,109,109,0,92348,92359,0,10000,992359,1007641,1007641,5000,1000,2000
9500,9999999099760,1000240,1000240,624620,0,0,9324,9999960682,1038,1038,37121,0,0,3000,2000,0,0,36138,133,9961620,10038380,10038380,1000,500,300,9999960578,957,957,36185,0,0,3000,2000,0,0,36597,125,9961435,10038565,10038565,1000,500,300,9999991389,991,991,67171,0,0,3000,2000,0,9,5721,150,9992280,10007720,10007720,1000,100,300,9999991431,975,975,67404,0,0,3000,2000,0,18,5646,144,9992306,10007694,10007694,1000,100,300,9999991447,1012,1012,67499,0,0,3000,2000,0,10,5898,124,9992359,10007641,10007641,1000,100,300,999980772,89,89,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980858,101,101,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980672,103,103,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980759,101,101,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992275,105,105,0,92271,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992308,98,98,0,92288,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992354,105,105,0,92349,92359,0,10000,992359,1007641,1007641,5000,1000,2000
9600,9999999099551,1000449,1000449,621460,0,0,9348,9999960696,1024,1024,37781,0,0,3000,2000,0,0,36138,126,9961620,10038380,10038380,1000,500,300,9999960584,951,951,36847,0,0,3000,2000,0,0,36597,122,9961435,10038565,10038565,1000,500,300,9999991390,990,990,67792,0,0,3000,2000,0,8,5721,146,9992280,10007720,10007720,1000,100,300,9999991420,986,986,68001,0,0,3000,2000,0,17,5646,138,9992306,10007694,10007694,1000,100,300,9999991445,1014,1014,68119,0,0,3000,2000,0,9,5898,120,9992359,10007641,10007641,1000,100,300,999980770,91,91,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980858,101,101,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980671,104,104,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980763,97,97,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992279,101,101,0,92272,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992303,103,103,0,92289,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992358,101,101,0,92350,92359,0,10000,992359,1007641,1007641,5000,1000,2000
9700,9999999099371,1000629,1000629,618375,0,0,9371,9999960689,1031,1031,38376,0,0,3000,2000,0,0,36138,121,9961620,10038380,10038380,1000,500,300,9999960590,945,945,37484,0,0,3000,2000,0,0,36597,117,9961435,10038565,10038565,1000,500,300,9999991383,997,997,68386,0,0,3000,2000,0,8,5721,143,9992280,10007720,10007720,1000,100,300,9999991420,986,986,68600,0,0,3000,2000,0,15,5646,130,9992306,10007694,10007694,1000,100,300,9999991460,999,999,68779,0,0,3000,2000,0,8,5898,118,9992359,10007641,10007641,1000,100,300,999980771,90,90,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980860,99,99,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980668,107,107,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980770,90,90,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992273,107,107,0,92272,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992300,106,106,0,92291,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992360,99,99,0,92351,92359,0,10000,992359,1007641,1007641,5000,1000,2000
9800,9999999098557,1001443,1001443,615266,0,0,9390,9999960696,1024,1024,38994,0,0,3000,2000,0,0,36138,113,9961620,10038380,10038380,1000,500,300,9999960569,966,966,38092,0,0,3000,2000,0,0,36597,112,9961435,10038565,10038565,1000,500,300,9999991391,989,989,68984,0,0,3000,2000,0,7,5721,142,9992280,10007720,10007720,1000,100,300,9999991420,986,986,69239,0,0,3000,2000,0,13,5646,128,9992306,10007694,10007694,1000,100,300,9999991475,984,984,69425,0,0,3000,2000,0,8,5898,115,9992359,10007641,10007641,1000,100,300,999980769,92,92,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980854,105,105,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980662,113,113,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980772,88,88,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992274,106,106,0,92273,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992299,107,107,0,92293,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992359,100,100,0,92351,92359,0,10000,992359,1007641,1007641,5000,1000,2000
9900,9999999098834,1001166,1001166,612248,0,0,9410,9999960688,1032,1032,39606,0,0,3000,2000,0,0,36138,108,9961620,10038380,10038380,1000,500,300,9999960560,975,975,38708,0,0,3000,2000,0,0,36597,109,9961435,10038565,10038565,1000,500,300,9999991399,981,981,69610,0,0,3000,2000,0,6,5721,137,9992280,10007720,10007720,1000,100,300,9999991408,998,998,69829,0,0,3000,2000,0,11,5646,123,9992306,10007694,10007694,1000,100,300,9999991465,994,994,69999,0,0,3000,2000,0,7,5898,113,9992359,10007641,10007641,1000,100,300,999980766,95,95,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980859,100,100,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980666,109,109,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980770,90,90,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992277,103,103,0,92274,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992298,108,108,0,92295,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992358,101,101,0,92352,92359,0,10000,992359,1007641,1007641,5000,1000,2000
10000,9999999099113,1000887,1000887,609142,0,0,9430,9999960702,1018,1018,40241,0,0,3000,2000,0,0,36138,106,9961620,10038380,10038380,1000,500,300,9999960556,979,979,39319,0,0,3000,2000,0,0,36597,104,9961435,10038565,10038565,1000,500,300,9999991404,976,976,70235,0,0,3000,2000,0,6,5721,128,9992280,10007720,10007720,1000,100,300,9999991412,994,994,70432,0,0,3000,2000,0,9,5646,120,9992306,10007694,10007694,1000,100,300,9999991451,1008,1008,70631,0,0,3000,2000,0,6,5898,112,9992359,10007641,10007641,1000,100,300,999980761,100,100,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980854,105,105,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980672,103,103,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980771,89,89,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992282,98,98,0,92274,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992299,107,107,0,92297,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992358,101,101,0,92353,92359,0,10000,992359,1007641,1007641,5000,1000,2000
