Time\ number,r1_2_000,r2_1_001,r1_2_000:=C1_1,r2_1_001:=C1_1,r2_2_100:=C1_1,rM_110:=C1_1,r1_1_120:=C1_1,r3_2_130:=C1_1,r3_2_140:=C1_1,r2_2_150:=C1_1,r1_2_000:=C1_2,r2_1_001:=C1_2,r2_2_100:=C1_2,rM_110:=C1_2,r1_1_120:=C1_2,r3_2_130:=C1_2,r3_2_140:=C1_2,r2_2_150:=C1_2,r1_2_000:=C2_1,r2_1_001:=C2_1,r2_2_100:=C2_1,rM_110:=C2_1,r1_1_120:=C2_1,r3_2_130:=C2_1,r3_2_140:=C2_1,r2_2_150:=C2_1,r1_2_000:=C2_2,r2_1_001:=C2_2,r2_2_100:=C2_2,rM_110:=C2_2,r1_1_120:=C2_2,r3_2_130:=C2_2,r3_2_140:=C2_2,r2_2_150:=C2_2,r1_2_000:=C2_3,r2_1_001:=C2_3,r2_2_100:=C2_3,rM_110:=C2_3,r1_1_120:=C2_3,r3_2_130:=C2_3,r3_2_140:=C2_3,r2_2_150:=C2_3,r1_2_000::C1_1::M1_1,r2_1_001::C1_1::M1_1,r2_2_100::C1_1::M1_1,r2_2_110::C1_1::M1_1,rM_120::C1_1::M1_1,rM_130::C1_1::M1_1,r1_2_000::C1_1::M1_2,r2_1_001::C1_1::M1_2,r2_2_100::C1_1::M1_2,r2_2_110::C1_1::M1_2,rM_120::C1_1::M1_2,rM_130::C1_1::M1_2,r1_2_000::C1_2::M1_1,r2_1_001::C1_2::M1_1,r2_2_100::C1_2::M1_1,r2_2_110::C1_2::M1_1,rM_120::C1_2::M1_1,rM_130::C1_2::M1_1,r1_2_000::C1_2::M1_2,r2_1_001::C1_2::M1_2,r2_2_100::C1_2::M1_2,r2_2_110::C1_2::M1_2,rM_120::C1_2::M1_2,rM_130::C1_2::M1_2,r1_2_000::C2_1::M2_1,r2_1_001::C2_1::M2_1,r2_2_100::C2_1::M2_1,r2_2_110::C2_1::M2_1,rM_120::C2_1::M2_1,rM_130::C2_1::M2_1,r1_2_000::C2_2::M2_1,r2_1_001::C2_2::M2_1,r2_2_100::C2_2::M2_1,r2_2_110::C2_2::M2_1,rM_120::C2_2::M2_1,rM_130::C2_2::M2_1,r1_2_000::C2_3::M2_1,r2_1_001::C2_3::M2_1,r2_2_100::C2_3::M2_1,r2_2_110::C2_3::M2_1,rM_120::C2_3::M2_1,rM_130::C2_3::M2_1,Time\ Probability,r1_2_000,r2_1_001,r1_2_000:=C1_1,r2_1_001:=C1_1,r2_2_100:=C1_1,rM_110:=C1_1,r1_1_120:=C1_1,r3_2_130:=C1_1,r3_2_140:=C1_1,r2_2_150:=C1_1,r1_2_000:=C1_2,r2_1_001:=C1_2,r2_2_100:=C1_2,rM_110:=C1_2,r1_1_120:=C1_2,r3_2_130:=C1_2,r3_2_140:=C1_2,r2_2_150:=C1_2,r1_2_000:=C2_1,r2_1_001:=C2_1,r2_2_100:=C2_1,rM_110:=C2_1,r1_1_120:=C2_1,r3_2_130:=C2_1,r3_2_140:=C2_1,r2_2_150:=C2_1,r1_2_000:=C2_2,r2_1_001:=C2_2,r2_2_100:=C2_2,rM_110:=C2_2,r1_1_120:=C2_2,r3_2_130:=C2_2,r3_2_140:=C2_2,r2_2_150:=C2_2,r1_2_000:=C2_3,r2_1_001:=C2_3,r2_2_100:=C2_3,rM_110:=C2_3,r1_1_120:=C2_3,r3_2_130:=C2_3,r3_2_140:=C2_3,r2_2_150:=C2_3,r1_2_000::C1_1::M1_1,r2_1_001::C1_1::M1_1,r2_2_100::C1_1::M1_1,r2_2_110::C1_1::M1_1,rM_120::C1_1::M1_1,rM_130::C1_1::M1_1,r1_2_000::C1_1::M1_2,r2_1_001::C1_1::M1_2,r2_2_100::C1_1::M1_2,r2_2_110::C1_1::M1_2,rM_120::C1_1::M1_2,rM_130::C1_1::M1_2,r1_2_000::C1_2::M1_1,r2_1_001::C1_2::M1_1,r2_2_100::C1_2::M1_1,r2_2_110::C1_2::M1_1,rM_120::C1_2::M1_1,rM_130::C1_2::M1_1,r1_2_000::C1_2::M1_2,r2_1_001::C1_2::M1_2,r2_2_100::C1_2::M1_2,r2_2_110::C1_2::M1_2,rM_120::C1_2::M1_2,rM_130::C1_2::M1_2,r1_2_000::C2_1::M2_1,r2_1_001::C2_1::M2_1,r2_2_100::C2_1::M2_1,r2_2_110::C2_1::M2_1,rM_120::C2_1::M2_1,rM_130::C2_1::M2_1,r1_2_000::C2_2::M2_1,r2_1_001::C2_2::M2_1,r2_2_100::C2_2::M2_1,r2_2_110::C2_2::M2_1,rM_120::C2_2::M2_1,rM_130::C2_2::M2_1,r1_2_000::C2_3::M2_1,r2_1_001::C2_3::M2_1,r2_2_100::C2_3::M2_1,r2_2_110::C2_3::M2_1,rM_120::C2_3::M2_1,rM_130::C2_3::M2_1
1000,9999999300744.0,799892,9999960919.0,801,1000,0,0.0,1,0,300,9999960752.0,784,1000,0,0.0,15,0,300,9999991576.0,804,1000,0,0.0,0,0,300,9999991583.0,826,1000,0,0.0,0,0,300,9999991660.0,801,1000,0,0.0,0,0,300,999995873.0,95,921,272,4,249,999995940.0,104,925,272,5,269,999995881.0,97,985,256,11,270,999995965.0,100,990,258,2,250,999993270.0,96,694,1000,0,292,999993238.0,92,660,1000,0,266,999993254.0,107,660,1000,0,242,1000,9.999999999e-11,0.0007992526841719522,9.999999999e-11,0.0008003589125110786,0.009427241321433568,0.047571245472513034,0.09090909090909091,0.9643876602924257,0.06218000961277245,0.0018286499133587269,9.999999999e-11,0.000783385825512798,0.009427123573292744,0.047571244586522655,0.09090909090909091,0.9644056996253407,0.0637161035270863,0.0016123959804915063,9.999999999e-11,0.0008033541033009461,0.009427310007836122,0.009891081474732251,0.09090909090909091,0.9189153998893266,0.05355728989933266,0.0016413017000051916,9.999999999e-11,0.0008253182870948596,0.009427192259711626,0.009891081500463002,0.09090909090909091,0.919571605195973,0.053457410677897034,0.0016941250697566229,9.999999999e-11,0.0008003589125110786,0.009427378694229152,0.009891081552913803,0.09090909090909091,0.9245584488491602,0.0555259180225838,0.0014219751074469953,9.999999999e-11,0.0009490983565612668,0.0049751243781094535,0.0029910269192422734,0.8803915144397573,0.01781680917250106,9.999999999e-11,0.0010389195236953567,0.0049751243781094535,0.0029910269192422734,0.8802948777432276,0.017816938135792874,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.0029910269192422734,0.8804042015114912,0.017816833660631554,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.0029910269192422734,0.8803027669954445,0.017816967517245937,9.999999999e-11,0.000959079283887468,0.0049751243781094535,0.03773706550220021,0.8829914447984913,0.017812551129194863,9.999999999e-11,0.0009191543779722655,0.0049751243781094535,0.037656501111506736,0.8830142999210072,0.017812495355739425,9.999999999e-11,0.0010688563237336052,0.0049751243781094535,0.037656501111506736,0.8830354917899937,0.017812542927413053
1100,9999999267534.0,833132,9999960882.0,839,1000,0,0.0,6,0,300,9999960718.0,817,1000,0,0.0,22,0,300,9999991564.0,816,1000,0,0.0,0,0,300,9999991562.0,846,1000,0,0.0,0,0,300,9999991621.0,838,1000,0,0.0,0,0,300,999995408.0,100,934,147,10,274,999995467.0,105,930,146,4,280,999995389.0,101,968,135,5,253,999995504.0,107,970,135,2,280,999992852.0,95,412,1000,2,155,999992873.0,88,388,1000,4,166,999992919.0,109,402,1000,0,166,1100,9.999999999e-11,0.0008324384688735505,9.999999999e-11,0.0008382966690946296,0.009381454808526807,0.04757124547251287,0.09090909090909091,0.9642717094449142,0.06787196206283344,0.0017828158908189972,9.999999999e-11,0.0008163330558933351,0.009381395929017185,0.047571244586522496,0.09090909090909091,0.9642960519363568,0.06937715253050027,0.001568535830210739,9.999999999e-11,0.0008153346868954933,0.009381199663934553,0.00989108147473224,0.09090909090909091,0.9334977056366003,0.056684703708591785,0.0015984408961253035,9.999999999e-11,0.0008452848889839196,0.009381287983231361,0.009891081500462985,0.09090909090909091,0.9353326275306268,0.05622556490623551,0.0016422984191005797,9.999999999e-11,0.0008372983439877384,0.009381111344621997,0.009891081552913765,0.09090909090909091,0.9376691593656649,0.057947379865188095,0.0013840816628153379,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.0029910269192422734,0.880174910941446,0.017816070948799455,9.999999999e-11,0.0010488986564107686,0.0049751243781094535,0.0029910269192422734,0.8800719478326658,0.01781616734441712,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0029910269192422734,0.8801847922448328,0.0178160284660727,9.999999999e-11,0.0010688563237336052,0.0049751243781094535,0.0029910269192422734,0.8800807048184125,0.017816226156983493,9.999999999e-11,0.0009490983565612668,0.0049751243781094535,0.03438926086360362,0.8839121994022527,0.01781186356115198,9.999999999e-11,0.0008792262808728319,0.0049751243781094535,0.03427642678415015,0.8839364736752958,0.017811891467981438,9.999999999e-11,0.0010888131936189554,0.0049751243781094535,0.03434543588198543,0.8839399600667548,0.017811994879754576
1200,9999999239463.0,861557,9999960849.0,873,1000,0,0.0,0,0,300,9999960695.0,841,1000,0,0.0,25,0,300,9999991531.0,850,1000,0,0.0,0,0,300,9999991529.0,879,1000,0,0.0,0,0,300,9999991602.0,857,1000,0,0.0,0,0,300,999994945.0,102,971,89,10,240,999994987.0,101,978,89,15,268,999994941.0,97,964,67,9,268,999994982.0,105,984,67,0,236,999992648.0,91,261,1000,0,98,999992640.0,92,223,1000,0,103,999992696.0,106,233,1000,2,109,1200,9.999999999e-11,0.000860815358502175,9.999999999e-11,0.0008722385357582831,0.009335565921119691,0.047571245472512694,0.09090909090909091,0.9641497233996695,0.07309153519360696,0.001733988062735029,9.999999999e-11,0.0008402933133234948,0.009335929044914343,0.04757124458652239,0.09090909090909091,0.9641751437417072,0.074626316177012,0.0015196870363307045,9.999999999e-11,0.0008492781136034371,0.009335428522857703,0.009891081474732204,0.09090909090909091,0.9417063709026531,0.05817384889120342,0.0015476012181119265,9.999999999e-11,0.0008782280375549891,0.009335683691028206,0.009891081500462952,0.09090909090909091,0.943029424363241,0.05787641427328112,0.001600434503490904,9.999999999e-11,0.0008562661798838394,0.009335801460908717,0.009891081552913746,0.09090909090909091,0.9443439196356149,0.0595199828565306,0.0013382068028841355,9.999999999e-11,0.001018960660126671,0.0049751243781094535,0.0029910269192422734,0.8799559059738937,0.017815309221675523,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0029910269192422734,0.8798464962648918,0.017815386077629967,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.0029910269192422734,0.8799564611884181,0.017815299409811306,9.999999999e-11,0.0010488986564107686,0.0049751243781094535,0.0029910269192422734,0.8798469411218021,0.017815384442458504,9.999999999e-11,0.0009091726528858739,0.0049751243781094535,0.03138037014830535,0.8846631886411163,0.017811522042733233,9.999999999e-11,0.0009191543779722655,0.0049751243781094535,0.03114575733882868,0.8847242439920681,0.017811510547061305,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.03132970340284188,0.8847029227475238,0.01781162549711
1300,9999999216765.0,884059,9999960844.0,878,1000,0,0.0,20,0,300,9999960668.0,869,1000,0,0.0,1,0,300,9999991512.0,870,1000,0,0.0,0,0,300,9999991524.0,886,1000,0,0.0,0,0,300,9999991575.0,884,1000,0,0.0,0,0,300,999994473.0,107,977,47,5,256,999994530.0,105,972,47,3,290,999994478.0,95,948,31,1,280,999994534.0,100,944,31,8,256,999992510.0,91,158,1000,0,65,999992505.0,99,142,1000,2,55,999992553.0,108,145,1000,0,57,1300,9.999999999e-11,0.0008832781300196528,9.999999999e-11,0.0008772297922424112,0.009289280179114158,0.04757124547251267,0.09090909090909091,0.9640165555882562,0.0777445801988298,0.0016851554575875924,9.999999999e-11,0.000868245494665136,0.009289299809268375,0.04757124458652226,0.09090909090909091,0.9640476999689684,0.07906263688129656,0.0014768157894474074,9.999999999e-11,0.0008692437579306005,0.009289476480621336,0.009891081474732185,0.09090909090909091,0.947098976109215,0.05913978494623657,0.0015067263499379435,9.999999999e-11,0.0008852156988907828,0.009289172213252051,0.009891081500462943,0.09090909090909091,0.947800828220655,0.058777835318487834,0.0015515888309566932,9.999999999e-11,0.0008832192341969698,0.009289368514802013,0.00989108155291372,0.09090909090909091,0.9486731288733514,0.060482500849473333,0.0012943225579648775,9.999999999e-11,0.0010688563237336052,0.0049751243781094535,0.0029910269192422734,0.8797099138150679,0.017814550119289885,9.999999999e-11,0.0010488986564107686,0.0049751243781094535,0.0029910269192422734,0.8795910173785801,0.01781463031351662,9.999999999e-11,0.0009490983565612668,0.0049751243781094535,0.0029910269192422734,0.8797081324996584,0.01781452884208762,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.0029910269192422734,0.8796009350280836,0.017814640132732894,9.999999999e-11,0.0009091726528858739,0.0049751243781094535,0.02858674914612775,0.8853112311075906,0.01781129867191273,9.999999999e-11,0.000989020869339354,0.0049751243781094535,0.028357389584962856,0.885367891709432,0.017811300314533943,9.999999999e-11,0.0010788348583529788,0.0049751243781094535,0.0285348459693425,0.8853445011456909,0.01781139393976853
1400,9999999196308.0,904676,9999960825.0,897,1000,0,0.0,10,0,300,9999960653.0,884,1000,0,0.0,18,0,300,9999991473.0,908,1000,0,0.0,0,0,300,9999991472.0,935,1000,0,0.0,0,0,300,9999991562.0,898,1000,0,0.0,0,0,300,999993987.0,104,961,27,4,255,999994044.0,102,970,27,17,300,999994000.0,97,945,19,4,262,999994088.0,99,933,19,9,278,999992431.0,81,98,1000,1,34,999992412.0,108,93,1000,0,21,999992470.0,112,97,1000,0,26,1400,9.999999999e-11,0.0009038583010876053,9.999999999e-11,0.0008961961120874576,0.009243068639739279,0.04757124547251258,0.09090909090909091,0.9638717417806761,0.08216295695381028,0.001633327875595526,9.999999999e-11,0.0008832192341969698,0.009243382751414746,0.047571244586522184,0.09090909090909091,0.9639135395052182,0.08311610186484861,0.0014249665727007561,9.999999999e-11,0.0009071762839341878,0.009243304223514553,0.009891081474732147,0.09090909090909091,0.9505498598845838,0.05975367246135095,0.0014678422718603652,9.999999999e-11,0.0009341265916368196,0.00924318643164092,0.009891081500462895,0.09090909090909091,0.9508823198831067,0.059361318568117445,0.0015027383787399962,9.999999999e-11,0.000897194319501088,0.009243480911272483,0.009891081552913704,0.09090909090909091,0.951788392201908,0.061014263074484945,0.0012504344560610116,9.999999999e-11,0.0010389195236953567,0.0049751243781094535,0.0029910269192422734,0.8794495654391993,0.017813747781955703,9.999999999e-11,0.001018960660126671,0.0049751243781094535,0.0029910269192422734,0.8793317514742784,0.017813829686043007,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.0029910269192422734,0.879465337847711,0.017813749420123218,9.999999999e-11,0.000989020869339354,0.0049751243781094535,0.0029910269192422734,0.8793469350171126,0.017813896841810926,9.999999999e-11,0.0008093444310108812,0.0049751243781094535,0.02595252102968507,0.8858848478324837,0.017811149179515113,9.999999999e-11,0.0010788348583529788,0.0049751243781094535,0.0257741198843399,0.8859278371034293,0.017811162322655907,9.999999999e-11,0.0011187470033562409,0.0049751243781094535,0.025907926869063517,0.8859166174415094,0.01781126417583606
1500,9999999180088.0,920943,9999960812.0,910,1000,0,0.0,17,0,300,9999960594.0,941,1000,0,0.0,0,0,300,9999991478.0,903,1000,0,0.0,0,0,300,9999991476.0,932,1000,0,0.0,0,0,300,9999991530.0,930,1000,0,0.0,0,0,300,999993512.0,103,930,13,10,228,999993550.0,108,935,13,9,277,999993525.0,93,921,11,14,286,999993586.0,99,915,11,7,244,999992378.0,82,58,1000,0,22,999992373.0,116,60,1000,2,22,999992425.0,107,50,1000,0,23,1500,9.999999999e-11,0.0009200956443569991,9.999999999e-11,0.0009091726528858739,0.009197137479376316,0.04757124547251253,0.09090909090909091,0.963726908576499,0.08610077182127264,0.0015844854216358639,9.999999999e-11,0.0009401153514542814,0.009196970591995101,0.04757124458652191,0.09090909090909091,0.9637632242414919,0.08703234746046155,0.0013870733551097525,9.999999999e-11,0.0009021853266500349,0.009197029493430183,0.009891081474732154,0.09090909090909091,0.953103576151185,0.060109114932975306,0.0014239694196076396,9.999999999e-11,0.000931132184803763,0.00919706876104968,0.009891081500462898,0.09090909090909091,0.9533345819706378,0.05958882107292002,0.0014578715075989055,9.999999999e-11,0.000929135903609643,0.009197235648397825,0.009891081552913674,0.09090909090909091,0.9537914967425726,0.06134807793575567,0.001212527991018903,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0029910269192422734,0.8792031589334542,0.017812959482067563,9.999999999e-11,0.0010788348583529788,0.0049751243781094535,0.0029910269192422734,0.8790702304531995,0.01781302998200021,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.0029910269192422734,0.8791956682335387,0.01781296440086587,9.999999999e-11,0.000989020869339354,0.0049751243781094535,0.0029910269192422734,0.8790859769226588,0.017813079164738684,9.999999999e-11,0.0008193281509162486,0.0049751243781094535,0.023608177867345453,0.8863515390922856,0.017811063744093136,9.999999999e-11,0.0011586559590874585,0.0049751243781094535,0.023422240972515194,0.8863965587291883,0.01781110974873109,9.999999999e-11,0.0010688563237336052,0.0049751243781094535,0.023524276651196035,0.8863841527892181,0.017811182037080084
1600,9999999166572.0,934435,9999960778.0,943,1000,0,0.0,7,0,300,9999960598.0,937,1000,0,0.0,0,0,300,9999991447.0,933,1000,0,0.0,0,0,300,9999991471.0,937,1000,0,0.0,0,0,300,9999991531.0,931,1000,0,0.0,0,0,300,999993090.0,94,915,8,5,282,999993099.0,106,919,8,8,272,999993043.0,97,921,6,13,250,999993115.0,93,909,6,1,248,999992345.0,81,29,1000,0,17,999992339.0,115,35,1000,0,13,999992400.0,103,25,1000,0,19,1600,9.999999999e-11,0.0009335626463885219,9.999999999e-11,0.0009421115887717883,0.00915202675574892,0.04757124547251236,0.09090909090909091,0.9635709936017752,0.08941676322904599,0.0015246718261215124,9.999999999e-11,0.0009361228528868451,0.00915215438709427,0.047571244586521934,0.09090909090909091,0.9636066396310214,0.09050752452324377,0.0013481799570579718,9.999999999e-11,0.0009321303224091922,0.009152439103053873,0.009891081474732125,0.09090909090909091,0.954915667286603,0.060340244550770875,0.0013850788955718418,9.999999999e-11,0.0009361228528868451,0.00915239983189676,0.009891081500462895,0.09090909090909091,0.9550185337551848,0.05981536094371073,0.0014229722645230547,9.999999999e-11,0.0009301340452039152,0.009152321289573193,0.009891081552913674,0.09090909090909091,0.9554562691707585,0.06154072578949583,0.0011746186484693998,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.0029910269192422734,0.8789352059446199,0.01781225253671118,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0029910269192422734,0.8788132139901433,0.017812286994743565,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.0029910269192422734,0.8789469628918467,0.017812180334585506,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.0029910269192422734,0.8788136810558465,0.017812291917235972,9.999999999e-11,0.0008093444310108812,0.0049751243781094535,0.02142300751938561,0.8867580163196243,0.01781100787807598,9.999999999e-11,0.0011486790191280029,0.0049751243781094535,0.021311911808458997,0.8867845318987941,0.017811053885577844,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.021381828430619396,0.8867836836277967,0.017811134393158335
1700,9999999156177.0,944683,9999960743.0,979,1000,0,0.0,19,0,300,9999960575.0,961,1000,0,0.0,10,0,300,9999991441.0,939,1000,0,0.0,0,0,300,9999991453.0,954,1000,0,0.0,0,0,300,9999991509.0,951,1000,0,0.0,0,0,300,999992591.0,105,881,4,2,290,999992604.0,108,883,4,8,240,999992584.0,98,950,3,8,269,999992665.0,98,959,3,11,227,999992328.0,88,19,1000,0,17,999992315.0,122,21,1000,1,9,999992382.0,97,12,1000,0,7,1700,9.999999999e-11,0.0009437914162934817,9.999999999e-11,0.0009780424963960284,0.009107245759585934,0.0475712454725122,0.09090909090909091,0.9633985849363916,0.09275683665927568,0.0014708334623100173,9.999999999e-11,0.0009600773656516089,0.00910701992979087,0.047571244586521816,0.09090909090909091,0.9634341592297697,0.09348701061105015,0.0013082861451498538,9.999999999e-11,0.0009381191061593163,0.00910688246812609,0.009891081474732118,0.09090909090909091,0.9562893682000383,0.06040803315269366,0.0013411987700518203,9.999999999e-11,0.0009530907514231424,0.009107059204545232,0.009891081500462875,0.09090909090909091,0.9563994374120957,0.059931689614686735,0.0013850788955718418,9.999999999e-11,0.0009500964582681871,0.009107108297983809,0.009891081552913654,0.09090909090909091,0.9566870812973977,0.06170623674874574,0.001145685898274679,9.999999999e-11,0.0010488986564107686,0.0049751243781094535,0.0029910269192422734,0.8786557035665362,0.017811466205216356,9.999999999e-11,0.0010788348583529788,0.0049751243781094535,0.0029910269192422734,0.8785495964359241,0.0178114826283635,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0029910269192422734,0.8786741888047233,0.01781144156993642,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0029910269192422734,0.878571602891639,0.017811568023928453,9.999999999e-11,0.0008792262808728319,0.0049751243781094535,0.019473261035828447,0.8871008870234458,0.0178109914462196,9.999999999e-11,0.0012185134136353647,0.0049751243781094535,0.019409802371851567,0.8871196946482491,0.017811025952683773,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.019425187044645572,0.8871327622955889,0.017811093318786195
1800,9999999145319.0,955633,9999960738.0,984,1000,0,0.0,18,0,300,9999960579.0,956,1000,0,0.0,5,0,300,9999991444.0,937,1000,0,0.0,0,0,300,9999991432.0,975,1000,0,0.0,0,0,300,9999991505.0,956,1000,0,0.0,0,0,300,999992119.0,108,921,3,1,248,999992156.0,101,920,3,6,271,999992128.0,100,927,2,14,237,999992212.0,100,925,2,1,245,999992323.0,82,16,1000,0,9,999992308.0,114,11,1000,0,5,999992368.0,98,6,1000,0,1,1800,9.999999999e-11,0.0009547206374530688,9.999999999e-11,0.000983032695827306,0.009062411617657157,0.04757124547251217,0.09090909090909091,0.9632049362551609,0.09566612706256568,0.0014130006041451347,9.999999999e-11,0.0009550869368883349,0.00906231342191702,0.04757124458652184,0.09090909090909091,0.9632595735779708,0.09631943271990547,0.0012683891457848531,9.999999999e-11,0.0009361228528868451,0.009062264324039651,0.009891081474732121,0.09090909090909091,0.9574105387134656,0.060482500849473333,0.0013072887590144502,9.999999999e-11,0.0009740503009565674,0.00906214648911412,0.009891081500462856,0.09090909090909091,0.9575229076540519,0.0600341224141608,0.0013302281361226844,9.999999999e-11,0.0009550869368883349,0.009062018834579839,0.009891081552913648,0.09090909090909091,0.9577352977475059,0.0617854970318629,0.001115753703113622,9.999999999e-11,0.0010788348583529788,0.0049751243781094535,0.0029910269192422734,0.8784035898364114,0.017810689046549123,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0029910269192422734,0.8782662506886402,0.01781073342679987,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.0029910269192422734,0.8784243086318517,0.017810684115290326,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.0029910269192422734,0.8782945091684682,0.01781082053718476,9.999999999e-11,0.0008193281509162486,0.0049751243781094535,0.0177618131331139,0.8873919636180915,0.017810973370854487,9.999999999e-11,0.001138701879856963,0.0049751243781094535,0.017622863452525152,0.8874198157712307,0.01781100130531575,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.01761707302936441,0.8874344020812552,0.01781107360241286
1900,9999999138031.0,962871,9999960743.0,977,1000,0,0.0,10,0,300,9999960553.0,982,1000,0,0.0,13,0,300,9999991439.0,941,1000,0,0.0,0,0,300,9999991423.0,984,1000,0,0.0,0,0,300,9999991477.0,983,1000,0,0.0,0,0,300,999991653.0,110,864,0,2,267,999991718.0,103,859,0,4,260,999991731.0,96,982,0,2,234,999991743.0,98,987,0,0,253,999992312.0,82,8,1000,0,6,999992310.0,109,9,1000,0,3,999992368.0,97,5,1000,0,0,1900,9.999999999e-11,0.0009619447712761365,9.999999999e-11,0.0009760464026645967,0.009018584924917201,0.0475712454725122,0.09090909090909091,0.9630161715641334,0.09827095644561175,0.0013810899525955604,9.999999999e-11,0.0009810366220371594,0.009018830435897636,0.04757124458652172,0.09090909090909091,0.9630591621581965,0.09880840899529063,0.0012274914130533576,9.999999999e-11,0.0009401153514542814,0.009018702770202992,0.009891081474732114,0.09090909090909091,0.9582857899348787,0.060563619387148805,0.0012643992705235173,9.999999999e-11,0.000983032695827306,0.009018417977381022,0.009891081500462846,0.09090909090909091,0.9584196935468334,0.06006140463093258,0.0012943225579648775,9.999999999e-11,0.0009820346599292895,0.009018486720490968,0.009891081552913622,0.09090909090909091,0.9585646767310605,0.061798695442437976,0.0010858197139709137,9.999999999e-11,0.0010987913295375086,0.0049751243781094535,0.0029910269192422734,0.8781181688489339,0.01780992766604964,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0029910269192422734,0.8780095377912547,0.01781001320967092,9.999999999e-11,0.000959079283887468,0.0049751243781094535,0.0029910269192422734,0.8781902294692421,0.01781002801448073,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0029910269192422734,0.878007508676055,0.017810046108897994,9.999999999e-11,0.0008193281509162486,0.0049751243781094535,0.016071488309945352,0.8876606357285767,0.01781095529511463,9.999999999e-11,0.0010888131936189554,0.0049751243781094535,0.01598338192735399,0.8876797932178903,0.017810994732576833,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.015982413637696532,0.887692405130779,0.01781107031631238
2000,9999999130984.0,969928,9999960748.0,973,1000,0,0.0,10,0,300,9999960537.0,999,1000,0,0.0,19,0,300,9999991447.0,934,1000,0,0.0,0,0,300,9999991377.0,1029,1000,0,0.0,0,0,300,9999991481.0,978,1000,0,0.0,0,0,300,999991212.0,105,890,0,8,241,999991243.0,104,885,0,3,251,999991249.0,99,868,0,0,263,999991302.0,94,853,0,1,244,999992316.0,73,8,1000,0,1,999992309.0,106,8,1000,0,1,999992370.0,93,3,1000,0,1,2000,9.999999999e-11,0.0009689881512604244,9.999999999e-11,0.0009720541912718926,0.008975343633587742,0.04757124547251222,0.09090909090909091,0.9627981708070696,0.10077749225802203,0.0013501745639894862,9.999999999e-11,0.0009980029950079872,0.008975608808581557,0.047571244586521635,0.09090909090909091,0.9628664156315667,0.10127641766059846,0.0011875879579180352,9.999999999e-11,0.0009331284580202092,0.00897526506319195,0.009891081474732123,0.09090909090909091,0.959052504438851,0.06059063136456212,0.0012254963160202431,9.999999999e-11,0.0010279422474273972,0.008975432025268114,0.009891081500462803,0.09090909090909091,0.9591344291645268,0.06008185713372131,0.001258414397858698,9.999999999e-11,0.0009770444505273841,0.008975530238227813,0.009891081552913626,0.09090909090909091,0.9592774735273952,0.06180529340212241,0.0010498965587167888,9.999999999e-11,0.0010488986564107686,0.0049751243781094535,0.0029910269192422734,0.8778611693127362,0.017809190337278347,9.999999999e-11,0.0010389195236953567,0.0049751243781094535,0.0029910269192422734,0.8777268020338455,0.01780924302369699,9.999999999e-11,0.000989020869339354,0.0049751243781094535,0.0029910269192422734,0.8778809323450245,0.017809234791656667,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.0029910269192422734,0.8777413802127825,0.017809313816224272,9.999999999e-11,0.0007294674887332248,0.0049751243781094535,0.014655035654707537,0.8878784701184054,0.017810947078764915,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.014549195675053509,0.8879007108477787,0.017810989802986604,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.014527830719532649,0.887916720096457,0.017811068673261193
