Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,DHO:=Cell_1,OD-:=Cell_1,D+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,DHO::Cell_1::Mitochondria_1,DHO_created::Cell_1::Mitochondria_1,OD-::Cell_1::Mitochondria_1,D+::Cell_1::Mitochondria_1,D+_inter::Cell_1::Mitochondria_1,D+_inter_by_D+::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ATP_created_by_D+::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
49000,10780,62978,48000000,288000000,1000,6000,9997603223543,68641239,157222459,1339969426,9783,20811,731201,47989220,1000,6389,1033284,94516038,33688568,1966311432,1986428169,979770532,1020229468,67329496,99813524749,24376466,406545,2621039,122863402,188290784,133845804,14138,540,3164,150512,265208,275735331,287930633,77135800,19491319,15899883,28674,80508681,99969357,30643,160361301,1827850,922226,99077774,102673792,6957074,93442,26153258,99478176,521824,88299520,11700480,25537992,1000,1000,1000,1000,1000,1000,1000
50000,10510,62892,49000000,294000000,1000,6000,9997602460561,68044161,158585733,1339969792,9221,21007,746799,48989490,1000,6360,1028122,96485382,32986947,1967013053,1987715779,979274323,1020725677,68799559,99813474130,24867662,471988,2336003,124371964,192030996,133845049,14404,606,2873,151492,270520,281489715,293930748,77827070,19549570,16439634,29757,80450430,99986300,13700,159734004,1900496,267963,99732037,103524171,6960146,224833,26657701,99264233,735767,88432685,11567315,25697101,1000,1000,1000,1000,1000,1000,1000
51000,10940,63078,50000000,300000000,1000,6000,9997603190820,66017565,158521204,1339970717,9120,20183,761651,49989060,1000,1062,1020786,98454818,32348599,1967651401,1988937512,978780544,1021219456,70274460,99813682000,25302598,539321,2037582,125444784,195341100,133845121,14612,719,2588,151592,274928,287277255,299935860,78153871,19497425,16980510,30834,80502575,99996115,3885,159212579,1974276,63066,99936934,103904224,6960902,506407,27159572,99097188,902812,88638665,11361335,25750353,1000,1000,1000,1000,1000,1000,1000
52000,10560,63361,51000000,306000000,1000,6000,9997603571413,64405565,158870666,1339970408,8953,20659,776388,50989440,1000,1130,1011836,100426104,31773501,1968226499,1990094871,978289236,1021710764,71754207,99813971230,25695122,587589,1883565,126180992,198324396,133844685,14864,756,2399,152180,279440,293080516,305935509,78326665,19405429,17523651,31815,80594571,99998223,1777,158724422,2048800,29270,99970730,104095577,6961133,871220,27660061,98980071,1019929,88855094,11144906,25768912,1000,1000,1000,1000,1000,1000,1000
53000,10010,62607,52000000,312000000,1000,6000,9997599718218,67085950,163520387,1339970308,8835,20877,789252,51989990,1000,5603,1006270,102401476,31256233,1968743767,1991193408,977795045,1022204955,73235254,99814276545,26069586,619479,1828789,126777489,201172736,133845032,15074,792,2340,151856,283736,298889460,311931790,78474838,19307890,18067989,32970,80692110,99998589,1411,158241058,2123291,19749,99980251,104256112,6961267,1247662,28159952,98868984,1131016,89066258,10933742,25781274,1000,1000,1000,1000,1000,1000,1000
54000,11000,64309,53000000,318000000,1000,6000,9997603731784,61945017,160345088,1339969999,8791,21230,800916,52989000,1000,684,997714,104376168,30783640,1969216360,1992245952,977306210,1022693790,74721006,99814663000,26435056,568779,1769080,127289281,203951300,133845728,15254,765,2283,151244,287120,304709852,317935007,78616648,19211701,18615888,33969,80788299,99998887,1113,157757594,2198467,15104,99984896,104407664,6961372,1622832,28657448,98756400,1243600,89275154,10724846,25791016,1000,1000,1000,1000,1000,1000,1000
55000,10790,63915,54000000,324000000,1000,6000,9997600136565,64462987,164834705,1339970233,8189,21598,811973,53989210,1000,6774,992114,106354474,30360206,1969639794,1993248143,976816394,1023183606,76209407,99814982030,26800382,589125,1771230,127805139,206730736,133845576,15496,799,2297,151348,291532,310521372,323929311,78757640,19114412,19162926,35046,80885588,99998896,1104,157276135,2273893,12863,99987137,104557426,6961461,1994885,29152953,98641718,1358282,89484342,10515658,25799786,1000,1000,1000,1000,1000,1000,1000
56000,11010,63173,55000000,330000000,1000,6000,9997601132582,62424515,164765314,1339969527,8564,21929,823901,54988990,1000,6378,985512,108330178,29969968,1970030032,1994215597,976329517,1023670483,77698169,99815318916,27162830,590372,1776596,128297247,209488080,133846052,15704,834,2226,150908,295484,316341182,329930449,78898048,19018633,19710402,36144,80981367,99999087,913,156794889,2349225,10726,99989274,104705838,6961526,2364029,29646497,98525322,1474678,89692654,10307346,25807790,1000,1000,1000,1000,1000,1000,1000
57000,10480,64400,56000000,336000000,1000,6000,9997597459489,65096813,169410376,1339969830,8439,21751,834380,55989520,1000,605,978180,110310280,29620686,1970379314,1995140043,975844413,1024155587,79193108,99815654013,27526154,596803,1794590,128779272,212252740,133845943,15912,834,2427,150816,299736,322163962,335934995,79038750,18927406,20262018,37230,81072594,99999122,878,156310987,2425396,9524,99990476,104853911,6961585,2730564,30138992,98406733,1593267,89901885,10098115,25815161,1000,1000,1000,1000,1000,1000,1000
58000,10410,62883,57000000,342000000,1000,6000,9997596673822,64921878,171209562,1339968916,8313,22791,842937,56989590,1000,1155,970510,112293306,29309739,1970690261,1996025587,975361353,1024638647,80693005,99815981542,27889226,611829,1818098,129262562,215015844,133845887,16146,833,2196,151104,304212,327983276,341935962,79179712,18835643,20812947,38277,81164357,99999142,858,155828173,2501494,8493,99991507,105001809,6961654,3094273,30629791,98286579,1713421,90111319,9888681,25822097,1000,1000,1000,1000,1000,1000,1000
59000,10690,63101,58000000,348000000,1000,6000,9997601672810,58987879,167250541,1339969040,8529,22451,852019,57989310,1000,1099,963708,114274582,29023765,1970976235,1996883882,974879389,1025120611,82192265,99816367380,28254108,570609,1774271,129754526,217796612,133845917,16356,835,2308,150960,308412,333800568,347935800,79321955,18747968,21366054,39363,81252032,99999157,843,155343542,2577870,7988,99992012,105150866,6961706,3454476,31118609,98164778,1835222,90320993,9679007,25828911,1000,1000,1000,1000,1000,1000,1000
60000,10360,63209,59000000,354000000,1000,6000,9997599205211,60551303,170791256,1339968580,8572,22868,860116,58989640,1000,6504,956952,116259048,28768309,1971231691,1997711835,974399099,1025600901,83696396,99816690533,28617308,591123,1809145,130228283,220563228,133846051,16548,845,2452,150672,312564,339613359,353930287,79463859,18660585,21920109,40473,81339415,99999218,782,154858489,2654509,7116,99992884,105299297,6961751,3812717,31605700,98042455,1957545,90530254,9469746,25835438,1000,1000,1000,1000,1000,1000,1000
61000,10680,63104,60000000,360000000,1000,6000,9997600020846,58856774,171074155,1339969190,8136,22694,867607,59989320,1000,5699,950303,118243426,28536502,1971463498,1998513382,973920582,1026079418,85202218,99817023820,28980818,602114,1837610,130696950,223333160,133846376,16722,819,2297,150528,316152,345432427,359931197,79605968,18576964,22476132,41406,81423036,99999185,815,154372337,2731682,6453,99993547,105447775,6961790,4168551,32090905,97919453,2080547,90739715,9260285,25841807,1000,1000,1000,1000,1000,1000,1000
62000,10730,63562,61000000,366000000,1000,6000,9997598077528,59944689,174139861,1339968785,8352,22883,875166,60989270,1000,6370,943328,120228208,28327827,1971672173,1999291525,973443806,1026556194,86710181,99817378050,29345738,593779,1826363,131184397,226117504,133846941,16920,775,2316,149988,319860,351248739,365930068,79749291,18492287,23030994,42468,81507713,99999267,733,153887628,2809131,6189,99993811,105597332,6961833,4521490,32574699,97794832,2205168,90949263,9050737,25848041,1000,1000,1000,1000,1000,1000,1000
63000,10820,62371,62000000,372000000,1000,6000,9997596424939,60763882,176939326,1339968897,8151,22972,881638,61989180,1000,6812,937053,122215084,28139290,1971860710,2000048295,972967349,1027032651,88220561,99817731446,29709652,585578,1816054,131669870,228897388,133847099,17130,811,2362,149748,323736,357067426,371930817,79893125,18408990,23585418,43497,81591010,99999220,780,153402645,2885846,5825,99994175,105747411,6961872,4872917,33057470,97669733,2330267,91157388,8842612,25854286,1000,1000,1000,1000,1000,1000,1000
64000,10810,62556,63000000,378000000,1000,6000,9997594710269,61660161,179814305,1339968848,7856,23316,887667,62989190,1000,6299,928458,124203046,27965067,1972034933,2000789091,972495839,1027504161,89736985,99818062697,30072578,598860,1842011,132137811,231668536,133847006,17352,808,2362,149844,327780,362886180,377931145,80036518,18328064,24141735,44484,81671936,99999265,735,152917043,2963785,5243,99994757,105897041,6961900,5222131,33537603,97545051,2454949,91365223,8634777,25860523,1000,1000,1000,1000,1000,1000,1000
65000,10890,61327,64000000,384000000,1000,6000,9997597787703,57785998,177930120,1339969313,8533,22174,891188,63989110,1000,6564,923849,126195844,27812061,1972187939,2001507083,972021367,1027978633,91255281,99818435589,30437460,572213,1823063,132609892,234456128,133847520,17544,826,2418,149256,331464,368704607,383932109,80180716,18252133,24701214,45552,81747867,99999269,731,152427992,3041380,5124,99994876,106047338,6961930,5569242,34016714,97419150,2580850,91573990,8426010,25866622,1000,1000,1000,1000,1000,1000,1000
66000,10600,64315,65000000,390000000,1000,6000,9997595602726,59190863,181314702,1339969048,7597,23375,896716,64989400,1000,1165,916211,128185368,27673589,1972326411,2002209909,971552865,1028447135,92776271,99818769798,30801480,583424,1847790,133073133,237240368,133847734,17748,867,2391,149028,335880,374524906,389934520,80325618,18177290,25261842,46713,81822710,99999295,705,151938507,3119867,4835,99995165,106198423,6961962,5912878,34492886,97292797,2707203,91781203,8218797,25872805,1000,1000,1000,1000,1000,1000,1000
67000,10690,61723,66000000,396000000,1000,6000,9997595036292,58986462,183091087,1339968070,8199,23751,902496,65989310,1000,6321,908540,130173628,27543575,1972456425,2002902797,971085318,1028914682,94296955,99819130809,31164920,567173,1845217,133535702,240022308,133848437,17952,823,2380,148380,339708,380340520,395931956,80470875,18103523,25822104,47832,81896477,99999269,731,151449374,3198190,4450,99995550,106349755,6961991,6255018,34968133,97165765,2834235,91987796,8012204,25878880,1000,1000,1000,1000,1000,1000,1000
68000,10220,63875,67000000,402000000,1000,6000,9997597534073,55733903,181826132,1339967739,8040,24241,906621,66989780,1000,662,904135,132166318,27428730,1972571270,2003579183,970617290,1029382710,95821585,99819502523,31529570,542638,1830526,133998416,242813592,133848561,18166,765,2418,148276,343792,386161595,401935463,80616601,18032411,26384526,48879,81967589,99999238,762,150958914,3277072,4365,99995635,106501354,6962023,6593503,35440598,97037658,2962342,92195241,7804759,25884753,1000,1000,1000,1000,1000,1000,1000
69000,10580,62814,68000000,408000000,1000,6000,9997599164513,53358444,181436742,1339967815,7946,24259,910210,67989420,1000,573,898242,134158420,27323045,1972676955,2004244886,970150882,1029849118,97347251,99819779448,31895004,613266,1906754,134465246,245613164,133848369,18372,759,2368,148524,347820,391979925,407936613,80763223,17963463,26947878,49824,82036537,99999250,750,150467856,3356406,4060,99995940,106654071,6962051,6931400,35912927,96909321,3090679,92402346,7597654,25890848,1000,1000,1000,1000,1000,1000,1000
70000,10150,64419,69000000,414000000,1000,6000,9997595435256,56353838,186420500,1339969125,7453,23442,913512,68989850,1000,1065,892054,136152676,27228282,1972771718,2004898889,969686812,1030313188,98877409,99820184004,32258912,554797,1854505,134929587,248403944,133848583,18614,743,2342,148352,352028,397795753,413934516,80909855,17894102,27509727,50919,82105898,99999273,727,149978000,3435449,3967,99996033,106806658,6962079,7266964,36383213,96780554,3219446,92608019,7391981,25896803,1000,1000,1000,1000,1000,1000,1000
71000,10790,61517,70000000,420000000,1000,6000,9997594084646,56979872,189032040,1339968314,7500,24206,916126,69989210,1000,6822,884803,138146168,27140329,1972859671,2005545442,969225540,1030774460,100409611,99820541655,32622738,542825,1851235,135389700,251199144,133848640,18818,815,2285,148280,355880,403610883,419931661,81057554,17827824,28073802,51900,82172176,99999252,748,149485657,3514236,3894,99996106,106960431,6962097,7599954,36851754,96651077,3348923,92812257,7187743,25902877,1000,1000,1000,1000,1000,1000,1000
72000,10680,61699,71000000,426000000,1000,6000,9997594005636,56343552,190380233,1339967041,7685,25294,919960,70989320,1000,6279,877685,140138720,27059857,1972940143,2006182648,968767171,1031232829,101943776,99820844044,32987020,586728,1894992,135855660,253996176,133848880,19016,754,2418,147968,359744,409429004,425932022,81205228,17761886,28636767,52944,82238114,99999248,752,148994857,3593448,3703,99996297,107114108,6962115,7929791,37317259,96521412,3478588,93017230,6982770,25908880,1000,1000,1000,1000,1000,1000,1000
73000,10810,63173,72000000,432000000,1000,6000,9997595481219,54161362,190190037,1339968017,7500,24503,922477,71989190,1000,639,874388,142133426,26990108,1973009892,2006808898,968306066,1031693934,103477356,99821221263,33350784,554926,1868249,136315602,256792428,133849202,19226,806,2344,147668,363632,415251183,431936188,81353372,17697175,29200953,53991,82302825,99999310,690,148503129,3673014,3551,99996449,107268313,6962136,8258192,37781682,96391451,3608549,93221069,6778931,25914941,1000,1000,1000,1000,1000,1000,1000
74000,10160,63356,73000000,438000000,1000,6000,9997591639676,57303580,195320441,1339967378,7916,24726,925584,72989840,1000,1074,867323,144128512,26925296,1973074704,2007428915,967850231,1032149769,105016579,99821590769,33714518,531242,1853458,136770059,259593456,133849766,19436,673,2393,147188,367676,421068593,437935570,81502923,17636248,29767713,55122,82363752,99999331,669,148008872,3752545,3427,99996573,107423761,6962164,8583363,38244610,96259591,3740409,93423764,6576236,25920838,1000,1000,1000,1000,1000,1000,1000
75000,10400,64067,74000000,444000000,1000,6000,9997593907002,54342841,194345443,1339967936,7248,24836,928023,73989600,1000,6191,859210,146123154,26866730,1973133270,2008042133,967397033,1032602967,106558013,99821894504,34076702,572198,1916503,137209094,262382644,133849432,19658,743,2441,147404,371660,426881562,443929742,81651601,17575628,30335175,56064,82424372,99999271,729,147514780,3832850,3430,99996570,107578432,6962174,8907992,38705931,96128892,3871108,93625493,6374507,25926831,1000,1000,1000,1000,1000,1000,1000
76000,11050,62994,75000000,450000000,1000,6000,9997593902945,53658426,195650826,1339967379,7598,25043,930157,74988950,1000,657,854455,148117586,26811891,1973188109,2008650328,966943123,1033056877,108098513,99822268227,34440946,544574,1891121,137665654,265190316,133849386,19872,770,2444,147420,375528,432705940,449936349,81801758,17516508,30902832,57027,82483492,99999245,755,147020518,3913334,3323,99996677,107734715,6962196,9228774,39164618,95997113,4002887,93827627,6172373,25932957,1000,1000,1000,1000,1000,1000,1000
77000,10770,63292,76000000,456000000,1000,6000,9997591231713,55651182,199631813,1339967520,7346,25154,931959,75989230,1000,5719,846111,150114542,26766411,1973233589,2009247946,966494506,1033505494,109646834,99822620848,34804350,537317,1889382,138117409,267994640,133849459,20056,786,2435,147340,379204,438518786,455930989,81952502,17458294,31470732,57966,82541706,99999254,746,146526603,3994303,3134,99996866,107891504,6962214,9547099,39621597,95864504,4135496,94028552,5971448,25939002,1000,1000,1000,1000,1000,1000,1000
78000,10490,63778,77000000,462000000,1000,6000,9997593150451,53057253,199031881,1339966916,7499,25605,933508,76989510,1000,727,842965,152112004,26722660,1973277340,2009842179,966042277,1033957723,111192046,99822925986,35167894,577073,1931343,138570996,270803600,133849914,20254,771,2463,146872,382984,444341421,461935495,82103888,17402045,32039223,59028,82597955,99999207,793,146032323,4075712,3163,99996837,108049026,6962235,9863381,40076993,95731526,4268474,94228586,5771414,25945138,1000,1000,1000,1000,1000,1000,1000
79000,10150,63762,78000000,468000000,1000,6000,9997593042106,52496756,200464145,1339966905,7205,25910,934594,77989850,1000,629,837829,154110512,26684419,1973315581,2010429837,965593886,1034406114,112742151,99823278921,35529274,566607,1938561,139007555,273599500,133850596,20450,749,2495,146180,386516,450160747,467935609,82255287,17347870,32608686,60084,82652130,99999270,730,145537144,4157201,3097,99996903,108206574,6962247,10177819,40530532,95598574,4401426,94426519,5573481,25951287,1000,1000,1000,1000,1000,1000,1000
80000,10420,61839,79000000,474000000,1000,6000,9997591162826,53704005,203658933,1339967416,7248,25356,936659,78989580,1000,536,829461,156105842,26642796,1973357204,2011019859,965150392,1034849608,114293967,99823642784,35891960,546848,1938089,139440864,276405988,133851105,20674,779,2392,145744,390496,455981308,473937625,82407575,17298106,33181617,61188,82701894,99999236,764,145038475,4238656,2952,99997048,108364951,6962267,10489591,40982414,95464553,4535447,94625088,5374912,25957376,1000,1000,1000,1000,1000,1000,1000
81000,10790,63010,80000000,480000000,1000,6000,9997589668110,54538629,206489740,1339966510,7297,26213,936337,79989210,1000,6338,826574,158105746,26612520,1973387480,2011598903,964702321,1035297679,115845774,99823978951,36253786,554159,1960014,139877267,279212528,133851128,20912,745,2471,145676,394436,461793303,479930652,82560952,17246736,33753675,62190,82753264,99999280,720,144541121,4320561,2874,99997126,108524527,6962293,10799596,41433398,95329773,4670227,94821429,5178571,25963575,1000,1000,1000,1000,1000,1000,1000
82000,11300,63726,81000000,486000000,1000,6000,9997592404309,51138694,205077861,1339966461,7659,25900,937944,80988700,1000,6488,818209,160101512,26578387,1973421613,2012180983,964261359,1035738641,117400558,99824349980,36615086,525673,1948791,140309664,282018736,133851314,21110,743,2419,145544,398072,467611688,485929786,82715020,17197773,34326792,63132,82802227,99999291,709,144042148,4401904,2743,99997257,108684852,6962313,11107389,41882745,95194476,4805524,95016456,4983544,25969832,1000,1000,1000,1000,1000,1000,1000
83000,11010,63155,82000000,492000000,1000,6000,9997591427910,51455630,207386585,1339966114,7208,26698,939344,81988990,1000,666,813481,162099292,26547466,1973452534,2012758739,963818657,1036181343,118955621,99824665771,36976254,552947,1988102,140744951,284828216,133851100,21374,742,2454,145724,402416,473437365,491936179,82870214,17148501,34899714,64173,82851499,99999202,798,143544496,4484409,2648,99997352,108846240,6962328,11412028,42330190,95057864,4942136,95210386,4789614,25976026,1000,1000,1000,1000,1000,1000,1000
84000,10330,63196,83000000,498000000,1000,6000,9997588444495,53779332,211700122,1339966633,6910,26477,942184,82989670,1000,6304,807736,164094972,26516631,1973483369,2013335685,963378801,1036621199,120511422,99825031038,37337454,529531,1971529,141184133,287641500,133851541,21576,721,2630,145128,406176,479250985,497930500,83025974,17100228,35472603,65262,82899772,99999231,769,143046687,4566955,2646,99997354,109008377,6962351,11714646,42775814,94921235,5078765,95403253,4596747,25982403,1000,1000,1000,1000,1000,1000,1000
