Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4,H2O::Cell_1::Mitochondria_5,H2O_created::Cell_1::Mitochondria_5,OH-::Cell_1::Mitochondria_5,H+::Cell_1::Mitochondria_5,H+_inter::Cell_1::Mitochondria_5,H+_inter_created::Cell_1::Mitochondria_5,O2::Cell_1::Mitochondria_5,O2_in::Cell_1::Mitochondria_5,CO2::Cell_1::Mitochondria_5,ATP::Cell_1::Mitochondria_5,ATP_created::Cell_1::Mitochondria_5,ADP::Cell_1::Mitochondria_5,GDP::Cell_1::Mitochondria_5,GTP::Cell_1::Mitochondria_5,Pi::Cell_1::Mitochondria_5,NAD+::Cell_1::Mitochondria_5,NADH::Cell_1::Mitochondria_5,NADH_created::Cell_1::Mitochondria_5,NADH_in::Cell_1::Mitochondria_5,Pyruvate-::Cell_1::Mitochondria_5,Pyruvate-_in::Cell_1::Mitochondria_5,CoA-SH::Cell_1::Mitochondria_5,Acetyl_CoA::Cell_1::Mitochondria_5,FAD::Cell_1::Mitochondria_5,FADH2::Cell_1::Mitochondria_5,FADH2_created::Cell_1::Mitochondria_5,Pyruvate_transport::Cell_1::Mitochondria_5,ATP_synthase::Cell_1::Mitochondria_5,ADP_ATP_transport::Cell_1::Mitochondria_5,NADH_shuttle::Cell_1::Mitochondria_5,Pi_transport::Cell_1::Mitochondria_5,Commp1-3-4::Cell_1::Mitochondria_5,Commp2-3-4::Cell_1::Mitochondria_5
274000,2730949490,1264818,5460000000,32760000000,20000,120000,9925599592848,92047443,105201254,10219,2729050510,1000,81,1039129,5458080582,2617663791,17382336209,24877661909,9990673991,9326009,2788673,103270283562,7633907800,103432,1090555137,690200,67612273200,3290387802,6561916402,3272676703,927786,12295114200,999072214,999999484,516,17998,999753995,246005,4363567105,1088885500,1,1090895900,999994503,5497,999960198,39802,1090890402,1000,1000,1000,1000,1000,1000,1000,103270425702,7633250000,103941,1090288858,753900,67607294400,3252609718,6523909368,3272074318,915294,12294387000,999084706,999993775,6225,11081,999758763,241237,4362764537,1089425300,3700,1090697580,999996339,3661,999960481,39519,1090690219,1000,1000,1000,1000,1000,1000,1000,103270499946,7634541500,918,1090467714,800400,67617591000,3277922730,6549704480,3273064324,895216,12295976400,999104784,999999304,696,19388,999758564,241436,4364085536,1088741400,3860,1091025760,999999312,688,999956788,43212,1091021212,1000,1000,1000,1000,1000,1000,1000,103270728973,7633860600,1924,1090319385,730100,67612594800,3286006212,6557560812,3272387280,954106,12295311300,999045894,999995205,4795,6699,999753519,246481,4363180381,1089423900,2,1090801080,999992023,7977,999958299,41701,1090793101,1000,1000,1000,1000,1000,1000,1000,103270867580,7634122100,1894,1090273180,793600,67614959400,3293974339,6565644039,3272475684,906540,12295727700,999093460,999999498,502,7458,999767574,232426,4363299326,1089489800,4060,1090832460,999995242,4758,999959058,40942,1090823642,1000,1000,1000,1000,1000,1000,1000
275000,2740949980,1250208,5480000000,32880000000,20000,120000,9925358574846,93243843,106348348,11017,2739050020,1000,11,1031199,5478078006,2617781489,17382218511,24877489611,9990725561,9274439,2798867,103282309070,7661940400,103612,1094374969,869300,67860577600,3301069775,6584613325,3284684431,892127,12339129300,999107873,999999921,79,50194,999760163,239837,4379576237,1092897400,1,1094900820,999990987,9013,999961494,38506,1094891806,1000,1000,1000,1000,1000,1000,1000,103282455768,7661222900,104106,1093975011,1037500,67855110600,3266409402,6549700952,3284035223,872709,12338302800,999127291,999999867,133,45558,999777335,222665,4378709965,1093456000,1,1094685740,999989003,10997,999965058,34942,1094674742,1000,1000,1000,1000,1000,1000,1000,103282497858,7662535600,1824,1094360201,917700,67865538400,3290589938,6574369138,3285060311,926181,12339945000,999073819,999996075,3925,12594,999748583,251417,4380080217,1092752400,4161,1095024660,999999407,593,999957294,42706,1095019906,1000,1000,1000,1000,1000,1000,1000,103282641584,7661888600,104403,1094227055,924000,67860835600,3296812700,6580378850,3284395861,884080,12339304200,999115920,999999609,391,57029,999757668,242332,4379191632,1093426700,1,1094804320,999991452,8548,999960529,39471,1094795771,1000,1000,1000,1000,1000,1000,1000,103282739969,7662113100,104049,1094490531,693600,67862842200,3306024016,6589687516,3284488388,961974,12339717300,999038026,999995580,4420,17506,999752318,247682,4379316382,1093472200,0,1094832400,999995594,4406,999958106,41894,1094827994,1000,1000,1000,1000,1000,1000,1000
276000,2750950340,1264712,5500000000,33000000000,20000,120000,9925119721274,92303134,105499109,1151,2749049660,1000,2,1056457,5498097018,2617714008,17382285992,24877623592,9990669583,9330417,2809101,103294407304,7689908900,913,1098369214,778900,68108355400,3313823565,6609357165,3296666380,929746,12383126700,999070254,999989885,10115,6139,999745859,254141,4395553041,1096926600,2,1098893060,999993603,6397,999955039,44961,1098886661,1000,1000,1000,1000,1000,1000,1000,103294446329,7689050100,911,1098061809,852600,68101544200,3276723279,6571938529,3295992358,903921,12382059900,999096079,999998501,1499,13080,999756022,243978,4394653778,1097401100,2,1098669520,999991902,8098,999958180,41820,1098661420,1000,1000,1000,1000,1000,1000,1000,103294474224,7690663000,103349,1098612096,771200,68114702000,3299875298,6595711298,3297099098,924209,12384188100,999075791,999992800,7200,12491,999759593,240407,4396130907,1096790500,4060,1099039540,999996329,3671,999959191,40809,1099031809,1000,1000,1000,1000,1000,1000,1000,103294710054,7689872100,916,1098226846,824600,68108674600,3312489111,6608047261,3296408600,927238,12383300700,999072762,999996428,3572,9590,999757590,242410,4395210710,1097392200,3740,1098808120,999997730,2270,999953690,46310,1098802110,1000,1000,1000,1000,1000,1000,1000,103294779347,7689996400,1871,1098213833,861700,68109820800,3318066783,6613681033,3296449848,875270,12383499600,999124730,999999276,724,37606,999747558,252442,4395265942,1097447100,3560,1098821220,999998434,1566,999951806,48194,1098816094,1000,1000,1000,1000,1000,1000,1000
277000,2760950710,1269027,5520000000,33120000000,20000,120000,9924880768425,91447761,104600676,1130,2759049290,1000,8,1054995,5518096320,2617893786,17382106214,24877376814,9990721365,9278635,2819285,103306459827,7717964800,882,1102327952,819000,68356888000,3323343096,6630902996,3308660773,938332,12427218300,999061668,999999335,665,20803,999745430,254570,4411547470,1100981900,4121,1102891500,999999318,682,999958303,41697,1102886697,1000,1000,1000,1000,1000,1000,1000,103306427055,7717187800,103954,1102054024,972500,68350801200,3287010274,6594286874,3308031333,895680,12426258300,999104320,999999183,817,55203,999759970,240030,4410705730,1101452900,1,1102682540,999991858,8142,999960203,39797,1102674397,1000,1000,1000,1000,1000,1000,1000,103306547235,7718604200,928,1102456285,813600,68362178000,3314125529,6621936129,3309077178,921800,12428086500,999078200,999995821,4179,9221,999762943,237057,4412101857,1100773400,4080,1103031900,999996859,3141,999958321,41679,1103024679,1000,1000,1000,1000,1000,1000,1000,103306666311,7717816400,939,1102093709,959200,68356125600,3323609988,6631140788,3308401360,849218,12427156500,999150782,999995368,4632,56650,999752490,247510,4411199810,1101354500,0,1102804460,999993990,6010,999956350,43650,1102798450,1000,1000,1000,1000,1000,1000,1000,103306679679,7717950300,103213,1102335320,802900,68357407000,3332870028,6640464178,3308411831,952584,12427442700,999047416,999996848,3152,16464,999776633,223367,4411213967,1101435700,4081,1102811640,999994577,5423,999959864,40136,1102802136,1000,1000,1000,1000,1000,1000,1000
278000,2770951130,1248084,5540000000,33240000000,20000,120000,9924636789202,95602635,108756434,10241,2769048870,1000,11134,1039841,5538077258,2617888437,17382111563,24877388863,9990715479,9284521,2829437,103318335434,7745889600,103245,1106417165,805600,68604242400,3333763809,6653292759,3320628813,907567,12471111600,999092433,999999660,340,15193,999762480,237520,4427502220,1104961500,1,1106882000,999991408,8592,999958293,41707,1106873407,1000,1000,1000,1000,1000,1000,1000,103318542754,7745240900,1807,1106162245,769800,68599270600,3300880203,6620179503,3320055625,954120,12470388900,999045880,999999007,993,17487,999759562,240438,4426740638,1105456100,4201,1106689800,999999414,586,999957287,42713,1106685013,1000,1000,1000,1000,1000,1000,1000,103318538952,7746568500,1011,1106433048,830800,68609868200,3326490253,6646285953,3321053858,920828,12472028100,999079172,999999349,651,16821,999760263,239737,4428071337,1104782700,4200,1107023100,999998579,1421,999959621,40379,1107017479,1000,1000,1000,1000,1000,1000,1000,103318545388,7745793100,103941,1106404712,749600,68603887800,3336716133,6656234983,3320398014,909547,12471158100,999090453,999997790,2210,18843,999754729,245271,4427194471,1105333100,0,1106805100,999991357,8643,999958943,41057,1106796457,1000,1000,1000,1000,1000,1000,1000,103318649626,7745916700,103960,1106128332,1027500,68605098200,3343168534,6662747584,3320411654,899558,12471331800,999100442,999999720,280,58262,999756108,243892,4427213492,1105429900,2,1106807980,999993860,6140,999956762,43238,1106801838,1000,1000,1000,1000,1000,1000,1000
279000,2780951430,1250951,5560000000,33360000000,20000,120000,9924397344873,95225422,108407186,11163,2779048570,1000,87,1034150,5558074814,2617929095,17382070905,24877358905,9990692010,9307990,2839624,103330269794,7773857900,103769,1110492766,770100,68851890200,3343185402,6674696302,3332650238,939732,12515041800,999060268,999993853,6147,11421,999724983,275017,4443533317,1108927400,0,1110884080,999998999,1001,999953021,46979,1110883079,1000,1000,1000,1000,1000,1000,1000,103330417424,7773203300,104632,1110177836,854000,68846939400,3313553820,6644837120,3332046236,942765,12514314600,999057235,999999517,483,10352,999759116,240884,4442728084,1109442700,3780,1110686320,999999308,692,999954852,45148,1110681848,1000,1000,1000,1000,1000,1000,1000,103330406820,7774519200,104409,1110730799,645200,68857436000,3339737044,6671511894,3333043673,914902,12515990400,999085098,999993145,6855,8643,999745770,254230,4444056830,1108777600,1,1111017360,999995798,4202,999956343,43657,1111013157,1000,1000,1000,1000,1000,1000,1000,103330561632,7773808800,103868,1110257227,883800,68852008800,3348326706,6679851156,3332396679,901525,12515143800,999098475,999998825,1175,51800,999769921,230079,4443191479,1109327600,1,1110807080,999987721,12279,999965100,34900,1110794800,1000,1000,1000,1000,1000,1000,1000,103330679673,7773930400,103462,1110229023,915500,68853232800,3356266740,6687852490,3332399106,871766,12515384700,999128234,999999511,489,43945,999765139,234861,4443195561,1109451900,4,1110806200,999990259,9741,999962445,37555,1110796455,1000,1000,1000,1000,1000,1000,1000
280000,2790951720,1253720,5580000000,33480000000,20000,120000,9924159722911,93054432,106262553,2134,2789048280,1000,6,1056129,5578092292,2618050443,17381949557,24877260157,9990697871,9302129,2849863,103342408778,7801863500,1832,1114381341,737900,69099980600,3353565328,6697081178,3344630119,892466,12559071600,999107534,999999236,764,19870,999764651,235349,4459504149,1112931100,1,1114882060,999991971,8029,999957770,42230,1114874030,1000,1000,1000,1000,1000,1000,1000,103342484262,7801101400,940,1114128117,784100,69094011600,3326835238,6670073288,3343999571,908455,12558158700,999091545,999999489,511,18234,999760363,239637,4458663537,1113426900,1,1114671640,999992327,7673,999961334,38666,1114663966,1000,1000,1000,1000,1000,1000,1000,103342415795,7802504900,103980,1114454003,901600,69105322600,3351182466,6694952016,3345028548,901722,12559915800,999098278,999999547,453,40425,999763377,236623,4460035323,1112774600,2,1115015000,999991777,8223,999959025,40975,1115006775,1000,1000,1000,1000,1000,1000,1000,103342658272,7801815800,963,1114177747,884500,69100082000,3361298604,6704826754,3344406769,902759,12559157400,999097241,999999204,796,54145,999746776,253224,4459206124,1113343900,1,1114808060,999991296,8704,999960145,39855,1114799355,1000,1000,1000,1000,1000,1000,1000,103342802453,7801972700,971,1113995887,1044600,69101622200,3368208238,6711813038,3344410284,897624,12559429200,999102376,999999432,568,50608,999770024,229976,4459212676,1113463800,4040,1114809540,999996892,3108,999960708,39292,1114802392,1000,1000,1000,1000,1000,1000,1000
281000,2800952210,1267357,5600000000,33600000000,20000,120000,9923919956613,92988527,106224899,10106,2799047790,1000,80,1039204,5598075368,2617937740,17382062260,24877383560,9990662916,9337084,2860084,103354285778,7829810400,103412,1118236902,982000,69347497600,3363965444,6719457744,3356602480,861933,12602927700,999138067,999999163,837,56830,999756050,243950,4475467950,1116934800,0,1118871540,999993930,6070,999960330,39670,1118865470,1000,1000,1000,1000,1000,1000,1000,103354375689,7829071100,104459,1118167029,850800,69341788600,3341421628,6696649528,3355981626,916649,12602115000,999083351,999994065,5935,12116,999750490,249510,4474640510,1117449500,2,1118663860,999995026,4974,999956416,43584,1118658884,1000,1000,1000,1000,1000,1000,1000,103354387426,7830475900,103208,1118532832,837100,69353027800,3364059883,6719814633,3357029222,920300,12603873300,999079700,999994678,5322,19178,999749256,250744,4476035844,1116758000,2,1119015980,999990644,9356,999959778,40222,1119006622,1000,1000,1000,1000,1000,1000,1000,103354518756,7829789900,103575,1118237784,920800,69347818200,3373249624,6728764524,3356408966,900960,12603103200,999099040,999995237,4763,17977,999752111,247889,4475211789,1117305800,3800,1118807120,999999503,497,999957277,42723,1118802823,1000,1000,1000,1000,1000,1000,1000,103354674389,7829990200,104396,1118316770,846400,69349731600,3378436684,6734046134,3356444989,936130,12603486300,999063870,999992425,7575,12195,999758806,241194,4475258694,1117430100,1,1118817580,999996126,3874,999957595,42405,1118813705,1000,1000,1000,1000,1000,1000,1000
282000,2810952560,1267282,5620000000,33720000000,20000,120000,9923679599360,93566719,106808577,2233,2809047440,1000,0,1057744,5618090414,2618144679,17381855321,24877233321,9990686256,9313744,2870370,103366282788,7857779000,103410,1122320331,894400,69595261200,3378244280,6745725730,3368582627,898070,12646918800,999101930,999993136,6864,16966,999752839,247161,4491441861,1120952100,1,1122864160,999995075,4925,999956866,43134,1122859234,1000,1000,1000,1000,1000,1000,1000,103366517188,7857110500,928,1122132030,781300,69590157800,3354241397,6721487447,3367979734,895231,12646198200,999104769,999998503,1497,16772,999754738,245262,4490638062,1121480900,4062,1122667140,999995250,4750,999960072,39928,1122658328,1000,1000,1000,1000,1000,1000,1000,103366410588,7858502600,104118,1122561871,797700,69601294800,3374555212,6742323312,3369023435,911972,12647936400,999088028,999994874,5126,9202,999757167,242833,4492030933,1120781700,4181,1123012620,999999059,941,999958902,41098,1123007498,1000,1000,1000,1000,1000,1000,1000,103366617822,7857775200,928,1122254878,799400,69595710400,3384764251,6752274251,3368402620,914141,12647113200,999085859,999995791,4209,13050,999751530,248470,4491203370,1121309900,3760,1122804880,999999630,370,999954450,45550,1122800750,1000,1000,1000,1000,1000,1000,1000,103366617816,7857901100,103750,1122182424,970000,69596891000,3389353928,6756921978,3368419396,871705,12647294700,999128295,999995127,4873,52322,999764826,235174,4491224574,1121381700,4460,1122813500,999996138,3862,999959822,40178,1122805178,1000,1000,1000,1000,1000,1000,1000
283000,2820952870,1261707,5640000000,33840000000,20000,120000,9923440084729,93274984,106523996,2213,2819047130,1000,0,1052078,5638089834,2618217513,17381782487,24877083987,9990683562,9316438,2880496,103378425596,7885839200,946,1126418141,695000,69843796800,3389236657,6768744057,3380599189,928836,12691056900,999071164,999997950,2050,7814,999760825,239175,4507462275,1124967300,3,1126873020,999990069,9931,999961314,38686,1126863086,1000,1000,1000,1000,1000,1000,1000,103378523598,7885092000,951,1126078582,816000,69838042400,3365180746,6744421896,3379961674,907875,12690180300,999092125,999994358,5642,13783,999766409,233591,4506614591,1125491600,4200,1126660040,999997077,2923,999956783,43217,1126652917,1000,1000,1000,1000,1000,1000,1000,103378395487,7886474800,103523,1126558753,804600,69849064000,3390276460,6770033610,3381017320,912282,12691894800,999087718,999999452,548,16970,999750750,249250,4508022750,1124780300,4120,1127010580,999998970,1030,999955070,44930,1127005430,1000,1000,1000,1000,1000,1000,1000,103378510457,7885820000,103839,1126284443,876100,69844016800,3396524156,6776047706,3380437616,936037,12691134000,999063963,999999969,31,22032,999761816,238184,4507248884,1125263500,3440,1126818520,999996188,3812,999961632,38368,1126811268,1000,1000,1000,1000,1000,1000,1000,103378596766,7885796700,102997,1126237853,888000,69844003800,3399965374,6779491024,3380359277,893130,12691161600,999106870,999999751,249,51221,999772244,227756,4507143456,1125390200,4181,1126795100,999993260,6740,999961221,38779,1126784179,1000,1000,1000,1000,1000,1000,1000
284000,2830953190,1259720,5660000000,33960000000,20000,120000,9923197195376,96343097,109597570,1205,2829046810,1000,924,1054763,5658091210,2618301973,17381698027,24877018627,9990691217,9308783,2890927,103390306636,7913805500,103418,1130475679,749400,70091551800,3400376399,6791872699,3392586819,899267,12735009900,999100733,999992885,7115,14318,999742799,257201,4523448001,1128988900,5,1130864460,999996727,3273,999951718,48282,1130861182,1000,1000,1000,1000,1000,1000,1000,103390392299,7913045400,103730,1129990700,1006500,70085616400,3376457476,6767677826,3391946873,862556,12734054700,999137444,999998999,1001,59643,999760370,239630,4522595430,1129480200,4081,1130653840,999998798,1202,999956143,43857,1130648557,1000,1000,1000,1000,1000,1000,1000,103390563161,7914595100,878,1130274439,993600,70098145400,3400329466,6792139166,3393057554,895673,12736046100,999104327,999993486,6514,48313,999756659,243341,4524076341,1128810700,3840,1131023820,999998807,1193,999956913,43087,1131018787,1000,1000,1000,1000,1000,1000,1000,103390461696,7913760600,104516,1130365384,792700,70091466000,3409921069,6801417619,3392429452,937291,12735049500,999062709,999999795,205,11504,999761252,238748,4523238748,1129225600,3960,1130814820,999998436,1564,999958204,41796,1130809296,1000,1000,1000,1000,1000,1000,1000,103390653816,7913756300,955,1130077744,973500,70091636600,3414124296,6805632046,3392363066,881859,12735076800,999118141,999992916,7084,47057,999738291,261709,4523150309,1129386100,0,1130788580,999998663,1337,999953557,46443,1130787243,1000,1000,1000,1000,1000,1000,1000
285000,2840953450,1282858,5680000000,34080000000,20000,120000,9922960231829,93503559,106776397,10213,2839046550,1000,11,1042164,5678072674,2618215088,17381784912,24877096812,9990670596,9329404,2901270,103402283098,7941704700,104522,1134463822,729700,70338656600,3415168474,6818621424,3404523480,931309,12778856700,999068691,999999549,451,10840,999759260,240740,4539363240,1132984600,4300,1134848260,999995800,4200,999959040,40960,1134839760,1000,1000,1000,1000,1000,1000,1000,103402348775,7940949500,104285,1133984645,1007500,70332745400,3387752096,6790929996,3403911120,875846,12777897600,999124154,999999966,34,53120,999754100,245900,4538545700,1133462300,0,1134641960,999992620,7380,999959120,40880,1134634580,1000,1000,1000,1000,1000,1000,1000,103402488292,7942630800,104674,1134508308,848200,70346440800,3411692553,6815516253,3405061496,897355,12780124500,999102645,999999677,323,51222,999777126,222874,4540079974,1132806900,4420,1135028960,999993938,6062,999964922,35078,1135018478,1000,1000,1000,1000,1000,1000,1000,103402468967,7941758100,104209,1134228553,923100,70339442600,3421431008,6824926408,3404422296,881447,12779010900,999118553,999999539,461,54992,999766196,233804,4539228504,1133228800,3760,1134813640,999996328,3672,999961092,38908,1134806208,1000,1000,1000,1000,1000,1000,1000,103402538104,7941761100,103728,1134160536,999900,70339648600,3425215150,6828723050,3404379732,875110,12779067000,999124890,999994654,5346,50244,999739712,260288,4539171388,1133359400,0,1134796420,999995236,4764,999953644,46356,1134791656,1000,1000,1000,1000,1000,1000,1000
286000,2850953740,1256869,5700000000,34200000000,20000,120000,9922716767838,97175563,110464656,1137,2849046260,1000,103,1062047,5698090246,2618347001,17381652999,24876990099,9990684593,9315407,2911639,103414261248,7969624000,103596,1138413507,758300,70585957600,3426026728,6841446078,3416484779,910758,12822730800,999089242,999999606,394,8548,999766669,233331,4555309731,1136977000,5,1138834880,999990077,9923,999960348,39652,1138824952,1000,1000,1000,1000,1000,1000,1000,103414464644,7968987700,876,1138010075,880000,70581103400,3399064957,6814260457,3415926819,932202,12821997600,999067798,999995242,4758,13040,999757121,242879,4554568979,1137468200,3821,1138646320,999999661,339,999954540,45460,1138642160,1000,1000,1000,1000,1000,1000,1000,103414445099,7970563900,103325,1138423241,947600,70593852600,3425159447,6840954747,3417051504,872587,12823999800,999127413,999998695,1305,51808,999755204,244796,4556065896,1136796200,0,1139022720,999991672,8328,999958908,41092,1139014392,1000,1000,1000,1000,1000,1000,1000,103414575665,7969713100,1828,1138075015,962400,70587093400,3433207780,6848686980,3416393878,869134,12822951600,999130866,999999865,135,50831,999770353,229647,4555187847,1137245500,0,1138805940,999988029,11971,999960731,39269,1138793969,1000,1000,1000,1000,1000,1000,1000,103414610952,7969864000,103860,1138182488,953800,70588556800,3437842966,6853394766,3416396032,895230,12823238400,999104770,999999834,166,52004,999774272,225728,4555192628,1137376300,3860,1138806700,999993756,6244,999963804,36196,1138796596,1000,1000,1000,1000,1000,1000,1000
287000,2860954170,1241914,5720000000,34320000000,20000,120000,9922480050590,94089021,107412823,2252,2859045830,1000,124559,1053346,5718087156,2618418211,17381581789,24876879789,9990651454,9348546,2921910,103426223389,7997587600,104102,1142316570,873100,70833640000,3438790497,6866194547,3428483885,905826,12866645700,999094174,999990323,9677,34197,999743912,256088,4571311088,1140973600,1,1142829480,999997724,2276,999952297,47703,1142827203,1000,1000,1000,1000,1000,1000,1000,103426438157,7996900000,1882,1142073623,796900,70828343200,3412330980,6839489930,3427880074,907345,12865880700,999092655,999998858,1142,23913,999763239,236761,4570506361,1141466200,4380,1142631880,999998787,1213,999955813,44187,1142626287,1000,1000,1000,1000,1000,1000,1000,103426438307,7998609700,104302,1142575733,801400,70842229000,3437594612,6865407712,3429087434,918976,12868096800,999081024,999993879,6121,14403,999762069,237931,4572115631,1140765000,3860,1143034900,999997157,2843,999955303,44697,1143028197,1000,1000,1000,1000,1000,1000,1000,103426551050,7997705200,960,1142123749,922700,70834992800,3444632634,6872106534,3428398239,895898,12866934900,999104102,999998768,1232,52270,999758831,241169,4571197169,1141234400,3941,1142804320,999998551,1449,999958470,41530,1142798930,1000,1000,1000,1000,1000,1000,1000,103426603080,7997884900,104794,1142183960,977900,70836738600,3447874254,6875434804,3428420804,883054,12867265200,999116946,999999212,788,47158,999754254,245746,4571225546,1141377500,0,1142811320,999993422,6578,999959058,40942,1142804742,1000,1000,1000,1000,1000,1000,1000
