Time\ number,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r1_2_600:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100:=Cell_2,r2_1_110:=Cell_2,r2_3_300:=Cell_2,r1_2_400:=Cell_2,rM_500:=Cell_2,r1_2_600:=Cell_2,r3_2_700:=Cell_2,r2_2_800:=Cell_2,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r2_2_800::Cell_1::Mito_1,r2_2_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,r1_2_100::Cell_1::Mito_2,r2_1_110::Cell_1::Mito_2,rM_300::Cell_1::Mito_2,rM_400::Cell_1::Mito_2,rM_500::Cell_1::Mito_2,r2_2_510::Cell_1::Mito_2,rM_600::Cell_1::Mito_2,rM_700::Cell_1::Mito_2,rM_710::Cell_1::Mito_2,r2_2_800::Cell_1::Mito_2,r2_2_810::Cell_1::Mito_2,rM_900::Cell_1::Mito_2,r1_1_1100::Cell_1::Mito_2,r1_2_100::Cell_1::Mito_3,r2_1_110::Cell_1::Mito_3,rM_300::Cell_1::Mito_3,rM_400::Cell_1::Mito_3,rM_500::Cell_1::Mito_3,r2_2_510::Cell_1::Mito_3,rM_600::Cell_1::Mito_3,rM_700::Cell_1::Mito_3,rM_710::Cell_1::Mito_3,r2_2_800::Cell_1::Mito_3,r2_2_810::Cell_1::Mito_3,rM_900::Cell_1::Mito_3,r1_1_1100::Cell_1::Mito_3,Time\ Probability,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r1_2_600:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100:=Cell_2,r2_1_110:=Cell_2,r2_3_300:=Cell_2,r1_2_400:=Cell_2,rM_500:=Cell_2,r1_2_600:=Cell_2,r3_2_700:=Cell_2,r2_2_800:=Cell_2,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r2_2_800::Cell_1::Mito_1,r2_2_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,r1_2_100::Cell_1::Mito_2,r2_1_110::Cell_1::Mito_2,rM_300::Cell_1::Mito_2,rM_400::Cell_1::Mito_2,rM_500::Cell_1::Mito_2,r2_2_510::Cell_1::Mito_2,rM_600::Cell_1::Mito_2,rM_700::Cell_1::Mito_2,rM_710::Cell_1::Mito_2,r2_2_800::Cell_1::Mito_2,r2_2_810::Cell_1::Mito_2,rM_900::Cell_1::Mito_2,r1_1_1100::Cell_1::Mito_2,r1_2_100::Cell_1::Mito_3,r2_1_110::Cell_1::Mito_3,rM_300::Cell_1::Mito_3,rM_400::Cell_1::Mito_3,rM_500::Cell_1::Mito_3,r2_2_510::Cell_1::Mito_3,rM_600::Cell_1::Mito_3,rM_700::Cell_1::Mito_3,rM_710::Cell_1::Mito_3,r2_2_800::Cell_1::Mito_3,r2_2_810::Cell_1::Mito_3,rM_900::Cell_1::Mito_3,r1_1_1100::Cell_1::Mito_3
4400,10000000814686.0,185314,9999848234968.0,0,50,200.0,36181,0.0,385255,20676706,9999882685835.0,0,50,0.0,2,0.0,262,2585307,100000730173.0,0,50,389,35,609,18,2000,2000,2000,1882,115,200.0,100000734302.0,0,50,146,3439,302,142,2000,2000,2000,1951,49,0.0,100000729536.0,0,50,634,3253,304,91,2000,2000,2000,2000,32,0.0,4400,9.999999999e-11,0.00018527966508414458,9.99999000001e-07,0.8851248118918795,0.8941989271771216,0.999000999000999,0.14318806122340427,0.999999999999999,0.011467269147956259,0.0009989858528051069,9.99999000001e-07,0.005252268024828904,0.8941485307816073,0.999000999000999,0.4799718094285842,0.999999999999999,0.008264456799399822,0.0009989892910120474,9.99999000001e-07,0.25595238095238093,0.6059856143771751,0.7974876449989653,0.0019501746759966556,0.9999999999000008,0.7746318860716404,0.9999837856147695,0.9999975535684154,0.9999999999521395,0.9999999500000025,0.9950193273280797,0.9999999999999,9.99999000001e-07,0.5061728395061729,0.6059761440620566,0.7950839983696829,0.09513360625651536,0.9999999999000008,0.9981219403489358,0.9999865603441146,0.9999975661507216,0.9999999999521806,0.9999999500000025,0.9950193275146884,0.9999999999999,9.99999000001e-07,0.006951340615690169,0.6059811121529847,0.7921326533176665,0.09617393461331222,0.9999999999000008,0.9981207874013531,0.9999799884003487,0.9999975036190131,0.9999999999521806,0.9999999747898742,0.9950193269722758,0.9999999999999
4500,10000000818078.0,181957,9999846144283.0,0,50,200.0,34708,0.0,378718,20739849,9999882437142.0,0,50,0.0,1,0.0,175,2339054,100000752540.0,0,50,80,3230,652,202,2000,2000,2000,1922,50,0.0,100000759832.0,0,50,704,3397,311,0,2000,2000,2000,2000,56,200.0,100000753716.0,0,50,82,96,0,2,1895,2000,2000,2000,1,0.0,4500,9.999999999e-11,0.00018192389767335108,9.99999000001e-07,0.8835627922573915,0.8954226493626011,0.999000999000999,0.1458927871861427,0.999999999999999,0.01214850353351591,0.000998985646198221,9.99999000001e-07,0.0034877927254608867,0.895370128171593,0.999000999000999,0.4615134110403441,0.999999999999999,0.00826445830202904,0.000998989266418758,9.99999000001e-07,0.6689837802052301,0.6114448756456523,0.8007406638468214,0.09398642125108829,0.9999999999000008,0.998127759790608,0.9999704648992017,0.9999976278443153,0.9999999999521701,0.9999999500000025,0.9950193253826367,0.9999999999999,9.99999000001e-07,0.0029910269192422734,0.6113605528629319,0.7958068822458596,0.0933060602256176,0.9999999999000008,0.9980763519051365,0.9999711807580505,0.9999975770016459,0.9999999999520756,0.9999999746485021,0.9950193255560028,0.9999999999999,9.99999000001e-07,0.23371647509578544,0.6114406482972902,0.7930442576084419,0.0022143375778556507,0.9999999999000008,0.7884436230448391,0.9999468424841548,0.999997556133713,0.999999999952122,0.999999950023991,0.9950193253857327,0.9999999999999
4600,10000000821335.0,178665,9999844088795.0,0,50,1.0,21849,0.0,381910,20835589,9999882214910.0,0,50,200.0,1,0.0,118,2116807,100000779136.0,0,50,153,3856,357,119,2000,2000,2000,2000,20,0.0,100000781682.0,0,50,372,3585,0,2,2000,2000,2000,1999,0,0.0,100000775058.0,0,50,621,3127,278,0,2000,2000,2000,1909,1,0.0,4600,9.999999999e-11,0.00017863308451995425,9.99999000001e-07,0.8842351415804217,0.8965798972004179,0.999000999000999,0.18777169814387568,0.999999999999999,0.011986305888335198,0.0009989854390157864,9.99999000001e-07,0.002354443513308592,0.8965349556652286,0.999000999000999,0.44268995162231134,0.999999999999999,0.00826445830202904,0.000998989244227063,9.99999000001e-07,0.00398406374501992,0.616839255676536,0.7979156930095967,0.09618654136878003,0.9999999999000008,0.9981084060216399,0.999983135116345,0.9999975500104468,0.9999999999520581,0.9999999748559883,0.9950193220177498,0.9999999999999,9.99999000001e-07,0.745999491998984,0.616843659990589,0.7943331049379284,0.0951985291213105,0.9999999999000008,0.9669068828754701,0.9999833945676165,0.9999974987483515,0.9999999999521499,0.9999999500000025,0.9950193219557556,0.9999999999999,9.99999000001e-07,0.717434303475558,0.6168473301749549,0.791572179776311,0.09076803552778573,0.9999999999000008,0.961942451389461,0.9999785164434045,0.9999974806114517,0.9999999999521041,0.9999999500000025,0.9950193225995905,0.9999999999999
4700,10000000824451.0,175549,9999841983754.0,0,50,0.0,30388,0.0,366212,20890482,9999882015942.0,0,50,200.0,1,0.0,82,1915774,100000803520.0,0,50,127,3257,0,2,2000,2000,2000,1924,0,0.0,100000807068.0,0,50,341,3660,627,326,2000,2000,2000,2000,0,1.0,100000802844.0,0,50,161,3316,844,100,2000,2000,2000,1823,111,0.0,4700,9.999999999e-11,0.00017551818795762223,9.99999000001e-07,0.8798689129578195,0.897675180091683,0.999000999000999,0.16199115535038697,0.999999999999999,0.01230152807898397,0.0009989852310382432,9.99999000001e-07,0.0016373148037218959,0.8976269937142974,0.999000999000999,0.4236042692317463,0.999999999999999,0.008264459804658371,0.0009989892241565235,9.99999000001e-07,0.09338168631006347,0.6216242354823084,0.7941459686999893,0.09588446404333044,0.9999999999000008,0.5073032976937036,0.9999874298583536,0.9999974601003011,0.9999999999520897,0.9999999500000025,0.9950193205639636,0.9999999999999,9.99999000001e-07,0.6536196744024939,0.6216917129451195,0.7912126280906872,0.09309027916168822,0.9999999999000008,0.9980875516918827,0.9999815568493631,0.9999975065628638,0.9999999999520415,0.9999999746691801,0.9950193202674018,0.9999999999999,9.99999000001e-07,0.47005829358770534,0.6216283873151068,0.7807159603742166,0.08623359208349202,0.9999999999000008,0.9981450993599892,0.9999856727310569,0.9999973389003958,0.9999999999521355,0.9999999500000025,0.9950193209081861,0.9999999999999
4800,10000000827483.0,172517,9999839893662.0,0,50,200.0,26195,0.0,368925,20965610,9999881833682.0,0,50,0.0,1,0.0,59,1733558,100000827764.0,0,50,425,4534,454,211,2000,2000,2000,2000,0,0.0,100000832898.0,0,50,367,3886,1006,217,2000,2000,2000,2000,84,0.0,100000828224.0,0,50,628,3850,0,0,2000,2000,2000,2000,89,200.0,4800,9.999999999e-11,0.0001724872430182962,9.99999000001e-07,0.8788034507081516,0.898622276740909,0.999000999000999,0.24809579294969325,0.999999999999999,0.01214242374138825,0.000998985022419882,9.99999000001e-07,0.0011786092410955074,0.8986654236291965,0.999000999000999,0.40392153290887,0.999999999999999,0.00826445830202904,0.0009989892059669206,9.99999000001e-07,0.6400287976961843,0.6266289432464046,0.7876969891510399,0.09139118915668776,0.9999999999000009,0.9981424573074226,0.9999869658649626,0.9999974647774212,0.9999999999520277,0.9999999501035377,0.9950193179225126,0.9999999999999,9.99999000001e-07,0.0049751243781094535,0.6266329859750654,0.790322721897756,0.15848516658835038,0.9999999999000009,0.9989683887758561,0.9999843890019912,0.9999974348208338,0.9999999999520229,0.9999999739343047,0.9950193185693003,0.9999999999999,9.99999000001e-07,0.008919722497522299,0.626738943942199,0.7823094926813975,0.08917170806272391,0.9999999999000009,0.9980651391785728,0.9999804430081661,0.9999973457915626,0.9999999999519816,0.9999999744513433,0.9950193179223265,0.9999999999999
4900,10000000830441.0,169588,9999837815268.0,0,50,200.0,24486,0.0,360600,21088300,9999881666364.0,0,50,0.0,1,0.0,37,1567851,100000853888.0,0,50,619,3764,0,2,2000,2000,2000,1749,123,0.0,100000859640.0,0,50,425,3021,0,111,2000,2000,2000,2000,75,0.0,100000851552.0,0,50,133,346,322,10,2000,2000,2000,1975,25,0.0,4900,9.999999999e-11,0.0001695592447867951,9.99999000001e-07,0.8768497172469508,0.8996970851972959,0.999000999000999,0.18894171348836694,0.999999999999999,0.012645725395044244,0.0009989848129158924,9.99999000001e-07,0.0007194819729794548,0.8996507847308634,0.999000999000999,0.3837094367395988,0.999999999999999,0.008264459804658371,0.0009989891894247214,9.99999000001e-07,0.32614555256064687,0.6315611498328061,0.7889856723311441,0.09439943689558673,0.9999999999000009,0.8315136543484869,0.9999787421560913,0.9999975081936792,0.9999999999520891,0.9999999500000025,0.9950193148511514,0.9999999999999,9.99999000001e-07,0.24642049736247176,0.6314947303377934,0.7902557350562958,0.08954544978864426,0.9999999999000009,0.9980210800972975,0.9999682125271798,0.9999974602402962,0.9999999999520055,0.9999999741600738,0.9950193147677401,0.9999999999999,9.99999000001e-07,0.5938261575954509,0.6314901132113964,0.7809255042741743,0.0017256988381213977,0.9999999999000009,0.9358313493605225,0.9999793693316107,0.9999973233574144,0.9999999999520431,0.9999999500000025,0.9950193141890127,0.9999999999999
5000,10000000833310.0,166709,9999835703576.0,0,50,200.0,25714,0.0,350517,21165148,9999881516797.0,0,50,1.0,0,0.0,26,1418239,100000879148.0,0,50,705,3868,299,174,2000,2000,2000,2000,60,199.0,100000885480.0,0,50,348,3499,665,125,2000,2000,2000,1959,38,0.0,100000879145.0,0,50,411,3743,333,129,2000,2000,2000,2000,2,0.0,5000,9.999999999e-11,0.00016668121274170504,9.99999000001e-07,0.8752158765335969,0.900689216835164,0.999000999000999,0.18647661485669098,0.999999999999999,0.013112880853970667,0.0009989846021683914,9.99999000001e-07,0.0005197297405349217,0.9007325934602632,0.999000999000999,0.3639278215834543,0.999999999999999,0.008264462809917356,0.0009989891744908038,9.99999000001e-07,0.005964214711729622,0.636114778568747,0.785470801466874,0.08918002031887833,0.9999999999000009,0.9981016236076463,0.9999837112027818,0.9999973705227749,0.9999999999519361,0.999999974677583,0.9950193123801955,0.9999999999999,9.99999000001e-07,0.5563442768411713,0.6361109385670478,0.7902460670041791,0.09561792395809887,0.9999999999000009,0.9981475275645331,0.9999783440201515,0.9999974829622594,0.9999999999520235,0.9999999500000025,0.9950193118916891,0.9999999999999,9.99999000001e-07,0.660902000678196,0.6361725939002153,0.7729550542940425,0.15107519618369056,0.9999999999000009,0.9989971922446456,0.9999842807586341,0.9999972038045335,0.9999999999519774,0.9999999746895681,0.9950193117276729,0.9999999999999
5100,10000000836052.0,163975,9999833565976.0,0,50,1.0,18778,0.0,351481,21257151,9999881383376.0,0,50,200.0,1,0.0,16,1283340,100000906041.0,0,50,334,3605,0,124,2000,2000,2000,1796,40,0.0,100000909284.0,0,50,482,4969,744,55,1394,2000,2000,2000,18,0.0,100000904384.0,0,50,120,3624,329,175,2000,2000,2000,2000,91,1.0,5100,9.999999999e-11,0.00016394811660757927,9.99999000001e-07,0.8739700199883548,0.9016928491378463,0.999000999000999,0.12726385283579866,0.999999999999999,0.013594856118945781,0.0009989843909740843,9.99999000001e-07,0.0003198976327575176,0.9017372848046538,0.999000999000999,0.3440677479015914,0.999999999999999,0.008264459804658371,0.0009989891610262458,9.99999000001e-07,0.2119779353821907,0.6407584408384654,0.7862002363316806,0.09359108964124246,0.9999999999000009,0.9981458580766798,0.999978832356808,0.9999974168427004,0.999999999951962,0.9999999500000025,0.9950193089821734,0.9999999999999,9.99999000001e-07,0.7228381374722839,0.6407512136411937,0.7891825143989729,0.16028256268738403,0.9999999999000009,0.9989960835673188,0.9999471904500821,0.999997439285841,0.9999999999519666,0.9999999748880011,0.9950193093779963,0.9999999999999,9.99999000001e-07,0.08925318761384335,0.6407552144470434,0.7751062452492036,0.15079746284498247,0.9999999999000009,0.9989801459161098,0.999967861094261,0.9999972717476383,0.9999999999519157,0.9999999739861769,0.9950193092624409,0.9999999999999
5200,10000000838681.0,161351,9999831461516.0,0,50,1.0,24927,0.0,345601,21331162,9999881261911.0,0,50,200.0,0,0.0,10,1161889,100000931036.0,0,50,463,3905,353,275,2000,2000,2000,2000,93,0.0,100000934892.0,0,50,701,3886,358,162,2000,2000,2000,1947,53,1.0,100000928879.0,0,50,431,3664,327,131,2000,2000,2000,2000,0,0.0,5200,9.999999999e-11,0.0001613249700547567,9.99999000001e-07,0.8736100262638365,0.9025939238089672,0.999000999000999,0.06536974060301193,0.999999999999999,0.013792631949818245,0.0009989841788095185,9.99999000001e-07,0.00019996000799840034,0.9026394446553924,0.999000999000999,0.32435554747664697,0.999999999999999,0.00826446130728781,0.0009989891489040022,9.99999000001e-07,0.0029910269192422734,0.645276408426473,0.7803251594766858,0.08942349755203356,0.9999999999000009,0.9981533609714331,0.9999794856869194,0.9999973658167337,0.9999999999518963,0.999999974425992,0.9950193072111948,0.9999999999999,9.99999000001e-07,0.001996007984031936,0.6452839579953776,0.7850488040334603,0.09324740530841649,0.9999999999000009,0.9981519787145032,0.9999793002904258,0.9999974317321269,0.9999999999519426,0.9999999500000025,0.9950193068217644,0.9999999999999,9.99999000001e-07,0.4962216624685139,0.6452798057722482,0.7707062591916187,0.08818802010252526,0.9999999999000009,0.9981530925913848,0.9999697766436253,0.9999971890858123,0.9999999999519839,0.9999999749795464,0.9950193065516616,0.9999999999999
5300,10000000841306.0,158731,9999829325299.0,0,50,200.0,23060,0.0,340091,21436919,9999881151353.0,0,50,0.0,0,0.0,6,1051339,100000955193.0,0,50,615,4431,375,112,2000,2000,2000,2000,0,200.0,100000961572.0,0,50,170,4,0,99,2000,2000,2000,2000,0,200.0,100000957185.0,0,50,384,3601,905,335,2000,2000,2000,2000,0,0.0,5300,9.999999999e-11,0.00015870580846831604,9.99999000001e-07,0.8718247793463576,0.9035475221358437,0.999000999000999,0.23527612256870875,0.999999999999999,0.013272589970908702,0.0009989839656144145,9.99999000001e-07,0.00011998560172779269,0.9035065712025011,0.999000999000999,0.30526647999191664,0.999999999999999,0.00826446130728781,0.0009989891378702806,9.99999000001e-07,0.673202614379085,0.6497113902086207,0.7744469849772306,0.14637703983603653,0.999999999900001,0.9989614064777226,0.9999785883819768,0.9999972063779298,0.9999999999519245,0.9999999733720334,0.9950193035853221,0.9999999999999,9.99999000001e-07,0.4643813604713444,0.64958459304752,0.7815429337031533,0.0021402299582644266,0.999999999900001,0.9981542735712007,0.9999866916362579,0.999997340935447,0.9999999999518757,0.9999999500010025,0.9950193035853221,0.9999999999999,9.99999000001e-07,0.013806706114398421,0.6497078318112789,0.7637560166463139,0.08272509988021061,0.999999999900001,0.998039790331027,0.9999840382078246,0.9999971342505942,0.9999999999519706,0.9999999741632785,0.9950193035853221,0.9999999999999
5400,10000000843808.0,156213,9999827182924.0,0,50,0.0,17028,0.0,336693,21542268,9999881050384.0,0,50,200.0,0,0.0,3,951344,100000981948.0,0,50,511,3795,624,65,2000,2000,2000,1975,53,0.0,100000988965.0,0,50,475,4257,1,161,2000,2000,2000,1921,1,0.0,100000981716.0,0,50,356,2,0,0,2000,2000,2000,1618,74,0.0,5400,9.999999999e-11,0.00015618860131002356,9.99999000001e-07,0.8706984610530835,0.9043903931467033,0.999000999000999,0.24030055406154194,0.999999999999999,0.013721769952972423,0.0009989837518047402,9.99999000001e-07,5.9996400215987046e-05,0.9044324241671285,0.999000999000999,0.28642012258679184,0.999999999999999,0.00826446130728781,0.0009989891278901503,9.99999000001e-07,0.0009990009990009992,0.6539022948873582,0.7653311263836126,0.08826936497954337,0.999999999900001,0.9981613648840911,0.9999844453507083,0.9999971538128568,0.9999999999520321,0.9999999500000025,0.9950193006336878,0.9999999999999,9.99999000001e-07,0.013806706114398421,0.6539104399819272,0.7850311800143691,0.09325779369867601,0.999999999900001,0.9981537671073201,0.9999790588817363,0.9999974323358096,0.9999999999519861,0.9999999500000025,0.9950193002114716,0.9999999999999,9.99999000001e-07,0.21691464369616287,0.6539061279207944,0.762858786904633,0.0017734329411120788,0.999999999900001,0.734644498046323,0.9999797761782255,0.9999970247488089,0.999999999951938,0.9999999500000025,0.9950193001949764,0.9999999999999
5500,10000000846211.0,153816,9999825008103.0,0,50,1.0,36,0.0,321974,21581810,9999880960678.0,0,50,200.0,0,0.0,2,860674,100001008553.0,0,50,418,4307,778,234,2000,2000,2000,1801,91,0.0,100001011752.0,0,50,410,3422,327,276,73,2000,2000,2000,0,0.0,100001007005.0,0,50,457,46,1,11,2000,2000,2000,2000,0,1.0,5500,9.999999999e-11,0.0001537923442767727,9.99999000001e-07,0.8638373891636347,0.9052698388639959,0.999000999000999,0.022460996026895764,0.999999999999999,0.014658311116457962,0.000998983536922512,9.99999000001e-07,3.999840006399744e-05,0.9053075138487761,0.999000999000999,0.26786960048933717,0.999999999999999,0.008264462809917356,0.000998989118840858,9.99999000001e-07,0.5569339831634914,0.6577593049940241,0.7697409299165355,0.0857682555341137,0.999999999900001,0.9980546107541225,0.9999732190151844,0.9999972323962841,0.9999999999519711,0.9999999500000025,0.995019299406253,0.9999999999999,9.99999000001e-07,0.5941558441558441,0.6578183979276387,0.7851140681218401,0.09324429360931953,0.999999999900001,0.9981594343933123,0.9999472802548838,0.9999973796523047,0.9999999999519756,0.9999999500164971,0.9950192987280844,0.9999999999999,9.99999000001e-07,0.6477632969355407,0.6578221447105737,0.7504109864169523,0.0026947774687711055,0.999999999900001,0.9508261931770068,0.9999498823472421,0.9999969711494078,0.9999999999519299,0.9999999500963166,0.9950192987280844,0.9999999999999
5600,10000000848523.0,151477,9999822844424.0,0,50,0.0,29002,0.0,325542,21668822,9999880878299.0,0,50,200.0,0,0.0,2,779044,100001032444.0,0,50,294,3680,0,327,2000,2000,2000,2000,4,200.0,100001039391.0,0,50,394,53,359,12,2000,2000,2000,1912,5,0.0,100001034744.0,0,50,508,4518,353,155,2000,2000,2000,2000,52,0.0,5600,9.999999999e-11,0.00015145405819362703,9.99999000001e-07,0.8648115202214928,0.9061217975798199,0.999000999000999,0.19488974043670007,0.999999999999999,0.013856782495340444,0.0009989833209869915,9.99999000001e-07,3.999840006399744e-05,0.9061614398588668,0.999000999000999,0.2503949448241358,0.999999999999999,0.008264462809917356,0.0009989891106941592,9.99999000001e-07,0.7530864197530864,0.6620424840985919,0.7710780815924784,0.15134191762402474,0.999999999900001,0.998161916061254,0.999979938898586,0.9999971512050316,0.9999999999519095,0.999999974969338,0.9950192966859256,0.9999999999999,9.99999000001e-07,0.5793016407236012,0.6619159318803877,0.7766163532704765,0.001986113244657111,0.999999999900001,0.9368575704524429,0.999984484625427,0.9999973123745859,0.9999999999518655,0.9999999500000025,0.9950192961548632,0.9999999999999,9.99999000001e-07,0.5112414467253177,0.6619198180641787,0.7441916950315335,0.0782378942054999,0.999999999900001,0.99807039222887,0.9999806414752764,0.9999968414233581,0.9999999999518682,0.9999999739227494,0.9950192963175463,0.9999999999999
5700,10000000850805.0,149218,9999820700192.0,0,50,200.0,26702,0.0,317164,21760888,9999880805392.0,0,50,1.0,0,0.0,2,705388,100001061512.0,0,50,123,4242,356,137,2000,2000,2000,2000,46,0.0,100001066648.0,0,50,662,3897,0,2,2000,2000,2000,1960,46,0.0,100001056904.0,0,50,201,4246,319,324,2000,2000,2000,2000,0,0.0,5700,9.999999999e-11,0.00014919573731047,9.99999000001e-07,0.8638210717826367,0.9069862618708783,0.999000999000999,0.18549275229273965,0.999999999999999,0.014375588122878053,0.0009989831048261217,9.99999000001e-07,3.999840006399744e-05,0.9069438499190412,0.999000999000999,0.23344010772142967,0.999999999999999,0.008264462809917356,0.0009989891033432682,9.99999000001e-07,0.001996007984031936,0.6658478937607486,0.7651843228727647,0.0864284435952389,0.9999999999000011,0.9981749092365032,0.9999843492834628,0.9999970851725867,0.9999999999518022,0.9999999747562724,0.995019293265911,0.9999999999999,9.99999000001e-07,0.37460913070669166,0.6659051754696087,0.7804942495621974,0.09094637670181113,0.9999999999000011,0.4349679607400742,0.9999787334947005,0.9999972960469727,0.9999999999518436,0.9999999500000025,0.9950192938085455,0.9999999999999,9.99999000001e-07,0.7557997557997558,0.6659014919903892,0.739660411506608,0.07499487964239182,0.9999999999000011,0.9979968083643677,0.9999846831780619,0.9999966531748786,0.9999999999518899,0.9999999737722811,0.9950192931249742,0.9999999999999
5800,10000000852926.0,147095,9999818522795.0,0,50,200.0,33720,0.0,306244,21844657,9999880737564.0,0,50,1.0,0,0.0,1,638207,100001088052.0,0,50,179,4680,0,174,2000,2000,2000,1944,0,199.0,100001091914.0,0,50,791,4105,338,133,2000,2000,2000,2000,0,0.0,100001088200.0,0,50,189,20,0,0,2000,2000,2000,1929,0,0.0,5800,9.999999999e-11,0.00014707336624319246,9.99999000001e-07,0.8597164589067423,0.9077865073217514,0.999000999000999,0.1406733496035113,0.999999999999999,0.014794198138542037,0.000998982887521241,9.99999000001e-07,1.9999600007999844e-05,0.9077465243503049,0.999000999000999,0.21689782558382223,0.999999999999999,0.00826446130728781,0.0009989890966385841,9.99999000001e-07,0.636098981077147,0.6696651382292836,0.7620067046469238,0.08704140445790776,0.9999999999000011,0.9981737200583948,0.9999710108322907,0.9999971244902467,0.9999999999518701,0.9999999500000025,0.9950192905000876,0.9999999999999,9.99999000001e-07,0.571917808219178,0.6696691756614098,0.7738409853101863,0.08845165246434226,0.9999999999000011,0.9981659053709169,0.9999802711343764,0.9999972136129908,0.9999999999518238,0.9999999749804854,0.9950192907979553,0.9999999999999,9.99999000001e-07,0.11738746690203002,0.6696720127168347,0.7397440827245305,0.0025249893709990974,0.9999999999000011,0.5707414123297164,0.9999807889749784,0.9999966726543453,0.9999999999519114,0.9999999500000025,0.9950192905000876,0.9999999999999
5900,10000000855047.0,144953,9999816337267.0,0,50,0.0,25949,0.0,306062,21970569,9999880676827.0,0,50,200.0,1,0.0,0,577372,100001116304.0,0,50,527,3904,354,145,2000,2000,2000,1943,59,0.0,100001119320.0,0,50,761,3806,280,144,2000,2000,2000,2000,49,0.0,100001113479.0,0,50,410,4612,0,144,2000,2000,2000,1909,49,0.0,5900,9.999999999e-11,0.00014493199167301101,9.99999000001e-07,0.8577358952253321,0.9086123702295658,0.999000999000999,0.2380611878193977,0.999999999999999,0.014779789413084788,0.000998982669404884,9.99999000001e-07,0.0,0.9085731003775931,0.999000999000999,0.20128249311450128,0.999999999999999,0.008264459804658371,0.0009989890905672326,9.99999000001e-07,0.2816091954022989,0.6734662210438417,0.7557420980301149,0.08541337068277817,0.9999999999000011,0.998173982959681,0.9999843315408471,0.9999970154221062,0.9999999999518457,0.9999999500000025,0.9950192870428519,0.9999999999999,9.99999000001e-07,0.6274217585692995,0.6734625957770942,0.7735480359382656,0.1454341359048537,0.9999999999000011,0.998956355484484,0.9999791794144561,0.9999971905193749,0.9999999999517993,0.9999999728058399,0.9950192867038369,0.9999999999999,9.99999000001e-07,0.008919722497522299,0.6734099883635979,0.7279252130996625,0.07866842718646944,0.9999999999000011,0.9981739866367554,0.9999849123903385,0.9999964534578999,0.9999999999518471,0.9999999500000025,0.9950192868576543,0.9999999999999
6000,10000000857125.0,142875,9999814119766.0,0,50,0.0,21807,0.0,308718,22004422,9999880622634.0,0,50,200.0,0,0.0,0,522632,100001141809.0,0,50,547,4827,349,11,2000,2000,2000,1900,43,0.0,100001148246.0,0,50,456,4399,626,358,2000,2000,2000,2000,122,0.0,100001140882.0,0,50,519,3972,278,120,2000,2000,2000,2000,185,0.0,6000,9.999999999e-11,0.00014285458965050365,9.99999000001e-07,0.8587650415230778,0.9093562480738203,0.999000999000999,0.2159941829346675,0.999999999999999,0.015131883938926371,0.000998982450280244,9.99999000001e-07,0.0,0.9093956691129836,0.999000999000999,0.18665132807372978,0.999999999999999,0.00826446130728781,0.0009989890851039647,9.99999000001e-07,0.624765478424015,0.677245983874951,0.7607013974047436,0.08667281785093535,0.9999999999000011,0.9432214828158221,0.9999823558682781,0.9999970982336871,0.9999999999518309,0.9999999500000025,0.9950192852953227,0.9999999999999,9.99999000001e-07,0.6311324234599778,0.677193390211858,0.7692185708244901,0.15038421424157758,0.9999999999000011,0.9990207736051273,0.9999757008746776,0.9999971347201458,0.9999999999517839,0.9999999742167042,0.995019285160265,0.9999999999999,9.99999000001e-07,0.5460735360871538,0.6771488263843277,0.7140315015663001,0.07156591523775585,0.9999999999000011,0.9980154167193366,0.9999757654142736,0.9999963843648441,0.9999999999517867,0.9999999738504672,0.9950192861737924,0.9999999999999
