Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4
491000,4901010450,1260116,9800000000,58800000000,20000,120000,9873916987072,89538102,111260425,2139,4898989550,1000,89,1403501,9797974822,2630503874,17369496126,23363454726,9988359279,11640721,8678101,107337962732,17124830700,823,2445825767,1225200,151674877400,7430765863,14769841863,7340194249,1508471,27209368200,998491529,999991256,8744,9185,999689336,310664,9786924064,2444859900,4861,2446739480,999995196,4804,999948885,51115,2446729815,1000,1000,1000,1000,1000,1000,1000,107338173647,17126689200,107995,2446326653,1244800,151690414400,7336744781,14676559531,7341354672,1468344,27211935300,998531656,999986158,13842,18614,999658642,341358,9788470958,2444440200,0,2447122100,999994186,5814,999943414,56586,2447116286,1000,1000,1000,1000,1000,1000,1000,107337872458,17125712400,858,2445977181,1336600,151681768000,7358956386,14698352836,7340931975,1509290,27210386400,998490710,999999562,438,8872,999671997,328003,9787905503,2444295900,1,2446984920,999988609,11391,999945972,54028,2446973528,1000,1000,1000,1000,1000,1000,1000,107337761209,17125873400,879,2446108271,1268700,151682829200,7314542915,14653985565,7341125168,1477047,27210514500,998522953,999999443,557,17996,999670628,329372,9788166572,2444060000,4360,2447046720,999999044,956,999946696,53304,2447041404,1000,1000,1000,1000,1000,1000,1000
492000,4911010670,1288350,9820000000,58920000000,20000,120000,9873677002324,89804755,111560439,2155,4908989330,1000,912,1410434,9817974350,2630543179,17369456821,23363463121,9988350706,11649294,8695956,107352918840,17159779500,878,2450535417,1532800,151984404600,7446459398,14800512248,7355192065,1406745,27264207000,998593255,999998651,1349,65006,999666741,333259,9806921059,2449844100,3,2451734080,999994917,5083,999944806,55194,2451728994,1000,1000,1000,1000,1000,1000,1000,107353144675,17161595200,108331,2451004825,1535300,151999594400,7352039297,14706814547,7356299316,1451208,27266727000,998548792,999994010,5990,56402,999673686,326314,9808398814,2449433300,5160,2452105480,999999178,822,999945202,54798,2452099498,1000,1000,1000,1000,1000,1000,1000,107352852463,17160667300,449,2451049693,1244100,151991345800,7372516468,14726892168,7355909768,1480181,27265325400,998519819,999999885,115,12804,999683436,316564,9807876264,2449275800,4,2451976780,999989720,10280,999949404,50596,2451966496,1000,1000,1000,1000,1000,1000,1000,107352709212,17160922200,106833,2451131848,1326200,151993283600,7330026825,14684491775,7356123010,1500969,27265590600,998499031,999999384,616,12315,999700405,299595,9808161295,2449075900,5180,2452051620,999991845,8155,999954015,45985,2452038285,1000,1000,1000,1000,1000,1000,1000
493000,4921011020,1264247,9840000000,59040000000,20000,120000,9873436155857,90923133,112648288,10153,4918988980,1000,126561,1380101,9837957654,2630572790,17369427210,23363380910,9988368959,11631041,8714013,107367789438,17194667800,107664,2455775439,1370100,152293459600,7460494890,14829502640,7370124549,1456168,27319089300,998543832,999999802,198,22734,999679085,320915,9826831015,2454853100,5343,2456716960,999994849,5151,999945834,54166,2456706466,1000,1000,1000,1000,1000,1000,1000,107368223998,17196558900,463,2455806862,1626200,152309248200,7367911941,14737670091,7371294426,1429056,27321639900,998570944,999997843,2157,69287,999671661,328339,9828392039,2454410000,5060,2457104260,999998413,1587,999944987,55013,2457097613,1000,1000,1000,1000,1000,1000,1000,107367829899,17195618400,841,2456026120,1273700,152300936800,7387199390,14756555640,7370892499,1495519,27320252700,998504481,999994799,5201,3280,999671681,328319,9827853419,2454281500,1,2456970660,999990261,9739,999944980,55020,2456960920,1000,1000,1000,1000,1000,1000,1000,107367826499,17196032100,443,2455918741,1473900,152304226600,7345370671,14714880821,7371196252,1550129,27320721000,998449871,999999543,457,12114,999679462,320538,9828261038,2454068000,4980,2457071660,999998106,1894,999947014,52986,2457064786,1000,1000,1000,1000,1000,1000,1000
494000,4931011250,1234331,9860000000,59160000000,20000,120000,9873195469135,91872552,113621065,11142,4928988750,1000,11269,1385997,9857955216,2630683887,17369316113,23363317713,9988369303,11630697,8731819,107382744565,17229592000,107845,2460676934,1468300,152602752800,7474552376,14858525426,7385100959,1470605,27373932300,998529395,999999275,725,49370,999667111,332889,9846799189,2459833900,1,2461704500,999993731,6269,999947670,52330,2461698230,1000,1000,1000,1000,1000,1000,1000,107383194761,17231472200,871,2461002019,1415000,152618482800,7385252871,14769974021,7386248872,1427115,27376548600,998572885,999991159,8841,62844,999672772,327228,9848331428,2459408200,5160,2462088920,999998796,1204,999947344,52656,2462082556,1000,1000,1000,1000,1000,1000,1000,107382710609,17230605400,107464,2461062071,1341300,152610816400,7402207785,14786558135,7385884018,1462477,27375213000,998537523,999994368,5632,20691,999670373,329627,9847845227,2459280400,4680,2461966280,999999609,391,999943491,56509,2461961209,1000,1000,1000,1000,1000,1000,1000,107382723146,17231054900,107231,2461015853,1503600,152614421000,7359177368,14743696818,7386217381,1419586,27375737400,998580414,999994045,5955,64559,999665478,334522,9848287222,2459070200,1,2462077700,999992142,7858,999946159,53841,2462069841,1000,1000,1000,1000,1000,1000,1000
495000,4941011420,1242266,9880000000,59280000000,20000,120000,9872956875285,90741237,112484886,11107,4938988580,1000,11281,1389203,9877954946,2630736922,17369263078,23363211278,9988395057,11604943,8749503,107397863042,17264563100,883,2465787138,1216600,152912542200,7490192699,14889156199,7400069490,1487499,27428963100,998512501,999993474,6526,5475,999695685,304315,9866757515,2464837700,5100,2466698540,999994585,5415,999948075,51925,2466688025,1000,1000,1000,1000,1000,1000,1000,107398081027,17266456800,108142,2465894252,1622900,152928355200,7399465380,14799180480,7401247693,1472950,27431486700,998527050,999999573,427,58523,999677330,322670,9868328370,2464397900,1,2467086340,999994338,5662,999945923,54077,2467080677,1000,1000,1000,1000,1000,1000,1000,107397813905,17265587200,449,2465940513,1344900,152920610400,7419081373,14818421123,7400873122,1491936,27430170600,998508064,999994254,5746,10918,999677396,322604,9867828504,2464265900,2,2466962360,999993024,6976,999952318,47682,2466955382,1000,1000,1000,1000,1000,1000,1000,107397846267,17266039900,497,2466036372,1355800,152924351000,7372471701,14771988651,7401188863,1492171,27430776600,998507829,999993859,6141,13488,999677325,322675,9868251575,2464099000,5561,2467069000,999999273,727,999943288,56712,2467062712,1000,1000,1000,1000,1000,1000,1000
496000,4951011610,1260078,9900000000,59400000000,20000,120000,9872717432026,90518645,112337447,1350,4948988390,1000,12,1410022,9897974080,2630765371,17369234629,23363245129,9988358678,11641322,8767458,107412817058,17299488600,862,2470612922,1407100,153221862800,7507764459,14921694809,7415046960,1464397,27483798600,998535603,999999337,663,14040,999670780,329220,9886728220,2469833800,5500,2471689940,999996820,3180,999946640,53360,2471681260,1000,1000,1000,1000,1000,1000,1000,107413085374,17301294400,414,2471120426,1295600,153236887200,7414187765,14828831415,7416204808,1467505,27486292500,998532495,999985301,14699,18996,999654188,345812,9888272312,2469353700,0,2472069800,999997704,2296,999939596,60404,2472067504,1000,1000,1000,1000,1000,1000,1000,107412817693,17300588900,447,2470617806,1661700,153230657000,7431437755,14845780205,7415873839,1447211,27485109000,998552789,999999191,809,70380,999682941,317059,9887829759,2469268200,1,2471962000,999993921,6079,999948080,51920,2471955920,1000,1000,1000,1000,1000,1000,1000,107412860774,17301079800,842,2470788226,1620000,153234684400,7387900681,14802433481,7416205996,1427590,27485770800,998572410,999993662,6338,56872,999667476,332524,9888274324,2469109600,5520,2472074860,999998988,1012,999945872,54128,2472068328,1000,1000,1000,1000,1000,1000,1000
497000,4961011870,1259749,9920000000,59520000000,20000,120000,9872479736859,88454068,110267722,11110,4958988130,1000,89,1380314,9917954040,2630763827,17369236173,23363190573,9988351686,11648314,8785026,107427724952,17334526800,107507,2475768928,1364400,153532208800,7525501017,14954448217,7430064454,1524196,27538869000,998475804,999999149,851,17353,999668099,331901,9906752101,2474841800,4760,2476693920,999998487,1513,999944753,55247,2476687647,1000,1000,1000,1000,1000,1000,1000,107427920526,17336203300,107929,2475890614,1620700,153546033000,7428361170,14857962820,7431176010,1421401,27541057500,998578599,999999786,214,66185,999661275,338725,9908234625,2474307400,5880,2477064660,999999835,165,999941385,58615,2477058615,1000,1000,1000,1000,1000,1000,1000,107427813931,17335559700,421,2475971229,1308700,153540426600,7446153957,14875485657,7430857812,1490910,27540156000,998509090,999999694,306,10084,999678272,321728,9907807828,2474281000,0,2476957780,999992236,7764,999946284,53716,2476950016,1000,1000,1000,1000,1000,1000,1000,107427835775,17336046600,466,2476006865,1399700,153544377200,7401325718,14830843468,7431200906,1500033,27540766200,998499967,999999080,920,13147,999666241,333759,9908267659,2474090500,4940,2477072340,999999353,647,999944347,55653,2477066753,1000,1000,1000,1000,1000,1000,1000
498000,4971012070,1267396,9940000000,59640000000,20000,120000,9872239176787,89313776,111204630,1304,4968987930,1000,19,1406502,9937973252,2630855463,17369144537,23363084937,9988318658,11681342,8803010,107442826434,17369468100,434,2480724445,1274000,153841713000,7541069140,14984992690,7445032927,1513062,27593806200,998486938,999999618,382,8256,999687429,312571,9926706671,2479832000,1,2481685440,999988305,11695,999947256,52744,2481673744,1000,1000,1000,1000,1000,1000,1000,107442949627,17371210400,107089,2481192173,1297700,153856108000,7442345855,14886951305,7446164456,1489559,27596151300,998510441,999999531,469,5072,999678216,321784,9928216184,2479317000,0,2482061000,999990728,9272,999947772,52228,2482051728,1000,1000,1000,1000,1000,1000,1000,107442670722,17370517300,107893,2480886218,1500300,153850014600,7460754947,14905066197,7445852210,1454659,27595026600,998545341,999996464,3536,64205,999676995,323005,9927800505,2479250200,0,2481955620,999992675,7325,999946505,53495,2481948295,1000,1000,1000,1000,1000,1000,1000,107442831410,17371007100,893,2480816249,1569700,153854044600,7417220493,14861722393,7446176677,1454198,27595666500,998545802,999998899,1101,65101,999676624,323376,9928234176,2479089700,1,2482061680,999995820,4180,999945801,54199,2482057499,1000,1000,1000,1000,1000,1000,1000
499000,4981012180,1282935,9960000000,59760000000,20000,120000,9871997978445,90790260,112633779,11075,4978987820,1000,79,1385029,9957953490,2630958205,17369041795,23362974895,9988362351,11637649,8820841,107457650533,17404351300,107653,2485642226,1466800,154150644200,7554485268,15013356618,7459993555,1438649,27648560100,998561351,999998911,1089,63462,999668507,331493,9946655393,2484810200,1,2486669880,999991959,8041,999946762,53238,2486661838,1000,1000,1000,1000,1000,1000,1000,107457921041,17406155400,107611,2485879396,1598100,154165619600,7457341599,14916923399,7461142249,1434805,27650991000,998565195,999995689,4311,70384,999681735,318265,9948187565,2484302500,3,2487051620,999993699,6301,999946484,53516,2487045316,1000,1000,1000,1000,1000,1000,1000,107457778024,17405517900,872,2486024755,1260100,154160024600,7475415443,14934727243,7460849355,1499075,27650088000,998500925,999998807,1193,10132,999673177,326823,9947797923,2484258200,4941,2486957160,999996349,3651,999945732,54268,2486948568,1000,1000,1000,1000,1000,1000,1000,107457876865,17406076700,445,2485848735,1543800,154164674200,7434177176,14893709726,7461189600,1473535,27650785800,998526465,999998605,1395,68870,999676870,323130,9948252530,2484124100,5220,2487068960,999999190,810,999948670,51330,2487062930,1000,1000,1000,1000,1000,1000,1000
500000,4991012370,1270227,9980000000,59880000000,20000,120000,9871759794963,89256126,111145897,2097,4988987630,1000,127632,1405805,9977971066,2631006589,17368993411,23362916611,9988354595,11645405,8838561,107472753364,17439332900,417,2490729196,1269200,154460503400,7570544229,15044409079,7474977826,1488470,27703588200,998511530,999987897,12103,15027,999666701,333299,9966636799,2489823000,4800,2491664680,999999093,907,999944227,55773,2491658973,1000,1000,1000,1000,1000,1000,1000,107472997228,17441086000,431,2491043368,1316900,154474981600,7473872632,14948423232,7476112490,1511209,27705941100,998488791,999999262,738,15553,999682963,317037,9968147337,2489286100,4,2492042800,999992051,7949,999949953,50047,2492034847,1000,1000,1000,1000,1000,1000,1000,107472779843,17440518200,881,2490931954,1343900,154470009200,7488492772,14962803572,7475844541,1515034,27705064800,998484966,999994142,5858,14408,999679667,320333,9967791833,2489253500,4683,2491954640,999997335,2665,999949308,50692,2491947292,1000,1000,1000,1000,1000,1000,1000,107472870997,17441035200,454,2490815062,1570500,154474336800,7448449608,14922966258,7476173145,1425442,27705725700,998574558,999999159,841,72117,999679472,320528,9968227428,2489124500,1,2492064580,999989704,10296,999947617,52383,2492054283,1000,1000,1000,1000,1000,1000,1000
501000,5001012540,1267616,10000000000,60000000000,20000,120000,9871518276734,91041699,112933656,11078,4998987460,1000,82,1387593,9997952764,2630994133,17369005867,23362952067,9988352207,11647793,8856571,107487678232,17474354000,107346,2495490868,1594900,154770737600,7586644129,15075520979,7489970388,1470564,27758563200,998529436,999992590,7410,68526,999684638,315362,9986626762,2494842000,5420,2496663060,999998734,1266,999943926,56074,2496656374,1000,1000,1000,1000,1000,1000,1000,107487892382,17476107400,107367,2495915818,1554600,154785150800,7489429111,14978987611,7491123254,1444098,27760909500,998555902,999999281,719,66883,999686629,313371,9988162671,2494277300,5260,2497049680,999994997,5003,999950983,49017,2497039417,1000,1000,1000,1000,1000,1000,1000,107487630626,17475402400,107282,2496089293,1262500,154778992800,7503313862,14992575612,7490795407,1474654,27759903900,998525346,999999390,610,8536,999697929,302071,9987724271,2494222400,4761,2496942440,999991185,8815,999950036,49964,2496928864,1000,1000,1000,1000,1000,1000,1000,107487708568,17475951100,107799,2496053670,1444300,154783575000,7462168550,14951648100,7491149240,1493374,27760623600,998506626,999994363,5637,12789,999663249,336751,9988197151,2494106700,2,2497053420,999994493,5507,999944089,55911,2497047911,1000,1000,1000,1000,1000,1000,1000
502000,5011012710,1271976,10020000000,60120000000,20000,120000,9871277086461,92528276,114451172,10117,5008987290,1000,106,1386550,10017954346,2631104337,17368895663,23362897063,9988338030,11661970,8874376,107502630959,17509243300,107575,2500604521,1482100,155079737800,7601731588,15105559788,7504928884,1419870,27813405900,998580130,999993548,6452,65178,999670594,329406,10006568506,2499830400,0,2501649640,999989982,10018,999947278,52722,2501639622,1000,1000,1000,1000,1000,1000,1000,107502975337,17511076400,469,2500989642,1398500,155094908800,7501437597,15005984847,7506125435,1470447,27815911800,998529553,999999449,551,20002,999657967,342033,10008165333,2499289300,1,2502045640,999994259,5741,999942002,57998,2502039898,1000,1000,1000,1000,1000,1000,1000,107502597920,17510416100,107297,2500790517,1588800,155089058600,7518969601,15023233751,7505830039,1439953,27814826700,998560047,999999492,508,68139,999675300,324700,10007771400,2499193800,3,2501947320,999994044,5956,999946439,53561,2501941361,1000,1000,1000,1000,1000,1000,1000,107502684839,17510925700,107629,2501104299,1407800,155093338600,7479481582,14983949532,7506147106,1450856,27815580600,998549144,999984212,15788,40856,999646350,353650,10008195250,2499104500,2,2502050820,999997326,2674,999941656,58344,2502048144,1000,1000,1000,1000,1000,1000,1000
503000,5021012950,1259769,10040000000,60240000000,20000,120000,9871040311963,89598638,111518909,11088,5018987050,1000,8,1384147,10037951924,2631185001,17368814999,23362732699,9988356173,11643827,8892297,107517732720,17544240200,828,2505467919,1508800,155389702800,7618555663,15137382063,7519921727,1453860,27868395900,998546140,999991176,8824,50016,999670589,329411,10026561811,2504833000,4921,2506646480,999998525,1475,999947316,52684,2506640084,1000,1000,1000,1000,1000,1000,1000,107517872935,17546030300,107748,2506168485,1290600,155404491800,7516326731,15035853681,7521078578,1499286,27870861600,998500714,999999447,553,10061,999682983,317017,10028103317,2504291200,5220,2507034320,999995639,4361,999951661,48339,2507024739,1000,1000,1000,1000,1000,1000,1000,107517714364,17545387500,843,2505728415,1515500,155398809400,7532276320,15051528470,7520804601,1472648,27869800200,998527352,999998817,1183,63669,999701468,298532,10027734632,2504185000,1,2506944540,999985492,14508,999953169,46831,2506930031,1000,1000,1000,1000,1000,1000,1000,107517826268,17545950700,446,2505716571,1653400,155403559800,7494497359,15013976009,7521132823,1444486,27870566400,998555514,999992424,7576,70138,999680615,319385,10028176685,2504106600,5041,2507050140,999998763,1237,999949538,50462,2507043862,1000,1000,1000,1000,1000,1000,1000
504000,5031013130,1233666,10060000000,60360000000,20000,120000,9870799866068,90300112,112247930,10238,5028986870,1000,123083,1389354,10057953264,2631231480,17368768520,23362744420,9988351846,11648154,8910310,107532714784,17579138600,385,2510653436,1282400,155698843600,7634599230,15168384630,7534862814,1499968,27923305800,998500032,999999391,609,6523,999694309,305691,10046481691,2509827000,4700,2511629760,999993817,6183,999948923,51077,2511618877,1000,1000,1000,1000,1000,1000,1000,107532943883,17580957500,461,2510751997,1592100,155713856600,7531682692,15066179042,7536053004,1444554,27925679100,998555446,999997402,2598,63748,999681544,318456,10048069456,2509276900,5080,2512025180,999996352,3648,999948348,51652,2512016452,1000,1000,1000,1000,1000,1000,1000,107532612741,17580428300,107227,2511081637,1294900,155709181400,7546542327,15080812627,7535831726,1496489,27924920100,998503511,999998745,1255,19256,999681330,318670,10047772270,2509199300,2,2511950640,999989906,10094,999947156,52844,2511940544,1000,1000,1000,1000,1000,1000,1000,107532787956,17580900900,392,2510841644,1539000,155713129800,7508808952,15043266952,7536128848,1426775,27925515600,998573225,999998191,1809,60516,999667768,332232,10048171732,2509091600,4940,2512048020,999999804,196,999942016,57984,2512042884,1000,1000,1000,1000,1000,1000,1000
505000,5041013270,1274933,10080000000,60480000000,20000,120000,9870560948217,89533991,111506386,1323,5038986730,1000,10747,1400881,10077970814,2631394408,17368605592,23362542892,9988356539,11643461,8928053,107547666252,17614064500,858,2515477788,1451700,156008153800,7650276723,15199028273,7549842300,1443715,27978129900,998556285,999999185,815,71870,999693670,306330,10066454630,2514793400,4660,2516622300,999994690,5310,999949070,50930,2516612330,1000,1000,1000,1000,1000,1000,1000,107547893333,17615944600,934,2516002723,1377800,156023698000,7548130167,15097618217,7551084998,1507598,27980694300,998492402,999998587,1413,10089,999650191,349809,10068112609,2514244800,4,2517029780,999997835,2165,999940889,59111,2517027611,1000,1000,1000,1000,1000,1000,1000,107547642604,17615447100,107751,2515812274,1552100,156019375000,7562111243,15111391293,7550822268,1434357,27979899900,998565643,999999542,458,64485,999691817,308183,10067759183,2514222100,2,2516948440,999988477,11523,999950085,49915,2516936915,1000,1000,1000,1000,1000,1000,1000,107547828389,17615908700,899,2515744850,1624300,156023250200,7521211987,15070676537,7551103787,1461148,27980530200,998538852,999996944,3056,63696,999673109,326891,10068137391,2514139000,4781,2517041360,999997025,2975,999945996,54004,2517033604,1000,1000,1000,1000,1000,1000,1000
506000,5051013400,1272499,10100000000,60600000000,20000,120000,9870321875222,88895004,110856409,1141,5048986600,1000,10,1404287,10097970918,2631517426,17368482574,23362441174,9988388773,11611227,8945891,107562651322,17649064300,796,2520586438,1369000,156318145400,7664896728,15228647778,7564852968,1482722,28033155000,998517278,999998728,1272,11206,999669638,330362,10086469962,2519800300,5300,2521624280,999998014,1986,999945206,54794,2521616994,1000,1000,1000,1000,1000,1000,1000,107562909165,17650926400,405,2520834534,1509700,156333512800,7562790157,15127268907,7566060319,1431263,28035621000,998568737,999999153,847,68390,999683871,316129,10088076629,2519228100,1,2522027700,999988611,11389,999952590,47410,2522016310,1000,1000,1000,1000,1000,1000,1000,107562582870,17650336300,107053,2520924129,1456300,156328414200,7577179585,15141413435,7565781017,1459061,28034754900,998540939,999987202,12798,45541,999655124,344876,10087707276,2519236700,1,2521928500,999997760,2240,999942341,57659,2521926259,1000,1000,1000,1000,1000,1000,1000,107562727954,17650916900,108117,2520921466,1556000,156333367400,7536926521,15101397371,7566111346,1458800,28035571800,998541200,999996157,3843,65657,999670911,329089,10088146889,2519148700,0,2522040260,999995283,4717,999939657,60343,2522035543,1000,1000,1000,1000,1000,1000,1000
507000,5061013660,1252865,10120000000,60720000000,20000,120000,9870080704712,90333359,112336437,11207,5058986340,1000,6,1384312,10117950266,2631446271,17368553729,23362509829,9988345308,11654692,8964074,107577612659,17683940000,885,2525552621,1373100,156627078400,7677961125,15256661025,7579787704,1497949,28087970400,998502051,999998597,1403,16348,999676244,323756,10106383456,2524799900,4880,2526601080,999999552,448,999944448,55552,2526595752,1000,1000,1000,1000,1000,1000,1000,107577773356,17685930000,107845,2526204441,1251800,156643497600,7578787792,15158265142,7581082843,1532285,28090671600,998467715,999999752,248,11167,999690224,309776,10108107676,2524181500,5443,2527038620,999991656,8344,999950467,49533,2527024833,1000,1000,1000,1000,1000,1000,1000,107577552736,17685272700,108438,2526072884,1286200,156637833400,7595762468,15174967968,7580757544,1470276,28089688500,998529724,999999034,966,17558,999673014,326986,10107674486,2524201800,0,2526923660,999993282,6718,999944758,55242,2526916942,1000,1000,1000,1000,1000,1000,1000,107577819304,17685893000,400,2525890056,1486400,156643135600,7549393644,15128852994,7581100304,1428074,28090541100,998571926,999996942,3058,64568,999662464,337536,10108133636,2524148300,4880,2527038520,999999692,308,999940968,59032,2527033332,1000,1000,1000,1000,1000,1000,1000
