Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
376000,10620,62338,375000000,2250000000,1000,6000,9998795097495,21433986,762559604,1070061,374989380,1000,701,251743,747838638,24047981,1975952019,2147716768,878536495,1121463505,619410370,100021697745,111812306,557302,1904663,226827753,998944268,2194030808,2249936961,145198681,6301585,184066191,93698415,99999141,859,21932807,35851751,1411,99998589,175051434,6964763,42683350,128176525,44359578,55640422,99941945,58055,29852753,1000,1000,1000,1000,1000,1000,1000
377000,10160,64124,376000000,2256000000,1000,6000,9998802069563,14055000,757174540,1072799,375989840,1000,6240,250233,749834082,24024472,1975975528,2147998222,878338105,1121661895,621207412,100021850023,111975776,546000,1879593,227041409,1000548728,2199941748,2255929636,145347057,6242101,184382526,93757899,99999233,767,21734438,35977215,1435,99998565,175207308,6964775,42749882,128376437,44233696,55766304,99942007,57993,29860251,1000,1000,1000,1000,1000,1000,1000
378000,10240,63683,377000000,2262000000,1000,6000,9998796670060,19054993,764174600,1072768,376989760,1000,643,250408,751833984,24006583,1975993417,2148271525,878137451,1121862549,623006650,100021983585,112138938,553328,1880760,227248070,1002149684,2205866205,2261935674,145495130,6184878,184699548,93815122,99999185,815,21536199,36103422,1424,99998576,175362805,6964785,42817146,128576926,44107895,55892105,99942249,57751,29867675,1000,1000,1000,1000,1000,1000,1000
379000,10600,62926,378000000,2268000000,1000,6000,9998792781013,22544072,769662619,1073173,377989400,1000,6965,250891,753832454,23985511,1976014489,2148544875,877937438,1122062562,624805094,100022102322,112301248,575148,1879100,227471172,1003742112,2211779485,2267930109,145642587,6123933,185010225,93876067,99999208,792,21344889,36230040,1345,99998655,175517513,6964798,42883734,128776469,43982191,56017809,99942666,57334,29874926,1000,1000,1000,1000,1000,1000,1000
380000,11010,62479,379000000,2274000000,1000,6000,9998797684774,17238148,766349385,1075253,378988990,1000,1087,248574,755827474,23960781,1976039219,2148820629,877740119,1122259881,626602782,100022237285,112462228,579376,1871936,227682195,1005321424,2217705320,2273936434,145788651,6064251,185320695,93935749,99999226,774,21153565,36356449,1363,99998637,175670840,6964811,42951845,128976118,43857916,56142084,99943025,56975,29882189,1000,1000,1000,1000,1000,1000,1000
381000,10450,63191,380000000,2280000000,1000,6000,9998798805550,15724605,766836609,1075372,379989550,1000,1162,248474,757828356,23943071,1976056929,2149086546,877540783,1122459217,628404313,100022388227,112622422,567421,1851394,227890137,1006894052,2223624436,2279935647,145934337,6005770,185630154,93994230,99999274,726,20963887,36483299,1459,99998541,175823595,6964826,43019748,129175569,43733437,56266563,99943284,56716,29889258,1000,1000,1000,1000,1000,1000,1000
382000,10760,63494,381000000,2286000000,1000,6000,9998798953427,15185434,768299507,1074158,380989240,1000,555,248743,759830164,23924313,1976075687,2149350982,877341462,1122658538,630206792,100022497212,112781530,596040,1876042,228093187,1008456084,2229545186,2285935951,146079026,5948401,185938185,94051599,99999242,758,20775546,36610157,1440,99998560,175975452,6964834,43088455,129374629,43610252,56389748,99943378,56622,29896426,1000,1000,1000,1000,1000,1000,1000
383000,10970,63387,382000000,2292000000,1000,6000,9998792228706,21515672,776623788,1076386,381989030,1000,6448,247670,761825288,23899891,1976100109,2149618291,877144661,1122855339,632005107,100022665547,112941108,565875,1831362,228305621,1010022776,2235459611,2291930165,146224225,5892264,186244956,94107736,99999259,741,20588813,36737331,1403,99998597,176127787,6964842,43155410,129572511,43486461,56513539,99943514,56486,29903562,1000,1000,1000,1000,1000,1000,1000
384000,10780,62098,383000000,2298000000,1000,6000,9998793194706,20157689,777261985,1077872,382989220,1000,1130,246449,763822696,23874923,1976125077,2149883861,876948350,1123051650,633806197,100022806442,113100082,562855,1806220,228525312,1011582932,2241386731,2297936772,146368793,5835799,186548469,94164201,99999263,737,20404680,36863744,1373,99998627,176279388,6964849,43222447,129770050,43362992,56637008,99943877,56123,29910595,1000,1000,1000,1000,1000,1000,1000
385000,10610,63201,384000000,2304000000,1000,6000,9998791374974,21587898,780689112,1079139,383989390,1000,6416,245572,765820502,23851298,1976148702,2150146377,876751769,1123248231,635607411,100022906923,113257832,599070,1828508,228736701,1013131792,2247301467,2303930383,146512347,5779528,186851085,94220472,99999256,744,20222053,36990751,1380,99998620,176429960,6964860,43290398,129967519,43240492,56759508,99944019,55981,29917613,1000,1000,1000,1000,1000,1000,1000
386000,10460,63662,385000000,2310000000,1000,6000,9998790265621,22308275,783404313,1081951,384989540,1000,6528,245726,767815178,23826455,1976173545,2150407838,876554695,1123445305,637405007,100023061308,113414030,580354,1803068,228940422,1014665692,2253222795,2309929810,146654747,5722949,187151751,94277051,99999301,699,20042059,37118266,1309,99998691,176579203,6964866,43358610,130164445,43118621,56881379,99944196,55804,29924456,1000,1000,1000,1000,1000,1000,1000
387000,10730,63275,386000000,2316000000,1000,6000,9998792925916,19264022,782360375,1081676,385989270,1000,6803,246044,769815188,23803383,1976196617,2150664009,876357459,1123642541,639207768,100023194444,113570054,582806,1796711,229146079,1016197444,2259144895,2315929922,146796741,5668442,187451328,94331558,99999291,709,19863457,37246053,1392,99998608,176728009,6964879,43427171,130361376,42997063,57002937,99944506,55494,29931268,1000,1000,1000,1000,1000,1000,1000
388000,10430,63110,387000000,2322000000,1000,6000,9998795254680,16558097,781653746,1081805,386989570,1000,1222,245007,771815530,23785188,1976214812,2150913682,876162239,1123837761,641012881,100023307459,113726072,605670,1799782,229362159,1017729792,2265072632,2321935668,146939100,5613418,187748523,94386582,99999325,675,19687037,37373541,1371,99998629,176877081,6964888,43494504,130557642,42874843,57125157,99944751,55249,29937981,1000,1000,1000,1000,1000,1000,1000
389000,10390,63427,388000000,2328000000,1000,6000,9998789072585,22358042,789448776,1083827,387989610,1000,1091,244065,773811566,23758975,1976241025,2151167687,875967065,1124032935,642813734,100023467422,113880620,580530,1765952,229566998,1019246600,2270995172,2327935482,147079920,5559997,188044479,94440003,99999310,690,19512651,37501686,1347,99998653,177024476,6964897,43562959,130753767,42753748,57246252,99945344,54656,29944556,1000,1000,1000,1000,1000,1000,1000
390000,10570,64417,389000000,2334000000,1000,6000,9998795863254,15190555,784278710,1084794,388989430,1000,1164,243794,775809272,23736096,1976263904,2151417179,875771536,1124228464,644615897,100023594175,114033804,587299,1766547,229768996,1020751072,2276917517,2333934419,147219704,5506420,188338266,94493580,99999331,669,19339636,37629012,1337,99998663,177170814,6964911,43632097,130949581,42633626,57366374,99945632,54368,29951110,1000,1000,1000,1000,1000,1000,1000
391000,11070,62535,390000000,2340000000,1000,6000,9998791477962,19202751,790288582,1085202,389988930,1000,6421,243299,777807456,23715687,1976284313,2151662305,875576404,1124423596,646418936,100023734077,114187160,580965,1739549,229985314,1022257368,2282837464,2339931044,147359649,5450809,188628768,94549191,99999309,691,19170508,37756982,1323,99998677,177317355,6964924,43700984,131145221,42513469,57486531,99945852,54148,29957706,1000,1000,1000,1000,1000,1000,1000
392000,10570,62468,391000000,2346000000,1000,6000,9998792804385,17503166,790584216,1087352,390989430,1000,1177,241827,779804156,23692182,1976307818,2151908326,875383234,1124616766,648222457,100023850188,114338678,596614,1745087,230190081,1023745908,2288767016,2345936355,147497917,5396892,188917926,94603108,99999305,695,19001905,37884123,1318,99998682,177462209,6964933,43770539,131339872,42394959,57605041,99945926,54074,29964292,1000,1000,1000,1000,1000,1000,1000
393000,10600,62859,392000000,2352000000,1000,6000,9998790557333,19383267,794464256,1087892,391989400,1000,1110,242918,781803016,23673053,1976326947,2152147435,875187625,1124812375,650025696,100023971518,114490480,607952,1739435,230401599,1025236896,2294690791,2351936031,147636569,5343356,189205833,94656644,99999306,694,18835462,38011965,1320,99998680,177607239,6964945,43839173,131534402,42275441,57724559,99946306,53694,29970670,1000,1000,1000,1000,1000,1000,1000
394000,10260,62108,393000000,2358000000,1000,6000,9998795290268,14280706,791355230,1090598,392989740,1000,6719,241193,783798284,23648526,1976351474,2152388913,874995750,1125004250,651829081,100024086262,114639830,623646,1760042,230590327,1026704020,2300611258,2357931173,147773046,5292186,189493395,94707814,99999369,631,18669744,38140113,1287,99998713,177750020,6964953,43908912,131728010,42157876,57842124,99946596,53404,29976974,1000,1000,1000,1000,1000,1000,1000
395000,10770,62767,394000000,2364000000,1000,6000,9998795267204,13940461,793014526,1090570,393989230,1000,6414,241708,785797320,23628432,1976371568,2152624334,874800616,1125199384,653632973,100024205447,114790024,635827,1760672,230796515,1028179392,2306535807,2363930819,147910320,5240511,189778719,94759489,99999309,691,18506032,38268001,1279,99998721,177893570,6964963,43978819,131922639,42039430,57960570,99946962,53038,29983250,1000,1000,1000,1000,1000,1000,1000
396000,10680,62861,395000000,2370000000,1000,6000,9998791028299,17814514,798881629,1093295,394989320,1000,620,240037,787792050,23604885,1976395115,2152860981,874608517,1125391483,655435595,100024356347,114939332,615599,1729345,231001370,1029646272,2312466853,2369936519,148046834,5188908,190062174,94811092,99999344,656,18344570,38396206,1302,99998698,178036296,6964972,44048508,132116418,41921552,58078448,99947300,52700,29989462,1000,1000,1000,1000,1000,1000,1000
397000,10950,62838,396000000,2376000000,1000,6000,9998794112900,14369557,797433206,1094086,395989050,1000,7008,238707,789789928,23582885,1976417115,2153093131,874416556,1125583444,657241498,100024481344,115087384,620168,1725006,231203548,1031101176,2318386462,2375930154,148182271,5137812,190343304,94862188,99999312,688,18185484,38524412,1337,99998663,178177895,6964986,44118700,132309723,41804601,58195399,99947542,52458,29995624,1000,1000,1000,1000,1000,1000,1000
398000,10580,63271,397000000,2382000000,1000,6000,9998791152244,16976220,802042353,1093891,396989420,1000,6805,240067,791791058,23565105,1976434895,2153319147,874221549,1125778451,659047615,100024601826,115235518,629184,1717544,231413671,1032557196,2324312165,2381929924,148317849,5087339,190622784,94912661,99999360,640,18027769,38652389,1345,99998655,178319685,6964992,44189199,132503376,41687659,58312341,99947660,52340,30001836,1000,1000,1000,1000,1000,1000,1000
399000,10490,62605,398000000,2388000000,1000,6000,9998785727546,22042587,809104824,1095333,397989510,1000,641,238883,793788354,23541215,1976458785,2153549243,874029629,1125970371,660852983,100024739629,115383476,621027,1690053,231626180,1034011192,2330245016,2387936754,148453362,5037323,190901097,94962677,99999368,632,17871587,38780624,1282,99998718,178461302,6965000,44259006,132696488,41570458,58429542,99947952,52048,30007940,1000,1000,1000,1000,1000,1000,1000
400000,10850,62690,399000000,2394000000,1000,6000,9998788202081,19217217,808278395,1095084,398989150,1000,6824,238049,795788132,23523168,1976476832,2153770980,873837861,1126162139,662660990,100024870774,115529230,617693,1680925,231824542,1035443420,2336165871,2393930486,148586767,4986695,191177289,95013305,99999355,645,17718512,38909722,1319,99998681,178600688,6965003,44330168,132889093,41454996,58545004,99948299,51701,30013921,1000,1000,1000,1000,1000,1000,1000
401000,11050,63716,400000000,2400000000,1000,6000,9998791664156,15403709,806460114,1096550,399988950,1000,1133,236620,797784800,23501578,1976498422,2153993484,873646900,1126353100,664466685,100024964611,115675084,651935,1702131,232030037,1036876936,2342097609,2399935151,148720485,4937581,191452062,95062419,99999386,614,17566743,39038651,1262,99998738,178740331,6965015,44400702,133081495,41339053,58660947,99948630,51370,30019846,1000,1000,1000,1000,1000,1000,1000
402000,10160,64035,401000000,2406000000,1000,6000,9998788366514,18351231,811404713,1098894,400989840,1000,6579,236620,799781892,23478751,1976521249,2154215578,873455115,1126544885,666271977,100025114356,115819656,629017,1669868,232231223,1038298376,2348019558,2405929386,148853098,4889256,191725119,95110744,99999382,618,17415797,39166677,1221,99998779,178878859,6965030,44471719,133273295,41224185,58775815,99948785,51215,30025761,1000,1000,1000,1000,1000,1000,1000
403000,10740,64072,402000000,2412000000,1000,6000,9998789481528,16888274,811941220,1098853,401989260,1000,579,237175,801780814,23456518,1976543482,2154434910,873263194,1126736806,668078965,100025253906,115964068,616356,1648610,232431072,1039718872,2353953315,2411935349,148985623,4842421,191998128,95157579,99999407,593,17265558,39295288,1348,99998652,179017225,6965043,44542255,133464674,41109183,58890817,99948850,51150,30031602,1000,1000,1000,1000,1000,1000,1000
404000,10570,63713,403000000,2418000000,1000,6000,9998789309513,16713503,813762545,1100570,402989430,1000,5700,236369,803777720,23433976,1976566024,2154652483,873073686,1126926314,669886359,100025357479,116106928,638678,1668396,232623971,1041123528,2359877123,2417930587,149116883,4794467,192268764,95205533,99999406,594,17118480,39424501,1303,99998697,179154140,6965047,44612623,133654992,40994888,59005112,99949181,50819,30037257,1000,1000,1000,1000,1000,1000,1000
405000,10650,63572,404000000,2424000000,1000,6000,9998789526374,16152465,815196251,1102588,403989350,1000,5898,235324,805773524,23411228,1976588772,2154867867,872884239,1127115761,671692701,100025501957,116249932,619831,1640036,232824010,1042529000,2365805564,2423930530,149247958,4747982,192537924,95252018,99999399,601,16972322,39553294,1284,99998716,179291006,6965062,44683637,133845499,40881186,59118814,99949532,50468,30043048,1000,1000,1000,1000,1000,1000,1000
406000,10650,62968,405000000,2430000000,1000,6000,9998790446441,14890780,815933103,1103093,404989350,1000,6416,234882,807772514,23388937,1976611063,2155080249,872694015,1127305985,673501456,100025581528,116393066,666339,1664741,233036550,1043937156,2371734083,2429930616,149379660,4700921,192804519,95299079,99999385,615,16829278,39682530,1224,99998776,179428393,6965073,44753982,134036176,40766539,59233461,99949643,50357,30048733,1000,1000,1000,1000,1000,1000,1000
407000,10410,62702,406000000,2436000000,1000,6000,9998790543018,14455034,817494307,1104784,405989590,1000,6312,234747,809769612,23366645,1976633355,2155290013,872504199,1127495801,675308725,100025703784,116534162,667950,1656046,233236757,1045325084,2377663905,2435930986,149509179,4654367,193069098,95345633,99999386,614,16688361,39811935,1287,99998713,179563655,6965086,44825913,134226140,40654249,59345751,99949658,50342,30054476,1000,1000,1000,1000,1000,1000,1000
408000,10490,62313,407000000,2442000000,1000,6000,9998789770745,14887898,819921918,1106849,406989510,1000,1132,233800,811765322,23342676,1976657324,2155500253,872315147,1127684853,677115367,100025862998,116675146,632887,1609117,233438608,1046711444,2383598982,2441936555,149638636,4608421,193332933,95391579,99999434,566,16548084,39941104,1317,99998683,179698723,6965102,44897693,134416155,40541625,59458375,99949917,50083,30060087,1000,1000,1000,1000,1000,1000,1000
409000,10940,61957,408000000,2448000000,1000,6000,9998787042613,17281262,824312938,1107684,407989060,1000,6696,234034,813762752,23321312,1976678688,2155705628,872125804,1127874196,678923446,100025958786,116815476,660824,1625502,233639399,1048091640,2389523609,2447931347,149767769,4563037,193595436,95436963,99999416,584,16409439,40070497,1195,99998805,179833391,6965110,44968747,134605272,40429097,59570903,99950158,49842,30065622,1000,1000,1000,1000,1000,1000,1000
410000,10810,63546,409000000,2454000000,1000,6000,9998784095441,19899568,828932405,1107173,408989190,1000,1070,233920,815764034,23302955,1976697045,2155905378,871936270,1128063730,680735187,100026087455,116954468,654608,1616739,233831455,1049458648,2395458150,2453935384,149895367,4519493,193856895,95480507,99999409,591,16271583,40199613,1341,99998659,179966502,6965117,45041830,134794927,40318038,59681962,99950373,49627,30071135,1000,1000,1000,1000,1000,1000,1000
411000,10890,63278,410000000,2460000000,1000,6000,9998788432464,15227008,826253610,1109268,409989110,1000,6335,232045,817759684,23276040,1976723960,2156111990,871749680,1128250320,682544237,100026208524,117093566,656518,1599530,234039174,1050826596,2401383604,2459930387,150023449,4474089,194114721,95525911,99999428,572,16137309,40328538,1216,99998784,180099957,6965127,45112969,134983402,40206075,59793925,99950758,49242,30076508,1000,1000,1000,1000,1000,1000,1000
