Time\ number,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_110::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1,rM_400::Cell_1::Mitochondria_1,rM_500::Cell_1::Mitochondria_1,r2_2_510::Cell_1::Mitochondria_1,rM_600::Cell_1::Mitochondria_1,rM_610::Cell_1::Mitochondria_1,rM_620::Cell_1::Mitochondria_1,rM_700::Cell_1::Mitochondria_1,r3_3_800::Cell_1::Mitochondria_1,rM_900::Cell_1::Mitochondria_1,r1_1_1100::Cell_1::Mitochondria_1,Time\ Probability,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_110::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1,rM_400::Cell_1::Mitochondria_1,rM_500::Cell_1::Mitochondria_1,r2_2_510::Cell_1::Mitochondria_1,rM_600::Cell_1::Mitochondria_1,rM_610::Cell_1::Mitochondria_1,rM_620::Cell_1::Mitochondria_1,rM_700::Cell_1::Mitochondria_1,r3_3_800::Cell_1::Mitochondria_1,rM_900::Cell_1::Mitochondria_1,r1_1_1100::Cell_1::Mitochondria_1
2700,9999766330036.0,20043885,23,200.0,14002,26044,77042646,100173423055.0,100657,2000,0,3,6004,176,87,152,5,2000,1017,200.0,2700,9.99999000001e-07,0.9973955340232199,0.4736842105263158,0.999000999000999,0.9892639838894155,0.02621016230742166,0.0009989786758762718,9.99999000001e-07,0.9916217733354559,0.005488333399323561,0.9997968403739419,0.9993585194668753,0.9999989999914,0.9917945885148711,0.9460917883366231,0.9945957123430808,0.9948727226851335,0.9999999612049674,0.9999949919006887,0.9999999999999
2800,9999767346859.0,9987537,23,200.0,5480,6119,78313234,100182138546.0,13869,33,0,4007,4006,26,28,277,104,28,140,399.0,2800,9.99999000001e-07,0.9966097561116181,0.4736842105263158,0.999000999000999,0.5556130662968358,0.016028160731095687,0.0009989777880034648,9.99999000001e-07,0.9902047213243217,0.0005886255315653718,0.9997973972368418,0.9993603836115384,0.9999989999916999,0.9908181552391689,0.9508760901743704,0.9945977515818224,0.9948234343928195,0.9999998442750098,0.9999949918085745,0.9999999999999
2900,9999758455727.0,16830,21,200.0,19818,46,79627407,100190715684.0,257290,49,3,11006,0,27,1,204,331,1781,851,400.0,2900,9.99999000001e-07,0.9951355082022142,0.4736842105263158,0.999000999000999,0.6883894885894465,0.000634640916868421,0.0009989769007117933,9.99999000001e-07,0.9982068023160942,0.0006027867214704088,0.9997971724087423,0.9993596152527409,0.9999989996014412,0.9913341374611823,0.9142222914152979,0.994597474191243,0.9751549705465493,0.999999926336966,0.999994991721088,0.9999999999999
3000,9999749305046.0,47990,24,200.0,13300,596,80982754,100199920117.0,309,18,3,6998,6995,299,51,247,178,595,1736,201.0,3000,9.99999000001e-07,0.9953979968768966,0.4736842105263158,0.999000999000999,0.6693364923763861,0.0009629088916861827,0.0009989759828961972,9.99999000001e-07,0.9965312826276228,0.0006152620353003082,0.9997964526353346,0.9993572620114353,0.9999989930835919,0.992234392928082,0.9507233308544718,0.994594289226038,0.9428127483805326,0.999999791979714,0.9999949916273602,0.9999999999999
3100,9999740186637.0,31216,21,200.0,13377,65,84349379,100211225306.0,23994,0,2,9000,0,485,44,427,178,32,2000,0.0,3100,9.99999000001e-07,0.9955697084664378,0.4736842105263158,0.999000999000999,0.6781295867265603,0.00045915065524194763,0.000998975078036475,9.99999000001e-07,0.9925090266229194,0.0006317094405205526,0.9997960698773318,0.9993559671354473,0.9999989868708594,0.992646771540869,0.9704035003095005,0.9945913535479064,0.9748687714621705,0.9999997998972122,0.9999966535956528,0.9999999999999
3200,9999720773865.0,20024749,19,200.0,15123,243,86756074,100222025107.0,149643,72,0,8002,8000,334,37,142,265,2000,564,0.0,3200,9.99999000001e-07,0.9976998072231436,0.4736842105263158,0.999000999000999,0.8694971321656627,0.02215078569871877,0.000998974127810926,9.99999000001e-07,0.9950359644376492,0.0006473959689615616,0.9997971949200959,0.999359167809557,0.9999989999911999,0.991713918810521,0.7998506612399787,0.994595953965768,0.9814278902332326,0.9999999425298722,0.9999949912009916,0.9999999999999
3300,9999711108102.0,19981278,18,200.0,12084,87,88612379,100232289339.0,178233,2000,2,8000,7998,268,39,267,207,6,1068,0.0,3300,9.99999000001e-07,0.997748048515142,0.4736842105263158,0.999000999000999,0.8638091466068888,0.8876822108521134,0.0009989711690960464,9.99999000001e-07,0.9950503135626358,0.006282390347998454,0.9997970257510692,0.9993593914197998,0.999999000001,0.991515846943015,0.8176727277050233,0.9945955153706424,0.9948727613350214,0.9999999073417122,0.9999949910559861,0.9999999999999
3400,9999711296936.0,9988016,22,200.0,22164,70,88920981,100241511716.0,326,28,1,7009,0,104,6,331,305,699,928,0.0,3400,9.99999000001e-07,0.9971606849586321,0.4736842105263158,0.999000999000999,0.6892802983692234,0.8141366291479109,0.0009989721952240245,9.99999000001e-07,0.9722984016177734,0.0006783542383775777,0.9997958273240393,0.9993549188337542,0.9999989999918999,0.9926302189343021,0.7219142980842707,0.9945954647429558,0.9783225382624625,0.999999922466965,0.9999949910299596,0.9999999999999
3500,9999691416684.0,20004398,22,200.0,13814,19268,90871272,100252156372.0,100602,2000,20000,0,3,401,1,202,0,1613,1624,402.0,3500,9.99999000001e-07,0.9978336294112017,0.4736842105263158,0.999000999000999,0.6921130274813269,0.020757150012520303,0.0009989702113147084,9.99999000001e-07,0.9951527372492753,0.0033910255139679847,0.9997966579560428,0.9993570780298504,0.9999989918453394,0.9922948499810309,0.9540427545239615,0.9945949938089121,0.9948220519316406,0.9999999252414007,0.999994990876781,0.9999999999999
3600,9999681415942.0,19957077,21,200.0,16038,22569,92699295,100263108299.0,364,2000,12000,0,0,311,0,110,2,1403,448,201.0,3600,9.99999000001e-07,0.9978757570669048,0.4736842105263158,0.999000999000999,0.6980313404825338,0.030635736280304717,0.0009989701935127291,9.99999000001e-07,0.9958756763890722,0.006712932430752052,0.9997962880834798,0.9993558481287977,0.9999989955008483,0.9923450332202477,0.9331530944224076,0.9945944633039259,0.9719674534055157,0.999999913369969,0.9999949907115352,0.9999999999999
3700,9999680892918.0,10060486,21,200.0,8752,13277,94882916,100274357141.0,141255,26,16000,0,0,425,0,449,177,2000,1780,0.0,3700,9.99999000001e-07,0.9973843108137666,0.4736842105263158,0.999000999000999,0.9172996966618057,0.017275971246003285,0.0009989691552629019,9.99999000001e-07,0.9981317316045624,0.0007211509962071614,0.9997963332529092,0.9993544390018211,0.9999989818784546,0.9925169098029646,0.7405223326838157,0.9945938338464703,0.9581976250563475,0.9999999576463433,0.9999949905293775,0.9999999999999
3800,9999670453177.0,25473,19,200.0,24817,44,97347518,100286404606.0,305,2000,2,14,14,476,2,69,2,8,2000,200.0,3800,9.99999000001e-07,0.9965621560974338,0.4736842105263158,0.999000999000999,0.8348907737786337,0.00011748317613325363,0.0009989671122047268,9.99999000001e-07,0.9974166815207479,0.0036128052948856287,0.9997951449036074,0.9993520780214741,0.9999989787295928,0.9928750569356403,0.955364801656614,0.9945928309823061,0.957479490598094,0.9999999113787835,0.9999951894901312,0.9999999999999
3900,9999649609293.0,20035821,19,200.0,10709,17845,98895004,100297786042.0,100746,39,4,17996,17982,458,92,349,174,1468,2000,0.0,3900,9.99999000001e-07,0.9980046930019655,0.4736842105263158,0.999000999000999,0.8035529009044872,0.01922318464704048,0.0009989670276485175,9.99999000001e-07,0.9948689530611826,0.0007498922430136091,0.9997944578810015,0.9993507137765867,0.999998982696688,0.9932234398636101,0.9714016493715824,0.9945850809770779,0.9702334032642213,0.9999999323384,0.9999969383891002,0.9999999999999
4000,9999648695600.0,10008224,20,201.0,15177,27392,100122472,100308886227.0,49094,51,2,11000,10991,472,0,399,50,26,0,400.0,4000,9.99999000001e-07,0.9975605041325548,0.4736842105263158,0.999000999000999,0.9029038573946598,0.8174082333989149,0.0009989659487069052,9.99999000001e-07,0.997920539661547,0.0007653347872320553,0.99979540190655,0.9993529549773412,0.999998983864789,0.9928725122356621,0.17833614899813813,0.9945922882704449,0.9559305184964515,0.9999999276707503,0.9999949900127878,0.9999999999999
4100,9999637725144.0,23468,24,200.0,15,6374,102185659,100320984974.0,43060,23,0,9,9,404,0,161,63,1016,800,200.0,4100,9.99999000001e-07,0.9968644793483635,0.4736842105263158,0.999000999000999,0.6068312505877427,0.01143906029184024,0.000998964851664409,9.99999000001e-07,0.9901922322479404,0.0007796399758887366,0.9997960292155307,0.9993543785397229,0.9999989919374146,0.9924269587795705,0.2842820452034348,0.9945911431205641,0.9948223941185863,0.9999999252168569,0.9999949898099559,0.9999999999999
4200,9999616592682.0,19982955,21,200.0,11505,542,102998963,100331754862.0,100849,29,12000,12006,20990,326,44,147,84,2000,1653,0.0,4200,9.99999000001e-07,0.9981083199098137,0.4736842105263158,0.999000999000999,0.9050672979559666,0.014483023931728378,0.0009989637273294205,9.99999000001e-07,0.9982063391561543,0.0007934054829400515,0.9997955230768867,0.9993530870278073,0.9999989853494609,0.9927670670973131,0.9603748415041024,0.994587999582668,0.9693279123494986,0.9999999526970293,0.9999949897334213,0.9999999999999
4300,9999605160173.0,20022832,21,200.0,16859,18480,104392331,100343696164.0,201408,36,0,0,0,202,4,355,410,104,1497,400.0,4300,9.99999000001e-07,0.9981424959697736,0.4736842105263158,0.999000999000999,0.8068676302329487,0.026757780158416237,0.0009989616042901587,9.99999000001e-07,0.9981485184444593,0.0008074119752073293,0.9997964352768671,0.9993554051074811,0.999998984803524,0.9923038736399533,0.966493607768697,0.9945906466651525,0.9948228980936012,0.9999998788129671,0.9999949895740688,0.9999999999999
4400,9999603647486.0,36351,24,200.0,23,73,105117692,100354810339.0,446173,0,2,30,30,83,159,649,0,1053,2000,199.0,4400,9.99999000001e-07,0.997136599467333,0.4736842105263158,0.999000999000999,0.8496629935356308,8.440171590215309e-05,0.0009989614498002808,9.99999000001e-07,0.9987476157735289,0.0008189224432345009,0.9997954158471093,0.9993522772508231,0.9999989730151515,0.9927971661075872,0.9750346501126267,0.9945824215084543,0.994821298305841,0.999999899005617,0.9999978285670106,0.9999999999999
4500,9999592212958.0,10029117,20,200.0,14453,23631,107725863,100368064213.0,99851,2000,17000,7,0,426,1,70,0,2000,928,0.0,4500,9.99999000001e-07,0.9978153371329136,0.4736842105263158,0.999000999000999,0.8660020447102028,0.024036225600508398,0.0009989603024202957,9.99999000001e-07,0.9981115328687704,0.004094169144937312,0.9997953073309094,0.9993503406038021,0.9999989906246186,0.992994133361843,0.9592020702908194,0.9945898537312766,0.9948210257347851,0.999999933868605,0.9999949892016062,0.9999999999999
4600,9999580172038.0,43547,17,200.0,14698,117,108071428,100378768107.0,104598,17,6000,0,0,0,0,481,1,20,2000,200.0,4600,9.99999000001e-07,0.9972958912338229,0.4736842105263158,0.999000999000999,0.8948077023224618,0.00837022940839607,0.0009989591064968396,9.99999000001e-07,0.995812360237523,0.0008455200635202082,0.9997954529459218,0.9993521411903065,0.9999989794887443,0.9927388183366024,0.9682058929625046,0.9945893471915925,0.9402278027681668,0.999999926452863,0.9999950140351945,0.9999999999999
4700,9999558406321.0,19972584,21,200.0,15,6510,108187047,100389566379.0,202035,34,10001,3,5999,327,4,2,64,0,1372,0.0,4700,9.99999000001e-07,0.9982764882980277,0.4736842105263158,0.999000999000999,0.4008685914810082,0.016637038634290557,0.0009989579193709773,9.99999000001e-07,0.9983219561963446,0.0008574664943404659,0.9997963590893311,0.99935358920919,0.999999000001,0.9924380761275313,0.9690822098269506,0.9945842776529357,0.9666888868602587,0.9999888390129024,0.9999949891495978,0.9999999999999
4800,9999556280700.0,10020293,19,200.0,11126,925,109010400,100401118623.0,100675,2000,13001,5,13999,54,6,471,9,1093,0,199.0,4800,9.99999000001e-07,0.9979669224379893,0.4736842105263158,0.999000999000999,0.7299501132583947,0.005862602243441357,0.000998956726503401,9.99999000001e-07,0.9939996519798149,0.004259499604186881,0.9997940603739722,0.9993479081871974,0.9999989999914999,0.9932581170315689,0.8655504606742668,0.9945889231805609,0.9183577393457187,0.9999999336974278,0.9999949890347879,0.9999999999999
4900,9999544258567.0,44689,26,200.0,8390,30,110335043,100413477491.0,201326,33,1,8999,1,432,1,192,0,2000,565,200.0,4900,9.99999000001e-07,0.9975166103380084,0.4736842105263158,0.999000999000999,0.6505068914358998,0.01634447681093343,0.0009989555224289453,9.99999000001e-07,0.997344698025783,0.0008810921353217096,0.999795820282168,0.9993539465991047,0.9999989943190086,0.9926431074498998,0.9653263179065736,0.9945890185048207,0.9663436549637758,0.9999999339721917,0.9999949888861297,0.9999999999999
5000,9999532033018.0,9997418,20,200.0,3657,6385,110728620,100424785598.0,550,2000,0,0,0,367,0,282,11,2000,1132,0.0,5000,9.99999000001e-07,0.998055436926405,0.4736842105263158,0.999000999000999,0.8458240244194293,0.8196533407184222,0.0009989543067467131,9.99999000001e-07,0.9977403683199638,0.004359577440999748,0.999795399345432,0.9993517502814784,0.999999000001,0.9927641156355637,0.7081552152713217,0.9945887823195256,0.9948218034939297,0.9999999261575604,0.9999949888370621,0.9999999999999
5100,9999509884545.0,19952935,17,200.0,13285,330,111743007,100436712600.0,52912,2000,0,3,0,375,3,0,233,1150,0,400.0,5100,9.99999000001e-07,0.9984018540283195,0.4736842105263158,0.999000999000999,0.8775392008040206,0.015323982107456809,0.0009989510872786568,9.99999000001e-07,0.9901876128424523,0.008551280231259194,0.999796821143479,0.9993547302185234,0.9999989999912999,0.9921572456632725,0.9261012709256833,0.9945884360952637,0.9948722656332022,0.9999999123058337,0.9999949887088477,0.9999999999999
5200,9999507474077.0,10013086,19,200.0,7554,7309,112478199,100448254550.0,261026,18,1,5000,4995,30,47,406,187,612,1608,200.0,5200,9.99999000001e-07,0.9981364975307101,0.4736842105263158,0.999000999000999,0.9305125104373456,0.02976302508914121,0.0009989518559763689,9.99999000001e-07,0.998226984934691,0.0009144023056511454,0.9997965780466477,0.999354596993074,0.999999000001,0.9920195538252425,0.9699341112783255,0.9945881177847631,0.9675363110128197,0.9999999310670643,0.9999949886202859,0.9999999999999
5300,9999485229542.0,19958725,21,200.0,22504,33464,113755161,100461050494.0,201843,2000,9000,0,0,393,0,1,1,3,1344,200.0,5300,9.99999000001e-07,0.9984561701375847,0.4736842105263158,0.999000999000999,0.7394278480838304,0.8945595883198405,0.0009989486270102015,9.99999000001e-07,0.9985131062251782,0.004517496462644946,0.9997951964798488,0.9993508552184031,0.999999000001,0.9928953899587369,0.7233562205206159,0.9945822457321138,0.9948706944030626,0.9999998624151667,0.9999949884454027,0.9999999999999
5400,9999482805183.0,10027552,20,200.0,12531,20190,115002770,100473783250.0,19527,30,2,18,23996,178,124,459,63,26,240,0.0,5400,9.99999000001e-07,0.9982086800985326,0.4736842105263158,0.999000999000999,0.8930993016833322,0.021608012077093088,0.0009989493840325788,9.99999000001e-07,0.9901749835430974,0.0009382094231689066,0.9997951133685804,0.9993500939575553,0.9999989999923999,0.9929652744432389,0.9713695024102793,0.9945871485100768,0.9684900649285796,0.9999999181989525,0.9999949882632906,0.9999999999999
5500,9999470195410.0,29963,19,200.0,1132,301,114490341,100484683900.0,176271,2,0,0,0,343,2,286,21,28,1480,401.0,5500,9.99999000001e-07,0.9978678678928388,0.4736842105263158,0.999000999000999,0.9318460694986832,0.014536074019039572,0.000998948132803058,9.99999000001e-07,0.9983104426471309,0.0009502064125301126,0.9997960724498848,0.9993534138907803,0.999999000001,0.9926067297269141,0.9580429265955471,0.9945872105072736,0.7034120949614737,0.9999999273683502,0.9999949883458479,0.9999999999999
5600,9999457446115.0,10051974,25,200.0,10782,18767,116004822,100497566227.0,101346,17,1,14,12993,368,66,376,173,34,1626,0.0,5600,9.99999000001e-07,0.9982800189665748,0.4736842105263158,0.999000999000999,0.92586673735109,0.8205424534083288,0.0009989468635215539,9.99999000001e-07,0.9983617407487501,0.0009594528852378469,0.9997948761260713,0.9993490683024734,0.9999989999916999,0.9931215696586766,0.9652356597933008,0.9945861509741232,0.9677121090160395,0.9999999303438684,0.9999949881331973,0.9999999999999
5700,9999444494446.0,714,14,200.0,9789,1,118032920,100511039061.0,332706,2000,1,5,11002,341,56,334,361,30,2000,0.0,5700,9.99999000001e-07,0.9979786776363562,0.4736842105263158,0.999000999000999,0.8617546729009383,0.01867984906841749,0.0009989445617739955,9.99999000001e-07,0.9986542969643631,0.004715893885742104,0.9997950778222628,0.9993500400687324,0.9999989835143305,0.9929027442702638,0.9729206391483441,0.99457885824332,0.9948214687965616,0.9999998764056637,0.9999967240648895,0.9999999999999
5800,9999431704515.0,9967975,23,201.0,12454,6918,119927391,100525115264.0,100486,2000,13000,7,0,441,45,416,68,2000,1422,400.0,5800,9.99999000001e-07,0.9983422776021595,0.4736842105263158,0.999000999000999,0.9743249294021933,0.008073328984112026,0.000998943285056561,9.99999000001e-07,0.9973309489810898,0.004797718576612682,0.9997954540392373,0.9993508171184828,0.9999989855663335,0.992944802551313,0.9399846941436891,0.9945845268566859,0.9948210911387394,0.9999999553958984,0.9999949875585363,0.9999999999999
5900,9999418530194.0,1075,18,200.0,12308,7951,120843824,100537841027.0,75035,2000,11000,16,20008,707,23,615,155,2000,1345,399.0,5900,9.99999000001e-07,0.9980598354884066,0.4736842105263158,0.999000999000999,0.9700664813442309,0.02119145148769464,0.0009989419706611124,9.99999000001e-07,0.9950528112400129,0.0048414695155394516,0.9997938849063969,0.9993426316385878,0.9999989748130008,0.9934764803420837,0.8657681144162417,0.9945841147147393,0.9513181895215791,0.9999999793254085,0.9999949874132397,0.9999999999999
6000,9999405137391.0,10025547,23,200.0,17340,11374,121890586,100551264467.0,201719,22,0,0,0,267,0,0,497,0,0,200.0,6000,9.99999000001e-07,0.9984067815788199,0.4736842105263158,0.999000999000999,0.9724515958326042,0.026229117857386214,0.0009989406331926268,9.99999000001e-07,0.9980909436274744,0.0010014722109242208,0.9997972390151779,0.9993552796725592,0.999999000001,0.9919071933748095,0.9541075834325573,0.9945836751772064,0.9788284824521349,0.9999999425161717,0.99999498722251,0.9999999999999
6100,9999391649374.0,10004347,22,200.0,333,505,122324681,100563736099.0,130534,2000,11000,0,0,502,11,298,240,2000,1184,0.0,6100,9.99999000001e-07,0.9984392859689608,0.4736842105263158,0.999000999000999,0.9707014256054189,0.007824841282901653,0.0009989402844271641,9.99999000001e-07,0.9984222998450698,0.004940620917221606,0.9997948426073071,0.9993494745766714,0.9999989880191589,0.9930366983013194,0.9411735589320227,0.9945835116065607,0.970358786498896,0.999999975266337,0.9999949871705561,0.9999999999999
6200,9999368362652.0,20002678,19,200.0,530,141,123012703,100576773524.0,38449,26,1,13000,12986,497,57,456,226,0,0,399.0,6200,9.99999000001e-07,0.998668803184308,0.4736842105263158,0.999000999000999,0.9540371805927952,0.8960972674242066,0.0009989369635900434,9.99999000001e-07,0.9901759487577487,0.0010219172662159722,0.9997949409700315,0.9993502918193399,0.9999989814636571,0.9930000207820229,0.8621976459726429,0.9945833686586592,0.9948707654535299,0.999999938186724,0.9999949870359092,0.9999999999999
6300,9999364581376.0,25960,21,200.0,21063,18891,124099981,100590209674.0,100959,36,3,17000,16991,457,1,375,0,24,2000,0.0,6300,9.99999000001e-07,0.9982297308072017,0.4736842105263158,0.999000999000999,0.8954500593395338,0.035889820745076205,0.0009989375963956801,9.99999000001e-07,0.9980149238028502,0.0010300736210737541,0.9997951831837608,0.9993516351418843,0.9999989789052026,0.9927839819375102,0.9667424380665448,0.9945808201461602,0.9580171413988832,0.9999999175133816,0.9999955144143788,0.9999999999999
6400,9999341144461.0,20019310,18,200.0,17561,12965,123503992,100601784052.0,282443,2000,0,0,22,613,6,2,331,2000,2000,199.0,6400,9.99999000001e-07,0.9987101301553486,0.4736842105263158,0.999000999000999,0.8909321820268401,0.030205573045116143,0.0009989352573323432,9.99999000001e-07,0.9972317802697906,0.0051067807968492454,0.9997947429614056,0.999347317669027,0.9999989948568837,0.9931498108170077,0.9387419357658036,0.9945814081216575,0.9948210532138234,0.9999999500170943,0.9999959930163849,0.9999999999999
6500,9999337549323.0,10049857,26,200.0,16035,85,124683516,100615544469.0,101311,14,19000,8,8,507,5,379,2,500,1759,200.0,6500,9.99999000001e-07,0.9985451470900665,0.4736842105263158,0.999000999000999,0.7566831408065324,0.012384134886305282,0.0009989348986724738,9.99999000001e-07,0.9935520062932418,0.001051387714161607,0.9997943458322455,0.9993470953372084,0.9999989999918,0.9933166963979269,0.9670980140759355,0.9945819431578231,0.9575658815865514,0.9999999301980237,0.999994986769719,0.9999999999999
6600,9999323871115.0,10043600,21,200.0,10266,24600,125003421,100628401644.0,263,2000,12001,21999,0,33,110,193,225,2000,0,200.0,6600,9.99999000001e-07,0.9985702453064442,0.4736842105263158,0.999000999000999,0.8826845212124749,0.8221735168078984,0.0009989325327258139,9.99999000001e-07,0.9963074832544365,0.005176822420478255,0.999795520998878,0.9993504729540027,0.999999000001,0.9926732285545701,0.9646825294012135,0.9945827210162819,0.994820484759308,0.9999999569709632,0.9999949866911252,0.9999999999999
6700,9999310127965.0,10001797,16,200.0,20123,238,125148267,100641077124.0,59221,12,5001,5006,0,520,57,314,17,2000,2000,0.0,6700,9.99999000001e-07,0.9985944450359489,0.4736842105263158,0.999000999000999,0.9782138621313063,0.006182143448594853,0.0009989321620412028,9.99999000001e-07,0.9901905004806655,0.0010699804905041292,0.9997944341555837,0.9993469104375986,0.9999989928610973,0.9931994895520893,0.9720124192484186,0.9945759156160859,0.9290877772811033,0.9999999775590634,0.9999962951817879,0.9999999999999
6800,9999296314702.0,9961041,21,200.0,14399,134,126476468,100654708463.0,180351,2000,1,9000,8991,499,4,0,0,0,181,0.0,6800,9.99999000001e-07,0.9986197965588409,0.4736842105263158,0.999000999000999,0.9638598001890611,0.8216217849439021,0.0009989297731524337,9.99999000001e-07,0.995053863427277,0.005270871603586477,0.9997947016682737,0.9993494696385997,0.999999000001,0.9930103421353209,0.9277354291476262,0.9945808663150961,0.9948210581005529,0.9999999396622908,0.9999949864273279,0.9999999999999
6900,9999272434769.0,19997139,19,200.0,11705,3020,126847083,100667750522.0,201550,2000,0,0,6,459,0,209,197,2000,837,200.0,6900,9.99999000001e-07,0.9988054661344095,0.4736842105263158,0.999000999000999,0.8314568670779856,0.8970465963886425,0.000998927389620934,9.99999000001e-07,0.9980121260312096,0.010319900054063691,0.9997944540318525,0.9993471491277662,0.9999989999915999,0.9931246556998232,0.913040981931255,0.9945818540402457,0.9551171555241584,0.9999999411039069,0.9999949863750236,0.9999999999999
7000,9999258535439.0,19937480,19,200.0,24006,48944,127084490,100680895805.0,18420,2000,22000,6,0,573,37,305,50,2000,748,400.0,7000,9.99999000001e-07,0.9988204967841081,0.4736842105263158,0.999000999000999,0.9706953546167598,0.8972724752290442,0.0009989270133010939,9.99999000001e-07,0.9949448994034982,0.005356571810929433,0.9997957299153591,0.9993505881002023,0.9999989876407129,0.992889947238231,0.8674217707082428,0.994581121957934,0.9542869725545753,0.9999999754189199,0.9999949863246198,0.9999999999999
7100,9999244666976.0,19984232,24,200.0,239,536,127881091,100694356621.0,154,2000,28000,7,0,457,84,418,0,2000,1656,0.0,7100,9.99999000001e-07,0.9988379905239987,0.4736842105263158,0.999000999000999,0.9792386443292974,0.8972178074588364,0.00099892661067948,9.99999000001e-07,0.9976248892604618,0.010514554489069303,0.9997950281091372,0.9993484966978569,0.9999989999916999,0.9931019626735579,0.9651953923029224,0.9945803883940424,0.9539482203200468,0.9999999770478826,0.9999949861908465,0.9999999999999
7200,9999240592299.0,9978800,23,200.0,4317,49,128074782,100707449354.0,200794,21,3,7000,0,428,34,0,0,2000,561,200.0,7200,9.99999000001e-07,0.9987044005682499,0.4736842105263158,0.999000999000999,0.9771328298437116,0.8223347930542024,0.0009989252225989203,9.99999000001e-07,0.9972884370822498,0.0011171702876411828,0.9997961104132679,0.9993519969403606,0.999999000001,0.9926022948914244,0.908254919533372,0.9945803398855954,0.9239317875678876,0.9999999708704872,0.9999949861463332,0.9999999999999
7300,9999226508185.0,41398,20,201.0,333,37,130532867,100722581725.0,201459,0,6,30,22000,669,6,343,0,2000,1360,0.0,7300,9.99999000001e-07,0.9985422533975262,0.4736842105263158,0.999000999000999,0.9667394806112907,0.020233946091570105,0.0009989228059835945,9.99999000001e-07,0.9963066786330279,0.0011246408489031562,0.9997935886903199,0.9993453068336133,0.999999000001,0.9933623436093316,0.9443104958314507,0.9945793150600781,0.9495393275975743,0.99999997673988,0.9999949856579026,0.9999999999999
7400,9999211998764.0,48869,23,201.0,1402,29,132239637,100738013371.0,4094,0,0,4,9000,50,3,315,0,2000,1196,0.0,7400,9.99999000001e-07,0.9985676111118026,0.4736842105263158,0.999000999000999,0.9149998360057339,0.040716822419614364,0.0009989223694533227,9.99999000001e-07,0.9932520884786159,0.0011336035461302948,0.999795495568295,0.9993491064332471,0.999999000001,0.9927409040743979,0.24736679173198128,0.9945783443107807,0.9723146843387283,0.9999999669610184,0.9999949852959729,0.9999999999999
7500,9999197541356.0,9987215,17,200.0,10562,21164,131412270,100750397346.0,101553,8,0,0,0,395,0,331,37,24,2000,199.0,7500,9.99999000001e-07,0.9987658612286234,0.4736842105263158,0.999000999000999,0.957547608250115,0.823221611810522,0.0009989199309732308,9.99999000001e-07,0.9981537995727893,0.0011427040802900437,0.9997950314157229,0.9993481516127048,0.9999989765433981,0.992917681721527,0.9625281864298539,0.994574934549687,0.9198438063858343,0.9999999403246499,0.9999956224653284,0.9999999999999
7600,9999183128014.0,10047773,21,200.0,18591,28739,131437269,100763523584.0,100794,2000,5,23,21982,435,132,360,1,42,459,200.0,7600,9.99999000001e-07,0.9987846908035256,0.4736842105263158,0.999000999000999,0.9668171314822436,0.034240750407267685,0.000998919488035477,9.99999000001e-07,0.993321088662548,0.005657997740083226,0.9997949945651141,0.9993475910619474,0.9999989855043794,0.9931023005419743,0.9636622954340717,0.9945787831418129,0.9510328273500215,0.9999999414036648,0.9999949854496473,0.9999999999999
7700,9999168939432.0,10038172,20,200.0,2386,36356,131705231,100776869348.0,200723,12,0,20,0,474,139,185,64,1748,740,200.0,7700,9.99999000001e-07,0.9988004301273701,0.4736842105263158,0.999000999000999,0.534355539799313,0.8233310339502986,0.0009989170714093452,9.99999000001e-07,0.9981574394304277,0.0011622218555289152,0.999794066415569,0.9993453464960429,0.9999989999929999,0.9932577668549843,0.9658898166772494,0.9945793348500335,0.9948195140349135,0.9999999248617439,0.9999949854107749,0.9999999999999
7800,9999154607714.0,9998806,16,200.0,8801,228,130806153,100789001230.0,103923,2000,0,7,8993,23,44,475,284,540,0,200.0,7800,9.99999000001e-07,0.9988191567910387,0.4736842105263158,0.999000999000999,0.9451788030724159,0.8233278091389022,0.0009989156309543506,9.99999000001e-07,0.9954739662538924,0.00571868585144637,0.9997955699602773,0.9993490236976886,0.9999989807161692,0.992821344077108,0.9684492348342711,0.9945793802947481,0.9948217306278448,0.9999999377338423,0.9999949855764079,0.9999999999999
7900,9999130081917.0,20019152,27,200.0,18178,196,130539917,100802085314.0,100890,2000,10000,0,0,375,3,149,427,1962,1136,0.0,7900,9.99999000001e-07,0.9989586476048082,0.4736842105263158,0.999000999000999,0.8495381491926338,0.8231285964922581,0.000998914193948651,9.99999000001e-07,0.9981913219627774,0.005748612182050106,0.9997958005577229,0.9993506868911592,0.9999989940052775,0.9927613147608327,0.9651238306521704,0.994579914055445,0.9948221549930344,0.9999999233404471,0.9999949856489517,0.9999999999999
