Time\ number,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,Time\ Probability,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1
33670,10000000000768.0,1000256,9999003551085.0,10001512,105,200.0,6624,490,70190589,100361813160.0,2,200,2000,0,1930,249,9,0,22,191,985,2000,0,200.0,33670,9.999999999e-11,0.0009992564877026365,9.99999000001e-07,0.9999011736240909,0.09090909090909091,0.999000999000999,0.761986109783249,0.1612875807202595,0.0009989005557534184,9.99999000001e-07,0.999999232260666,0.9990056519659346,0.999800027796612,0.9994559681349021,0.999998999996,0.9900887305842768,0.9900845284953179,0.9944541223942684,0.9999490015320884,0.9999490019685637,0.9999999499211325,0.011363084153024155,0.9999949923220374,0.9999999999999
33680,9999999999851.0,1001128,9999003198818.0,10069184,115,200.0,14567,59121,70161166,100362106250.0,204001,200,2001,3900,0,137,1,10,368,0,0,2000,0,200.0,33680,9.999999999e-11,0.0010001267451119197,9.99999000001e-07,0.9999011871480772,0.09090909090909091,0.999000999000999,0.762030884148037,0.9801479652935744,0.0009989015227137245,9.99999000001e-07,0.9999992325955206,0.9990230483704644,0.9998000102183215,0.9994562533532968,0.999998999999,0.9900887315153735,0.9900845332850357,0.9944525806864949,0.9999490003138953,0.9999489988495139,0.9999999499213162,0.011155626877761234,0.9999949923231825,0.9999999999999
33690,9999999999635.0,1001366,9999002769565.0,56665,109,200.0,4285,27226,69843224,100362143046.0,102711,0,1900,3,1997,0,10,267,5,278,0,2000,1088,200.0,33690,9.999999999e-11,0.0010003642692331751,9.99999000001e-07,0.9999002318367681,0.09090909090909091,0.999000999000999,0.7617333358366596,0.21680276010732055,0.0009989014820491861,9.99999000001e-07,0.9999992327312444,0.9523806359991867,0.9997997505004681,0.9994556907693464,0.999998999999,0.9900887342718336,0.9900845364938561,0.9944541986860519,0.9999489998712499,0.9999490025437727,0.9999999499213456,0.011215765322003225,0.9999949923461072,0.9999999999999
33700,9999999999654.0,1001383,9999002535098.0,10010777,116,200.0,3389,6202,70013523,100362457930.0,98329,200,2000,1,2000,7,1,381,0,255,0,2000,1520,400.0,33700,9.999999999e-11,0.0010003812352375142,9.99999000001e-07,0.9999012305263032,0.09090909090909091,0.999000999000999,0.7617538595615457,0.21184548077757587,0.0009989004535966137,9.99999000001e-07,0.9999992328909888,0.9990039399135566,0.9998000293961768,0.9994564370988924,0.9999989999919999,0.9900887340049949,0.9900845395679191,0.9944531863702515,0.999948999984536,0.9999490023448407,0.9999999499214194,0.011181015078913756,0.9999949923409158,0.9999999999999
33710,10000000000554.0,1000424,9999002267992.0,10040198,112,200.0,2645,4078,70089628,100362603600.0,100578,0,0,0,0,0,1,333,175,172,0,2000,1328,0.0,33710,9.999999999e-11,0.0009994241520920673,9.99999000001e-07,0.9999012636824864,0.09090909090909091,0.999000999000999,0.7620408305438585,0.04301587046293103,0.0009989014320136973,9.99999000001e-07,0.9999992329113424,0.9523806362434438,0.9998000299960005,0.9994562133810742,0.999999000001,0.9900887397744711,0.9900845414420465,0.9944521461037734,0.9999490021622417,0.9999490025208732,0.999999949921365,0.011136121738945258,0.9999949923315631,0.9999999999999
33720,10000000000480.0,1000536,9998991923695.0,20069451,108,200.0,4214,9,70049673,100362914302.0,0,200,0,1060,0,426,5,354,11,426,0,2000,0,200.0,33720,9.999999999e-11,0.000999535928320422,9.99999000001e-07,0.9999022555253981,0.09090909090909091,0.999000999000999,0.7616105404050034,0.009799698443654694,0.000998901396985781,9.99999000001e-07,0.9999992330086214,0.9990077132043393,0.9997999940138544,0.9994557952950244,0.999998999997,0.9900887425019802,0.9900845486880264,0.9944516005898503,0.9999489983828874,0.9999490025488725,0.9999999499214324,0.011034571682639728,0.9999949923297904,0.9999999999999
33730,9999999999203.0,1001846,9998991570332.0,19964891,118,200.0,21057,64876,70048294,100362747168.0,800,200,1900,5900,0,0,0,40,326,130,24,2000,160,400.0,33730,9.999999999e-11,0.0010008433091341171,9.99999000001e-07,0.999902297634388,0.09090909090909091,0.999000999000999,0.7620449949647176,0.9898161277576043,0.000998901351351586,9.99999000001e-07,0.9999992335735968,0.9642853943011075,0.9997998596613821,0.9994557745961443,0.9999989999929999,0.9900887464775693,0.9900845528552329,0.9944522774943693,0.9999489993129896,0.9999490025488725,0.9999999499214101,0.011194922691587065,0.9999949923327259,0.9999999999999
33740,9999999999099.0,1001927,9999001219147.0,10068668,108,200.0,5571,9025,69902332,100362762436.0,2100,0,1,1999,1997,81,10,79,415,415,0,2000,1816,0.0,33740,9.999999999e-11,0.0010009241470720965,9.99999000001e-07,0.9999013767377414,0.09090909090909091,0.999000999000999,0.7615514571463566,0.3072381954409488,0.0009989013284640795,9.99999000001e-07,0.9999992338173711,0.9523806364350238,0.999800029476154,0.9994563393589808,0.9999989849694273,0.9900887501598893,0.9900845588789575,0.9944467949158893,0.9999490025429728,0.9999490025458726,0.9999999499213339,0.011186413313028658,0.9999949923426368,0.9999999999999
33750,9999999999200.0,1001815,9998990974116.0,20056993,113,200.0,3989,6081,70154779,100363221360.0,0,200,0,0,43,0,0,2,9,272,0,2000,8,0.0,33750,9.999999999e-11,0.0010008123711543922,9.99999000001e-07,0.9999023445944714,0.09090909090909091,0.999000999000999,0.7620797463560102,0.9801918843191358,0.0009988992995416431,9.99999000001e-07,0.9999992339646705,0.9990092068507802,0.9998000297960601,0.9994549492325941,0.9999989999973,0.9900887515990242,0.9900845618258463,0.9944503571670259,0.9999489999067362,0.9999490025488725,0.9999999499214665,0.011139744012064879,0.9999949923236088,0.9999999999999
33760,10000000000401.0,1000634,9998990797253.0,19957019,103,201.0,11923,998,70288148,100363618152.0,100214,0,0,1951,0,0,10,0,85,7,1003,2000,115,0.0,33760,9.999999999e-11,0.0009996337324997139,9.99999000001e-07,0.9999023459013465,0.09090909090909091,0.999000999000999,0.7621147347513612,0.21119315581969575,0.00099890028725972,9.99999000001e-07,0.9999992341693135,0.9523806366861841,0.9997999445686959,0.9994552086271808,0.9999989988437646,0.9900887542977722,0.990084563744903,0.9944479867952428,0.9999490007191182,0.9999490023521432,0.9999999499215982,0.010915376885735456,0.9999949923198124,0.9999999999999
33770,10000000000489.0,1000462,9998990488448.0,20018041,106,201.0,10368,15667,70291626,100363910849.0,102483,200,0,1980,2,0,10,365,81,0,1009,2000,0,199.0,33770,9.999999999e-11,0.0009994620761723484,9.99999000001e-07,0.9999023735883115,0.09090909090909091,0.999000999000999,0.762144547452725,0.9801735317495897,0.0009989002549144364,9.99999000001e-07,0.9999992340465822,0.999028889456663,0.9997999877997221,0.9994548610524241,0.9999989999922,0.9900887560569664,0.9900845673176203,0.9944481701620568,0.999949002518973,0.9999490023268339,0.9999999499216469,0.010907058602302736,0.9999949923186977,0.9999999999999
33780,10000000000602.0,1000461,9999000183582.0,10076248,114,201.0,24644,479,70203173,100364261650.0,0,0,0,3,0,0,0,24,297,296,0,2000,2000,199.0,33780,9.999999999e-11,0.0009994610781702727,9.99999000001e-07,0.9999014176652367,0.09090909090909091,0.999000999000999,0.7618048356796155,0.4019202308454075,0.0009989012240142626,9.99999000001e-07,0.9999992344050945,0.9523806369086624,0.9998000299960005,0.999454486379835,0.9999989993258458,0.9900887576505749,0.9900845695140756,0.9944449901379026,0.9999490025433727,0.9999490025408728,0.9999999499217407,0.010778990113371774,0.9999951554936903,0.9999999999999
33790,10000000000624.0,1000377,9999000073547.0,10024559,110,201.0,7745,92,70544668,100364559294.0,2403,200,4002,0,0,167,0,582,7,127,984,2000,2000,400.0,33790,9.999999999e-11,0.0009993772459887895,9.99999000001e-07,0.9999014205928409,0.09090909090909091,0.999000999000999,0.7622049984087643,0.9800701564767093,0.0009989002079989048,9.99999000001e-07,0.9999992344485166,0.9990046740615917,0.9997999021510415,0.9994535475187364,0.9999989989931873,0.990088759809503,0.9900845659714439,0.9944445940865899,0.9999490013402714,0.9999490025436727,0.9999999499218112,0.01065696004863588,0.9999958612337329,0.9999999999999
33800,10000000000578.0,1000345,9998999804737.0,34147,100,201.0,10771,18616,70579942,100364889610.0,80,160,1520,40,0,0,0,4,20,4,1009,2000,1564,201.0,33800,9.999999999e-11,0.000999345309915952,9.99999000001e-07,0.9999004805322381,0.09090909090909091,0.999000999000999,0.7621990695204331,0.9800649597063958,0.000998901182805912,9.99999000001e-07,0.9999992348132779,0.9523806371756577,0.9998000243973667,0.9994538168768791,0.9999989841073758,0.9900887638698048,0.9900845782963673,0.9944434920702779,0.9999490008865936,0.9999490025468727,0.9999999499217315,0.010584270236950537,0.9999949923024519,0.9999999999999
33810,9999999999679.0,1001359,9998999587344.0,10006552,101,200.0,11588,41,70727474,100365331454.0,80,150,2000,1999,0,0,0,2,247,226,0,2000,1008,0.0,33810,9.999999999e-11,0.001000357283231221,9.99999000001e-07,0.9999014504774951,0.09090909090909091,0.999000999000999,0.762278351246597,0.9800806845469876,0.0009989001642934504,9.99999000001e-07,0.9999992348543048,0.9523806373311762,0.9997998021461281,0.9994531501992852,0.9999989999199936,0.9900887638970829,0.9900845784767881,0.9944399403986196,0.9999490007719055,0.9999490025368729,0.9999999499219167,0.01048588204025567,0.99999499229547,0.9999999999999
33820,10000000000705.0,1000257,9998989260127.0,19974823,111,200.0,13367,15,70743540,100365426826.0,0,6,0,2000,1997,60,0,0,28,231,1008,2000,20,200.0,33820,9.999999999e-11,0.000999257485705121,9.99999000001e-07,0.9999024476521102,0.09090909090909091,0.999000999000999,0.7622382948140672,0.009799709885135333,0.0009989001318897836,9.99999000001e-07,0.9999992351365019,0.9523806374153254,0.9997997961805982,0.9994531886598351,0.999998999995,0.9900887683021967,0.9900845835664919,0.9944400865289332,0.9999490025473726,0.9999490025277731,0.9999999499218947,0.010491769557335115,0.9999949922915035,0.9999999999999
33830,9999999999690.0,1001334,9998998920472.0,9999576,115,200.0,22712,16110,70640953,100365439876.0,102643,0,3,0,3987,0,20,11,161,0,0,2000,0,400.0,33830,9.999999999e-11,0.001000332333223444,9.99999000001e-07,0.9999015227697584,0.09090909090909091,0.999000999000999,0.7622624368412149,0.9800633696933054,0.000998900093296701,9.99999000001e-07,0.9999992354222007,0.9523806374827516,0.9998000297160837,0.999453302806393,0.9999989995588054,0.9900887706277595,0.9900845881705438,0.9944407397939271,0.9999490025498724,0.9999490009355511,0.9999999499218787,0.010534192459738252,0.9999949922946167,0.9999999999999
33840,10000000000480.0,1000519,9998998614814.0,10088778,112,201.0,5227,473,70580945,100365682900.0,98587,200,3920,0,2,182,0,179,411,408,0,2000,0,200.0,33840,9.999999999e-11,0.0009995189622873713,9.99999000001e-07,0.9999015354590062,0.09090909090909091,0.999000999000999,0.7618697384786749,0.2911061890361074,0.0009989010687080988,9.99999000001e-07,0.9999992355263077,0.9523806376060675,0.9998000289962904,0.9994518310623748,0.9999989999911999,0.9900887722833498,0.9900845903551369,0.994439602009626,0.9999490025424728,0.9999490025208732,0.9999999499219964,0.010420806683376194,0.9999949922982011,0.9999999999999
33850,9999999999258.0,1001700,9998998487686.0,28677,114,200.0,3261,1,70877476,100366114630.0,1254,200,2000,2043,0,0,0,0,441,441,2000,2000,168,200.0,33850,9.999999999e-11,0.001000697601212865,9.99999000001e-07,0.9999005627989463,0.09090909090909091,0.999000999000999,0.761771409359817,0.3059460452218118,0.0009989010543379505,9.99999000001e-07,0.9999992357738567,0.9995079165500829,0.999800029056278,0.9994526920309781,0.9999989999983,0.9900887760637632,0.9900845955947811,0.9944365475978888,0.9999490025506724,0.9999490025457727,0.9999999502335998,0.010257693241446425,0.9999949922844065,0.9999999999999
33860,9999999999351.0,1001695,9998998247485.0,10070425,104,200.0,23468,495,70857260,100366443880.0,1705,8,0,2,2003,219,10,437,0,219,0,2000,37,200.0,33860,9.999999999e-11,0.001000692611214809,9.99999000001e-07,0.9999015762542217,0.09090909090909091,0.999000999000999,0.7623185719361839,0.26436439818760216,0.000998900026011824,9.99999000001e-07,0.9999992357461138,0.9523806378885407,0.9998000298360483,0.9994525251715799,0.9999989998232688,0.9900887760771654,0.9900845957778052,0.9944375112893352,0.9999490003542717,0.9999490025488725,0.9999999499220106,0.010361036692911002,0.9999949922837558,0.9999999999999
33870,9999999999262.0,1001739,9998998025829.0,10060465,107,201.0,5085,0,71034093,100366558602.0,0,200,1730,1730,0,0,0,0,0,581,48,2000,0,0.0,33870,9.999999999e-11,0.0010007365231959903,9.99999000001e-07,0.9999015978824172,0.09090909090909091,0.999000999000999,0.7616931255555494,0.07637070715633779,0.0009989010087464703,9.99999000001e-07,0.9999992361303541,0.9990066906592887,0.9998000294161712,0.9994503537072246,0.9999989999921,0.9900887809664579,0.990084603410303,0.9944359673931321,0.9999489974910601,0.9999490023722498,0.9999999499219681,0.010228590749008545,0.9999949922715176,0.9999999999999
33880,9999999999287.0,1001709,9998997658323.0,10006591,121,200.0,2683,84,71078934,100366762753.0,102762,9,70,0,0,44,0,141,4,44,0,2000,0,0.0,33880,9.999999999e-11,0.0010007065832092399,9.99999000001e-07,0.9999016331363456,0.09090909090909091,0.999000999000999,0.7623307341660422,0.9800817451685097,0.0009989009716861207,9.99999000001e-07,0.9999992364220757,0.9523806381323084,0.9997999859898371,0.9994520315488041,0.9999989944048687,0.9900887850446203,0.9900846071758673,0.9944359885665033,0.9999490025508724,0.9999490025508724,0.9999999499219379,0.010255294062732862,0.9999949922726339,0.9999999999999
33890,9999999999244.0,1001788,9998997290380.0,999,113,200.0,16167,0,71026073,100366649305.0,100727,200,2030,4020,0,1,0,87,0,0,1017,2000,784,200.0,33890,9.999999999e-11,0.0010007854251704894,9.99999000001e-07,0.9999007019749756,0.09090909090909091,0.999000999000999,0.762311710593913,0.0003197921310481076,0.0009989009353320577,9.99999000001e-07,0.9999992366902987,0.9990251540203985,0.999800009398215,0.9994523245892206,0.999998999999,0.9900887875720448,0.9900846126692487,0.9944372095178996,0.9999490025476725,0.9999490025438728,0.9999999499219655,0.01024966907492677,0.9999949922777273,0.9999999999999
33900,9999999999365.0,1001626,9998997047000.0,10072456,116,200.0,16364,24951,71103731,100366866200.0,28,17,1800,1800,3930,567,29,0,152,496,1000,2000,40,199.0,33900,9.999999999e-11,0.0010006237492365471,9.99999000001e-07,0.9999017163467011,0.09090909090909091,0.999000999000999,0.7623123879775516,0.9802993406661102,0.0009988999058017402,9.99999000001e-07,0.9999992369813343,0.9523806383098711,0.9997995316733375,0.9994508360264875,0.999998999994,0.9900887921186402,0.9900846121334919,0.9944369100050825,0.999948999097063,0.9999490025508724,0.9999999499219092,0.010343727309532,0.9999949922696229,0.9999999999999
33910,9999999999292.0,1001686,9998986988866.0,20082545,95,200.0,6755,48,71104863,100367091034.0,100340,6,50,0,3,786,1,23,786,786,1004,2000,2000,0.0,33910,9.999999999e-11,0.0010006836292181828,9.99999000001e-07,0.9999026993580957,0.09090909090909091,0.999000999000999,0.7622968633451018,0.009667380997258272,0.000998900906326991,9.99999000001e-07,0.9999992373289586,0.9523806385208694,0.9998000249972502,0.9994495411863817,0.999998985174722,0.9900887956695537,0.9900846147232222,0.994422088270739,0.9999490025460727,0.9999490025508724,0.9999999499217802,0.010230605422932767,0.9999971028910042,0.9999999999999
33920,9999999999426.0,1001539,9998996747399.0,9957146,101,200.0,10924,43058,71628220,100367323045.0,1081,200,1990,2000,1999,20,10,0,263,0,2000,2000,0,400.0,33920,9.999999999e-11,0.0010005369232504247,9.99999000001e-07,0.9999017862885904,0.09090909090909091,0.999000999000999,0.7619897398006518,0.9801488040702604,0.0009989008795700267,9.99999000001e-07,0.9999992376171576,0.9990292399365578,0.9998000292162285,0.9994512057199204,0.999998999994,0.9900888000823262,0.9900846287325873,0.9944363720293877,0.9999490025436727,0.9999489999063341,0.9999999501905229,0.010264428614662783,0.9999949922351649,0.9999999999999
33930,10000000000654.0,1000305,9998996323148.0,9999738,118,200.0,3118,4827,71230972,100367082332.0,0,200,0,1,1270,375,1,5,5,0,0,2000,76,399.0,33930,9.999999999e-11,0.000999305389822034,9.99999000001e-07,0.9999018094320246,0.09090909090909091,0.999000999000999,0.7622822859928653,0.050216626899840786,0.000998899833799003,9.99999000001e-07,0.9999992377742363,0.9990057537105915,0.999799653113373,0.9994514987495656,0.9999989997989596,0.9900888031639653,0.9900846333815689,0.9944379288291009,0.999949002093387,0.99994899878121,0.9999999499217166,0.010393749538075819,0.9999949922599435,0.9999999999999
33940,9999999999678.0,1001337,9998985972292.0,19965484,107,200.0,13512,433,71333680,100367348559.0,100838,0,0,1992,0,59,0,63,4,3,19,2000,0,0.0,33940,9.999999999e-11,0.001000335327224443,9.99999000001e-07,0.9999027901008337,0.09090909090909091,0.999000999000999,0.7622969627967541,0.00973110722605048,0.0009988998058431372,9.99999000001e-07,0.9999992380431806,0.9523806387798002,0.9998000270567976,0.9994523713599758,0.9999990000002,0.9900888050825039,0.9900846360294334,0.9944368181750943,0.9999490025475726,0.999949002538473,0.9999999499217267,0.010337550712276914,0.999994992257305,0.9999999999999
33950,10000000000685.0,1000379,9998995513835.0,9997392,113,201.0,19677,680,70973422,100366968390.0,7,1,1920,1920,1919,0,10,0,496,420,1006,2000,331,0.0,33950,9.999999999e-11,0.000999379241993274,9.99999000001e-07,0.999901894337541,0.09090909090909091,0.999000999000999,0.7616025642051744,0.29711701995802553,0.000998900753965935,9.99999000001e-07,0.9999992383388037,0.9523806387556896,0.9998000297960601,0.9994531217915297,0.9999989968682226,0.990088809862455,0.9900846428954179,0.9944396697297669,0.9999490025415728,0.9999490017806196,0.9999999499217453,0.010510972651911957,0.9999949922766852,0.9999999999999
33960,9999999999871.0,1001131,9998995295174.0,10018077,119,203.0,5184,63,71008423,100367406900.0,400,200,1900,0,1,1,0,4,0,336,24,2000,2000,0.0,33960,9.999999999e-11,0.001000129739114151,9.99999000001e-07,0.9999018954342656,0.09090909090909091,0.999000999000999,0.7619362447308509,0.004775498217312001,0.000998900730726632,9.99999000001e-07,0.9999992384165828,0.9583330179017704,0.9997996929644676,0.9994525791237179,0.9999989916011468,0.9900888110652676,0.9900846445201876,0.9944343969010012,0.9999489991733778,0.9999490025508724,0.9999999499218231,0.010335754614812138,0.9999964423838305,0.9999999999999
33970,10000000000893.0,1000119,9998994844377.0,9998441,129,200.0,28656,478,70994499,100367584280.0,95,200,2000,2000,2000,0,10,0,80,564,983,2000,0,200.0,33970,9.999999999e-11,0.0009991197613434051,9.99999000001e-07,0.9999019070529402,0.09090909090909091,0.999000999000999,0.7622621489565392,0.0439443147584942,0.0009989006912206756,9.99999000001e-07,0.9999992385839686,0.9990293815686286,0.9998000293961768,0.9994521421753284,0.999998999997,0.9900888133122492,0.9900846479085738,0.9944361448662365,0.9999489976788013,0.9999490025448727,0.9999999499220207,0.010302218868355105,0.9999949922734312,0.9999999999999
33980,10000000000907.0,1000091,9998994740887.0,10083000,107,200.0,16038,540,71062796,100367797180.0,2,0,0,20,0,0,0,261,160,159,1021,2000,68,400.0,33980,9.999999999e-11,0.0009990918172653792,9.99999000001e-07,0.9999019391028571,0.09090909090909091,0.999000999000999,0.7623253414612698,0.28776623178089245,0.000998899672319391,9.99999000001e-07,0.9999992386583246,0.9523806391480871,0.9997998693871611,0.9994525187169481,0.999999000001,0.9900888167553846,0.9900846495240564,0.994437421988243,0.9999490001028207,0.9999490025388729,0.9999999499219384,0.010325517727884342,0.9999949922721376,0.9999999999999
