Time,H2O,OH-,H+,glucose,O2,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_channel:=Cell_1,glucose_in:=Cell_1,O2:=Cell_1,O2_in:=Cell_1,Pyruvate:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,Pi-:=Cell_1,Pi_total:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic:=Cell_1,H2O::Cell_1::Mito_1,OH-::Cell_1::Mito_1,H+::Cell_1::Mito_1,H+_inter::Cell_1::Mito_1,O2::Cell_1::Mito_1,O2_in::Cell_1::Mito_1,CO2::Cell_1::Mito_1,ATP::Cell_1::Mito_1,ATP_created::Cell_1::Mito_1,ADP::Cell_1::Mito_1,Pi::Cell_1::Mito_1,Pi-::Cell_1::Mito_1,Pi_total::Cell_1::Mito_1,NAD+::Cell_1::Mito_1,NADH::Cell_1::Mito_1,NADH_created::Cell_1::Mito_1,Pyruvate::Cell_1::Mito_1,Pyruvate-::Cell_1::Mito_1,Pyruvate_trans::Cell_1::Mito_1,Pyruvate-_in::Cell_1::Mito_1,CoA-SH::Cell_1::Mito_1,Acetyl_CoA::Cell_1::Mito_1,FAD::Cell_1::Mito_1,GDP::Cell_1::Mito_1,GTP::Cell_1::Mito_1,FADH2::Cell_1::Mito_1,FADH2_created::Cell_1::Mito_1,ATP_ase::Cell_1::Mito_1,ADP_ATP_trans::Cell_1::Mito_1,NADH_shuttle::Cell_1::Mito_1,Pi_trans::Cell_1::Mito_1,Commp1::Cell_1::Mito_1,Commp2::Cell_1::Mito_1
58300,10000000000751,999249,999249,103000,20000,9998282164955,1735098974,24484,3223,1000,582887000,0,1165960000,0,516407290,1165767554,67933499,132066501,139303301,0,0,9937780,62220,592893034,100636554514,0,2251526114,25200,738390050,0,225868914,43628,2775171600,9956372,12717472,0,0,9993686,6314,0,0,0,200,56467230,9999998,2,9997772,9997900,2100,2228,56467228,2000,2000,2000,2000,1000,1000
58310,10000000000550,999450,999450,115000,20000,9998281753501,1735700639,573,4808,1000,582975000,20000,1166160000,0,516439157,1165940384,67874420,132125580,139115980,0,0,9999923,77,593031107,100636267163,102377,2252243157,600,738510700,0,225880480,19,2775568800,9999981,13009580,0,0,9998920,1080,0,0,0,200,56470120,10000000,0,9999880,9999999,1,120,56470120,2000,2000,2000,2000,1000,1000
58320,10000000000580,999420,999420,114000,20000,9998271490735,1746090163,10059663,4463,1000,583076000,0,1166360000,0,516565210,1166143074,67792218,132207782,138998382,0,0,9971210,28790,593098584,100636286153,9,2252310276,315600,738655850,0,225916917,60,2775954800,9999940,13206171,0,0,9999683,317,0,0,50,200,56479280,9999999,1,9996771,9996831,3169,3229,56479229,2000,2000,2000,2000,1000,1000
58330,10000000000625,999375,999375,109000,20000,9998281248977,1736652052,582,10048,1000,583181000,20000,1166560000,0,516642705,1166341904,67658609,132341391,138689291,0,0,9999875,125,593208879,100636311545,1995,2253293375,4000,738747850,0,225961280,341616,2776626400,9658384,13310480,0,0,9999920,80,0,0,0,200,56490320,10000000,0,9999880,9999996,4,120,56490320,2000,2000,2000,2000,1000,1000
58340,10000000000810,999190,999190,115000,20000,9998280885550,1737018626,1082,11286,1000,583275000,0,1166760000,0,516697523,1166527428,67802066,132197934,138696034,0,0,9999967,33,593329695,100636174951,1621,2253734458,5800,738922900,0,226000837,2108,2776914800,9997892,13497791,0,0,9977463,22537,0,0,0,200,56500210,9999999,1,9997991,9997999,2001,2009,56500209,2000,2000,2000,2000,1000,1000
58350,10000000000719,999281,999281,110000,20000,9998280417126,1737220134,1146,9525,1000,583380000,20000,1166960000,0,516684656,1166740950,67515960,132484040,138972940,0,0,9999944,56,593546094,100636210802,0,2253894997,12800,739072750,0,226034796,21199,2777100400,9978801,13489901,0,0,9996904,3096,0,0,1,200,56510200,9998000,2000,9999801,10000000,0,199,56508199,2000,2000,2000,2000,1000,1000
58360,10000000000441,999559,999559,110000,20000,9998270233599,1747417621,9996081,15742,1000,583480000,0,1167160000,0,516822550,1166928516,67514160,132485840,138970640,0,0,9975590,24410,593584106,100636222608,102014,2253896051,480400,739198750,0,226087436,2120,2777555200,9997880,13511441,0,0,9995064,4936,0,0,1,200,56521860,10000000,0,9998141,9998361,1639,1859,56521859,2000,2000,2000,2000,1000,1000
58370,10000000000500,999500,999500,110000,20000,9998279856525,1737623292,1180,11807,1000,583580000,20000,1167360000,0,516862599,1167136386,67574827,132425173,139149773,0,0,9994711,5289,593744197,100636646330,0,2254490860,200,739322700,0,226118360,4490,2778076400,9995510,13270910,0,0,9999940,60,0,0,0,200,56529590,10000000,0,9999810,10000000,0,190,56529590,2000,2000,2000,2000,1000,1000
58380,10000000000634,999366,999366,115000,20000,9998279703685,1737903764,54914,4299,1000,583675000,0,1167560000,0,517040965,1167341402,67594129,132405871,139028971,0,0,9964315,35685,593764017,100636700194,1706,2254527346,401000,739449800,0,226145360,2840,2778556800,9997160,13374060,0,0,9999940,60,0,0,80,200,56536420,10000000,0,9997060,10000000,0,2940,56536340,2000,2000,2000,2000,1000,1000
58390,10000000000504,999496,999496,112000,20000,9998269598793,1748339281,10016167,3797,1000,583778000,20000,1167760000,0,517193733,1167548406,67734654,132265346,138708346,0,0,9999947,53,593808253,100636634340,0,2255616130,400,739557150,0,226179830,4470,2779160000,9995530,13552530,0,0,9901370,98630,0,0,0,200,56546420,9998050,1950,9999930,10000000,0,70,56544470,2000,2000,2000,2000,1000,1000
58400,10000000000485,999515,999515,114000,20100,9998279383088,1738453220,1110,12582,1000,583876000,0,1167959900,0,517321020,1167726836,68138458,131861542,138817742,0,0,9999630,370,593851766,100637382642,48,2255772788,3400,739641500,0,226209720,30,2780052000,9999970,13043770,0,0,9999980,20,0,0,1620,200,56554050,10000000,0,9999970,10000000,0,30,56552430,2000,2000,2000,2000,1000,1000
58410,10000000000230,999770,999770,107000,20000,9998269280974,1748502070,10036478,3332,1000,583983000,0,1168160000,0,517504824,1167959336,68269884,131730116,138877616,0,0,9949016,50984,593893852,100637621646,102674,2256112764,12400,739753650,0,226238890,2010,2780626000,9997990,12850490,0,0,9999910,90,0,0,0,200,56560660,9998750,1250,9999990,10000000,0,10,56559410,2000,2000,2000,2000,1000,1000
58420,10000000000219,999781,999781,116000,20000,9998269098383,1749081325,10049835,4020,1000,584074000,20000,1168360000,0,517661140,1168139960,68432778,131567222,138490322,0,0,9974330,25670,593908790,100637666670,0,2256749330,800,739834450,0,226269830,1300,2781281600,9998700,13075600,0,0,9969170,30830,0,0,0,200,56570030,9996570,3430,10000000,10000000,0,0,56566600,2000,2000,2000,2000,1000,1000
58430,10000000000076,999924,999924,112000,20000,9998278765627,1739413839,555,12747,1000,584178000,0,1168560000,0,517703503,1168330506,68215756,131784244,138503144,0,0,9975987,24013,594044393,100637560519,57,2256455888,688000,739978450,0,226322431,2007,2781543200,9997993,13279093,0,0,9999969,31,0,0,2000,200,56582610,9999997,3,9997993,10000000,0,2007,56580607,2000,2000,2000,2000,1000,1000
58440,9999999999831,1000169,1000169,112000,20000,9998268553976,1749439121,9997691,13804,1000,584278000,20100,1168760000,0,517830940,1168528392,68526907,131473093,138697693,0,0,9999970,30,594106662,100638285930,1400,2257286060,2200,740062900,0,226357160,64887,2782394800,9935113,12710510,0,0,9986540,13460,0,0,0,200,56590790,9998000,2000,9999810,9999997,3,190,56588790,2000,2000,2000,2000,1000,1000
58450,9999999999726,1000274,1000274,102000,20000,9998278216838,1739723625,46797,4920,1000,584388000,0,1168960000,0,517906591,1168766160,68435873,131564127,138753627,0,0,9999819,181,594265479,100638255630,0,2257613860,200,740239300,0,226376360,90,2782679600,9999910,12810410,0,0,9970540,29460,0,0,0,200,56594090,10000000,0,9999910,10000000,0,90,56594090,2000,2000,2000,2000,1000,1000
58460,9999999999669,1000331,1000331,104000,20000,9998267946309,1749684092,10026842,15578,1000,584486000,0,1169160000,0,518001230,1168940844,68448511,131551489,139077689,0,0,9999980,20,594331524,100638605897,100733,2257782193,12000,740360150,0,226418360,90,2783190000,9999910,12473710,0,0,9968040,31960,0,0,2000,200,56608090,9998000,2000,9999910,10000000,0,90,56604090,2000,2000,2000,2000,1000,1000
58470,9999999999461,1000539,1000539,111000,20000,9998277517887,1740228628,602,11039,1000,584579000,0,1169360000,0,518006522,1169135922,68323385,131676615,138973115,0,0,9999948,52,594509770,100638533169,81,2258244241,200,740505500,0,226472040,410,2783539600,9999590,12703090,0,0,9992860,7140,0,0,1620,200,56619630,10000000,0,9999990,10000000,0,10,56618010,2000,2000,2000,2000,1000,1000
58480,9999999999353,1000647,1000647,105000,20000,9998267200582,1750274648,9991240,11461,1000,584685000,20000,1169560000,0,518066421,1169347078,68098280,131901720,139255820,0,0,9939829,60171,594649607,100638521529,101723,2258442120,70800,740644850,0,226524196,60,2783772400,9999940,12643851,0,0,9999804,196,0,0,1,200,56631050,10000000,0,9997951,9998011,1989,2049,56631049,2000,2000,2000,2000,1000,1000
58490,9999999999185,1000815,1000815,104000,20000,9998276991495,1740719743,569,3963,1000,584786000,0,1169760000,0,518184193,1169564074,68328198,131671802,139033902,0,0,9951667,48333,594734741,100638798826,54,2258953764,400,740761950,0,226575160,12470,2784467200,9987530,12621710,0,0,9999940,60,0,0,1350,200,56645140,10000000,0,9996210,9996280,3720,3790,56643790,2000,2000,2000,2000,1000,1000
58500,9999999998894,1001106,1001106,102000,20000,9998266753855,1750879225,10040555,3259,1000,584888000,0,1169960000,0,518314625,1169769482,68599000,131401000,139122000,0,0,9978795,21205,594799777,100639323460,0,2259175570,1000,740850700,0,226616120,30,2785190000,9999970,12278970,0,0,9999980,20,0,0,1050,200,56655080,10000000,0,9999970,10000000,0,30,56654030,2000,2000,2000,2000,1000,1000
58510,9999999999024,1000976,1000976,102000,20000,9998276476092,1741275307,44057,3375,1000,584988000,0,1170160000,0,518410150,1169969250,68487749,131512251,139012651,0,0,9977900,22100,594895050,100639223378,78,2259271669,393000,740973900,0,226656191,2050,2785558000,9997950,12493553,0,0,9999909,91,0,0,0,200,56664050,9999997,3,9999953,9996003,3997,47,56664047,2000,2000,2000,2000,1000,1000
58520,9999999999169,1000831,1000831,104000,20000,9998276270301,1741454073,49361,18899,1000,585086000,20000,1170360000,0,518566894,1170134202,68611574,131388426,139043626,0,0,9999906,94,594899308,100639514630,90,2260014960,200,741077500,0,226664760,90,2786195600,9999910,12344710,0,0,9959440,40560,0,0,1810,200,56668000,10000000,0,9999810,10000000,0,190,56666190,2000,2000,2000,2000,1000,1000
58530,9999999998905,1001095,1001095,126000,20000,9998266167469,1751354695,9961927,2197,1000,585164000,20000,1170560000,0,518715256,1170323606,68846144,131153856,139251356,0,0,9997324,2676,594934830,100640055926,100414,2260211394,800,741167250,0,226688079,420,2786923200,9999580,11902080,0,0,9999921,79,0,0,1,200,56673520,9998001,1999,9999880,10000000,0,120,56671520,2000,2000,2000,2000,1000,1000
58540,9999999998854,1001146,1001146,122000,20000,9998275875914,1741561071,543,3918,1000,585268000,20000,1170760000,0,518822011,1170528164,68784535,131215465,139344065,0,0,9973639,26361,595025103,100640282130,1300,2260412780,400,741303950,0,226718379,40,2787335200,9999960,11871290,0,0,9998021,1979,0,0,1,200,56681050,9998061,1939,9999890,9999930,70,110,56679110,2000,2000,2000,2000,1000,1000
58550,9999999998797,1001203,1001203,116000,20000,9998265647551,1751900265,9999509,11018,1000,585374000,20000,1170960000,0,518941462,1170725964,69017096,130982904,139244004,0,0,9999918,82,595092682,100640591140,0,2260844080,0,741394250,0,226767280,4820,2788049600,9995180,11734080,0,0,9999220,780,0,0,0,200,56691820,10000000,0,9999980,10000000,0,20,56691820,2000,2000,2000,2000,1000,1000
58560,9999999998661,1001339,1001339,107000,20000,9998265238825,1752128730,10002508,17573,1000,585483000,0,1171160000,0,518972519,1170930854,68750815,131249185,139431685,0,0,9998941,1059,595259095,100640550779,1,2261094261,8600,741581600,0,226790959,1440,2788257200,9998560,11816060,0,0,9997941,2059,0,0,1,200,56699240,9998001,1999,9999960,10000000,0,40,56697240,2000,2000,2000,2000,1000,1000
58570,9999999998606,1001394,1001394,119000,20000,9998275067711,1742418575,48425,4931,1000,585571000,0,1171360000,0,519140415,1171132138,68947866,131052134,139325034,0,0,9975665,24335,595280403,100640880803,1,2261522035,14000,741668250,0,226844954,68438,2788992400,9931562,11658662,0,0,9999946,54,0,0,80,200,56711320,9999998,2,9999962,10000000,0,38,56711238,2000,2000,2000,2000,1000,1000
58580,9999999998710,1001290,1001290,112000,20100,9998274813243,1742591282,80566,6170,1000,585678000,19900,1171559900,0,519262032,1171343660,69015205,130984795,139412795,0,0,9999948,52,595364308,100641085440,0,2261813080,800,741777150,0,226869280,20,2789462800,9999980,11571980,0,0,9959920,40080,0,0,0,200,56717320,10000000,0,9999880,10000000,0,120,56717320,2000,2000,2000,2000,1000,1000
58590,9999999998932,1001068,1001068,102000,20100,9998264804262,1752522558,9893314,11794,1000,585788000,19900,1171759900,0,519397208,1171552412,69262280,130737720,139498020,0,0,9998952,1048,595430364,100641607080,0,2262027760,800,741867450,0,226899360,40,2790184000,9999960,11239660,0,0,9999940,60,0,0,0,200,56724840,10000000,0,9999960,10000000,0,40,56724840,2000,2000,2000,2000,1000,1000
58600,9999999998958,1001042,1001042,101000,20000,9998264414871,1752739400,10037364,3762,1000,585889000,0,1171960000,0,519503222,1171770476,69060051,130939949,139678249,0,0,9999858,142,595534734,100641710142,0,2262258777,1600,742037950,0,226930077,56819,2790503600,9943181,11204881,0,0,9946023,53977,0,0,0,200,56732520,9999999,1,9999881,10000000,0,119,56732519,2000,2000,2000,2000,1000,1000
58610,9999999998953,1001047,1001047,116000,20000,9998274183525,1742844861,14541,7168,1000,585974000,20100,1172160000,0,519634125,1171933664,69119156,130880844,139809044,0,0,9993245,6755,595562109,100642192115,1295,2262469515,4000,742113950,0,226949720,162030,2791188800,9837970,10909770,0,0,9999980,20,0,0,0,200,56737430,10000000,0,9999970,10000000,0,30,56737430,2000,2000,2000,2000,1000,1000
58620,9999999999047,1000953,1000953,118000,20000,9998273872409,1743058546,552,11120,1000,586072000,0,1172360000,0,519714678,1172121760,69033705,130966295,139914495,0,0,9999972,28,595661632,100642144324,1528,2262371525,412600,742274800,0,226973797,60,2791439600,9999940,11049751,0,0,9993103,6897,0,0,2000,200,56745450,9999999,1,9999951,9998011,1989,49,56743449,2000,2000,2000,2000,1000,1000
58630,9999999999071,1000929,1000929,120000,20000,9998263571224,1753278704,10065672,5581,1000,586170000,0,1172560000,0,519825354,1172328838,69093968,130906032,140008632,0,0,9930086,69914,595744924,100642375985,41,2263087172,24200,742411700,0,227026231,4057,2791972400,9995943,10893343,0,0,9999969,31,0,0,2000,200,56758560,9999997,3,9999843,10000000,0,157,56756557,2000,2000,2000,2000,1000,1000
58640,9999999998746,1001254,1001254,113000,20000,9998273291175,1743586413,69341,5300,1000,586277000,0,1172760000,0,519912934,1172543400,69166628,130833372,139991972,0,0,9936006,63994,595860906,100642446834,98688,2263592125,1600,742530950,0,227072237,56,2792503600,9999944,10841341,0,0,9999963,37,0,0,0,200,56769560,9997999,2001,9999841,9999997,3,159,56767559,2000,2000,2000,2000,1000,1000
58650,9999999998939,1001061,1001061,116000,20000,9998262952390,1754023326,9892264,8259,1000,586374000,20100,1172960000,0,519891739,1172731482,69050856,130949144,139908544,0,0,9998901,1099,596055483,100642449623,97,2264026237,800,742646950,0,227129040,32460,2792910400,9967540,11006140,0,0,9999960,40,0,0,2000,200,56784260,10000000,0,9999740,9998000,2000,260,56782260,2000,2000,2000,2000,1000,1000
58660,9999999999137,1000863,1000863,106000,20100,9998262684302,1754323013,9950209,11606,1000,586484000,0,1173159900,0,520014533,1172944788,69237785,130762215,139888315,0,0,9999537,463,596134625,100642730343,67,2264382287,8600,742771000,0,227176520,2030,2793532000,9997970,10871870,0,0,9997980,2020,0,0,0,200,56795630,9998000,2000,9999970,10000000,0,30,56793630,2000,2000,2000,2000,1000,1000
58670,9999999999072,1000928,1000928,109000,20000,9998262361934,1754752258,10009824,8156,1000,586581000,0,1173360000,0,520121463,1173145688,69113552,130886448,139788648,0,0,9999997,3,596221385,100642764560,20,2264758280,106800,742890850,0,227211360,134439,2794022000,9865561,10963360,0,0,9999840,160,0,0,0,200,56802840,10000000,0,9999960,9999999,1,40,56802840,2000,2000,2000,2000,1000,1000
58680,9999999998891,1001109,1001109,101000,20000,9998262189054,1754661233,10000057,2242,1000,586689000,0,1173560000,0,520250562,1173373516,69378087,130621913,140064413,0,0,9999938,62,596308254,100643193304,102196,2265042596,200,743006600,0,227258800,10,2794608800,9999990,10553500,0,0,9972200,27800,0,0,0,200,56814700,10000000,0,9995900,9996010,3990,4100,56814700,2000,2000,2000,2000,1000,1000
58690,9999999998760,1001240,1001240,87000,20000,9998261855583,1755122500,10093250,7287,1000,586803000,0,1173760000,0,520356490,1173591426,69282913,130717087,139946687,0,0,9934340,65660,596410166,100643196741,11,2265456948,1600,743144550,0,227298757,32088,2795006000,9967912,10736311,0,0,9993943,6057,0,0,80,200,56824770,9999999,1,9997911,9997999,2001,2089,56824689,2000,2000,2000,2000,1000,1000
58700,9999999998628,1001372,1001372,105000,20000,9998261554974,1755485975,10003463,10493,1000,586885000,20000,1173960000,0,520421689,1173749014,69379539,130620461,139891761,0,0,9998601,1399,596494615,100643358371,59,2265906609,800,743233650,0,227327920,2076,2795600000,9997924,10726620,0,0,9999980,20,0,0,730,200,56832710,10000000,0,9999820,9999996,4,180,56831980,2000,2000,2000,2000,1000,1000
58710,9999999998613,1001387,1001387,107000,20000,9998271003357,1746128922,28960,16516,1000,586983000,0,1174160000,0,520400644,1173932968,68944229,131055771,139812171,0,0,9985706,14294,596687874,100642862210,40,2266521440,400,743437250,0,227377800,35687,2795694800,9964313,11206450,0,0,9994100,5900,0,0,0,200,56844450,10000000,0,9998350,9998537,1463,1650,56844450,2000,2000,2000,2000,1000,1000
58720,9999999998698,1001302,1001302,102000,20000,9998270600350,1746666358,564,9679,1000,587088000,20000,1174360000,0,520408888,1174156642,68706878,131293122,139686722,0,0,9979482,20518,596894324,100642493767,47,2267063461,32800,743585550,0,227413714,40,2795881200,9999960,11602372,0,0,9999986,14,0,0,0,200,56853430,9999998,2,9999972,9996012,3988,28,56853428,2000,2000,2000,2000,1000,1000
58730,9999999999074,1000926,1000926,105000,20000,9998270271551,1746991376,474,16531,1000,587185000,0,1174560000,0,520489444,1174336938,68581217,131418783,139698883,0,0,9999946,54,596985684,100642458033,39,2267493376,24000,743749150,0,227447237,60,2796252400,9999940,11717391,0,0,9964063,35937,0,0,0,200,56861810,9999999,1,9997391,9997551,2449,2609,56861809,2000,2000,2000,2000,1000,1000
58740,9999999999278,1000722,1000722,109000,20000,9998270111389,1747081899,587,3118,1000,587281000,0,1174760000,0,520635529,1174555764,68672758,131327242,139776342,0,0,9999941,59,597050605,100642764383,1327,2267775647,600,743866000,0,227470520,90,2796803600,9999910,11550770,0,0,9944980,55020,0,0,2000,200,56869630,10000000,0,9999770,9999960,40,230,56867630,2000,2000,2000,2000,1000,1000
58750,9999999999343,1000657,1000657,103000,20000,9998269873818,1747417451,495,15833,1000,587387000,0,1174960000,0,520755612,1174742334,68927949,131072051,139689451,0,0,9985968,14032,597106002,100643117608,1634,2268168511,20800,743951150,0,227516877,19,2797547600,9999981,11382581,0,0,9999923,77,0,0,0,200,56880720,9997999,2001,9999881,10000000,0,119,56878719,2000,2000,2000,2000,1000,1000
58760,9999999999182,1000818,1000818,102000,20100,9998259760436,1757667253,10046175,3664,1000,587488000,19900,1175159900,0,520942156,1174968672,69155479,130844521,139563921,0,0,9975434,24566,597134906,100643283650,100120,2268724160,200,744028100,0,227560440,10,2798226800,9999990,11280590,0,0,9964560,35440,0,0,0,200,56891610,9998000,2000,9999990,10000000,0,10,56889610,2000,2000,2000,2000,1000,1000
58770,9999999999125,1000875,1000875,103000,20000,9998259375335,1758137175,9910111,15132,1000,587587000,20000,1175360000,0,520929823,1175143736,68998920,131001080,139488280,0,0,9999987,13,597313123,100643218430,0,2269150310,8600,744173400,0,227603010,40,2798574000,9999960,11512760,0,0,9998990,1010,0,0,0,200,56900790,9999950,50,9999860,10000000,0,140,56900740,2000,2000,2000,2000,1000,1000
