Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2
154000,17377240,620756,1530000000,9180000000,10000,60000,9961692845070,58930101,188226132,2612,1512622760,1000,5707,3869735,3025240296,2202881571,17797118429,19787256029,9899967125,100032875,25393421,103467560242,9459322300,203084,7478999,2468221700,82611295000,599980736,4580771386,4493829417,504093637,14231715600,495906363,999994879,5121,109642,22462225,977537775,5991769075,1449609000,9739,1497959840,999989557,10443,999801342,198658,1497939658,1000,1000,1000,1000,1000,1000,1000,103468181221,9460162900,181465,7908332,2467949700,82619239400,617420051,4598602151,4494018929,505635007,14233298400,494364993,999985669,14331,4662,22340733,977659267,5992019767,1450205000,47,1498017300,999983585,16415,999797862,202138,1498000838,1000,1000,1000,1000,1000,1000,1000
155000,17433550,621107,1540000000,9240000000,10000,60000,9961497132847,55083563,192644681,1431,1522566450,1000,62910,3833080,3045130038,2202908410,17797091590,19786904290,9892399640,107600360,26127678,103489988175,9520118900,147686,7853379,2480032400,83142440200,604698176,4611085826,4522650780,504358739,14322156900,495641261,999999426,574,14887,19828707,980171293,6030197593,1455405400,9646,1507566800,999989659,10341,999796787,203213,1507546813,1000,1000,1000,1000,1000,1000,1000,103490588860,9520916300,205475,7631475,2480349300,83150151000,621460257,4628230157,4522757365,505702560,14323570500,494297440,999997505,2495,108045,19827180,980172820,6030339520,1455996600,9425,1507602480,999989100,10900,999794345,205655,1507582155,1000,1000,1000,1000,1000,1000,1000
156000,17491420,632636,1550000000,9300000000,10000,60000,9961299582643,53088694,199453036,11291,1532508580,1000,470,3765664,3064994578,2202951937,17797048063,19786539663,9884336876,115663124,26935554,103512393767,9580867800,181592,7694508,2491992300,83673331600,608414013,4640388763,4551381209,504510077,14412539100,495489923,999985030,14970,8953,17625944,982374056,6068506256,1460899000,45,1517131160,999993932,6068,999793253,206747,1517125047,1000,1000,1000,1000,1000,1000,1000,103513121584,9581652900,153864,7435455,2492200300,83680969000,626624181,4658978131,4551441207,505871306,14413970700,494128694,999997622,2378,100716,17680309,982319691,6068585691,1461496900,9961,1517162200,999992245,7755,999800516,199484,1517144484,1000,1000,1000,1000,1000,1000,1000
157000,17548720,638571,1560000000,9360000000,10000,60000,9961101713512,51414969,207178124,2505,1542451280,1000,945,3750405,3084897550,2203002681,17796997319,19786167819,9875812355,124187645,27825105,103534883195,9641480500,223522,7867504,2503150700,84203285800,613343383,4670863683,4579936141,504672294,14502966600,495327706,999995433,4567,17739,15860698,984139302,6106581102,1466158900,9161,1526655380,999998742,1258,999794939,205061,1526644961,1000,1000,1000,1000,1000,1000,1000,103535642154,9642246900,191789,7849526,2503006800,84210887400,630597201,4688496801,4579968058,506101231,14504505000,493898769,999980312,19688,13981,16002123,983997877,6106623477,1466725900,9440,1526666660,999998199,1801,999792281,207719,1526655419,1000,1000,1000,1000,1000,1000,1000
158000,17604860,637488,1570000000,9420000000,10000,60000,9960905433006,48145762,213655485,1493,1552395140,1000,5774,3715229,3104787294,2203047668,17796952332,19785805932,9867011511,132988489,28806005,103557614333,9701998800,144256,7529831,2514169700,84732768800,617828253,4700876453,4608341718,504780626,14593399800,495219374,999994889,5111,72763,14560645,985439355,6144454655,1471178700,76,1536115920,999997093,2907,999789463,210537,1536112937,1000,1000,1000,1000,1000,1000,1000,103558243043,9702819200,196792,7491799,2514317800,84740692800,635039385,4718480285,4608445312,506186326,14594905200,493813674,999975371,24629,76945,14537333,985462667,6144592967,1471814100,138,1536150140,999997653,2347,999789745,210255,1536147655,1000,1000,1000,1000,1000,1000,1000
159000,17660910,635007,1580000000,9480000000,10000,60000,9960706734705,47300054,222842958,2522,1562339090,1000,63557,3676468,3124673136,2203090159,17796909841,19785436841,9858015352,141984648,29881788,103580289600,9762470100,209387,7528139,2524721300,85261924200,621779851,4730341351,4636637741,504909875,14683895100,495090125,999993204,6796,103129,13514488,986485512,6182179412,1476082000,141,1545554540,999987272,12728,999805429,194571,1545541671,1000,1000,1000,1000,1000,1000,1000,103581101039,9763231200,164208,7490968,2524601300,85269535200,640018035,4748960085,4636640069,506343234,14685440700,493656766,999997883,2117,107849,13632280,986367720,6182180020,1476724700,173,1545560340,999979784,20216,999807149,192851,1545539951,1000,1000,1000,1000,1000,1000,1000
160000,17716710,629016,1590000000,9540000000,10000,60000,9960509129278,45396269,231167260,2518,1572283290,1000,5714,3631547,3144561544,2203179647,17796820353,19785037853,9848916693,151083307,31056137,103603174692,9822812700,208293,7532438,2534716900,85790406200,627038898,4761087698,4664733800,505064604,14774476500,494935396,999999499,501,110995,12882495,987117505,6219639005,1480861000,150,1554923540,999981815,18185,999809895,190105,1554905205,1000,1000,1000,1000,1000,1000,1000,103604012530,9823614000,134558,7518175,2534657900,85798251200,643838622,4778277572,4664761293,506504936,14776033200,493495064,999998632,1368,100096,12908803,987091197,6219671897,1481561100,10235,1554950320,999970519,29481,999825496,174504,1554910604,1000,1000,1000,1000,1000,1000,1000
161000,17771730,622031,1600000000,9600000000,10000,60000,9960311467054,43494259,239462886,11268,1582228270,1000,526,3579323,3164434004,2203200113,17796799887,19784692287,9839944857,160055143,32334161,103626102315,9883110200,208559,7515847,2544613700,86318712400,631188359,4790719109,4692762326,505232980,14865089400,494767020,999997738,2262,108958,12340332,987659668,6257012868,1485659600,78,1564261320,999989300,10700,999798158,201842,1564250542,1000,1000,1000,1000,1000,1000,1000,103626877019,9883883300,216985,7408481,2544653500,86326482600,648738584,4808658334,4692747564,506654990,14866642200,493345010,999998058,1942,106468,12414204,987585796,6256996396,1486385100,9300,1564259200,999998932,1068,999794968,205032,1564248832,1000,1000,1000,1000,1000,1000,1000
162000,17828690,635308,1610000000,9660000000,10000,60000,9960109896494,45562353,251731574,2457,1592171310,1000,484,3552215,3184337706,2203299147,17796700853,19784279853,9831102525,168897475,33719531,103649188108,9943320400,232746,7621512,2554063400,86846594400,635136627,4820133727,4720575564,505401401,14955792000,494598599,999987719,12281,89018,12083054,987916946,6294100346,1490484600,9220,1573535220,999998782,1218,999801418,198582,1573524782,1000,1000,1000,1000,1000,1000,1000,103650050742,9944088000,189312,7546325,2554015700,86854289600,653848381,4839230481,4720537891,506808664,14957343900,493191336,999993582,6418,103218,12158027,987841973,6294046273,1491236100,9613,1573530740,999987255,12745,999815418,184582,1573508382,1000,1000,1000,1000,1000,1000,1000
163000,17885310,641704,1620000000,9720000000,10000,60000,9959914908501,40984067,257157516,10245,1602114690,1000,58744,3489159,3204208890,2203328468,17796671532,19783930832,9822522921,177477079,35207211,103672524469,10003456600,200013,7557178,2563352900,87374158800,639150608,4849603458,4748215899,505555768,15046534200,494444232,999993762,6238,102094,12051095,987948905,6330943305,1495360400,73,1582761160,999966319,33681,999823494,176506,1582727406,1000,1000,1000,1000,1000,1000,1000,103673331921,10004214800,160146,7558127,2563310300,87381813600,658859594,4869696094,4748196610,506974520,15048084900,493025480,999998609,1391,100689,12043079,987956921,6330923921,1496164200,9372,1582751360,999985323,14677,999814489,185511,1582727311,1000,1000,1000,1000,1000,1000,1000
164000,17940630,621782,1630000000,9780000000,10000,60000,9959712530434,43821649,269850382,2422,1612059370,1000,56150,3464337,3224113896,2203375283,17796624717,19783557017,9814236183,185763817,36800579,103695865052,10063525000,163852,7962790,2572151800,87901394800,643892108,4879788658,4775784046,505802307,15137382300,494197693,999994375,5625,18368,11990022,988009978,6367705778,1500365400,178,1591940760,999981150,18850,999810168,189832,1591921732,1000,1000,1000,1000,1000,1000,1000,103696680177,10064264000,188751,7508177,2572512700,87909043200,663251210,4899533410,4775705782,507133279,15138866100,492866721,999995455,4545,103576,12076094,987923906,6367604606,1501184100,86,1591908220,999990690,9310,999800776,199224,1591898824,1000,1000,1000,1000,1000,1000,1000
165000,17995000,625193,1640000000,9840000000,10000,60000,9959516293645,40496152,276052406,2571,1622005000,1000,546,3427296,3244004858,2203399897,17796600103,19783207503,9806366644,193633356,38495602,103719279985,10123537700,233985,7926992,2581290000,88428535400,648393191,4909734441,4803178877,505978539,15228209100,494021461,999998929,1071,12190,12082913,987917087,6404235387,1505509000,63,1601065920,999990653,9347,999798690,201310,1601056510,1000,1000,1000,1000,1000,1000,1000,103720254190,10124264100,188751,7817130,2581135100,88436120200,667915320,4929639820,4803012086,507392496,15229817400,492607504,999996843,3157,5147,12252561,987747439,6404014439,1506366900,8660,1601016040,999994973,5027,999812747,187253,1601002353,1000,1000,1000,1000,1000,1000,1000
166000,18050830,629099,1650000000,9900000000,10000,60000,9959319187597,38038387,282713544,10049,1631949170,1000,5740,3366315,3263878242,2203430884,17796569116,19782858516,9798980505,201019495,40289347,103743014135,10183473400,170147,7601407,2590422800,88955293200,652401479,4939173129,4830379494,506046178,15319013400,493953822,999998572,1428,102794,12285500,987714500,6440499500,1510828200,78,1610139560,999980524,19476,999810094,189906,1610120006,1000,1000,1000,1000,1000,1000,1000,103743956270,10184183100,151099,7940256,2589884900,88962771800,673041682,4960192032,4830203360,507545558,15320703300,492454442,999996581,3419,11223,12408963,987591037,6440268137,1511741200,9214,1610083020,999990971,9029,999817623,182377,1610064777,1000,1000,1000,1000,1000,1000,1000
167000,18105300,624900,1660000000,9960000000,10000,60000,9959119660765,38019447,291501651,11346,1641894700,1000,63065,3342196,3283766708,2203483812,17796516188,19782492588,9792041104,207958896,42181112,103766762399,10243336000,232071,7639709,2599156500,89481816800,656525425,4968721975,4857404888,506203577,15409953000,493796423,999998367,1633,104690,12583502,987416498,6476538098,1516328600,9172,1619147640,999994742,5258,999809690,190310,1619133210,1000,1000,1000,1000,1000,1000,1000,103767673164,10244027200,214915,8130816,2598562500,89489188800,678019160,4990590060,4857256034,507703562,15411644400,492296438,999996855,3145,6993,12617359,987382641,6476340941,1517298100,9540,1619095760,999998687,1313,999800493,199507,1619084907,1000,1000,1000,1000,1000,1000,1000
168000,18159980,631724,1670000000,10020000000,10000,60000,9958919021840,39111698,300988773,10128,1651840020,1000,58228,3305391,3303659784,2203524138,17796475862,19782125562,9785593369,214406631,44165053,103790723204,10303170300,197364,7947394,2607538300,90008326200,661359568,4998983668,4884333046,506457246,15501027000,493542754,999994702,5298,10756,12834110,987165890,6512442590,1522049400,8482,1628122440,999995586,4414,999812556,187444,1628109544,1000,1000,1000,1000,1000,1000,1000,103791607748,10303896100,227474,7545687,2607889800,90016002600,682313230,5020326380,4884194887,507767948,15502550100,492232052,999970422,29578,79474,12858887,987141113,6512258913,1523038700,65,1628066900,999997191,2809,999805774,194226,1628064026,1000,1000,1000,1000,1000,1000,1000
169000,18213870,633050,1680000000,10080000000,10000,60000,9958718790450,39813665,309660748,11100,1661786130,1000,57033,3269023,3323550060,2203587415,17796412585,19781743385,9779655537,220344463,46233597,103814751571,10362964100,222349,7491228,2616690100,90534761800,666263225,5029315325,4911132659,506527624,15591952200,493472376,999995764,4236,107540,13095281,986904719,6548176419,1527972600,9121,1637054260,999998621,1379,999816140,183860,1637043760,1000,1000,1000,1000,1000,1000,1000,103815720701,10363650000,186068,7917758,2616133400,90542149600,686566492,5049994592,4910951433,508009217,15593651100,491990783,999993840,6160,14423,13128090,986871910,6547934910,1528999400,8701,1636993180,999998998,1002,999810323,189677,1636983477,1000,1000,1000,1000,1000,1000,1000
170000,18268930,620407,1690000000,10140000000,10000,60000,9958518377787,40678632,318182668,1366,1671731070,1000,5700,3262628,3343459408,2203627619,17796372381,19781371781,9774143212,225856788,48384620,103838935659,10422694300,200991,7898286,2624878500,91060931800,671153303,5059624753,4937818845,506790815,15683121000,493209185,999991065,8935,4150,13371705,986628295,6583754595,1534065200,155,1645947500,999988405,11595,999815650,184350,1645935750,1000,1000,1000,1000,1000,1000,1000,103839914080,10423357800,214676,7908735,2624716100,91068258800,690902690,5079749140,4937565651,508173768,15684735600,491826232,999997320,2680,20252,13454501,986545499,6583420699,1535152800,9105,1645864660,999999493,507,999809852,190148,1645855048,1000,1000,1000,1000,1000,1000,1000
171000,18322280,629945,1700000000,10200000000,10000,60000,9958324809095,34699108,319441673,1334,1681677720,1000,965,3240193,3363352772,2203677603,17796322397,19781006897,9769110067,230889933,50612439,103863230136,10482371300,206509,7912719,2633403300,91586911400,674753172,5088638722,4964352685,506939965,15774222000,493060035,999995680,4320,18415,13686330,986313670,6619131170,1540353400,125,1654795840,999982770,17230,999821715,178285,1654778485,1000,1000,1000,1000,1000,1000,1000,103864296230,10483034400,179708,7605049,2633507600,91594259200,696468468,5110730368,4964061887,508244952,15775780500,491755048,999994698,5302,102546,13771359,986228641,6618744841,1541497000,8321,1654704300,999986975,13025,999827646,172354,1654682954,1000,1000,1000,1000,1000,1000,1000
172000,18376540,629291,1710000000,10260000000,10000,60000,9958125608669,34319227,325854711,11200,1691623460,1000,574,3198564,3383224520,2203685596,17796314404,19780674004,9764574296,235425704,52911216,103887663622,10542012500,209270,7653788,2642148500,92112808200,680198978,5119497928,4990757662,507016476,15865298700,492983524,999998740,1260,103264,14014102,985985898,6654332998,1546836200,130,1663607120,999968346,31654,999839264,160736,1663575336,1000,1000,1000,1000,1000,1000,1000,103888721775,10542663600,164591,7661116,2641988000,92120138400,700196507,5139872207,4990476027,508416194,15866939100,491583806,999989816,10184,93022,14023095,985976905,6653964705,1548051400,8949,1663507620,999990007,9993,999823522,176478,1663488678,1000,1000,1000,1000,1000,1000,1000
173000,18429950,630202,1720000000,10320000000,10000,60000,9957926880901,33524287,331587020,10132,1701570050,1000,473,3176297,3403119836,2203768788,17796231212,19780284212,9760388683,239611317,55275119,103912124611,10601613300,166357,8002641,2650347700,92638609800,684464995,5149176445,5017138580,507252410,15956546400,492747590,999986766,13234,10056,14207976,985792024,6689516224,1553508300,8668,1672391960,999994352,5648,999812756,187244,1672377644,1000,1000,1000,1000,1000,1000,1000,103913177482,10602254500,202065,7652577,2650529700,92645898600,705106030,5170192880,5016806501,508534064,15958101900,491465936,999972313,27687,109549,14296248,985703752,6689071552,1554725100,61,1672276460,999988652,11348,999815749,184251,1672265051,1000,1000,1000,1000,1000,1000,1000
174000,18483700,628906,1730000000,10380000000,10000,60000,9957726040257,34815500,339063439,11160,1711516300,1000,460,3152359,3423010280,2203815857,17796184143,19779922243,9756609761,243390239,57705341,103936650729,10661185100,201921,7843683,2659058900,93164326200,689190224,5179312474,5043395432,507333085,16047683400,492666915,999974135,25865,75750,14432918,985567082,6724526382,1560344600,48,1681133580,999997418,2582,999809650,190350,1681130950,1000,1000,1000,1000,1000,1000,1000,103937793107,10661824300,204781,7697096,2658937100,93171623800,709559710,5200058160,5043009811,508714194,16049322600,491285806,999996290,3710,109296,14589585,985410415,6724009815,1561570100,9197,1681019000,999990201,9799,999827396,172604,1681000004,1000,1000,1000,1000,1000,1000,1000
175000,18538130,635276,1740000000,10440000000,10000,60000,9957528466055,32863239,342993715,1511,1721461870,1000,498,3157058,3442920718,2203880594,17796119406,19779529106,9753223182,246776818,60196600,103961330684,10720733300,209671,7775426,2667591700,93690078600,694096270,5209634520,5069539580,507494101,16138923600,492505899,999973686,26314,82385,14690805,985309195,6759385295,1567343600,110,1689848260,999997565,2435,999811085,188915,1689845715,1000,1000,1000,1000,1000,1000,1000,103962547858,10721354100,185445,7995383,2667025300,93697330600,713815806,5229729706,5069115739,508982824,16140689400,491017176,999997325,2675,2001,14883562,985116438,6758814238,1568603700,59,1689718800,999979758,20242,999827801,172199,1689698499,1000,1000,1000,1000,1000,1000,1000
176000,18591350,627597,1750000000,10500000000,10000,60000,9957332218503,29563257,345257301,10098,1731408650,1000,942,3114440,3462797104,2203930160,17796069840,19779160340,9750152220,249847780,62731824,103986095468,10780257700,221725,8053026,2675770400,94215757000,698922416,5239875016,5095598332,507732494,16230265200,492267506,999986225,13775,15931,14946099,985053901,6794128001,1574478600,8806,1698547800,999990675,9325,999822831,177169,1698529669,1000,1000,1000,1000,1000,1000,1000,103987273202,10780833300,200508,7877178,2675596900,94222655400,718184645,5259496445,5095161900,509045989,16231863300,490954011,999998859,1141,100170,15129470,984870530,6793545530,1575738900,8400,1698403040,999988990,11010,999826070,173930,1698383630,1000,1000,1000,1000,1000,1000,1000
177000,18645000,626494,1760000000,10560000000,10000,60000,9957127357526,34871814,355791390,11147,1741355000,1000,62517,3100070,3482687706,2203980740,17796019260,19778792360,9747503690,252496310,65323196,104010931484,10839764600,206847,8015950,2684267500,94741409200,703616454,5269983954,5121614760,507896766,16321548300,492103234,999998043,1957,23377,15139817,984860183,6828813983,1581751600,106,1707216420,999982909,17091,999830377,169623,1707199223,1000,1000,1000,1000,1000,1000,1000,104012141933,10840325900,192343,7674349,2684253400,94748410200,722592135,5289327035,5121138978,509216381,16323178200,490783619,999995273,4727,83692,15312614,984687386,6828184486,1583116600,58,1707048020,999997546,2454,999810592,189408,1707045508,1000,1000,1000,1000,1000,1000,1000
