Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3
21000,200691110,1271346,400000000,2400000000,20000,120000,9988312540587,91986866,111018667,1747,199308890,1000,10420,2108215,398614286,3978362053,16021637947,20480182047,9983782045,16217955,705631,100390479558,918193300,100956,128868322,3717400,8127164200,408915453,802089053,395769524,13858185,1740086100,986141815,999984823,15177,17138,999445614,554386,527692086,127363400,5980,131930380,999998162,1838,999923538,76462,131922562,1000,1000,1000,1000,1000,1000,1000,100390068175,917604200,108569,128895264,3661300,8121656400,420503791,813406791,395638123,13596651,1739062500,986403349,999998299,1701,16648,999436625,563375,527514875,127056300,1,131884620,999992133,7867,999921448,78552,131876752,1000,1000,1000,1000,1000,1000,1000,100390594735,918417500,8197,129048765,3492200,8128979800,389963340,783222390,395922972,13933532,1740420600,986066468,999999276,724,16144,999452672,547328,527895028,127271000,6580,131985440,999993196,6804,999927344,72656,131972056,1000,1000,1000,1000,1000,1000,1000
22000,210696080,1256497,420000000,2520000000,20000,120000,9987939590457,92714254,111789543,1076,209303920,1000,11636,2108401,418605688,3872096011,16127903989,20613045989,9983776059,16223941,742947,100410445924,964801600,108441,135498270,3765300,8540006400,428720858,841871058,415748884,4953615,1813328400,995046385,999983770,16230,9555,999429071,570929,554331229,134038900,6,138584200,999998151,1849,999918855,81145,138582345,1000,1000,1000,1000,1000,1000,1000,100410161725,964208800,7431,135056255,4037500,8534412000,440206678,853081328,415599136,4879641,1812201900,995120359,999998593,1407,80952,999458716,541284,554126184,133704900,0,138545040,999982008,17992,999932452,67548,138527048,1000,1000,1000,1000,1000,1000,1000,100410387908,964899000,108260,135487191,3813300,8540652400,410601081,823779481,415866187,4903521,1813391700,995096479,999993777,6223,6856,999432869,567131,554486731,133895000,1,138625100,999995445,4555,999921656,78344,138620544,1000,1000,1000,1000,1000,1000,1000
23000,220700730,1267554,440000000,2640000000,20000,120000,9987582237474,89245474,108298740,10095,219299270,1000,94,2099816,438578350,3753646548,16246353452,20734368852,9983826564,16173436,780014,100430449378,1011387500,107788,142286940,3601200,8952652600,447819265,880936615,435692414,4007783,1886577600,995992217,999994105,5895,20422,999459708,540292,580918592,140703600,2,145240060,999986120,13880,999926622,73378,145226178,1000,1000,1000,1000,1000,1000,1000,100430102119,1010806100,13281,141836661,3939600,8947178600,459028252,891876152,435583340,3886927,1885463700,996113073,999983927,16073,64900,999432760,567240,580777140,140375600,0,145195740,999998060,1940,999916500,83500,145193800,1000,1000,1000,1000,1000,1000,1000,100430423985,1011357500,13641,142158274,3661000,8952149400,432829935,865919585,435750755,3957275,1886429400,996042725,999999317,683,24642,999457087,542913,580998313,140545700,7081,145262720,999991919,8081,999930642,69358,145247558,1000,1000,1000,1000,1000,1000,1000
24000,230705090,1265209,460000000,2760000000,20000,120000,9987229237248,92928214,112020754,10910,229294910,1000,126093,2085440,458568000,3643890062,16356109938,20844170738,9983810380,16189620,817480,100450445325,1058062700,100773,148774875,3770100,9366046200,470581526,923701576,455695848,3983975,1959885000,996016025,999986441,13559,17166,999462018,537982,607594182,147361300,7040,151906220,999999154,846,999924266,75734,151898334,1000,1000,1000,1000,1000,1000,1000,100450060294,1057341900,7212,148517786,3887200,9359291800,476766227,929554227,455512316,3919355,1958591400,996080645,999993757,6243,15702,999448186,551814,607348814,147013100,6640,151845960,999997178,2822,999929402,70598,151836498,1000,1000,1000,1000,1000,1000,1000,100450285102,1057936200,106968,148726295,3831100,9364728400,452299395,905352895,455723517,3966316,1959600600,996033684,999996906,3094,13790,999462473,537527,607628827,147186500,3,151912900,999992413,7587,999923890,76110,151905310,1000,1000,1000,1000,1000,1000,1000
25000,240709210,1250552,480000000,2880000000,20000,120000,9986890698282,92608972,111806481,10965,239290790,1000,124914,2100359,478559650,3544471954,16455528046,20943690046,9983757181,16242819,854331,100470425736,1104525800,12567,155469261,3632700,9777524400,489974229,963003779,475630695,3920676,2032906800,996079324,999994277,5723,16901,999460106,539894,634171294,153961000,3,158549500,999991102,8898,999926101,73899,158540599,1000,1000,1000,1000,1000,1000,1000,100470046922,1103894000,12297,155065478,3963100,9771678400,495765027,968508177,475435034,3867489,2031743100,996132511,999998962,1038,77573,999472839,527161,633911061,153694700,6140,158489120,999993047,6953,999931673,68327,158476027,1000,1000,1000,1000,1000,1000,1000,100470215727,1104473800,100840,155661513,3539900,9776874000,474117178,947112578,475676822,3936537,2032773600,996063463,999997626,2374,9689,999465767,534233,634235233,153806800,6340,158566340,999998411,1589,999924589,75411,158558411,1000,1000,1000,1000,1000,1000,1000
26000,250713590,1272820,500000000,3000000000,20000,120000,9986564831654,89043367,108271990,988,249286410,1000,1033,2111579,498570844,3454506821,16545493179,21033589579,9983774101,16225899,891145,100490303768,1151164100,106122,162050389,3839800,10190602600,508470595,1001487745,495628317,3977517,2106152400,996022483,999994447,5553,13530,999427313,572687,660836787,160640400,3,165211380,999997093,2907,999921330,78670,165208470,1000,1000,1000,1000,1000,1000,1000,100489858173,1150389700,106550,162283906,3512700,10183519400,515493104,1008164354,495380657,3917252,2104917300,996082748,999998293,1707,10741,999438084,561916,660506916,160350300,1,165128140,999998120,1880,999920941,79059,165126259,1000,1000,1000,1000,1000,1000,1000,100490204774,1151081800,101327,161889806,3962700,10189676400,496104498,989074048,495644546,3893788,2105912700,996106212,999999155,845,82667,999477421,522579,660855879,160463100,6720,165228600,999989453,10547,999931367,68633,165211333,1000,1000,1000,1000,1000,1000,1000
27000,260717640,1227074,520000000,3120000000,20000,120000,9986239771919,93254840,112452021,1940,259282360,1000,1004,2110641,518560840,3373059859,16626940141,21114917241,9983841839,16158161,928379,100510302284,1197736800,101069,168758056,3757500,10603158400,529051628,1042031928,515559058,4001191,2179374300,995998809,999986942,13058,19451,999445393,554607,687411807,167327200,6320,171859880,999999189,811,999923451,76549,171852749,1000,1000,1000,1000,1000,1000,1000,100509876938,1197050600,100850,168590779,3843700,10596801200,536404644,1049073394,515369565,4023720,2178175200,995976280,999998216,1784,15996,999462131,537869,687156469,167005800,3,171795760,999991147,8853,999926196,73804,171786904,1000,1000,1000,1000,1000,1000,1000,100510147794,1197590500,101312,168496366,4014200,10601635400,514763200,1027666600,515571976,3861888,2178996900,996138112,999995790,4210,81602,999456926,543074,687424874,167141300,0,171866180,999986718,13282,999930802,69198,171852898,1000,1000,1000,1000,1000,1000,1000
28000,270721350,1259308,540000000,3240000000,20000,120000,9985931121965,88793933,108072925,1125,269278650,1000,125030,2113042,538555050,3299524698,16700475302,21188586302,9983799578,16200422,965528,100530320571,1244258200,11252,175335688,3714500,11015159600,549142227,1082057427,535506677,3927153,2252472300,996072847,999999194,806,16941,999474564,525436,714006536,173921500,6541,178513500,999992900,7100,999927941,72059,178499859,1000,1000,1000,1000,1000,1000,1000,100529935696,1243632800,5703,175399541,3608100,11009408000,557484968,1090118868,535332551,3949981,2251431900,996050019,999990514,9486,7933,999445682,554318,713775018,173682100,3,178447620,999994850,5150,999922533,77467,178442467,1000,1000,1000,1000,1000,1000,1000,100530192600,1244137500,6120,175250120,3796600,11013944600,533585017,1066439367,535515980,3965258,2252212200,996034742,999999098,902,10540,999474760,525240,714019640,173785500,6700,178515360,999995000,5000,999925140,74860,178503660,1000,1000,1000,1000,1000,1000,1000
29000,280724860,1276344,560000000,3360000000,20000,120000,9985622512825,91316172,110578730,1228,279275140,1000,10540,2104734,558547824,3232970997,16767029003,21255033903,9983845106,16154894,1002930,100550221668,1290716500,5752,181766591,3928400,11426629800,566813386,1119638186,555434499,3873945,2325414600,996126055,999999385,615,85940,999463141,536859,740575559,180544000,1,185152380,999988681,11319,999925840,74160,185141060,1000,1000,1000,1000,1000,1000,1000,100549831078,1290225700,100456,181778322,3959700,11422087400,576577751,1129180001,555281164,3917071,2324565600,996082929,999998949,1051,81178,999467914,532086,740372486,180342900,6960,185105480,999992802,7198,999929878,70122,185091322,1000,1000,1000,1000,1000,1000,1000,100550261188,1290873500,10720,181637408,4067000,11427959800,557006629,1109894929,555519424,3959359,2325613500,996040641,999999395,605,75336,999488612,511388,740687988,180503100,4,185182300,999986268,13732,999928336,71664,185168564,1000,1000,1000,1000,1000,1000,1000
30000,290728060,1266199,580000000,3480000000,20000,120000,9985322427815,91615604,110884839,11021,289271940,1000,80,2093697,578521838,3172699719,16827300281,21315337881,9983864483,16135517,1040021,100570074002,1337277200,105495,188814017,3633600,11839026400,586261465,1159040965,575391161,3955388,2398657200,996044612,999992287,7713,4099,999462038,537962,767184662,187194100,1,191804160,999989342,10658,999924699,75301,191793501,1000,1000,1000,1000,1000,1000,1000,100569871030,1336777400,10262,188786763,3498400,11834401200,596275168,1168828068,575238665,3974065,2397823800,996025935,999998629,1371,12364,999480099,519901,766980501,186973600,7,191755000,999986843,13157,999929764,70236,191741836,1000,1000,1000,1000,1000,1000,1000,100570118433,1337423400,106128,188781623,3676500,11840267600,578025888,1150864688,575458222,3996266,2398857600,996003734,999999153,847,10287,999476965,523035,767276235,187178600,6764,191828960,999995817,4183,999927787,72213,191818013,1000,1000,1000,1000,1000,1000,1000
31000,300731550,1270143,600000000,3600000000,20000,120000,9985031372659,88652732,107974878,1965,299268450,1000,102,2110576,598532970,3118142591,16881857409,21369900909,9983865684,16134316,1077254,100590055424,1383815000,101182,195392511,3670800,12251271600,607459819,1200187419,595302571,3926475,2471799000,996073525,999993877,6123,13802,999480931,519069,793735769,193878700,6885,198443060,999997023,2977,999926602,73398,198433198,1000,1000,1000,1000,1000,1000,1000,100589772351,1383340900,5254,194894308,4084400,12246781800,616196748,1208702998,595238409,3926730,2470851000,996073270,999979965,20035,60035,999441026,558974,793650374,193592700,1,198414480,999997486,2514,999916435,83565,198411965,1000,1000,1000,1000,1000,1000,1000,100590198951,1384032400,5400,195129729,3892700,12253105600,597024288,1189839338,595431646,3921843,2472048600,996078157,999999060,940,80517,999470571,529429,793907229,193850000,7120,198487600,999995103,4897,999926717,73283,198475583,1000,1000,1000,1000,1000,1000,1000
32000,310734520,1269416,620000000,3720000000,20000,120000,9984738182608,93026089,112409358,11073,309265480,1000,10535,2091655,618508814,3068718497,16931281503,21419327703,9983822765,16177235,1114379,100610101930,1430317400,9645,201857567,3748600,12663141200,626393373,1239050023,615217847,3981903,2544858300,996018097,999999428,572,8925,999486178,513822,820285422,200537600,3,205082700,999984878,15122,999936525,63475,205067575,1000,1000,1000,1000,1000,1000,1000,100609679249,1429978900,100865,201991745,3706900,12659783400,636939997,1249429097,615214018,3985387,2544199200,996014613,999998025,1975,9938,999483520,516480,820280380,200213600,6,205081300,999985068,14932,999934338,65662,205066362,1000,1000,1000,1000,1000,1000,1000,100610029534,1430566800,105558,202033125,3735900,12665236000,617484529,1230240929,615391251,3943281,2545205700,996056719,999999545,455,21364,999475313,524687,820517487,200466000,1,205138780,999987457,12543,999927764,72236,205126236,1000,1000,1000,1000,1000,1000,1000
33000,320737660,1275137,640000000,3840000000,20000,120000,9984453868023,93219538,112743908,10126,319262340,1000,84,2094642,638504428,3024035661,16975964339,21464158539,9983721838,16278162,1151566,100629941194,1476719000,4810,208662063,3595400,13074096400,647305858,1279847008,635144841,3865028,2617791000,996134972,999997996,2004,13368,999467327,532673,846857273,207121000,3,211719980,999992455,7545,999924268,75732,211712432,1000,1000,1000,1000,1000,1000,1000,100629595775,1476539600,100907,208347265,4026600,13072188800,656064135,1288508485,635200732,3853824,2617291500,996146176,999987518,12482,68294,999465762,534238,846931738,206840300,0,211738720,999992286,7714,999919894,80106,211731006,1000,1000,1000,1000,1000,1000,1000,100629996089,1477167900,100508,208507947,3924900,13077955000,637643086,1270369286,635370718,3897366,2618372700,996102634,999994565,5435,87999,999467181,532819,847156319,207113400,4,211799520,999986085,13915,999929899,70101,211785601,1000,1000,1000,1000,1000,1000,1000
34000,330740670,1289562,660000000,3960000000,20000,120000,9984175857617,91367914,110885311,11011,329259330,1000,174,2092659,658496638,2983679331,17016320669,21504402469,9983764021,16235979,1188759,100649768254,1523249400,105240,215245403,3785900,13486238800,666821991,1319305741,655096481,3872049,2690865300,996127951,999986447,13553,69998,999440417,559583,873461483,213783700,3,218366480,999998525,1475,999916898,83102,218365002,1000,1000,1000,1000,1000,1000,1000,100649666876,1523134300,9103,215097422,3838700,13484879800,675892229,1328305429,655158912,3848831,2690544600,996151169,999999024,976,86893,999464281,535719,873542719,213511500,2,218391300,999992509,7491,999924093,75907,218383807,1000,1000,1000,1000,1000,1000,1000,100650058386,1523792000,9244,214940334,4060600,13490933600,658389744,1311099094,655352260,3938003,2691619200,996061997,999998613,1387,86510,999465750,534250,873802950,213776700,6560,218457440,999999810,190,999922610,77390,218450690,1000,1000,1000,1000,1000,1000,1000
35000,340743640,1266368,680000000,4080000000,20000,120000,9983900368014,90775276,110308127,10198,339256360,1000,11472,2090727,678492324,2947122790,17052877210,21540972410,9983783713,16216287,1225837,100669724775,1569767700,105396,222015682,3649400,13898268200,685671424,1358092224,675014263,3910404,2764009800,996089596,999981761,18239,9057,999446294,553706,900018406,220450800,3,225005980,999998166,1834,999921957,78043,225004143,1000,1000,1000,1000,1000,1000,1000,100669626225,1569752400,8884,221512453,4097000,13897777600,698802822,1371194872,675150832,3901585,2763747600,996098415,999991488,8512,82803,999450271,549729,900200829,220164700,2,225050840,999999159,841,999918303,81697,225049997,1000,1000,1000,1000,1000,1000,1000,100670044242,1570425400,8838,221530098,4130100,13903954000,676741114,1349435064,675336180,3882789,2764879500,996117211,999998049,1951,89460,999467580,532420,900448120,220434700,6640,225118940,999999640,360,999925560,74440,225111940,1000,1000,1000,1000,1000,1000,1000
36000,350746630,1280021,700000000,4200000000,20000,120000,9983627622733,90946691,110456692,10111,349253370,1000,934,2088383,698486518,2914113924,17085886076,21573970876,9983841637,16158363,1263255,100689715703,1616286300,101023,228160996,4122200,14310373400,707043561,1399406111,694917415,3881225,2837031900,996118775,999998767,1233,88042,999462327,537673,926553873,227147700,1,231644500,999991959,8041,999924742,75258,231636458,1000,1000,1000,1000,1000,1000,1000,100689623018,1616319900,4656,228303361,3922200,14310187800,716834691,1409181441,695086723,3867743,2836947600,996132257,999999801,199,80258,999487935,512065,926775665,226803500,1,231708840,999980103,19897,999937458,62542,231688942,1000,1000,1000,1000,1000,1000,1000,100690067109,1617071600,8465,228681170,3625100,14317151200,697443493,1390131493,695315823,3986941,2838316500,996013059,999993299,6701,2858,999483735,516265,927082965,227113700,1,231781540,999985603,14397,999928458,71542,231767142,1000,1000,1000,1000,1000,1000,1000
37000,360749320,1254681,720000000,4320000000,20000,120000,9983356605128,92590729,112189991,1157,359250680,1000,113052,2111916,718499046,2884173557,17115826443,21603874243,9983813244,16186756,1300590,100709644006,1662791200,100954,235286372,3623600,14722263200,726329243,1438621793,714845438,3885652,2910222300,996114348,999991772,8228,11120,999482582,517418,953125818,233770600,6922,238291600,999995702,4298,999925720,74280,238280380,1000,1000,1000,1000,1000,1000,1000,100709464490,1662901800,104905,235147390,3856500,14722811600,736620975,1448933975,715064610,4009567,2910187200,995990433,999999332,668,11765,999460555,539445,953417145,233472500,0,238359540,999992995,7005,999923265,76735,238352535,1000,1000,1000,1000,1000,1000,1000,100709965057,1663673100,100905,235036782,3983200,14729918200,718415749,1431076499,715266131,3943889,2911465200,996056111,999999243,757,80554,999516323,483677,953684977,233768600,6961,238435400,999990407,9593,999932754,67246,238418846,1000,1000,1000,1000,1000,1000,1000
38000,370751790,1255317,740000000,4440000000,20000,120000,9983092495349,90137713,109734975,10218,369248210,1000,125613,2094278,738475984,2857095462,17142904538,21630943538,9983834842,16165158,1337826,100729635787,1709426800,104734,241545610,4004900,15135284000,745898063,1478174963,734827883,3935890,2983404300,996064110,999993297,6703,81507,999505924,494076,979765976,240408900,3,244951700,999986396,13604,999934907,65093,244938093,1000,1000,1000,1000,1000,1000,1000,100729400292,1709459000,105010,241650407,4018500,15135165200,756672270,1488937720,735028931,3874271,2983300500,996125729,999980005,19995,66734,999447303,552697,980037797,240117700,1,245011200,999997667,2333,999919234,80766,245008866,1000,1000,1000,1000,1000,1000,1000,100729967325,1710208300,4130,241822632,3819600,15142081400,738902337,1471506387,735239407,3964591,2984634300,996035409,999998576,1424,9885,999442878,557122,980318622,240446400,3,245080980,999998238,1762,999920985,79015,245079215,1000,1000,1000,1000,1000,1000,1000
39000,380754150,1225868,760000000,4560000000,20000,120000,9982825887437,92786596,112452904,1268,379245850,1000,122814,2110644,758489164,2832711433,17167288567,21655409667,9983818976,16181024,1374640,100749655906,1756002400,4049,248413653,3735400,15547789600,766440250,1518676800,754821809,3980329,3056651400,996019671,999988214,11786,16685,999467376,532624,1006426524,247049900,1,251612380,999992336,7664,999924585,75415,251604715,1000,1000,1000,1000,1000,1000,1000,100749482585,1755990600,4312,248181812,3991600,15547276400,776773052,1528979002,754947299,3827540,3056417700,996172460,999999739,261,82099,999494200,505800,1006589300,246749700,3,251663300,999978704,21296,999936699,63301,251642001,1000,1000,1000,1000,1000,1000,1000,100749982245,1756773000,7829,248317450,3932500,15554602800,758429466,1510995516,755156879,3878202,3057805800,996121798,999999560,440,81558,999486079,513921,1006871221,247133900,5,251728200,999986147,13853,999926558,73442,251714342,1000,1000,1000,1000,1000,1000,1000
40000,390756780,1246723,780000000,4680000000,20000,120000,9982568359364,88638566,108353700,11120,389243220,1000,1086,2094734,778464200,2810435630,17189564370,21677641770,9983791786,16208214,1412186,100769613490,1802561100,7444,255078830,3707800,15960159000,788813673,1561003473,774760484,3988309,3129819000,996011691,999987187,12813,13978,999481394,518606,1033013706,253703000,6540,258260580,999999182,818,999928278,71722,258253222,1000,1000,1000,1000,1000,1000,1000,100769260473,1802547300,104910,255053826,3912900,15959592200,797919326,1570075426,774948977,3955605,3129589200,996044395,999988066,11934,6761,999455284,544716,1033264916,253356900,1,258317100,999998840,1160,999919161,80839,258315939,1000,1000,1000,1000,1000,1000,1000,100769922666,1803360700,3928,255309732,3613400,15967193400,775143792,1547673292,775135202,3924067,3131076900,996075933,999998365,1635,7498,999460396,539604,1033513004,253783900,2,258379600,999998204,1796,999923898,76102,258377802,1000,1000,1000,1000,1000,1000,1000
41000,400759330,1247762,800000000,4800000000,20000,120000,9982307868006,89645505,109398668,10117,399240670,1000,168,2089257,798461106,2790505811,17209494189,21697584389,9983785583,16214417,1449489,100789672032,1849336400,7406,261255905,4208500,16374448000,808541729,1600777679,794811025,3972413,3203208000,996027587,999999459,541,81346,999491721,508279,1059742179,260373500,3,264948720,999982437,17563,999933346,66654,264931154,1000,1000,1000,1000,1000,1000,1000,100789339252,1849109900,3959,261966946,3538100,16372008600,819078926,1611190726,794888624,3915112,3202837500,996084888,999993349,6651,4737,999466613,533387,1059849087,260021600,2,264967700,999992765,7235,999925837,74163,264960463,1000,1000,1000,1000,1000,1000,1000,100789719675,1849740300,100931,261994645,3619500,16377999000,794376265,1586783665,794996076,3895420,3203961900,996104580,999985022,14978,18602,999492726,507274,1059994474,260402100,6660,265005940,999999118,882,999927102,72898,264998398,1000,1000,1000,1000,1000,1000,1000
42000,410761890,1278674,820000000,4920000000,20000,120000,9982047298599,92618373,112431741,2162,409238110,1000,10758,2106872,818471896,2772313772,17227686228,21715697028,9983780288,16219712,1486784,100809600233,1895878300,3684,268096627,4013600,16786655000,828097675,1640278825,814767322,3922028,3276375900,996077972,999999767,233,79439,999494417,505583,1086353783,266998100,6560,271600960,999992061,7939,999929539,70461,271586461,1000,1000,1000,1000,1000,1000,1000,100809258066,1895759900,103609,268422451,3822100,16785219800,839421113,1651527363,814858567,4019632,3276095100,995980368,999998757,1243,20525,999489458,510542,1086475842,266699800,6383,271630400,999993258,6742,999930125,69875,271617275,1000,1000,1000,1000,1000,1000,1000,100809779835,1896252400,3905,268251321,3891900,16789988000,814561680,1626904380,814909116,3864168,3276995700,996135832,999999448,552,81380,999507564,492436,1086543336,267067500,6204,271646880,999993544,6456,999932780,67220,271634220,1000,1000,1000,1000,1000,1000,1000
