Time,N,P
118100,664386251,264290257
118200,663299442,263401686
118300,662218322,262513529
118400,661146688,261625018
118500,660080716,260739018
118600,659024604,259850946
118700,657974095,258968322
118800,656933990,258078157
118900,655898466,257195368
119000,654872357,256307622
119100,653854531,255419888
119200,652841282,254536944
119300,651838950,253650767
119400,650841335,252767889
119500,649853396,251884454
119600,648871792,251004015
119700,647894299,250124313
119800,646924228,249245550
119900,645963690,248362221
120000,645005584,247486075
120100,644057901,246607990
120200,643116657,245731371
120300,642182276,244853967
120400,641258505,243976689
120500,640339907,243099517
120600,639424574,242227745
120700,638517805,241354629
120800,637617955,240485684
120900,636724826,239615825
121000,635839019,238743496
121100,634961640,237872399
121200,634090529,237006297
121300,633224727,236136559
121400,632363981,235270867
121500,631513437,234403388
121600,630669059,233539918
121700,629829809,232679148
121800,628999272,231816583
121900,628174367,230956301
122000,627355193,230094805
122100,626539075,229241152
122200,625731494,228385754
122300,624931477,227533762
122400,624136225,226683867
122500,623346114,225834486
122600,622565766,224982767
122700,621791892,224133951
122800,621022693,223285534
122900,620261721,222440465
123000,619505747,221595089
123100,618753502,220752982
123200,618007029,219914796
123300,617267771,219078498
123400,616536975,218240797
123500,615814240,217401993
123600,615094720,216567831
123700,614382445,215734765
123800,613674230,214902831
123900,612972404,214075545
124000,612272818,213249128
124100,611584571,212418999
124200,610899258,211591570
124300,610221561,210766763
124400,609549736,209946488
124500,608881848,209128279
124600,608220243,208309685
124700,607565923,207492738
124800,606919073,206677453
124900,606274585,205865389
125000,605635111,205056348
125100,605003424,204247925
125200,604374715,203442849
125300,603750267,202641388
125400,603131503,201841072
125500,602520715,201043464
125600,601915474,200245179
125700,601314947,199447934
125800,600718494,198653981
125900,600128379,197860959
126000,599543074,197070031
126100,598963487,196281457
126200,598390466,195494185
126300,597824150,194710834
126400,597261674,193927081
126500,596704278,193147155
126600,596150996,192369531
126700,595603885,191595050
126800,595061272,190819373
126900,594522824,190051041
127000,593988724,189283236
127100,593461806,188516646
127200,592937911,187751926
127300,592421105,186988559
127400,591909487,186228569
127500,591401767,185467106
127600,590898431,184712757
127700,590400036,183958167
127800,589909308,183204066
127900,589421592,182454534
128000,588937412,181707828
128100,588457714,180963835
128200,587984775,180218503
128300,587514671,179474995
128400,587054348,178731084
128500,586594129,177993835
128600,586139257,177259425
128700,585689709,176525110
128800,585245068,175793427
128900,584803391,175062590
129000,584367927,174336995
129100,583937606,173610306
129200,583509710,172885727
129300,583086585,172166036
129400,582668832,171451427
129500,582256140,170736632
129600,581846829,170026647
129700,581440970,169318166
129800,581042428,168610594
129900,580646603,167903051
130000,580256426,167197276
130100,579868644,166498733
130200,579486331,165798688
130300,579107473,165102611
130400,578733791,164408124
130500,578362663,163714482
130600,577995567,163025570
130700,577633363,162337163
130800,577276150,161651055
130900,576921756,160967617
131000,576570303,160289311
131100,576224763,159616899
131200,575883757,158943855
131300,575546937,158273979
131400,575214337,157600764
131500,574884783,156933091
131600,574559885,156268393
131700,574237011,155605219
131800,573917942,154943814
131900,573605257,154284691
132000,573298249,153626392
132100,572992376,152971690
132200,572692177,152319728
132300,572396016,151670213
132400,572103005,151022154
132500,571815058,150374681
132600,571527052,149733391
132700,571243890,149094542
132800,570964870,148453901
132900,570690054,147820321
133000,570420977,147185482
133100,570155532,146552873
133200,569892578,145923840
133300,569633110,145296910
133400,569377633,144672174
133500,569129418,144046840
133600,568881846,143428250
133700,568635254,142813149
133800,568393478,142200826
133900,568154667,141591199
134000,567920279,140980087
134100,567687102,140374746
134200,567460477,139767797
134300,567236656,139163934
134400,567017438,138563608
134500,566799606,137965983
134600,566585865,137369663
134700,566377376,136773818
134800,566170791,136181892
134900,565966356,135591146
135000,565765139,135002950
135100,565568046,134415228
135200,565375191,133832139
135300,565187066,133252677
135400,565002327,132674045
135500,564819194,132096400
135600,564641847,131524544
135700,564466405,130951450
135800,564293581,130380494
135900,564124831,129811852
136000,563956691,129248855
136100,563793926,128688051
136200,563632575,128129714
136300,563475274,127572921
136400,563320851,127017880
136500,563170037,126463620
136600,563022811,125910456
136700,562879599,125360772
136800,562738730,124815509
136900,562601513,124270145
137000,562467650,123725317
137100,562335930,123183871
137200,562207422,122644799
137300,562082893,122109368
137400,561961889,121576783
137500,561842736,121044242
137600,561726762,120517173
137700,561612387,119989833
137800,561501923,119464491
137900,561394649,118942581
138000,561289897,118423286
138100,561187358,117902943
138200,561087774,117386160
138300,560992268,116871001
138400,560900207,116361619
138500,560808477,115853481
138600,560722357,115344390
138700,560638376,114839350
138800,560556359,114334985
138900,560476091,113833805
139000,560400671,113333796
139100,560326907,112838478
139200,560257269,112343252
139300,560189154,111853456
139400,560123164,111363892
139500,560062693,110871929
139600,560002672,110385338
139700,559946420,109899079
139800,559891681,109414607
139900,559841006,108934416
140000,559791636,108455285
140100,559745901,107976871
140200,559703089,107503516
140300,559663781,107030259
140400,559625505,106559188
140500,559590101,106090043
140600,559558219,105623386
140700,559527448,105159688
140800,559500222,104698252
140900,559475536,104236896
141000,559453253,103777794
141100,559433196,103321494
141200,559417636,102866298
141300,559402829,102414575
141400,559391138,101962042
141500,559380795,101515314
141600,559373666,101068486
141700,559368343,100625669
141800,559366741,100182870
141900,559368206,99743330
142000,559369595,99306742
142100,559375388,98870535
142200,559380453,98439037
142300,559391801,98006184
142400,559404533,97574161
142500,559418475,97147671
142600,559436784,96720891
142700,559456347,96294982
142800,559478094,95872951
142900,559503867,95449780
143000,559529587,95030148
143100,559558731,94612286
143200,559589947,94196138
143300,559623507,93783071
143400,559659278,93372780
143500,559697774,92963694
143600,559737145,92554834
143700,559778563,92147627
143800,559822924,91743683
143900,559871358,91341042
144000,559920109,90940148
144100,559971974,90539232
144200,560025940,90142173
144300,560081554,89748773
144400,560140572,89354683
144500,560202198,88961843
144600,560265906,88569868
144700,560331444,88181742
144800,560398781,87793816
144900,560467138,87409132
145000,560539099,87026198
145100,560614560,86643728
145200,560691112,86264328
145300,560767942,85886248
145400,560845727,85512189
145500,560928933,85139065
145600,561015115,84765688
145700,561101819,84392505
145800,561189507,84023916
145900,561280537,83657065
146000,561372392,83291011
146100,561468926,82924401
146200,561566355,82561094
146300,561664790,82198698
146400,561765986,81839012
146500,561869346,81482591
146600,561973066,81125276
146700,562080891,80768845
146800,562190778,80413348
146900,562302311,80061905
147000,562414535,79712041
147100,562529738,79363314
147200,562646389,79016772
147300,562765949,78672285
147400,562888340,78328122
147500,563010171,77986260
147600,563135559,77647164
147700,563260674,77309158
147800,563390252,76971701
147900,563518843,76639407
148000,563651877,76307324
148100,563785970,75974395
148200,563921630,75645691
148300,564060195,75315744
148400,564201359,74987635
148500,564343335,74663290
148600,564486234,74339488
148700,564632325,74015560
148800,564780329,73693865
148900,564929607,73373875
149000,565081331,73055217
149100,565236159,72735927
149200,565390892,72422638
149300,565548552,72109862
149400,565706431,71797088
149500,565867096,71486558
149600,566029812,71175668
149700,566193097,70870547
149800,566357682,70563301
149900,566524154,70258777
150000,566695127,69954464
150100,566864934,69652995
150200,567038545,69351159
150300,567213787,69051512
150400,567390876,68753590
150500,567567064,68456781
150600,567747486,68160626
150700,567930076,67865328
150800,568113669,67572620
150900,568298756,67282349
151000,568483390,66993517
151100,568673138,66703925
151200,568864301,66416444
151300,569055718,66132636
151400,569248086,65851165
151500,569443162,65567654
151600,569639079,65287884
151700,569839263,65006094
151800,570038599,64727983
151900,570239606,64448629
152000,570444185,64172140
152100,570648912,63896452
152200,570855734,63622897
152300,571064857,63352299
152400,571275573,63080077
152500,571487225,62809953
152600,571702032,62540416
152700,571916458,62273572
152800,572132903,62007286
152900,572350494,61742764
153000,572570710,61482217
153100,572794193,61220471
153200,573017062,60960031
153300,573241407,60697803
153400,573467232,60438519
153500,573695081,60181800
153600,573923687,59925643
153700,574154886,59671829
153800,574387018,59419178
153900,574621032,59167110
154000,574855608,58916935
154100,575093928,58667055
154200,575331139,58418757
154300,575570876,58169984
154400,575813732,57922114
154500,576057606,57676326
154600,576302219,57431472
154700,576549683,57187997
154800,576797884,56946570
154900,577047705,56706325
155000,577297135,56468729
155100,577549607,56228920
155200,577803326,55991607
155300,578057853,55755655
155400,578315157,55521477
155500,578573954,55287820
155600,578832218,55055671
155700,579092878,54823157
155800,579355930,54592392
155900,579619779,54362683
156000,579883298,54135851
156100,580150254,53908320
156200,580418949,53682783
156300,580689561,53456995
156400,580959984,53234505
156500,581233304,53013182
156600,581507286,52790665
156700,581781715,52570266
156800,582057153,52351788
156900,582335376,52133789
157000,582613385,51916056
157100,582893514,51698986
157200,583177716,51481131
157300,583461284,51267411
157400,583745380,51054040
157500,584032479,50841295
157600,584320177,50630847
157700,584609370,50421055
157800,584900805,50211937
157900,585191876,50005291
158000,585485316,49799370
158100,585782186,49592947
158200,586079481,49388945
158300,586376026,49185855
158400,586676749,48983078
158500,586976320,48779756
158600,587276052,48579119
158700,587579292,48378487
158800,587881655,48180211
158900,588187006,47980275
159000,588492463,47782205
159100,588799840,47587285
159200,589110695,47392740
159300,589421584,47199613
159400,589735639,47005852
159500,590048032,46814349
159600,590362307,46622745
159700,590679606,46431936
159800,590995689,46242030
159900,591314382,46053619
160000,591634618,45864395
160100,591957642,45677181
160200,592279281,45490580
160300,592602498,45305664
160400,592928173,45121039
160500,593253401,44938185
160600,593579677,44756448
160700,593907611,44576112
160800,594237610,44394880
160900,594569889,44214612
161000,594903120,44036158
161100,595237099,43857212
161200,595571419,43679703
161300,595905792,43502931
161400,596241292,43327056
161500,596579604,43152396
161600,596919100,42979621
161700,597259556,42807030
161800,597601395,42635207
161900,597945242,42464793
162000,598290420,42294013
162100,598636971,42123038
162200,598984052,41954342
162300,599330841,41787796
162400,599680115,41620982
162500,600032273,41454272
162600,600384403,41288427
162700,600738151,41123544
162800,601093054,40959617
162900,601447530,40795976
163000,601802995,40633944
163100,602161205,40472621
163200,602520014,40312228
163300,602880348,40152833
163400,603241902,39992874
163500,603604655,39835287
163600,603969357,39677947
163700,604334217,39522362
163800,604699748,39366165
163900,605068337,39211715
164000,605437384,39056726
164100,605806844,38902843
164200,606176731,38750829
164300,606549614,38600038
164400,606923928,38449144
164500,607297703,38297557
164600,607674670,38145909
164700,608049523,37997329
164800,608427684,37849509
164900,608807591,37700290
165000,609188344,37552974
165100,609569029,37404781
165200,609950612,37258251
165300,610335086,37111331
165400,610719351,36967974
165500,611104818,36825174
165600,611491544,36681626
165700,611879545,36538726
165800,612268797,36396605
165900,612659194,36254702
166000,613051625,36114949
166100,613443941,35976649
166200,613837259,35838727
166300,614231933,35702411
166400,614626782,35564897
166500,615023353,35427565
166600,615420865,35291743
166700,615821027,35155282
166800,616221423,35020700
166900,616623075,34886060
167000,617024449,34753465
167100,617425802,34622788
167200,617830101,34491004
167300,618233136,34359352
167400,618638726,34228474
167500,619047021,34096340
167600,619454626,33965932
167700,619865010,33837401
167800,620275531,33708181
167900,620687064,33580559
168000,621101118,33452913
168100,621515400,33325492
168200,621928831,33198413
168300,622344688,33071287
168400,622761696,32946745
168500,623179425,32823366
168600,623596274,32699988
168700,624016899,32576597
168800,624438133,32454093
168900,624860790,32332752
169000,625284100,32211941
169100,625707883,32091346
169200,626132498,31972019
169300,626560292,31852372
169400,626988994,31733466
169500,627417898,31615060
169600,627847350,31498241
169700,628276092,31381705
169800,628707027,31264506
169900,629140437,31147047
170000,629573194,31032816
170100,630007312,30919084
170200,630443979,30804781
170300,630879768,30691525
170400,631317774,30579431
170500,631755978,30467386
170600,632196671,30354574
