Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,DHO:=Cell_1,OD-:=Cell_1,D+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,DHO::Cell_1::Mitochondria_1,DHO_created::Cell_1::Mitochondria_1,OD-::Cell_1::Mitochondria_1,D+::Cell_1::Mitochondria_1,D+_inter::Cell_1::Mitochondria_1,D+_inter_by_D+::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ATP_created_by_D+::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
315000,10640,62568,314000000,1884000000,1000,6000,9997485145754,19919880,639135527,1339934743,2466,62811,1015961,313989360,1000,6852,293817,625946798,25188064,1974811936,2126736954,891511371,1108488629,510493546,100010743051,100355404,481612,2528779,213109527,886786576,1338883,636,7,26,1104,8592,1833752560,1883930580,134933992,10309006,161329209,1872,89690994,99998657,1343,37764633,28360213,1618,99998382,164198491,6964623,38754441,115159435,52859505,47140495,99926809,73191,29264499,1000,1000,1000,1000,1000,1000,1000
316000,10380,63532,315000000,1890000000,1000,6000,9997485004723,19540479,640744586,1339930021,2867,67132,1019655,314989620,1000,6083,293079,627939930,25168316,1974831684,2127142476,891285498,1108714502,512260791,100010936040,100566478,464280,2497981,213349712,888849692,1338902,638,10,32,1076,8612,1839646827,1889930385,135121418,10241739,161755134,1884,89758261,99998659,1341,37446128,28479444,1549,99998451,164397716,6964637,38817238,115386060,52707476,47292524,99926916,73084,29276298,1000,1000,1000,1000,1000,1000,1000
317000,10340,63071,316000000,1896000000,1000,6000,9997480425359,23604090,646807081,1339930567,2828,66625,1020381,315989660,1000,655,292877,629938558,25156302,1974843698,2127538254,891059469,1108940531,514033380,100011143004,100776204,431491,2463525,213577628,890897512,1338907,638,15,22,1076,8612,1845547853,1895936274,135306920,10175484,162180243,1884,89824516,99998680,1320,37128640,28598912,1556,99998444,164595065,6964647,38881671,115612301,52557515,47442485,99927429,72571,29288145,1000,1000,1000,1000,1000,1000,1000
318000,10640,62183,317000000,1902000000,1000,6000,9997484074223,19445264,644649162,1339930173,3327,66520,1019542,316989360,1000,7021,292114,631939636,25148042,1974851958,2127928076,890834176,1109165824,515809153,100011332850,100986900,417056,2425675,213827033,892956096,1338915,638,9,32,1064,8612,1851437027,1901930796,135493675,10107938,162602529,1887,89892062,99998681,1319,36814625,28718947,1630,99998370,164793581,6964659,38944506,115838369,52406043,47593957,99927762,72238,29299906,1000,1000,1000,1000,1000,1000,1000
319000,10810,64320,318000000,1908000000,1000,6000,9997479677981,23330865,650532603,1339929572,2211,68237,1019261,317989190,1000,609,292577,633939858,25134822,1974865178,2128320431,890607659,1109392341,517582846,100011489141,101195680,434554,2432574,214063718,894997608,1338901,640,3,32,1084,8632,1857336911,1907935071,135679248,10041705,163023735,1887,89958295,99998709,1291,36501751,28838950,1584,99998416,164990825,6964671,39008341,116064435,52255483,47744517,99927663,72337,29311577,1000,1000,1000,1000,1000,1000,1000
320000,10730,63197,319000000,1914000000,1000,6000,9997483802411,18689448,647890098,1339931016,3334,65670,1020573,318989270,1000,1232,290276,635937394,25117767,1974882233,2128714517,890384769,1109615231,519357479,100011640934,101403906,456647,2444037,214299460,897033252,1338850,648,7,23,1140,8712,1863233294,1913935571,135864301,9975751,163443627,1893,90024249,99998757,1243,36190722,28959284,1633,99998367,165187343,6964684,39071422,116289639,52104825,47895175,99927852,72148,29323042,1000,1000,1000,1000,1000,1000,1000
321000,10420,63912,320000000,1920000000,1000,6000,9997483175424,18806480,650007602,1339932931,2783,64306,1021162,319989580,1000,620,290510,637936836,25104776,1974895224,2129103067,890160059,1109839941,521132194,100011824916,101610924,445136,2426757,214529727,899055448,1338838,652,7,19,1156,8752,1869129680,1919935468,136047806,9909579,163861599,1899,90090421,99998686,1314,35881264,29079325,1616,99998384,165382369,6964701,39135452,116514132,51955883,48044117,99928327,71673,29334563,1000,1000,1000,1000,1000,1000,1000
322000,10470,63615,321000000,1926000000,1000,6000,9997482177746,19289690,652485133,1339932487,3013,64520,1022786,320989530,1000,5709,288175,639933488,25084829,1974915171,2129497397,889938539,1110061461,522907314,100011984815,101818322,458524,2424119,214769543,901082692,1338835,654,4,29,1152,8772,1875021188,1925930676,136232069,9843105,164278368,1905,90156895,99998799,1201,35573468,29199677,1684,99998316,165578005,6964713,39197802,116737999,51805739,48194261,99928638,71362,29345936,1000,1000,1000,1000,1000,1000,1000
323000,10020,61427,322000000,1932000000,1000,6000,9997480915769,20043462,655235549,1339932913,2097,65010,1024022,321989980,1000,6859,287803,641931916,25069274,1974930726,2129885344,889714655,1110285345,524681852,100012154161,102023866,461093,2415414,215005075,903091924,1338762,662,6,32,1220,8852,1880919450,1931931714,136414892,9774307,164691606,1908,90225693,99998664,1336,35269739,29320425,1619,99998381,165772064,6964719,39261713,116962261,51656624,48343376,99928954,71046,29357172,1000,1000,1000,1000,1000,1000,1000
324000,11110,62843,323000000,1938000000,1000,6000,9997480301332,20150704,657347276,1339936108,2734,61178,1022483,322988890,1000,7069,286928,643932814,25056420,1974943580,2130268020,889491913,1110508087,526460001,100012322373,102228758,463736,2412099,215234724,905095380,1338784,662,4,36,1196,8852,1886815378,1937930088,136597121,9708486,165104886,1914,90291514,99998727,1273,34965801,29441112,1570,99998430,165965632,6964726,39325786,117185885,51508412,48491588,99928981,71019,29368511,1000,1000,1000,1000,1000,1000,1000
325000,11200,63770,324000000,1944000000,1000,6000,9997477411903,22540833,661734076,1339931937,2751,65332,1022224,323988800,1000,6619,287411,645933152,25041785,1974958215,2130650563,889269854,1110730146,528238267,100012493693,102433160,463178,2397107,215470737,907093688,1338773,664,3,40,1204,8872,1892712699,1943929611,136778869,9641240,165515232,1917,90358760,99998733,1267,34665145,29562023,1567,99998433,166158598,6964739,39388063,117407474,51360318,48639682,99929191,70809,29379729,1000,1000,1000,1000,1000,1000,1000
326000,10590,63496,325000000,1950000000,1000,6000,9997481832317,17616125,658803755,1339931340,2929,65751,1024502,324989410,1000,1111,285387,647929816,25025399,1974974601,2131034982,889049838,1110950162,530014903,100012659251,102636820,467810,2395848,215698667,909085600,1338777,664,7,32,1204,8872,1898616651,1949935393,136960166,9574978,165926154,1917,90425022,99998722,1278,34363363,29682317,1592,99998408,166351049,6964751,39451126,117629526,51212483,48787517,99929209,70791,29390883,1000,1000,1000,1000,1000,1000,1000
327000,10380,62984,326000000,1956000000,1000,6000,9997477231730,21710002,664891888,1339933256,2091,64673,1026997,325989620,1000,1245,283991,649925246,25005550,1974994450,2131419079,888829193,1111170807,531789670,100012850545,102839204,445524,2371798,215922508,911064776,1338760,666,6,30,1224,8892,1904515836,1955935771,137140273,9508819,166334604,1917,90491181,99998764,1236,34065316,29803852,1555,99998445,166542288,6964769,39515342,117851585,51065772,48934228,99929243,70757,29402015,1000,1000,1000,1000,1000,1000,1000
328000,10630,64329,327000000,1962000000,1000,6000,9997476102916,22341415,667523097,1339930728,2687,66605,1026282,326989370,1000,6372,284210,651926176,24991256,1975008744,2131797180,888607666,1111392334,533569056,100013009387,103041960,456344,2360988,216165468,913048008,1338737,668,8,31,1244,8912,1910407985,1961929299,137320917,9439619,166739364,1917,90560381,99998804,1196,33770749,29925084,1531,99998469,166733971,6964786,39578101,118072910,50918245,49081755,99929286,70714,29413054,1000,1000,1000,1000,1000,1000,1000
329000,10680,61578,328000000,1968000000,1000,6000,9997478679885,19267649,666447605,1339930264,2237,67519,1026639,327989320,1000,1106,284680,653925362,24975547,1975024453,2132173485,888386303,1111613697,535346861,100013186344,103242708,447343,2346300,216391950,915009944,1338700,674,8,32,1280,8972,1916315625,1967937316,137499243,9372068,167142876,1923,90627932,99998792,1208,33477692,30046490,1610,99998390,166923242,6964804,39642576,118293821,50772754,49227246,99929727,70273,29423999,1000,1000,1000,1000,1000,1000,1000
330000,10560,63081,329000000,1974000000,1000,6000,9997479502211,17949226,667123290,1339928329,2950,68741,1028120,328989440,1000,1115,282035,655922640,24957907,1975042093,2132549589,888168043,1111831957,537125863,100013367432,103443350,434216,2319911,216626199,916971464,1338648,678,9,31,1332,9024,1922213790,1973935804,137677855,9304803,167544390,1923,90695197,99998780,1220,33186481,30167705,1494,99998506,167112766,6964820,39706709,118514742,50626878,49373122,99930037,69963,29434911,1000,1000,1000,1000,1000,1000,1000
331000,10590,63129,330000000,1980000000,1000,6000,9997476980021,19974168,671145627,1339929121,2706,68193,1029332,329989410,1000,1210,281618,657920156,24940283,1975059717,2132924676,887949011,1112050989,538904339,100013501670,103643430,467839,2343034,216856070,918928488,1338622,682,5,21,1372,9064,1928113605,1979935661,137856184,9237867,167945775,1923,90762133,99998784,1216,32895958,30289318,1546,99998454,167301846,6964828,39769339,118734199,50480802,49519198,99930230,69770,29445662,1000,1000,1000,1000,1000,1000,1000
332000,10630,63396,331000000,1986000000,1000,6000,9997476842640,19615157,672784473,1339931357,2688,65975,1030454,330989370,1000,574,279613,659917832,24922595,1975077405,2133297340,887731829,1112268171,540684819,100013683793,103841802,452397,2315135,217087824,920869232,1338664,682,7,25,1324,9064,1934014788,1985936030,138033299,9168810,168342645,1935,90831190,99998782,1218,32610037,30410828,1496,99998504,167489510,6964842,39832523,118953400,50335334,49664666,99930425,69575,29456211,1000,1000,1000,1000,1000,1000,1000
333000,10530,62961,332000000,1992000000,1000,6000,9997480177744,15793755,670956263,1339926611,2084,71325,1031099,331989470,1000,6875,279867,661916742,24905866,1975094134,2133667346,887512932,1112487068,542464814,100013854100,104039840,448229,2296559,217320818,922805780,1338633,686,9,26,1352,9104,1939909901,1991930164,138209673,9100094,168738123,1938,90899906,99998860,1140,32325554,30532470,1544,99998456,167676528,6964860,39896098,119172061,50190892,49809108,99930739,69261,29466855,1000,1000,1000,1000,1000,1000,1000
334000,10750,63751,333000000,1998000000,1000,6000,9997475087905,20389994,677557179,1339930724,2197,67099,1031318,332989250,1000,5977,281093,663915864,24889948,1975110052,2134035020,887292427,1112707573,544243421,100014025488,104237472,442994,2285214,217546166,924737908,1338632,688,6,22,1360,9124,1945811192,1997930272,138385710,9033397,169134393,1941,90966603,99998851,1149,32040486,30654170,1588,99998412,167863060,6964870,39960340,119391350,50046340,49953660,99931292,68708,29477350,1000,1000,1000,1000,1000,1000,1000
335000,10340,63513,334000000,2004000000,1000,6000,9997476113447,18876280,678039593,1339929480,2377,68163,1032461,333989660,1000,1104,279587,665914398,24872891,1975127109,2134401818,887076074,1112923926,546025586,100014169351,104434802,464656,2286989,217783888,926669264,1338609,690,6,25,1380,9144,1951717637,2003935383,138561913,8964587,169527192,1941,91035413,99998811,1189,31759515,30776608,1605,99998395,168049873,6964886,40023232,119609225,49901967,50098033,99931168,68832,29487960,1000,1000,1000,1000,1000,1000,1000
336000,11100,61582,335000000,2010000000,1000,6000,9997470112145,24387878,685557028,1339933753,3182,63085,1031426,334988900,1000,1226,279008,667914948,24857943,1975142057,2134764524,886859159,1113140841,547809204,100014314802,104630412,483333,2296723,218010424,928582028,1338576,692,11,33,1400,9164,1957621640,2009937192,138736275,8896556,169918269,1941,91103444,99998877,1123,31479854,30898528,1500,99998500,168234739,6964903,40087389,119826736,49759117,50240883,99931498,68502,29498464,1000,1000,1000,1000,1000,1000,1000
337000,10600,62495,336000000,2016000000,1000,6000,9997472711250,21308817,684466274,1339928127,2265,69628,1033295,335989400,1000,6313,277528,669912210,24839285,1975160715,2135129575,886643695,1113356305,549590987,100014500534,104825914,461474,2260425,218241816,930494424,1338545,698,6,21,1448,9224,1963517886,2015931192,138910590,8829085,170308158,1944,91170915,99998798,1202,31200853,31019976,1465,99998535,168419611,6964918,40151147,120043695,49616473,50383527,99931597,68403,29509021,1000,1000,1000,1000,1000,1000,1000
338000,10710,62627,337000000,2022000000,1000,6000,9997471940421,21599726,686757886,1339927454,3065,69501,1032740,336989290,1000,557,276420,671913100,24824762,1975175238,2135487105,886427982,1113572018,551376158,100014648485,105020048,477639,2259621,218475541,932393732,1338534,700,4,26,1456,9244,1969426442,2021936816,139084145,8759798,170693988,1947,91240202,99998937,1063,30927272,31142239,1521,99998479,168603177,6964924,40214441,120260522,49472951,50527049,99932094,67906,29519032,1000,1000,1000,1000,1000,1000,1000
339000,10910,62110,338000000,2028000000,1000,6000,9997471441133,21612703,688769408,1339929852,2680,67488,1034019,337989090,1000,6892,276305,673910142,24803471,1975196529,2135848982,886211398,1113788602,553156606,100014785914,105213192,502784,2277904,218699180,934282908,1338518,702,10,28,1464,9264,1975324051,2027930998,139256593,8692686,171079767,1950,91307314,99998856,1144,30653717,31264660,1449,99998551,168785819,6964934,40279090,120477231,49331085,50668915,99932466,67534,29529226,1000,1000,1000,1000,1000,1000,1000
340000,10870,63251,339000000,2034000000,1000,6000,9997474670741,17901020,687053444,1339930824,2176,67020,1035735,338989130,1000,1108,275418,675906790,24783390,1975216610,2136208136,885996490,1114003510,554938340,100014978498,105406216,472761,2228447,218934419,936171884,1338487,706,7,34,1492,9304,1981232180,2033935641,139429173,8624190,171462588,1953,91375810,99998895,1105,30383179,31387113,1408,99998592,168968566,6964940,40342645,120693032,49189006,50810994,99932615,67385,29539393,1000,1000,1000,1000,1000,1000,1000
341000,10950,62558,340000000,2040000000,1000,6000,9997474667830,17424452,688575822,1339931297,2481,66242,1036534,339989050,1000,6357,275048,677905032,24764912,1975235088,2136564289,885781332,1114218668,556721415,100015133470,105596846,478998,2230042,219154567,938037248,1338510,708,7,27,1476,9324,1987132308,2039931085,139599708,8554500,171843255,1962,91445500,99998952,1048,30115251,31509661,1462,99998538,169148901,6964949,40407247,120908569,49047871,50952129,99933049,66951,29549193,1000,1000,1000,1000,1000,1000,1000
342000,10640,62372,341000000,2046000000,1000,6000,9997472994287,18627424,691771390,1339925112,3161,71747,1037603,340989360,1000,1108,273999,679903514,24746804,1975253196,2136917922,885568003,1114431997,558506556,100015281592,105787910,492181,2231017,219381092,939906928,1338551,708,7,22,1440,9324,1993042211,2045936520,139770500,8486559,172223433,1971,91513441,99998886,1114,29847601,31632104,1576,99998424,169329599,6964961,40470657,121122959,48906797,51093203,99933383,66617,29559099,1000,1000,1000,1000,1000,1000,1000
343000,10940,62662,342000000,2052000000,1000,6000,9997469097128,22044052,697184612,1339929214,1949,68857,1039255,341989060,1000,6865,272827,681899610,24724426,1975275574,2137272558,885354211,1114645789,560288852,100015416446,105977496,517349,2253616,219598635,941763244,1338542,710,8,34,1436,9344,1998941370,2051930473,139940345,8420147,172602375,1977,91579853,99998931,1069,29581800,31755109,1567,99998433,169509302,6964969,40535500,121337931,48766526,51233474,99933411,66589,29568957,1000,1000,1000,1000,1000,1000,1000
344000,10260,63726,343000000,2058000000,1000,6000,9997473410495,17262229,694405964,1339927963,3242,68815,1039028,342989740,1000,6614,272868,683901424,24709559,1975290441,2137618321,885140662,1114859338,562077102,100015613754,106167236,480538,2197073,219832036,943621084,1338571,710,5,20,1424,9344,2004845687,2057929660,140110564,8351770,172977822,1980,91648230,99998912,1088,29319262,31877760,1444,99998556,169689260,6964984,40598282,121551454,48625524,51374476,99933562,66438,29578696,1000,1000,1000,1000,1000,1000,1000
345000,10770,62616,344000000,2064000000,1000,6000,9997470788604,19413885,698551273,1339926790,2776,70454,1039808,343989230,1000,5766,271228,685898844,24689458,1975310542,2137967040,884928514,1115071486,563862352,100015761345,106357110,493920,2187706,220068461,945479800,1338555,714,6,31,1428,9384,2010752706,2063931618,140280654,8284490,173352606,1989,91715510,99998972,1028,29057984,32000915,1564,99998436,169868990,6965006,40661282,121765264,48484354,51515646,99933928,66072,29588336,1000,1000,1000,1000,1000,1000,1000
346000,10470,64184,345000000,2070000000,1000,6000,9997472945916,16782581,697922164,1339929592,3019,67409,1040929,344989530,1000,6469,271787,687897202,24667830,1975332170,2138314984,884714922,1115285078,565647108,100015894995,106543898,518231,2211341,220282242,947307992,1338540,716,2,30,1448,9404,2016657040,2069929347,140447981,8217674,173725458,1989,91782326,99999007,993,28798519,32123918,1479,99998521,170045933,6965016,40726230,121978307,48345875,51654125,99934234,65766,29597952,1000,1000,1000,1000,1000,1000,1000
347000,11060,62149,346000000,2076000000,1000,6000,9997465549315,23710810,706847402,1339931686,2045,66289,1041072,345988940,1000,6334,270128,689895736,24647883,1975352117,2138659167,884503935,1115496065,567434643,100016051075,106730826,520670,2206150,220502425,949138008,1338513,718,9,30,1468,9424,2022565745,2075931517,140615514,8151530,174097149,1989,91848470,99999000,1000,28540420,32246987,1571,99998429,170222943,6965028,40790309,122190965,48206773,51793227,99934573,65427,29607429,1000,1000,1000,1000,1000,1000,1000
348000,10490,63429,347000000,2082000000,1000,6000,9997470917183,17882788,703014261,1339929195,2619,68206,1043009,346989510,1000,6437,269095,691893002,24631862,1975368138,2138998305,884292600,1115707400,569220565,100016234071,106916966,495385,2171775,220724032,950961224,1338508,720,14,10,1488,9444,2028471291,2081930134,140782759,8084626,174466818,1989,91915374,99999000,1000,28284207,32369920,1436,99998564,170399665,6965037,40854395,122403342,48067959,51932041,99934642,65358,29616906,1000,1000,1000,1000,1000,1000,1000
