Time\ number,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,Time\ Probability,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1
4100,10000000002050.0,998972,9999863676383.0,9871266,104,201.0,14486,92050,65926232,100020810030.0,100272,0,0,2000,1999,0,0,17,0,20,10,2000,108,199.0,4100,9.999999999e-11,0.0009979750508674848,9.99999000001e-07,0.9992691592390346,0.09090909090909091,0.999000999000999,0.7584174479167649,0.9777962072371827,0.000998986416002366,9.99999000001e-07,0.9999938715737662,0.9523783219653479,0.9998000093981765,0.999476078653499,0.9999989999919999,0.9900170935075119,0.9899837684450083,0.9945310438731261,0.9999489932608364,0.9999490019448368,0.999999949911155,0.0047948704978241115,0.9999949925701183,0.9999999999999
4200,10000000001307.0,999721,9999850949515.0,20092354,108,201.0,14444,6,65537844,100020499259.0,196581,200,4000,40,40,664,0,550,45,0,9,2000,0,200.0,4200,9.999999999e-11,0.0009987225560875058,9.99999000001e-07,0.9993356751934261,0.09090909090909091,0.999000999000999,0.7581715454041098,0.9778434322905052,0.0009989861302317844,9.99999000001e-07,0.999994011357855,0.9989913795795292,0.9998000241974039,0.9994747309220661,0.999998999998,0.9900193394967828,0.9899867463480924,0.9945337841871841,0.999949000338704,0.9999489958587288,0.9999999499105888,0.005324339923308072,0.9999949925916087,0.9999999999999
4300,10000000001264.0,999698,9999848250856.0,20044778,117,200.0,7196,6374,65656261,100021822692.0,99054,200,2000,4000,0,0,0,398,253,113,0,2000,1576,200.0,4300,9.999999999e-11,0.0009986996020052747,9.99999000001e-07,0.9993477698987512,0.09090909090909091,0.999000999000999,0.7581904327050707,0.2014604617138136,0.000998985859874561,9.99999000001e-07,0.9999941588113241,0.9989969042345345,0.9997998961225938,0.999476175559126,0.9999989839815548,0.990020978261487,0.989989213206249,0.9945335100738769,0.9999490025496726,0.9999490025431728,0.9999999499106038,0.005402304875237553,0.9999949925844882,0.9999999999999
4400,9999999999651.0,1001337,9999845932956.0,20090696,117,200.0,14040,14,66101435,100023242250.0,2700,0,0,0,2,676,0,6,462,676,0,2000,0,199.0,4400,9.999999999e-11,0.001000335327224443,9.99999000001e-07,0.999359034009899,0.09090909090909091,0.999000999000999,0.7576276382417059,0.059776054638287425,0.0009989866287669303,9.99999000001e-07,0.9999942806616589,0.9523785077059164,0.9997995659910843,0.9994765229153115,0.9999989999962,0.9900226171571113,0.9899915223589474,0.9945330570041873,0.9999490025508724,0.9999490025508724,0.9999999499103667,0.005172056268209917,0.9999949925566973,0.9999999999999
4500,10000000000578.0,1000489,9999843487245.0,20057014,114,200.0,7875,72,66358586,100024288590.0,99359,200,3560,3559,0,143,0,0,460,0,0,2000,0,400.0,4500,9.999999999e-11,0.0009994890222276406,9.99999000001e-07,0.999370402846857,0.09090909090909091,0.999000999000999,0.7581871719437208,0.9780157049143756,0.0009989843814218978,9.99999000001e-07,0.9999944069449993,0.998999086660302,0.999800029196234,0.9994764631853875,0.999998999994,0.9900242517524959,0.9899938633991712,0.9945331329899696,0.9999490013634257,0.9999489979217813,0.9999999499101278,0.005568956850634757,0.999994992542991,0.9999999999999
4600,10000000000572.0,1000416,9999850539324.0,10008566,126,200.0,4207,33878,66016122,100026041700.0,2,60,550,0,0,0,0,1,5,11,993,2000,0,200.0,4600,9.999999999e-11,0.0009994161680747995,9.99999000001e-07,0.9993363625375007,0.09090909090909091,0.999000999000999,0.7580394762116863,0.978134900695345,0.000998986089325337,9.99999000001e-07,0.9999944841342243,0.95237861341833,0.9998000299960005,0.9994761371889954,0.9999989999609985,0.9900253885571995,0.9899954570059446,0.9945314117311509,0.9999490024816712,0.9999490025458726,0.9999999499110686,0.005227899465898931,0.9999949925614526,0.9999999999999
4700,10000000001230.0,999843,9999847830669.0,10044750,106,200.0,14383,3,65339273,100026432140.0,0,200,2000,0,0,0,0,0,614,833,0,2000,0,0.0,4700,9.999999999e-11,0.000998844312506051,9.99999000001e-07,0.9993479623203074,0.09090909090909091,0.999000999000999,0.757525815410674,0.9781246148233032,0.0009989848149672877,9.99999000001e-07,0.9999945901725724,0.9990134427074205,0.9997994318167907,0.9994746424239689,0.999998999999,0.990026833637537,0.9899975539228741,0.9945326024351984,0.9999490025508724,0.9999490025428728,0.9999999499111366,0.005064984198758013,0.9999949925989668,0.9999999999999
4800,9999999999961.0,1001042,9999844913312.0,76031,116,200.0,22939,17,65048361,100026494720.0,1300,0,0,0,0,151,0,0,2,0,0,2000,0,400.0,4800,9.999999999e-11,0.001000040917040324,9.99999000001e-07,0.9993196396803583,0.09090909090909091,0.999000999000999,0.7581230698424212,0.031004766258821235,0.0009989855167088254,9.99999000001e-07,0.9999947126857579,0.9523786976942402,0.9997998784119361,0.9994768949892067,0.999998999995,0.9900284872077582,0.989999778398904,0.9945344605363814,0.999948999056384,0.9999490010346557,0.9999999499107205,0.005277434748212931,0.9999949926185291,0.9999999999999
4900,10000000000659.0,1000340,9999842844870.0,14538,116,200.0,3119,49,65940907,100028031624.0,100259,0,0,1921,1919,330,19,1,1,253,0,2000,1043,0.0,4900,9.999999999e-11,0.0009993403199043867,9.99999000001e-07,0.9993328766740742,0.09090909090909091,0.999000999000999,0.7580950877103844,0.02556709705603894,0.0009989843166486071,9.99999000001e-07,0.9999948266657815,0.9523787571570281,0.9998000286363904,0.999475952024664,0.9999989896510972,0.9900299204098778,0.9900017121669031,0.994529917770554,0.9999490020818769,0.9999490023531437,0.9999999499100622,0.005650770999289888,0.9999949925693141,0.9999999999999
5000,10000000000860.0,1000120,9999840470154.0,10116452,115,200.0,27144,3089,66623880,100029339522.0,1000,0,2001,3,3,209,10,12,1,0,0,2000,20,200.0,5000,9.999999999e-11,0.0009991207593461626,9.99999000001e-07,0.9993860393200066,0.09090909090909091,0.999000999000999,0.7580977721392324,0.29095961414282673,0.0009989850845189235,9.99999000001e-07,0.9999949225701339,0.9523788080198939,0.9997998403336884,0.9994761718672415,0.9999989997953581,0.990031300702281,0.9900037566558446,0.9945338110804115,0.9999489985065907,0.9999490004528888,0.9999999499096662,0.005730182982053542,0.9999949925275559,0.9999999999999
5100,10000000001602.0,999469,9999837309489.0,5969,97,200.0,27509,45620,65791395,100028688160.0,100254,0,1340,1340,0,227,6,1,41,213,0,2000,0,0.0,5100,9.999999999e-11,0.0009984710591290035,9.99999000001e-07,0.9993616958953669,0.09090909090909091,0.999000999000999,0.7577532484023519,0.9783768620072317,0.0009989837688359614,9.99999000001e-07,0.999995043455365,0.9523788393140069,0.9997998160030245,0.9994775125732437,0.9999989999569981,0.9900327934055879,0.9900057967699614,0.994536895824493,0.9999490025502724,0.9999490025448727,0.9999999499091851,0.006035389600996927,0.9999949925762541,0.9999999999999
5200,10000000002082.0,998912,9999834662192.0,22065,117,201.0,12381,18775,65798211,100030049898.0,69,0,0,0,0,456,0,0,0,456,1007,2000,0,399.0,5200,9.999999999e-11,0.0009979151705611445,9.99999000001e-07,0.9993715840447678,0.09090909090909091,0.999000999000999,0.7574619248574377,0.3416476710836438,0.0009989834998524881,9.99999000001e-07,0.9999951124447816,0.9523788805284529,0.9998000259970403,0.999477343341043,0.999999000001,0.9900339220884001,0.9900074452807981,0.9945362116126532,0.9999489979698182,0.9999490025508724,0.9999999499094203,0.005757646110494902,0.9999949925746137,0.9999999999999
5300,10000000000871.0,1000208,9999831730135.0,10024950,102,200.0,26377,38,65972858,100031066800.0,0,0,0,0,1,0,0,1,2,0,14,2000,449,400.0,5300,9.999999999e-11,0.0009992085835810337,9.99999000001e-07,0.9994196603093046,0.09090909090909091,0.999000999000999,0.7578721323846023,0.028141335253692345,0.0009989832122803096,9.99999000001e-07,0.9999952128647558,0.9523789132019991,0.9998000299960005,0.9994773319178537,0.9999989955312188,0.9900351039528399,0.9900091077362662,0.9945344105022965,0.9999490025472726,0.999949002530873,0.9999999499092712,0.006163537385046857,0.9999949925675284,0.9999999999999
5400,10000000001370.0,999637,9999829522397.0,10013324,100,200.0,17529,2,66669740,100032160914.0,0,80,742,668,0,7,0,0,205,178,1003,2000,12,0.0,5400,9.999999999e-11,0.0009986387237820747,9.99999000001e-07,0.9994298881913825,0.09090909090909091,0.999000999000999,0.7575054738794763,0.9783606163154956,0.0009989839919514153,9.99999000001e-07,0.9999953079357211,0.9523789605635613,0.9997998315422874,0.9994768844070001,0.9999989998749844,0.9900363502051645,0.9900108552078614,0.9945364675458239,0.9999490025508724,0.9999490025500725,0.9999999499086298,0.006280094566149425,0.9999949925286203,0.9999999999999
5500,9999999999808.0,1001194,9999826533590.0,10004587,114,202.0,10962,300,66082292,100032982079.0,98616,200,0,0,0,0,0,0,0,165,0,2000,648,202.0,5500,9.999999999e-11,0.001000192613156863,9.99999000001e-07,0.9994380712957046,0.09090909090909091,0.999000999000999,0.7578078393297275,0.9783868494952482,0.0009989836935967128,9.99999000001e-07,0.9999953811749142,0.9990050520602989,0.9998000293961768,0.9994769668165386,0.999998999997,0.9900373541238435,0.9900122791822034,0.9945366938564351,0.9999490008934157,0.9999490025448727,0.9999999499090055,0.006369780936614751,0.9999949925622978,0.9999999999999
5600,10000000000543.0,1000456,9999823481236.0,10444,110,201.0,25905,41464,65409018,100032281970.0,98910,200,2000,2000,40,60,0,2,20,8,0,2000,1144,199.0,5600,9.999999999e-11,0.0009994560881598639,9.99999000001e-07,0.9994185484058626,0.09090909090909091,0.999000999000999,0.7574552082716681,0.9785430993182822,0.0009989823888419797,9.99999000001e-07,0.9999954784204224,0.9990014584508442,0.9998000295961189,0.9994782184406176,0.9999989999139927,0.9900386388776593,0.9900140454179409,0.9945397002989836,0.9999490025212731,0.9999490025474727,0.9999999499083204,0.006704653080891177,0.9999949926035866,0.9999999999999
5700,10000000001231.0,999736,9999821311291.0,10001390,112,200.0,27614,3581,66327560,100034166370.0,100008,200,2000,1903,1998,77,0,427,0,0,990,2000,60,201.0,5700,9.999999999e-11,0.0009987375261405662,9.99999000001e-07,0.9994586358602464,0.09090909090909091,0.999000999000999,0.7575174988019653,0.9784633208143627,0.0009989821675252264,9.99999000001e-07,0.9999955580349222,0.9990095787547537,0.9997999721799227,0.9994779757043145,0.9999989999991,0.9900396587508978,0.9900153418162685,0.9945388490318539,0.9999490021926627,0.9999490019725682,0.9999999499079812,0.006719824622044803,0.9999949925477718,0.9999999999999
5800,10000000000265.0,1000738,9999818457688.0,10034667,118,200.0,11015,145,66272560,100034549989.0,100386,0,0,0,0,216,0,238,1,216,14,2000,972,200.0,5800,9.999999999e-11,0.0009997375246690377,9.99999000001e-07,0.9994686329994625,0.09090909090909091,0.999000999000999,0.7573221187487913,0.9784883847501454,0.00099898288768172,9.99999000001e-07,0.9999956347063995,0.9523790892260904,0.999800028196508,0.9994782825345775,0.9999989997939576,0.9900407594075882,0.9900169765823245,0.9945398814664775,0.9999490025463726,0.9999490025428728,0.999999949907494,0.006605032834865564,0.9999949925508693,0.9999999999999
5900,10000000000870.0,1000151,9999815640222.0,10100,99,200.0,22075,1,66254343,100034737159.0,61,147,1410,50,50,714,0,592,1,700,2000,2000,320,0.0,5900,9.999999999e-11,0.000999151697430663,9.99999000001e-07,0.9994500752280591,0.09090909090909091,0.999000999000999,0.7572046702230859,0.411172742127416,0.0009989816054828517,9.99999000001e-07,0.9999957207361116,0.9523791165999151,0.999800029196234,0.9994786290557517,0.999998999999,0.9900418373183622,0.9900185332020001,0.9945413321155835,0.9999489955061528,0.9999490024018579,0.9999999502720907,0.007102918036243732,0.9999949925518097,0.9999999999999
6000,10000000000168.0,1000819,9999813218943.0,42211,114,200.0,10807,71,67109613,100037139598.0,98467,200,2000,4,0,238,10,0,238,238,0,2000,0,200.0,6000,9.999999999e-11,0.000999818362785975,9.99999000001e-07,0.9994565957159451,0.09090909090909091,0.999000999000999,0.7574388301259495,0.04581056941386343,0.0009989823590525872,9.99999000001e-07,0.9999957800393625,0.9990037506196167,0.999800027196762,0.9994773173467458,0.9999989999944,0.9900426123044477,0.9900196591368202,0.9945390399252036,0.9999490025440727,0.9999490025440727,0.9999999499071741,0.00672049714122167,0.9999949925038353,0.9999999999999
6100,10000000000382.0,1000598,9999800880723.0,19953153,106,200.0,5291,35249,68020428,100037832296.0,2000,0,2,1298,1299,39,6,0,13,83,0,2000,0,200.0,6100,9.999999999e-11,0.0009995978044360766,9.99999000001e-07,0.9995192133245334,0.09090909090909091,0.999000999000999,0.7571905472502293,0.988272987508445,0.00099898012830732,9.99999000001e-07,0.9999958668528126,0.9523791894300756,0.9997999452496494,0.9994783421515733,0.9999989999941999,0.9900437547242928,0.9900212524209725,0.9945401980190125,0.9999489991445849,0.9999490025339731,0.9999999499058059,0.007540491249284901,0.9999949924519996,0.9999999999999
6200,10000000001661.0,999302,9999807917571.0,10036271,120,200.0,9822,90,67939367,100039208469.0,100290,200,2000,2070,0,7,0,226,0,0,0,2000,1672,0.0,6200,9.999999999e-11,0.0009983043924240418,9.99999000001e-07,0.9995016341888395,0.09090909090909091,0.999000999000999,0.7572869941489225,0.9786200404866934,0.0009989808311895818,9.99999000001e-07,0.9999959263425705,0.9990000744117866,0.999800028796353,0.9994781180309095,0.9999989829946536,0.9900445582249398,0.9900223707476836,0.9945366245667587,0.9999490010566204,0.9999490024758707,0.9999999499062422,0.007266478157227364,0.9999949924631867,0.9999999999999
6300,10000000000666.0,1000321,9999805148344.0,10054977,107,200.0,17885,2432,67976570,100040252220.0,1202,0,0,0,0,55,0,46,1,55,14,2000,1,0.0,6300,9.999999999e-11,0.0009993213578599841,9.99999000001e-07,0.9995087500000799,0.09090909090909091,0.999000999000999,0.7572624338538178,0.21344155177357146,0.0009989805583013201,9.99999000001e-07,0.999995987710228,0.9523792453706593,0.9997999745819208,0.9994782104389014,0.9999989981917361,0.9900453799110195,0.9900235307743925,0.994539699834181,0.9999489998338508,0.9999490025468727,0.9999999499061373,0.007363684107714926,0.9999949924506304,0.9999999999999
6400,10000000000916.0,1000103,9999801951258.0,9942697,118,200.0,4801,7329,67504541,100040687142.0,61,200,3981,3982,5969,168,0,11,1,1,970,2000,0,0.0,6400,9.999999999e-11,0.0009991037932990103,9.99999000001e-07,0.9995162011627631,0.09090909090909091,0.999000999000999,0.7572254729085859,0.9786615713651073,0.0009989802359719878,9.99999000001e-07,0.9999960506424227,0.9989751180141623,0.9998000214578345,0.9994782119986583,0.9999989995558027,0.9900462437405879,0.9900247146042908,0.9945404951082644,0.9999490025469726,0.9999490008704405,0.9999999499062034,0.007512946590642856,0.9999949924814532,0.9999999999999
6500,10000000000522.0,1000502,9999799608786.0,10050722,108,200.0,18077,7042,68219269,100042448284.0,101322,0,1,1,1998,0,0,27,60,1,0,2000,616,0.0,6500,9.999999999e-11,0.000999501996253744,9.99999000001e-07,0.9995229263332327,0.09090909090909091,0.999000999000999,0.7572410490905782,0.9787113293587456,0.0009989800017834892,9.99999000001e-07,0.9999961116074277,0.952379298526153,0.9998000294361653,0.9994782052185571,0.9999989940012294,0.99004702697052,0.990025843077791,0.9945377185592142,0.999949002446667,0.9999490025451727,0.9999999499058689,0.007543211375632297,0.999994992440631,0.9999999999999
6600,10000000000836.0,1000151,9999796888164.0,86147,90,200.0,13244,3,68400167,100043601830.0,70,145,1,2000,1999,386,10,1,5,386,1000,2000,324,0.0,6600,9.999999999e-11,0.000999151697430663,9.99999000001e-07,0.9995062784130293,0.09090909090909091,0.999000999000999,0.7572121866524557,0.00023454404597423274,0.0009989807332150247,9.99999000001e-07,0.9999961628661781,0.952379325699439,0.9997996222357391,0.9994782337032737,0.999998999995,0.9900477919702763,0.9900268202605034,0.9945382969386338,0.9999490005534943,0.9999490025469726,0.9999999499057598,0.007341409086497048,0.9999949924281144,0.9999999999999
6700,10000000001952.0,999068,9999794037821.0,10008353,112,201.0,20600,22677,68361376,100045800360.0,0,150,0,0,0,11,0,9,0,4,0,2000,0,201.0,6700,9.999999999e-11,0.0009980708593426983,9.99999000001e-07,0.9995333132244224,0.09090909090909091,0.999000999000999,0.7575115356951545,0.9788478593994886,0.0009989794523638542,9.99999000001e-07,0.9999962070484267,0.9523793511002109,0.9998000227976419,0.9994776319232923,0.9999989999929999,0.9900483269339431,0.9900277095954795,0.9945374956818513,0.9999490025427729,0.999949002478871,0.9999999499067201,0.007505068392235471,0.9999949924284832,0.9999999999999
6800,10000000002186.0,998824,9999791554796.0,10056243,109,200.0,3343,27717,68648586,100047117160.0,95,160,1510,70,70,0,1,3,3,6,997,2000,21,0.0,6800,9.999999999e-11,0.00099782734609886,9.99999000001e-07,0.9995394343855405,0.09090909090909091,0.999000999000999,0.7572223705889032,0.9787738694956575,0.0009989791986176895,9.99999000001e-07,0.9999962619190347,0.9523793787569638,0.9998000235975106,0.9994775983183597,0.9999989997969588,0.9900490731526614,0.990028733049924,0.9945374463994305,0.9999489998017778,0.9999490025468727,0.9999999499065806,0.007566570446717097,0.9999949924119946,0.9999999999999
6900,10000000000774.0,1000190,9999778870153.0,20075225,111,200.0,20471,4320,68625868,100047986382.0,1701,200,3990,1990,1989,0,10,26,402,342,981,2000,340,200.0,6900,9.999999999e-11,0.000999190619534248,9.99999000001e-07,0.9995654971336954,0.09090909090909091,0.999000999000999,0.7569131632180389,0.2866389298322189,0.0009989779322160022,9.99999000001e-07,0.9999963177641134,0.999000821685377,0.9998000296161131,0.9994777625505251,0.99999899783432,0.99004981112006,0.9900297714800838,0.9945369414892892,0.9999490025435728,0.9999490019468391,0.9999999499063628,0.007989747821460502,0.9999949924171686,0.9999999999999
7000,10000000001727.0,999319,9999786006378.0,10043108,118,200.0,21827,91,68389901,100048773564.0,1,0,0,2000,1998,254,10,211,1,1,0,2000,0,200.0,7000,9.999999999e-11,0.0009983213584983468,9.99999000001e-07,0.9995520168992128,0.09090909090909091,0.999000999000999,0.7573567634629269,0.0210568943518033,0.0009989786475321871,9.99999000001e-07,0.9999963706945708,0.9523794277789038,0.9998000288363353,0.9994773719948771,0.9999989999929999,0.9900505100040505,0.9900307456424028,0.9945385654790132,0.9999490025419728,0.9999490025494725,0.9999999499062181,0.007842664891280276,0.999994992428747,0.9999999999999
7100,10000000001896.0,999120,9999783428419.0,10042691,114,200.0,9993,7,68911259,100049904968.0,98127,200,0,0,2081,341,11,0,187,341,0,2000,76,200.0,7100,9.999999999e-11,0.0009981227555924325,9.99999000001e-07,0.9995583785704932,0.09090909090909091,0.999000999000999,0.7570540100673122,0.022500011325214554,0.0009989783863366276,9.99999000001e-07,0.9999964275260589,0.9990006912591803,0.999799842300503,0.9994779432700645,0.9999989999981,0.9900512329324245,0.990031785253227,0.994538372330845,0.9999490025435728,0.9999490025468727,0.9999999499057763,0.007952471003958331,0.9999949923979522,0.9999999999999
7200,10000000001372.0,999601,9999770334710.0,20077490,113,201.0,5160,4210,68552543,100050243570.0,1791,200,1990,0,4,548,0,0,0,528,984,2000,652,201.0,7200,9.999999999e-11,0.0009986027956468686,9.99999000001e-07,0.9995832107556165,0.09090909090909091,0.999000999000999,0.75715863214215,0.07286206066527659,0.0009989790836497352,9.99999000001e-07,0.999996480345558,0.9990040151778609,0.9997994991507848,0.9994782542809699,0.9999989934305237,0.9900519637681794,0.9900327666113228,0.9945398415547435,0.9999489972350373,0.9999490025488725,0.9999999499055017,0.008155668262364676,0.9999949924213949,0.9999999999999
