Time,H2O,OH-,H+,glucose,O2,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_channel:=Cell_1,glucose_in:=Cell_1,O2:=Cell_1,O2_in:=Cell_1,Pyruvate:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,Pi-:=Cell_1,Pi_total:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic:=Cell_1,H2O::Cell_1::Mito_1,OH-::Cell_1::Mito_1,H+::Cell_1::Mito_1,H+_inter::Cell_1::Mito_1,O2::Cell_1::Mito_1,O2_in::Cell_1::Mito_1,CO2::Cell_1::Mito_1,ATP::Cell_1::Mito_1,ATP_created::Cell_1::Mito_1,ADP::Cell_1::Mito_1,Pi::Cell_1::Mito_1,Pi-::Cell_1::Mito_1,Pi_total::Cell_1::Mito_1,NAD+::Cell_1::Mito_1,NADH::Cell_1::Mito_1,NADH_created::Cell_1::Mito_1,Pyruvate::Cell_1::Mito_1,Pyruvate-::Cell_1::Mito_1,Pyruvate_trans::Cell_1::Mito_1,Pyruvate-_in::Cell_1::Mito_1,CoA-SH::Cell_1::Mito_1,Acetyl_CoA::Cell_1::Mito_1,FAD::Cell_1::Mito_1,GDP::Cell_1::Mito_1,GTP::Cell_1::Mito_1,FADH2::Cell_1::Mito_1,FADH2_created::Cell_1::Mito_1,ATP_ase::Cell_1::Mito_1,ADP_ATP_trans::Cell_1::Mito_1,NADH_shuttle::Cell_1::Mito_1,Pi_trans::Cell_1::Mito_1,Commp1::Cell_1::Mito_1,Commp2::Cell_1::Mito_1
36200,9999999999682,1000318,1000318,104000,20000,9998922639930,1074286135,9997437,8221,1000,361886000,20000,723960000,0,322894636,723755558,68688735,131311265,137454765,0,0,9999634,366,366580092,100397497766,102404,1387286384,800,459650650,0,137123080,50,1716221600,9999950,13856450,0,0,9999920,80,0,0,0,200,34280830,9999920,80,9999850,10000000,0,150,34280750,2000,2000,2000,2000,1000,1000
36300,9999999999682,1000318,1000318,109000,20100,9998929881521,1067052625,1865,4841,1000,362881000,19900,725959900,0,323861640,725752318,68774486,131225514,137543514,0,0,10000000,0,367513018,100398929980,0,1390587550,328200,460884500,0,137498050,30,1721095600,9999970,13681970,0,0,9999650,350,0,0,2000,200,34377660,9998470,1530,9999870,10000000,0,130,34374130,2000,2000,2000,2000,1000,1000
36400,9999999999788,1000212,1000212,103000,20100,9998926758149,1070021285,52275,5394,1000,363887000,0,727959900,0,324652565,727763212,68472674,131527326,137793526,0,0,9974075,25925,368637687,100399747774,98646,1394748986,200,462232800,0,137883840,10858,1725553200,9989142,13722940,0,0,9999960,40,0,0,2000,200,34472960,10000000,0,9999840,9999998,2,160,34470960,2000,2000,2000,2000,1000,1000
36500,9999999999761,1000239,1000239,107000,20000,9998913860328,1083565440,9953364,12631,1000,364883000,0,729960000,0,325481867,729740738,68332578,131667422,137241122,0,0,9999443,557,369691981,100400185730,0,1399085560,12000,463523750,0,138259560,90,1730151600,9999910,14426210,0,0,9999940,60,0,0,2000,200,34566890,10000000,0,9999910,10000000,0,90,34564890,2000,2000,2000,2000,1000,1000
36600,9999999999686,1000314,1000314,110000,20000,9998911351956,1086508773,9934257,11265,1000,365880000,20000,731960000,0,326560512,731737470,68697069,131302931,136890131,0,0,9999128,872,370526098,100401445520,0,1403096540,40400,464715650,0,138591440,60,1735286800,9999940,14412740,0,0,9999960,40,0,0,0,200,34650860,9996000,4000,9999940,10000000,0,60,34646860,2000,2000,2000,2000,1000,1000
36700,9999999999517,1000483,1000483,106000,20000,9998918673444,1078900272,66192,5119,1000,366884000,0,733960000,0,327606640,733757762,69497076,130502924,137294524,0,0,9959820,40180,371382882,100403790268,98352,1406582152,1600,465880650,0,139060700,20,1740842400,9999980,13208380,0,0,9998500,1500,0,0,2000,200,34768240,9998580,1420,9999980,10000000,0,20,34764820,2000,2000,2000,2000,1000,1000
36800,10000000000272,999728,999728,101000,20000,9998905620940,1092252449,9932813,3589,1000,367889000,20000,735960000,0,328369797,735770822,68985219,131014781,137083481,0,0,9977233,22767,372544155,100404126930,0,1410714520,1000,467199500,0,139423819,50,1745129200,9999950,13931250,0,0,9997681,2319,0,0,1,200,34856870,9998781,1219,9999950,10000000,0,50,34855650,2000,2000,2000,2000,1000,1000
36900,10000000000826,999174,999174,103000,20000,9998912863536,1085053191,1737,13417,1000,368887000,0,737960000,0,329413433,737747166,69262547,130737453,137123853,0,0,9999987,13,373393153,100405683860,0,1414459920,6000,468431650,0,139762320,2080,1750266800,9997920,13611520,0,0,9999980,20,0,0,0,200,34940580,10000000,0,9999820,10000000,0,180,34940580,2000,2000,2000,2000,1000,1000
37000,10000000000358,999642,999642,123000,20100,9998899855355,1097922435,10001499,11813,1000,369867000,0,739959900,0,330284477,739710374,69003780,130996220,137359020,0,0,9999613,387,374389087,100406718930,0,1417924650,283400,469710600,0,140142320,80,1754854000,9999920,13637120,0,0,9999980,20,0,0,1230,200,35036810,10000000,0,9999820,10000000,0,180,35035580,2000,2000,2000,2000,1000,1000
37100,10000000000710,999290,999290,117000,20000,9998907050168,1091060533,915,3125,1000,370873000,20100,741960000,0,331222496,741739750,68927511,131072489,137108989,0,0,9999914,86,375397564,100407476827,3,1422282663,21000,470983900,0,140472759,90,1759543200,9999910,13963410,0,0,9979541,20459,0,0,1,200,35119690,9998001,1999,9999910,10000000,0,90,35117690,2000,2000,2000,2000,1000,1000
37200,10000000000191,999809,999809,113000,20000,9998894337294,1104144912,9996200,4978,1000,371877000,20000,743960000,0,332228034,743744044,69149986,130850014,136822414,0,0,9999946,54,376311390,100408508178,101762,1426479242,1000,472212500,0,140818480,20,1764577200,9999980,14027580,0,0,9999320,680,0,0,0,200,35204620,10000000,0,9999980,10000000,0,20,35204620,2000,2000,2000,2000,1000,1000
37300,9999999999880,1000120,1000120,120000,20100,9998901162145,1097298860,896,4517,1000,372870000,0,745959900,0,332996983,745730966,68568435,131431565,136942365,0,0,9999947,53,377430613,100409172890,1100,1429925880,371400,473551500,0,141213480,58870,1768861600,9941130,14430330,0,0,9999820,180,0,0,0,200,35303370,10000000,0,9999830,10000000,0,170,35303370,2000,2000,2000,2000,1000,1000
37400,10000000000204,999796,999796,107000,20000,9998898169408,1100375505,1807,3746,1000,373883000,20000,747960000,0,333815476,747758508,68287563,131712437,136941737,0,0,9999274,726,378556382,100409716107,98243,1434290543,600,474877700,0,141540600,49,1773236000,9999951,14770650,0,0,9998000,2000,0,0,0,200,35386650,9998000,2000,9999950,9999999,1,50,35384650,2000,2000,2000,2000,1000,1000
37500,9999999999853,1000147,1000147,99000,20000,9998895507238,1102718950,812,12801,1000,374891000,20000,749960000,0,334792106,749756398,68409138,131590862,137358662,0,0,9988244,11756,379479442,100411406430,100020,1437655420,19800,476125400,0,141931400,41850,1778114000,9958150,14190350,0,0,9949800,50200,0,0,2000,200,35484850,10000000,0,9999950,10000000,0,50,35482850,2000,2000,2000,2000,1000,1000
37600,9999999999107,1000893,1000893,111000,20200,9998882181041,1117230607,10066357,5062,1000,375879000,19800,751959800,0,335473980,751747876,67721858,132278142,136263142,0,0,9967630,32370,380699106,100410656132,0,1442674257,2000,477497950,0,142299157,83690,1782182400,9916310,15929811,0,0,9995343,4657,0,0,0,200,35574790,9999999,1,9998411,9998501,1499,1589,35574789,2000,2000,2000,2000,1000,1000
37700,9999999998974,1001026,1001026,96000,20000,9998890207064,1107896921,44711,3407,1000,376894000,20000,753960000,0,336776060,753781186,69163015,130836985,137665785,0,0,9978070,21930,381335356,100414823302,99888,1444404268,347000,478553800,0,142679080,70,1788233200,9999930,13171130,0,0,9999820,180,0,0,0,200,35669770,10000000,0,9999830,10000000,0,170,35669770,2000,2000,2000,2000,1000,1000
37800,9999999999164,1000836,1000836,114000,20000,9998887308983,1111329876,1706,16036,1000,377876000,20000,755960000,0,337699430,755719928,69051289,130948711,137217311,0,0,9980200,19800,382264328,100415492422,90,1449048637,1000,479834500,0,143020237,33259,1793030000,9966741,13698141,0,0,9999963,37,0,0,1110,200,35756170,9999999,1,9999941,10000000,0,59,35755059,2000,2000,2000,2000,1000,1000
37900,9999999999532,1000468,1000468,109000,20100,9998874459446,1124294624,10042092,3427,1000,378881000,19900,757959900,0,338654154,757755146,68753810,131246190,137177290,0,0,9977686,22314,383269632,100416218028,100500,1453038328,200,481135100,0,143325425,100060,1797594000,9899940,13966844,0,0,9991975,8025,0,0,3,200,35831360,9999999,1,9997844,9998004,1996,2156,35831356,2000,2000,2000,2000,1000,1000
38000,9999999999726,1000274,1000274,111000,20000,9998871813796,1127532040,10031960,3045,1000,379879000,20000,759960000,0,339687445,759751910,68985606,131014394,136666194,0,0,9983025,16975,384152435,100417143290,0,1457162950,42600,482376700,0,143636149,40,1802530800,9999960,14348160,0,0,9999951,49,0,0,1,200,35912030,9996011,3989,9999960,10000000,0,40,35908040,2000,2000,2000,2000,1000,1000
38100,9999999999347,1000653,1000653,104000,20000,9998878560609,1121335572,52152,3889,1000,380886000,20000,761960000,0,340391750,761764222,68383501,131616499,136210699,0,0,9974370,25630,385365592,100416872070,100490,1461801160,2400,483739450,0,144022520,30,1806662400,9999970,15405770,0,0,9999980,20,0,0,1250,200,36006880,10000000,0,9999970,10000000,0,30,36005630,2000,2000,2000,2000,1000,1000
38200,9999999999433,1000567,1000567,108000,20000,9998876240352,1123784872,1194,2527,1000,381882000,20000,763960000,0,341526976,763758946,69187654,130812346,136181446,0,0,9949954,50046,386125300,100418951907,102293,1465444958,19200,484887650,0,144420664,65,1812208800,9999935,14630835,0,0,9999836,164,0,0,1,200,36106670,9997996,2004,9995935,10000000,0,4065,36104665,2000,2000,2000,2000,1000,1000
38300,9999999999641,1000359,1000359,112000,20000,9998873302250,1126940393,605,12707,1000,382878000,20000,765960000,0,342446966,765730586,69036663,130963337,136050837,0,0,9960354,39646,387090140,100419821695,100505,1469502965,25000,486156000,0,144773840,39560,1816960800,9960440,14872940,0,0,9999960,40,0,0,20,200,36193480,10000000,0,9999940,10000000,0,60,36193460,2000,2000,2000,2000,1000,1000
38400,9999999999420,1000580,1000580,118000,20000,9998870413664,1130317720,878,8617,1000,383872000,0,767960000,0,343355804,767726766,68819334,131180666,135646266,0,0,9999946,54,388093312,100420431200,56,1473448447,240000,487458350,0,145110591,68340,1821566000,9931660,15462453,0,0,9985309,14691,0,0,0,200,36277650,9999997,3,9996353,9996393,3607,3647,36277647,2000,2000,2000,2000,1000,1000
38500,9999999999295,1000705,1000705,123000,20000,9998857521963,1143901092,10001590,7262,1000,384867000,20000,769960000,0,344263674,769719476,68879905,131120095,135043195,0,0,9990276,9724,389089552,100420810363,100187,1478273887,200,488714300,0,145465000,50,1826350000,9999950,16076850,0,0,10000000,0,0,0,0,200,36366250,10000000,0,9999950,10000000,0,50,36366250,2000,2000,2000,2000,1000,1000
38600,9999999999552,1000448,1000448,105000,20000,9998864672815,1136785627,1809,12632,1000,385885000,20100,771960000,0,345165481,771744736,68549322,131450678,135102078,0,0,9999999,1,390118735,100421630642,60,1482044097,12600,490032400,0,145834997,39,1830768000,9999961,16348561,0,0,9895403,104597,0,0,1740,200,36460520,9999959,41,9999861,10000000,0,139,36458739,2000,2000,2000,2000,1000,1000
38700,9999999999867,1000133,1000133,108000,20000,9998861601541,1139805544,48964,3790,1000,386882000,20000,773960000,0,345972965,773756420,68562195,131437805,135254005,0,0,9976145,23855,391222365,100422887130,0,1485513960,243000,491287500,0,146236360,3290,1835524000,9996710,16180510,0,0,9999440,560,0,0,2000,200,36561090,10000000,0,9999910,10000000,0,90,36559090,2000,2000,2000,2000,1000,1000
38800,10000000000555,999445,999445,119000,20000,9998858942195,1142853531,25335,2611,1000,387871000,0,775960000,0,346984687,775736778,68865096,131134904,134956504,0,0,9967983,32017,392099861,100424067430,360,1489855660,600,492536900,0,146601160,90,1840623200,9999910,16176310,0,0,9991940,8060,0,0,1940,200,36652230,10000000,0,9997910,9998000,2000,2090,36650290,2000,2000,2000,2000,1000,1000
38900,10000000000662,999338,999338,103000,20100,9998845852540,1155853124,10000844,13138,1000,388887000,0,777959900,0,347758120,777747724,68505984,131494016,135141816,0,0,9999600,400,393242124,100424901460,0,1493224620,387200,493838650,0,146989920,80,1845016400,9999920,16352120,0,0,9999980,20,0,0,0,200,36747480,10000000,0,9999920,10000000,0,80,36747480,2000,2000,2000,2000,1000,1000
39000,10000000000396,999604,999604,116000,20000,9998852455350,1149822797,895,8492,1000,389874000,20000,779960000,0,348371269,779731016,67548787,132451213,134662313,0,0,9999971,29,394519287,100424119017,101903,1498338843,600,495255700,0,147361840,58,1848777600,9999942,17786840,0,0,9956660,43340,0,0,0,200,36840460,10000000,0,9997940,9997998,2002,2060,36840460,2000,2000,2000,2000,1000,1000
39100,10000000000710,999290,999290,113000,20100,9998849494378,1152876746,1744,13956,1000,390877000,0,781959900,0,349174209,781726088,67484744,132515256,134668156,0,0,9999911,89,395612599,100425189060,0,1502060020,8600,496565200,0,147757120,880,1853379200,9999120,17844220,0,0,9981680,18320,0,0,0,200,36939280,10000000,0,9997920,9998000,2000,2080,36939280,2000,2000,2000,2000,1000,1000
39200,10000000001432,998568,998568,112000,20000,9998846547186,1156155464,1612,17762,1000,391878000,20000,783960000,0,349983264,783720476,66958730,133041270,134421770,0,0,9981816,18184,396712792,100425531460,0,1506156250,2000,497889050,0,148090040,140010,1857642800,9859990,18479490,0,0,9999960,40,0,0,1910,200,37024420,10000000,0,9999890,10000000,0,110,37022510,2000,2000,2000,2000,1000,1000
39300,10000000001329,998671,998671,106000,20000,9998833807358,1169153873,9966599,13346,1000,392884000,20100,785960000,0,350843728,785741308,67365461,132634539,134267339,0,0,9999902,98,397769010,100426730190,0,1510021780,12600,499137600,0,148508280,69,1862509600,9999931,18367130,0,0,9997720,2280,0,0,0,200,37128570,9998000,2000,9999830,9999999,1,170,37126570,2000,2000,2000,2000,1000,1000
39400,10000000001249,998751,998751,122000,20000,9998830498039,1173149434,9995288,3138,1000,393868000,0,787960000,0,351433742,787729724,66799703,133200297,133697297,0,0,9998988,1012,399051212,100426578590,0,1514587980,2000,500509450,0,148979080,158570,1866677200,9841430,19344430,0,0,9999920,80,0,0,0,200,37244770,10000000,0,9999830,10000000,0,170,37244770,2000,2000,2000,2000,1000,1000
39500,10000000001018,998982,998982,104000,20000,9998827545227,1176110709,10004017,4075,1000,394886000,0,789960000,0,352178854,789763850,66845236,133154764,133794264,0,0,9999446,554,400234796,100427515610,130,1518288320,600,501824500,0,149394120,30,1871105600,9999970,19360470,0,0,9999980,20,0,0,1670,200,37350200,10000000,0,9999870,10000000,0,130,37348530,2000,2000,2000,2000,1000,1000
39600,10000000000496,999504,999504,105000,20000,9998825108327,1179371661,9997817,10708,1000,395885000,20000,791960000,0,353220863,791748584,67376358,132623642,133065742,0,0,9999907,93,401081991,100428550710,2400,1522308420,291800,502997500,0,149774920,1930,1876261600,9998070,19555970,0,0,9999980,20,0,0,2000,200,37445730,10000000,0,9999870,10000000,0,130,37443730,2000,2000,2000,2000,1000,1000
39700,10000000000299,999701,999701,104000,20000,9998832508211,1171257834,40148,13937,1000,396886000,0,793960000,0,354226422,793744126,67943675,132056325,133879725,0,0,9999908,92,401971934,100431068516,102774,1525566454,1200,504219450,0,150183080,48865,1881542800,9951135,18127730,0,0,9980320,19680,0,0,0,200,37545770,10000000,0,9999830,9999995,5,170,37545770,2000,2000,2000,2000,1000,1000
39800,10000000001142,998858,998858,111000,20200,9998820265073,1183280870,10032060,3275,1000,397879000,19800,795959800,0,355397445,795751450,69045243,130954757,134198157,0,0,9982255,17745,402709905,100433910000,1900,1528666850,400,505318150,0,150576200,50,1887287200,9999950,16756550,0,0,9999700,300,0,0,50,200,37644100,10000000,0,9999950,10000000,0,50,37644050,2000,2000,2000,2000,1000,1000
39900,10000000000365,999635,999635,119000,20000,9998817590439,1186363078,10003078,9685,1000,398871000,20000,797960000,0,356432045,797722630,69491507,130508493,133889493,0,0,9989045,10955,403547575,100435286810,2000,1532805930,200,506500700,0,150971830,40,1892605200,9999960,16618960,0,0,9999870,130,0,0,0,200,37743010,9999930,70,9999860,10000000,0,140,37742940,2000,2000,2000,2000,1000,1000
40000,10000000000369,999631,999631,106000,20000,9998814563813,1189575658,10062306,5224,1000,399884000,20000,799960000,0,357303744,799757552,69260211,130739789,133798589,0,0,9999996,4,404615748,100436011060,2000,1536853080,0,507794350,0,151346440,8440,1897190000,9991560,16932760,0,0,9967060,32940,0,0,40,200,37838060,9998120,1880,9999860,10000000,0,140,37836140,2000,2000,2000,2000,1000,1000
40100,10000000000110,999890,999890,107000,20000,9998821737987,1182941792,50226,3790,1000,400883000,0,801960000,0,358243232,801758420,69683809,130316191,133370491,0,0,9975698,24302,405564918,100437166689,1,1541159181,9000,509004800,0,151801080,68,1902434400,9999932,16943630,0,0,9991920,8080,0,0,0,200,37950270,10000000,0,9997930,9997998,2002,2070,37950270,2000,2000,2000,2000,1000,1000
40200,10000000000511,999489,999489,104000,20000,9998818671780,1186075254,1458,15358,1000,401886000,20100,803960000,0,359094362,803741284,69372554,130627446,133397746,0,0,9983858,16142,406602142,100437931260,0,1545188820,400,510276250,0,152167420,80,1907036800,9999920,17229620,0,0,9996080,3920,0,0,0,200,38044780,9996100,3900,9999920,10000000,0,80,38040880,2000,2000,2000,2000,1000,1000
40300,10000000000901,999099,999099,113000,20100,9998805599795,1199121974,10000152,2108,1000,402877000,0,805959900,0,359913324,805749784,69128839,130871161,133517361,0,0,9986246,13754,407697330,100438824930,0,1549048390,1600,511592850,0,152556480,88,1911594800,9999912,17353680,0,0,9999920,80,0,0,10,200,38139130,10000000,0,9999880,9999968,32,120,38139120,2000,2000,2000,2000,1000,1000
40400,9999999999951,1000049,1000049,118000,20000,9998802728995,1202130616,9926720,13057,1000,403872000,20000,807960000,0,360811822,807717886,69079251,130920749,133473149,0,0,9999918,82,408673304,100439827622,1800,1553019137,600,512836500,0,152931037,59,1916380000,9999941,17447541,0,0,9998863,1137,0,0,0,200,38232760,9999999,1,9999841,10000000,0,159,38232759,2000,2000,2000,2000,1000,1000
40500,10000000000140,999860,999860,104000,20000,9998799454412,1205448425,10074651,6316,1000,404886000,0,809960000,0,361566123,809759368,68312657,131687343,133516843,0,0,9999997,3,409873565,100439880325,100035,1557095755,800,514245750,0,153278720,80,1920335600,9999920,18170420,0,0,9944380,55620,0,0,0,200,38319680,10000000,0,9999920,10000000,0,80,38319680,2000,2000,2000,2000,1000,1000
40600,9999999999726,1000274,1000274,115000,20000,9998806472711,1198596355,845,14943,1000,405875000,20000,811960000,0,362387175,811720114,68133526,131866474,133442974,0,0,9999985,15,410920899,100440782460,1800,1560987840,600,515515700,0,153640400,420,1924948800,9999580,18423000,0,0,9999000,1000,0,0,1940,200,38412040,10000000,0,9999900,9999920,80,100,38410100,2000,2000,2000,2000,1000,1000
40700,9999999999751,1000249,1000249,117000,20000,9998803546608,1201780171,793,11860,1000,406873000,20100,813960000,0,363222986,813722280,67833829,132166171,133278371,0,0,9960764,39236,411994144,100441305032,0,1565022927,19800,516837500,0,154014627,1659,1929341200,9998341,18886141,0,0,9999873,127,0,0,0,200,38505150,9998009,1991,9998241,10000000,0,1759,38503159,2000,2000,2000,2000,1000,1000
40800,9999999999203,1000797,1000797,120000,20100,9998800979748,1203182166,822,8421,1000,407870000,19900,815959900,0,364238328,815723158,68793014,131206986,134559086,0,0,9999972,28,412863830,100444827957,45,1567416442,13000,517963300,0,154483997,5499,1935015600,9994501,16642401,0,0,9991303,8697,0,0,0,200,38621000,9999999,1,9997801,10000000,0,2199,38620999,2000,2000,2000,2000,1000,1000
40900,9999999999560,1000440,1000440,115000,20100,9998788317800,1215638740,9996106,11892,1000,408875000,19900,817959900,0,365248073,817726216,69084520,130915480,134863780,0,0,9952407,47593,413757823,100446486451,102689,1571041869,200,519182900,0,154875279,920,1940090000,9999080,16050780,0,0,9999921,79,0,0,1,200,38720320,9998001,1999,9999880,10000000,0,120,38718320,2000,2000,2000,2000,1000,1000
41000,9999999999204,1000796,1000796,112000,20000,9998784999701,1218688054,10002786,4714,1000,409878000,0,819960000,0,365919831,819746572,68495285,131504715,135240015,0,0,9999999,1,414998971,100447431610,0,1574632500,4800,520532550,0,155310840,151309,1944411600,9848691,16113390,0,0,9968860,31140,0,0,60,200,38827770,10000000,0,9999890,9999999,1,110,38827710,2000,2000,2000,2000,1000,1000
