Time\ number,r2_1_100,r2_1_200,r1_1_300,r1_1_400,Time\ Probability,r2_1_100,r2_1_200,r1_1_300,r1_1_400
364000,934,934,934.0,1066.0,364000,0.00010658863765122638,0.00010658863765122638,9.99990000099999e-06,9.99990000099999e-06
364100,932,932,932.0,1068.0,364100,0.00010678859497805635,0.00010678859497805635,9.99990000099999e-06,9.99990000099999e-06
364200,930,930,930.0,1070.0,364200,0.00010698855222491194,0.00010698855222491194,9.99990000099999e-06,9.99990000099999e-06
364300,933,933,933.0,1067.0,364300,0.00010668861632463818,0.00010668861632463818,9.99990000099999e-06,9.99990000099999e-06
364400,938,938,938.0,1062.0,364400,0.00010618872275764314,0.00010618872275764314,9.99990000099999e-06,9.99990000099999e-06
364500,937,937,938.0,1062.0,364500,0.0001062887015110294,0.0001062887015110294,9.99990000099999e-06,9.99990000099999e-06
364600,937,937,937.0,1063.0,364600,0.0001062887015110294,0.0001062887015110294,9.99990000099999e-06,9.99990000099999e-06
364700,940,940,940.0,1060.0,364700,0.00010598876519088978,0.00010598876519088978,9.99990000099999e-06,9.99990000099999e-06
364800,938,938,938.0,1062.0,364800,0.00010618872275764314,0.00010618872275764314,9.99990000099999e-06,9.99990000099999e-06
364900,935,935,935.0,1065.0,364900,0.000106488658957821,0.000106488658957821,9.99990000099999e-06,9.99990000099999e-06
365000,936,936,936.0,1064.0,365000,0.00010638868024442201,0.00010638868024442201,9.99990000099999e-06,9.99990000099999e-06
365100,933,933,933.0,1067.0,365100,0.00010668861632463818,0.00010668861632463818,9.99990000099999e-06,9.99990000099999e-06
365200,930,930,930.0,1070.0,365200,0.00010698855222491194,0.00010698855222491194,9.99990000099999e-06,9.99990000099999e-06
365300,930,930,930.0,1070.0,365300,0.00010698855222491194,0.00010698855222491194,9.99990000099999e-06,9.99990000099999e-06
365400,933,933,933.0,1067.0,365400,0.00010668861632463818,0.00010668861632463818,9.99990000099999e-06,9.99990000099999e-06
365500,935,935,935.0,1065.0,365500,0.000106488658957821,0.000106488658957821,9.99990000099999e-06,9.99990000099999e-06
365600,933,934,934.0,1066.0,365600,0.00010668861632463818,0.00010658863765122638,9.99990000099999e-06,9.99990000099999e-06
365700,945,945,945.0,1055.0,365700,0.0001054888709241175,0.0001054888709241175,9.99990000099999e-06,9.99990000099999e-06
365800,948,948,948.0,1052.0,365800,0.00010518893412413015,0.00010518893412413015,9.99990000099999e-06,9.99990000099999e-06
365900,947,947,947.0,1053.0,365900,0.00010528891307745295,0.00010528891307745295,9.99990000099999e-06,9.99990000099999e-06
366000,948,948,948.0,1052.0,366000,0.00010518893412413015,0.00010518893412413015,9.99990000099999e-06,9.99990000099999e-06
366100,952,952,952.0,1048.0,366100,0.00010478901811090198,0.00010478901811090198,9.99990000099999e-06,9.99990000099999e-06
366200,953,953,953.0,1047.0,366200,0.00010468903905761067,0.00010468903905761067,9.99990000099999e-06,9.99990000099999e-06
