Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4
327000,96120,635640,3260000000,19560000000,10000,60000,9913264354642,91597481,110496817,10870,3259903880,2000,480,1381016,6519786020,2616818223,17383181777,23377612477,9988246744,11753256,5765064,104875289636,11387847300,105920,1633270781,827200,100855177000,144862,4880112512,4884551753,1029820,18191730300,998970180,999999672,328,46052,994199199,5800801,6512732001,1625092100,3,1628191260,999988991,11009,999731752,268248,1628180248,1000,1000,1000,1000,1000,1000,1000,104882459815,11395528200,104695,1627218825,1479500,100929661200,24232191,4907894991,4884773080,1464639,18206131800,998535361,999999409,591,53070,999671390,328610,6513027110,1626424500,0,1628265020,999989010,10990,999948570,51430,1628254030,1000,1000,1000,1000,1000,1000,1000,104881964310,11394269600,104962,1627024529,1500600,100918644800,18103790,4901235390,4884200671,1453470,18204196200,998546530,999999094,906,59824,999650553,349447,6512265647,1626340600,1,1628070720,999994257,5743,999941424,58576,1628064976,1000,1000,1000,1000,1000,1000,1000,104855486470,11367781500,105358,1651649708,1357900,100654961400,158587,4870120987,4884335586,1405022,18151661100,998594978,999990898,9102,46476,975210690,24789310,6512446910,1624410500,2,1628112940,999998386,1614,999745376,254624,1628111324,1000,1000,1000,1000,1000,1000,1000
328000,95760,638203,3270000000,19620000000,10000,60000,9913026188214,90646808,109574826,1052,3269904240,2000,63591,1403642,6539806376,2613407522,17386592478,23380752978,9988258418,11741582,5782794,104888741877,11421269300,105221,1639352743,1271200,101149258600,154184,4894324184,4899496228,1229171,18243436200,998770829,999997237,2763,65966,992652538,7347462,6532660862,1630097300,4300,1633171260,999997674,2326,999764666,235334,1633164634,1000,1000,1000,1000,1000,1000,1000,104897552249,11430539700,1334,1632255586,1356300,101239753000,25041631,4923708731,4899787693,1506018,18261179100,998493982,999998779,1221,7661,999656068,343932,6533048232,1631424400,5,1633266620,999993924,6076,999944961,55039,1633260539,1000,1000,1000,1000,1000,1000,1000,104896966036,11429220500,104904,1632176224,1336200,101228253800,18190759,4916304059,4899157540,1536011,18259178700,998463989,999999091,909,8480,999650240,349760,6532209760,1631372700,4660,1633057760,999999120,880,999941680,58320,1633052220,1000,1000,1000,1000,1000,1000,1000,104870154810,11402452400,105418,1656952588,1384900,100961643200,165082,4884961232,4899341346,1415418,18205984800,998584582,999996794,3206,62676,974892230,25107770,6532452370,1629387600,5002,1633124300,999991726,8274,999749076,250924,1633111024,1000,1000,1000,1000,1000,1000,1000
329000,95350,624444,3280000000,19680000000,10000,60000,9912786093198,91634632,110559549,1277,3279904650,2000,5612,1411771,6559806746,2613342430,17386657570,23380523170,9988287289,11712711,5800435,104904380841,11456813300,1241,1643503679,1492600,101464676200,194173,4909634773,4914510172,1181069,18299471100,998818931,999999963,37,68794,993181722,6818278,6552676878,1635090500,0,1638176760,999989946,10054,999765394,234606,1638166706,1000,1000,1000,1000,1000,1000,1000,104912574216,11465511800,1276,1637351761,1221800,101549536400,26425395,4940082445,4914750409,1487372,18316174500,998512628,999996936,3064,9364,999685055,314945,6552996945,1636434400,3,1638257340,999989199,10801,999951164,48836,1638246536,1000,1000,1000,1000,1000,1000,1000,104911982203,11464154200,105478,1636959397,1511100,101537704400,16961669,4930048919,4914094986,1443227,18314044500,998556773,999999454,546,63327,999676641,323359,6552124259,1636393900,5220,1638041660,999992833,7167,999950427,49573,1638029273,1000,1000,1000,1000,1000,1000,1000,104884510622,11436721800,1258,1662595436,1395900,101264109200,187207,4899603807,4914333658,1858634,18259451700,998141366,999996794,3206,15760,974128702,25871298,6552441098,1634374800,2,1638118780,999988662,11338,999781160,218840,1638107440,1000,1000,1000,1000,1000,1000,1000
330000,96580,634573,3290000000,19740000000,10000,60000,9912546381252,92087865,110998208,10135,3289903420,2000,45,1377873,6579786570,2616917817,17383082183,23377291783,9988285827,11714173,5818297,104921977845,11494497600,1250,1645848753,1637800,101801032800,242764,4925995114,4929527348,1916650,18359649000,998083350,999994615,5385,17065,995695817,4304183,6572702883,1640113100,4842,1643181120,999999257,743,999817365,182635,1643175535,1000,1000,1000,1000,1000,1000,1000,104927553982,11500509000,1268,1642020397,1569200,101859479600,26946067,4955599917,4929758759,1449608,18371077800,998550392,999999858,142,62450,999672891,327109,6573009909,1641423600,4761,1643261220,999994691,5309,999950150,49850,1643251150,1000,1000,1000,1000,1000,1000,1000,104926915223,11499086000,106168,1642127717,1351000,101847055200,15807695,4943862895,4929090326,1506794,18368961300,998493206,999999791,209,14097,999662771,337229,6572120329,1641351700,5000,1643035320,999999683,317,999945597,54403,1643030003,1000,1000,1000,1000,1000,1000,1000,104898105096,11470268800,105319,1668923884,1315100,101560672800,149006,4913907456,4929317730,750671,18311936400,999249329,999994476,5524,61805,972979075,27020925,6572420225,1639365700,0,1643112740,999989755,10245,999649405,350595,1643102495,1000,1000,1000,1000,1000,1000,1000
331000,94570,644477,3300000000,19800000000,10000,60000,9912307601635,91179237,110110391,11082,3299905430,2000,58276,1380758,6599788696,2623388672,17376611328,23369592628,9988285602,11714398,5835998,104939971965,11532615200,105515,1646210733,3296200,102141635200,682765,4942958065,4944484578,2703451,18420342900,997296549,999999811,189,78860,998767082,1232918,6592642618,1645076300,2,1648168500,999989542,10458,999906560,93440,1648158040,1000,1000,1000,1000,1000,1000,1000,104942459609,11535533000,106014,1647425431,1288400,102169728400,24756206,4968422606,4944768418,1510791,18426194400,998489209,999996832,3168,10741,999653223,346777,6593024477,1646454900,4740,1648261040,999999759,241,999944141,55859,1648256059,1000,1000,1000,1000,1000,1000,1000,104942008801,11534038900,661,1647062558,1313400,102156669800,15573414,4958610414,4944073271,1468320,18423907800,998531680,999987474,12526,6154,999654283,345717,6592095117,1646359700,1,1648029580,999992267,7733,999943054,56946,1648021846,1000,1000,1000,1000,1000,1000,1000,104913936847,11506187300,105019,1673419492,1045300,101879252200,126312,4929306162,4944325375,1203102,18368622900,998796898,999999124,876,20522,973753047,26246953,6592431653,1644347400,1,1648112820,999993459,6541,999721322,278678,1648106278,1000,1000,1000,1000,1000,1000,1000
332000,94870,639959,3310000000,19860000000,10000,60000,9912069828259,88894664,107906406,1188,3309905130,2000,5,1411658,6619807884,2622744223,17377255777,23370996877,9988253942,11746058,5854026,104955490603,11568022900,1268,1652471956,1503300,102455725000,747338,4958227288,4959469685,1667872,18476533500,998332128,999990829,9171,19857,999188172,811828,6612626028,1650082700,5161,1653162160,999999344,656,999906657,93343,1653156343,1000,1000,1000,1000,1000,1000,1000,104957544603,11570499400,1302,1652252797,1356100,102479429200,25377477,4984029377,4959759510,1507624,18481125900,998492376,999997759,2241,17035,999651225,348775,6613012475,1651444500,5240,1653258820,999999385,615,999942635,57365,1653252965,1000,1000,1000,1000,1000,1000,1000,104956889721,11568976600,104894,1652115418,1352900,102466170800,15240695,4973254295,4959037309,1467916,18478819500,998532084,999992121,7879,12805,999651496,348504,6612048504,1651377800,1,1653014920,999996276,3724,999938205,61795,1653011195,1000,1000,1000,1000,1000,1000,1000,104928049324,11540202500,1245,1678175575,2158300,102179090600,181226,4943849076,4959297053,1535627,18421325100,998464373,999999750,250,10623,972773670,27226330,6612392430,1649302800,1,1653106300,999989078,10922,999771423,228577,1653095377,1000,1000,1000,1000,1000,1000,1000
333000,94610,647191,3320000000,19920000000,10000,60000,9911827130253,91385854,110356370,11081,3319905390,2000,2,1390698,6639788618,2626255007,17373744993,23367433593,9988291762,11708238,5871580,104970018375,11602485000,1263,1658216165,1202900,102760662800,445080,4972675880,4974449408,1440235,18530631600,998559765,999999781,219,13846,998741238,1258762,6632597062,1655099900,4940,1658159040,999993554,6446,999875746,124254,1658147654,1000,1000,1000,1000,1000,1000,1000,104972568711,11605500400,660,1657262588,1315700,102789433600,25323354,4998975404,4974745885,1534485,18536136000,998465515,999999142,858,14857,999677772,322228,6632991128,1656438900,1,1658255400,999989844,10156,999951057,48943,1658245243,1000,1000,1000,1000,1000,1000,1000,104971869984,11603926200,105804,1657023455,1441700,102775710800,14705103,4987696253,4974009727,1434014,18533709900,998565986,999984410,15590,53696,999645369,354631,6632012231,1656380800,1,1658004720,999997785,2215,999941396,58604,1658002504,1000,1000,1000,1000,1000,1000,1000,104945230096,11577489800,104705,1681891063,1248600,102511976400,192970,4960005270,4974301045,1788020,18481085400,998211980,999997087,2913,12667,975072222,24927778,6632397978,1654289200,1,1658107180,999989754,10246,999768267,231733,1658096933,1000,1000,1000,1000,1000,1000,1000
334000,93760,632624,3330000000,19980000000,10000,60000,9911587487072,90674716,109696533,1304,3329906240,2000,5766,1406445,6659809872,2624413288,17375586712,23369381412,9988273815,11726185,5889187,104984685345,11637214500,104679,1663066535,1673400,103068077000,365349,4987468349,4989419724,1596212,18585030600,998403788,999999220,780,60608,998511884,1488116,6652558716,1660126900,5400,1663147140,999997252,2748,999869508,130492,1663138992,1000,1000,1000,1000,1000,1000,1000,104987569860,11640539900,1283,1662170959,1420000,103099761400,26380780,5015048380,4989775597,1480148,18591159600,998519852,999999829,171,60181,999675884,324116,6653030616,1661424000,1,1663265560,999989460,10540,999949681,50319,1663255019,1000,1000,1000,1000,1000,1000,1000,104986999334,11638944700,591,1661824546,1514200,103085864600,14089026,5002087476,4989003670,1489956,18588719400,998510044,999999631,369,67275,999671805,328195,6652002995,1661374300,4940,1663009960,999994305,5695,999948475,51525,1662999325,1000,1000,1000,1000,1000,1000,1000,104959841171,11611935300,607,1686520289,1929200,102816655400,208355,4974757405,4989263128,1378150,18534909300,998621850,999999276,724,70726,974642698,25357302,6652348902,1659269300,0,1663091580,999994194,5806,999751426,248574,1663085774,1000,1000,1000,1000,1000,1000,1000
335000,94280,636121,3340000000,20040000000,10000,60000,9911347193440,90781384,109823765,1225,3339905720,2000,462,1411191,6679808990,2625628224,17374371776,23368659176,9988275809,11724191,5906999,105000669614,11673109100,618,1667263026,1530500,103386710200,842980,5003373730,5004393312,1652230,18641748900,998347770,999999374,626,18844,999344432,655568,6672524068,1665145400,5540,1668137340,999998956,1044,999916844,83156,1668130756,1000,1000,1000,1000,1000,1000,1000,105002431831,11675542500,105558,1667265527,1445900,103409744200,27158519,5030824719,5004796492,1490728,18646151100,998509272,999999091,909,16863,999665171,334829,6673061829,1666395300,5222,1668271040,999999519,481,999944763,55237,1668265337,1000,1000,1000,1000,1000,1000,1000,105001858826,11673896700,105327,1667148554,1307400,103395439800,12677706,5015655606,5003993458,1487955,18643696200,998512045,999998306,1694,8451,999652993,347007,6671991007,1666370900,5260,1668003620,999999189,811,999943351,56649,1667997549,1000,1000,1000,1000,1000,1000,1000,104974461184,11646449600,620,1692660953,1067600,103122336000,169562,4989509362,5004219601,973850,18589304100,999026150,999994518,5482,54968,974350867,25649133,6672292533,1664266200,5063,1668078800,999999195,805,999697068,302932,1668072932,1000,1000,1000,1000,1000,1000,1000
336000,94050,629098,3350000000,20100000000,10000,60000,9911103554771,94390286,113380718,11197,3349905950,2000,5648,1392026,6699789506,2621689457,17378310543,23372213743,9988326474,11673526,5924880,105015196649,11707689400,105480,1672384230,1889400,103692738800,565031,5017900031,5019379153,1452043,18695908500,998547957,999998386,1614,67543,998965090,1034910,6692502110,1670183400,1,1673133240,999989718,10282,999896443,103557,1673122957,1000,1000,1000,1000,1000,1000,1000,105017434864,11710518100,104796,1672182216,1511000,103719541800,28093515,5046750115,5019777100,1425136,18701094300,998574864,999997056,2944,71720,999676820,323180,6693035280,1671396200,4500,1673265240,999997440,2560,999946720,53280,1673258180,1000,1000,1000,1000,1000,1000,1000,105016934979,11708810000,655,1672045081,1287100,103704675200,12665588,5030606538,5018957524,1500101,18698563200,998499899,999996479,3521,21078,999661154,338846,6691939946,1671352700,0,1672992680,999989742,10258,999945678,54322,1672982422,1000,1000,1000,1000,1000,1000,1000,104988203267,11680372600,104769,1697940611,2116100,103421027600,340920,5004108570,5019233614,1527755,18641759100,998472245,999992767,7233,16112,973129498,26870502,6692309702,1669258800,2,1673081440,999994650,5350,999761212,238788,1673076088,1000,1000,1000,1000,1000,1000,1000
337000,95770,618355,3360000000,20160000000,10000,60000,9910867415825,90641546,109685951,10936,3359904230,2000,475,1381117,6719786588,2619197871,17380802129,23375078029,9988279323,11720677,5942611,105029505962,11741953200,105387,1678435818,1465100,103995616800,258268,5032240168,5034358554,1708979,18749607000,998291021,999999462,538,62483,998332229,1667771,6712476371,1675165800,4840,1678127760,999994897,5103,999871583,128417,1678117817,1000,1000,1000,1000,1000,1000,1000,105032373519,11745417400,104834,1677195541,1503600,104028628400,28105301,5061717401,5034748698,1429432,18755932200,998570568,999987383,12617,55651,999660953,339047,6712997647,1676372400,4460,1678255260,999998149,1851,999944251,55749,1678248949,1000,1000,1000,1000,1000,1000,1000,105031933853,11743835000,1279,1676971846,1359700,104014863600,13970280,5046919880,5033972711,1518542,18753578100,998481458,999996486,3514,10244,999665733,334267,6711961067,1676336600,1,1677996000,999992357,7643,999947444,52556,1677988356,1000,1000,1000,1000,1000,1000,1000,105002473036,11714428200,623,1703963344,1711800,103722390800,157821,5018503721,5034224534,850960,18695224200,999149040,999995413,4587,66553,972409319,27590681,6712297581,1674248500,5400,1678083840,999994607,5393,999663353,336647,1678073047,1000,1000,1000,1000,1000,1000,1000
338000,95480,630394,3370000000,20220000000,10000,60000,9910629316489,89346937,108419260,10768,3369904520,2000,63070,1379719,6739787504,2616355926,17383644074,23377227574,9988267921,11732079,5960525,105043166035,11775554600,104759,1684626444,1523700,104292188400,261584,5046579034,5049365843,1138933,18801992700,998861067,999994531,5469,61298,997082255,2917745,6732487545,1680145400,5201,1683127640,999999263,737,999797998,202002,1683121702,1000,1000,1000,1000,1000,1000,1000,105047470271,11780372600,1266,1682240807,1339700,104338255600,27865950,5076460350,5049723280,1502942,18810913500,998497058,999993421,6579,6179,999665199,334801,6732962701,1681377100,2,1683244440,999994983,5017,999944379,55621,1683239421,1000,1000,1000,1000,1000,1000,1000,105046936118,11778847500,1239,1681997082,1359900,104324983800,14672578,5062628128,5048980062,1473488,18808600800,998526512,999988807,11193,9919,999641157,358843,6731971643,1681361900,0,1682996900,999994681,5319,999944819,55181,1682991581,1000,1000,1000,1000,1000,1000,1000,105017539195,11749749900,105583,1707482925,3230900,104034379800,209024,5033639024,5049217488,2125361,18750134400,997874639,999990287,9713,65426,972470038,27529962,6732289562,1679210500,4940,1683078280,999998734,1266,999817826,182174,1683072074,1000,1000,1000,1000,1000,1000,1000
339000,95430,621600,3380000000,20280000000,10000,60000,9910390093911,89261069,108388825,1272,3379904570,2000,488,1398860,6759806596,2616301380,17383698620,23377983320,9988249260,11750740,5978156,105057502374,11809885400,105781,1689010886,2820600,104595172400,377278,5061339878,5064322550,1839698,18855295500,998160302,999994083,5917,7085,996390035,3609965,6752428565,1685146400,5220,1688115740,999995495,4505,999854185,145815,1688106015,1000,1000,1000,1000,1000,1000,1000,105062503914,11815415600,639,1687212624,1362700,104648652000,28667598,5092281398,5064725836,1488338,18865980900,998511662,999999089,911,15451,999673515,326485,6752967185,1686398900,5062,1688248200,999998211,1789,999946651,53349,1688241349,1000,1000,1000,1000,1000,1000,1000,105061900589,11813776600,587,1687039691,1304100,104634356400,14387848,5077313048,5063955956,1485430,18863500500,998514570,999998322,1678,9192,999645936,354064,6751939364,1686338900,0,1687989140,999994268,5732,999942792,57208,1687983408,1000,1000,1000,1000,1000,1000,1000,105032506474,11784446800,1192,1715100786,466300,104342619200,85738,5048443588,5064210816,841404,18805536000,999158596,999996426,3574,16622,972510606,27489394,6752280494,1684193500,5040,1688076500,999998218,1782,999661422,338578,1688069678,1000,1000,1000,1000,1000,1000,1000
340000,95460,624380,3390000000,20340000000,10000,60000,9910150396214,90033385,109111061,11527,3389904540,2000,40,1386850,6779786026,2608921999,17391078001,23385162701,9988305030,11694970,5995856,105072651379,11844890000,602,1694894840,1789200,104905464000,279959,5076260209,5079313105,1576879,18910596600,998423121,999993106,6894,11627,996423322,3576678,6772416278,1690191400,1,1693106760,999996414,3586,999826327,173673,1693103173,1000,1000,1000,1000,1000,1000,1000,105077401847,11850381500,105729,1692248173,1439100,104958415000,29751897,5108355147,5079700616,1449963,18920926200,998550037,999995355,4645,61592,999657476,342524,6772933924,1691440100,5020,1693239020,999999308,692,999941692,58308,1693233308,1000,1000,1000,1000,1000,1000,1000,105076847054,11848721900,1192,1691762286,1568700,104943811800,15493937,5093391937,5078950356,1457445,18918327900,998542555,999998927,1073,65282,999659826,340174,6771933274,1691277000,5100,1692989620,999998398,1602,999942982,57018,1692982918,1000,1000,1000,1000,1000,1000,1000,105043259567,11815326100,105432,1724195352,643700,104611020200,95287,5061368287,5079184233,1260957,18852124200,998739043,999995290,4710,14233,968334300,31665700,6772244900,1689186700,5021,1693067920,999997768,2232,999719433,280567,1693060667,1000,1000,1000,1000,1000,1000,1000
341000,94050,624517,3400000000,20400000000,10000,60000,9909910979876,90917905,109998015,11399,3399905950,2000,44,1384808,6799789102,2609676181,17390323819,23383761319,9988318132,11681868,6013434,105089053258,11881384300,105501,1698554781,1744500,105230232600,267301,5091983801,5094276813,2195028,18968535900,997804972,999998681,1319,9053,997899540,2100460,6792368560,1695213600,1,1698093320,999998428,1572,999859553,140447,1698091747,1000,1000,1000,1000,1000,1000,1000,105092508570,11885376400,1237,1697105350,1470600,105268360800,29466758,5123067258,5094700822,1439589,18975909300,998560411,999999258,742,60569,999664647,335353,6792931553,1696429400,0,1698239360,999991371,8629,999944669,55331,1698230731,1000,1000,1000,1000,1000,1000,1000,105091775391,11883732400,106105,1696876007,1536300,105253920000,15504932,5108408382,5093938334,1468774,18973358100,998531226,999999706,294,64732,999681198,318802,6791913802,1696286400,2,1697987400,999988070,11930,999950032,49968,1697975468,1000,1000,1000,1000,1000,1000,1000,105057006416,11849123000,105108,1727929344,3192500,104908618000,267748,5075915998,5094189564,1237812,18904065300,998762188,999993420,6580,78008,967054044,32945956,6792251556,1694164400,5200,1698070780,999996412,3588,999764508,235492,1698061992,1000,1000,1000,1000,1000,1000,1000
342000,94280,629547,3410000000,20460000000,10000,60000,9909671040709,92118819,111272819,10270,3409905720,2000,5176,1394800,6819790900,2612749228,17387250772,23381658272,9988271860,11728140,6031060,105105296631,11917667800,105061,1702255668,1815200,105552750000,627204,5107965604,5109277771,1587175,19025964000,998412825,999990639,9361,76764,999127893,872107,6812369807,1700188100,1,1703093700,999998337,1663,999898964,101036,1703092036,1000,1000,1000,1000,1000,1000,1000,105107493576,11920285600,1236,1701985664,1562800,105577612000,29230680,5137795730,5109636532,1472632,19030767900,998527368,999997236,2764,64604,999670272,329728,6812848628,1701455700,5160,1703217500,999999756,244,999943404,56596,1703212096,1000,1000,1000,1000,1000,1000,1000,105106790386,11918641900,625,1701804354,1520000,105563041400,15390878,5123250728,5108931006,1407940,19028190600,998592060,999990877,9123,58637,999659031,340969,6811907569,1701230900,4880,1702982760,999998683,1317,999945637,54363,1702976563,1000,1000,1000,1000,1000,1000,1000,105071190963,11883107300,1149,1735736197,1088800,105209308200,159865,5090353215,5109196672,842368,18957754200,999157632,999998472,1528,59604,966247232,33752768,6812261868,1699157000,4800,1703071080,999998916,1084,999655404,344596,1703065196,1000,1000,1000,1000,1000,1000,1000
343000,94880,624139,3420000000,20520000000,10000,60000,9909435271851,89183989,108353172,1224,3419905120,2000,523,1402591,6839807792,2610183140,17389816860,23383323360,9988282209,11717791,6048801,105120826180,11953083300,1206,1707247298,1344500,105866739400,1529734,5124065534,5124250114,1554088,19081847100,998445912,999992550,7450,7462,999496048,503952,6832331852,1705232000,2,1708086640,999995100,4900,999929962,70038,1708081738,1000,1000,1000,1000,1000,1000,1000,105122376716,11955254600,105479,1707421724,1230100,105887318000,29589703,5153140253,5124623450,1523057,19085789700,998476943,999993222,6778,11765,999669215,330785,6832830085,1706448300,5380,1708215560,999996455,3545,999946865,53135,1708206635,1000,1000,1000,1000,1000,1000,1000,105121784009,11953616300,1268,1706974468,1354300,105872843000,14717847,5137568497,5123922719,1505047,19083204300,998494953,999993606,6394,4859,999650540,349460,6831895060,1706240700,3,1707978040,999994304,5696,999942659,57341,1707972341,1000,1000,1000,1000,1000,1000,1000,105084518009,11916563900,1188,1741291709,2313900,105502838200,244154,5104601054,5124206560,1793253,19009057200,998206747,999999152,848,72499,964471739,35528261,6832271761,1704120200,2,1708076160,999989043,10957,999784899,215101,1708065201,1000,1000,1000,1000,1000,1000,1000
