Time\ number,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_200::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1,Time\ Probability,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_200::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1
48300,9997981636059.0,19893604,24,200.0,14030,108881,20021727,10000001000.0,5,39,48300,9.99999000001e-07,0.999898234824827,0.4736842105263158,0.999000999000999,0.9983508942319866,0.6399656771780615,0.0009987985675611087,9.99999000001e-07,0.9996869134519201,0.0017651595575627118
48400,9997987590221.0,941,24,200.0,10018,497,20043221,10000000997.0,10107,0,48400,9.99999000001e-07,0.9998963388824488,0.4736842105263158,0.999000999000999,0.9983518183184547,0.055126967587843925,0.0009988001618691433,9.99999000001e-07,0.9996881925049586,1.5188421861919794e-05
48500,9997983506763.0,9911552,20,200.0,12014,98983,20031389,10000001000.0,4,1,48500,9.99999000001e-07,0.9998976118248939,0.4736842105263158,0.999000999000999,0.9983510555265852,0.6401211112805261,0.0009987987652436262,9.99999000001e-07,0.999688085230087,6.981238982307749e-06
48600,9997969545532.0,19954929,20,200.0,13000,54963,20031935,10000000995.0,9980,2,48600,9.99999000001e-07,0.9998988620071374,0.4736842105263158,0.999000999000999,0.9983510818128698,0.6380535071145953,0.0009987993521329984,9.99999000001e-07,0.9996892460487635,3.899028443801439e-06
48700,9997975606337.0,10000350,17,200.0,35,519,20038443,10000000997.0,9961,73,48700,9.99999000001e-07,0.9998980305017648,0.4736842105263158,0.999000999000999,0.9983525056775152,0.052783027381854676,0.0009987979662571733,9.99999000001e-07,0.9996898225505829,0.0017820617280346045
48800,9997971575590.0,9935206,25,200.0,12020,49338,20022888,10000000996.0,9958,1,48800,9.99999000001e-07,0.9998982345205624,0.4736842105263158,0.999000999000999,0.9983509430423201,0.6379529718677799,0.0009987975633336589,9.99999000001e-07,0.9996900145631158,9.66934698464354e-06
48900,9997967518161.0,10018574,17,200.0,8001,8504,20038558,10000001000.0,4,16,48900,9.99999000001e-07,0.9998984520283096,0.4736842105263158,0.999000999000999,0.9983518386075958,0.03149600891400764,0.0009987981586852032,9.99999000001e-07,0.9996898266875599,8.358396262643558e-06
49000,9997963603979.0,922,16,200.0,6037,489,20042031,9999991145.0,19749,76,49000,9.99999000001e-07,0.9998976134774606,0.4736842105263158,0.999000999000999,0.9983517085316702,0.04676709668541107,0.0009987967678060843,9.99999000001e-07,0.9996921892088309,0.0017848365191882804
49100,9997959533121.0,9957641,17,200.0,17000,44674,20004693,10000001000.0,8,1,49100,9.99999000001e-07,0.9998988587399233,0.4736842105263158,0.999000999000999,0.9983500566956498,0.638788785448701,0.0009987963623179,9.99999000001e-07,0.9996906905272118,2.1040879147751824e-06
49200,9997945611693.0,19925655,23,202.0,25008,59616,20003606,10000001000.0,2,59,49200,9.99999000001e-07,0.9999000661962515,0.4736842105263158,0.999000999000999,0.9983499840784921,0.6975353184991574,0.0009987959723786082,9.99999000001e-07,0.9996911675780311,0.0017838688025516546
49300,9997951578575.0,1011,22,200.0,25009,24968,20060066,9999991121.0,19796,0,49300,9.99999000001e-07,0.9998982394073209,0.4736842105263158,0.999000999000999,0.998351190030559,0.06257742139786361,0.000998796567873767,9.99999000001e-07,0.9996932323372383,7.576874929027313e-06
49400,9997947562794.0,10056435,24,200.0,20021,514,20048788,10000001000.0,3,0,49400,9.99999000001e-07,0.9998994679292907,0.4736842105263158,0.999000999000999,0.9983511122615921,0.05559650913587907,0.0009987961671097314,9.99999000001e-07,0.9996921185109743,1.526771032718769e-05
49500,9997943552286.0,9977474,22,200.0,10000,33163,20030828,10000000993.0,9946,1,49500,9.99999000001e-07,0.9998996729828837,0.4736842105263158,0.999000999000999,0.9983512577661495,0.6389385955409687,0.0009987957627223443,9.99999000001e-07,0.9996932464525486,2.5876976654714083e-06
49600,9997929602679.0,19976403,23,202.0,9035,47624,20008690,10000000996.0,10270,34,49600,9.99999000001e-07,0.9999008613596329,0.4736842105263158,0.999000999000999,0.9983502038978875,0.6397456142070287,0.0009987933748461955,9.99999000001e-07,0.9996935589148308,0.0032647601251271736
49700,9997935587248.0,2006,21,200.0,26,0,20029928,10000000998.0,10039,0,49700,9.99999000001e-07,0.9998990598861747,0.4736842105263158,0.999000999000999,0.9983520662675338,0.035715746381894516,0.0009987949719699137,9.99999000001e-07,0.9996939124387557,9.562589027896404e-06
49800,9997931549017.0,1956,28,200.0,22015,995,20002833,10000000996.0,10166,0,49800,9.99999000001e-07,0.9998992670481042,0.4736842105263158,0.999000999000999,0.99834990054077,0.011004948748007129,0.000998794568730329,9.99999000001e-07,0.9996943920326781,2.8538982835170646e-06
49900,9997927619043.0,10000088,20,200.0,16,61442,20029155,10000000998.0,10083,61,49900,9.99999000001e-07,0.999900462768893,0.4736842105263158,0.999000999000999,0.9983510324659788,0.6408705960545794,0.0009987931788041939,9.99999000001e-07,0.9996950366916605,0.0017828013247022775
50000,9997923681515.0,9887122,21,200.0,12010,114214,20049931,10000000995.0,10051,0,50000,9.99999000001e-07,0.999900655385956,0.4736842105263158,0.999000999000999,0.9983517606121183,0.643670445971412,0.000998793771325206,9.99999000001e-07,0.9996953124738159,7.935414639655235e-06
50100,9997919693035.0,1883,23,200.0,13018,105260,20048401,10000000993.0,9956,0,50100,9.99999000001e-07,0.9998998595328666,0.4736842105263158,0.999000999000999,0.9983515970701187,0.6435387824694618,0.0009987923860887862,9.99999000001e-07,0.999696136927993,1.5531609040876384e-05
50200,9997905578730.0,19982318,19,200.0,8019,47177,20030229,10000000998.0,9971,16,50200,9.99999000001e-07,0.9999020269376465,0.4736842105263158,0.999000999000999,0.998351151236784,0.641318669232083,0.0009987919770616785,9.99999000001e-07,0.9996966912963444,0.0017772372874190838
50300,9997901785752.0,19886241,22,200.0,21000,109571,20048888,9999990908.0,20133,1,50300,9.99999000001e-07,0.9999022006763706,0.4736842105263158,0.999000999000999,0.9983509326433089,0.7026876912902186,0.0009987905986667666,9.99999000001e-07,0.9996984439405778,1.4618504898201335e-05
50400,9997897651188.0,19943559,22,200.0,20019,40109,20014148,9999991155.0,19983,14,50400,9.99999000001e-07,0.9999024047231257,0.4736842105263158,0.999000999000999,0.9983503598449708,0.6412201735942004,0.0009987921760171517,9.99999000001e-07,0.9996987936384012,0.0017732585073490495
50500,9997903702861.0,9905876,18,200.0,27,89914,20034273,10000001000.0,9,31,50500,9.99999000001e-07,0.9999016314388487,0.4736842105263158,0.999000999000999,0.9983520874092505,0.6437807775421246,0.0009987907901157578,9.99999000001e-07,0.9996971540659035,0.0017672654985716873
50600,9997889674241.0,20000366,19,201.0,27010,1013,19997111,9999991035.0,20061,46,50600,9.99999000001e-07,0.9999027814229073,0.4736842105263158,0.999000999000999,0.9983494707005858,0.033996320846375216,0.0009987893902987995,9.99999000001e-07,0.9996994344257589,0.0017833838516119096
50700,9997895720029.0,56655,19,200.0,9036,20559,20029901,10000000993.0,9919,56,50700,9.99999000001e-07,0.9999010493264744,0.4736842105263158,0.999000999000999,0.998350932620119,0.06067484881988402,0.0009987909875329094,9.99999000001e-07,0.9996986970757648,1.9986860908695378e-05
50800,9997881793435.0,19804175,22,202.0,22,54116,20024608,10000001000.0,3,54,50800,9.99999000001e-07,0.9999031467552394,0.4736842105263158,0.999000999000999,0.9983516862931585,0.6411105877604961,0.0009987886038261965,9.99999000001e-07,0.9996980679063394,0.0017628051270518036
50900,9997887629919.0,9927914,22,201.0,16026,82467,20057114,10000001000.0,3,29,50900,9.99999000001e-07,0.9999023996237373,0.4736842105263158,0.999000999000999,0.9983517477150694,0.6443685567808605,0.0009987891857094957,9.99999000001e-07,0.9996987954528956,0.0017708421210663279
51000,9997883610307.0,9926796,20,201.0,23,54443,20029149,10000000999.0,10101,19,51000,9.99999000001e-07,0.9999025915172275,0.4736842105263158,0.999000999000999,0.9983519489671907,0.6429266573721097,0.000998788785126392,9.99999000001e-07,0.9997000690740923,0.0017818909185030247
51100,9997879649616.0,9871942,20,201.0,23000,477,20003621,9999990948.0,20105,34,51100,9.99999000001e-07,0.9999027701851555,0.4736842105263158,0.999000999000999,0.9983497628112697,0.026000501782691417,0.0009987893893371232,9.99999000001e-07,0.9997011450626923,0.0017617554279333518
51200,9997875595218.0,9967099,22,200.0,12000,31645,20014006,10000000996.0,10157,31,51200,9.99999000001e-07,0.9999029729752772,0.4736842105263158,0.999000999000999,0.9983502756861578,0.6427851511913223,0.0009987879901175657,9.99999000001e-07,0.9997011497069623,0.0017869660005753497
51300,9997861675755.0,19993759,19,200.0,19000,30218,20006546,10000001000.0,8,1,51300,9.99999000001e-07,0.999904087067121,0.4736842105263158,0.999000999000999,0.998349924041957,0.6425317097671718,0.0009987865958039895,9.99999000001e-07,0.999700509852028,9.548289249948013e-06
51400,9997857648448.0,19951367,21,200.0,10021,47921,20029695,10000000997.0,10008,1,51400,9.99999000001e-07,0.9999042714121735,0.4736842105263158,0.999000999000999,0.9983509992051249,0.7020180748871964,0.0009987871936344872,9.99999000001e-07,0.999701671356393,2.773921243373471e-06
51500,9997863640349.0,9971286,23,200.0,12037,18551,20051053,10000000993.0,10033,0,51500,9.99999000001e-07,0.9999035329243239,0.4736842105263158,0.999000999000999,0.9983518317557816,0.6423417639629545,0.00099878679185777,9.99999000001e-07,0.9997020291516799,3.6367763220166594e-06
51600,9997859782614.0,10026147,20,200.0,9034,498,20032105,10000000998.0,10071,19,51600,9.99999000001e-07,0.9999037069378738,0.4736842105263158,0.999000999000999,0.9983510266461993,0.07677674685064927,0.0009987874066415517,9.99999000001e-07,0.9997024757882235,2.1513233040191354e-05
51700,9997855716403.0,9965366,24,200.0,14038,81244,20022802,10000001000.0,10074,53,51700,9.99999000001e-07,0.9999038959477582,0.4736842105263158,0.999000999000999,0.9983505648369285,0.6456086783224487,0.0009987860013866625,9.99999000001e-07,0.9997026529894971,0.0017817494390595357
51800,9997841740817.0,19907131,24,200.0,11,69063,20024321,9999990994.0,19901,24,51800,9.99999000001e-07,0.9999049908304418,0.4736842105263158,0.999000999000999,0.998350687995568,0.6451574921623346,0.0009987856060343916,9.99999000001e-07,0.9997042208571029,0.003255318501122209
51900,9997847701958.0,10000315,22,200.0,10018,940,20028823,9999990988.0,19983,20,51900,9.99999000001e-07,0.9999042667733341,0.4736842105263158,0.999000999000999,0.9983508338103968,0.0378650794366309,0.0009987862009611997,9.99999000001e-07,0.9997045775414529,1.3999213668085076e-05
52000,9997843637565.0,9931011,21,201.0,22019,13417,20004799,10000000998.0,10078,13,52000,9.99999000001e-07,0.999904449341541,0.4736842105263158,0.999000999000999,0.9983497815148386,0.6425777624571234,0.0009987848043170812,9.99999000001e-07,0.9997040612853565,0.0017741225950602553
52100,9997839698605.0,10012585,29,200.0,8000,476,20014582,9999991042.0,19915,1,52100,9.99999000001e-07,0.9999046337278601,0.4736842105263158,0.999000999000999,0.9983504010377328,0.028593136343327965,0.0009987854019133497,9.99999000001e-07,0.9997050073526917,4.3972489472063e-06
52200,9997835822489.0,28876,19,200.0,14000,98307,20034791,9999990997.0,20084,0,52200,9.99999000001e-07,0.9999038922872117,0.4736842105263158,0.999000999000999,0.9983506755169763,0.6470130106856804,0.0009987840156658297,9.99999000001e-07,0.9997055432080008,1.925695142170704e-05
52300,9997821814727.0,19861848,20,200.0,22000,126389,20056116,10000001000.0,3,127,52300,9.99999000001e-07,0.9999058801100088,0.4736842105263158,0.999000999000999,0.998350898160171,0.7073527415230223,0.0009987826176835815,9.99999000001e-07,0.9997039671071932,0.0017897042910461425
52400,9997817717627.0,19912537,17,200.0,6040,28112,20035668,9999990852.0,20154,1,52400,9.99999000001e-07,0.9999060636534496,0.4736842105263158,0.999000999000999,0.9983512205691715,0.7026204529537655,0.0009987832085090983,9.99999000001e-07,0.9997058956741371,4.0050641183417995e-06
52500,9997823854167.0,24897,23,200.0,12000,1,19998939,10000000999.0,10074,0,52500,9.99999000001e-07,0.9999044378868555,0.4736842105263158,0.999000999000999,0.9983492934065668,0.08272338819955953,0.0009987838184443837,9.99999000001e-07,0.9997051951107199,1.8622492605835635e-05
52600,9997809804770.0,19892114,23,200.0,14000,95773,20023564,10000000998.0,10017,1,52600,9.99999000001e-07,0.9999064095927607,0.4736842105263158,0.999000999000999,0.998350127674182,0.7062941487989225,0.0009987814187367476,9.99999000001e-07,0.9997055373986644,5.4386871146914006e-06
52700,9997815746220.0,22902,18,201.0,11014,456,20034414,9999990860.0,20121,0,52700,9.99999000001e-07,0.9999048133157247,0.4736842105263158,0.999000999000999,0.998350989584146,0.025363293482716577,0.000998782011751286,9.99999000001e-07,0.9997066692557993,6.640299485351191e-06
52800,9997811731389.0,9999460,25,200.0,6014,939,20009748,10000000997.0,10153,1,52800,9.99999000001e-07,0.9999058874910856,0.4736842105263158,0.999000999000999,0.9983499159105825,0.025619358496969596,0.0009987826091792948,9.99999000001e-07,0.9997060684807532,6.705941057563034e-06
52900,9997797834695.0,19949303,22,201.0,10016,949,20047480,9999991025.0,20077,79,52900,9.99999000001e-07,0.9999069292740467,0.4736842105263158,0.999000999000999,0.9983516335300022,0.05703957399111654,0.0009987802247029818,9.99999000001e-07,0.9997072665516614,0.0032610677522783823
53000,9997803790021.0,10016165,19,200.0,6018,6462,20045433,9999990942.0,20042,12,53000,9.99999000001e-07,0.9999062368165155,0.4736842105263158,0.999000999000999,0.9983518793306139,0.05935691401532959,0.000998780818826004,9.99999000001e-07,0.9997076913992872,1.6206202072782647e-05
53100,9997799713857.0,9914424,18,200.0,13010,41406,20009179,9999991024.0,19853,0,53100,9.99999000001e-07,0.999906408300591,0.4736842105263158,0.999000999000999,0.9983498913732929,0.645326970384285,0.00099878042236375,9.99999000001e-07,0.9997081870742632,7.993014878406358e-06
53200,9997795888414.0,869,20,200.0,22023,469,20005678,9999990975.0,19965,0,53200,9.99999000001e-07,0.9999056943755148,0.4736842105263158,0.999000999000999,0.9983495054178669,0.07868482891977098,0.0009987810298690003,9.99999000001e-07,0.9997085368110721,2.2002928748638025e-05
53300,9997791726303.0,10015296,22,201.0,9000,37269,20027718,10000000998.0,9812,37,53300,9.99999000001e-07,0.9999067650992267,0.4736842105263158,0.999000999000999,0.998350832772165,0.6462777650425026,0.0009987796151425417,9.99999000001e-07,0.9997082687148536,0.0017829957746357968
53400,9997787684572.0,9997149,22,200.0,17000,17452,20008463,10000000992.0,10119,33,53400,9.99999000001e-07,0.9999069405625902,0.4736842105263158,0.999000999000999,0.9983498393295397,0.029499936553602817,0.0009987802112123704,9.99999000001e-07,0.9997087196802674,7.656420936995263e-06
53500,9997783827766.0,9993732,23,200.0,8017,473,20024382,10000000999.0,9928,83,53500,9.99999000001e-07,0.9999071008027247,0.4736842105263158,0.999000999000999,0.99835042662108,0.05970279584577096,0.0009987798262870355,9.99999000001e-07,0.9997090424937619,0.0017815154177309364
53600,9997779739252.0,9941832,23,200.0,11014,446,20025261,10000000996.0,9871,0,53600,9.99999000001e-07,0.9999072763179282,0.4736842105263158,0.999000999000999,0.9983505603114539,0.026127990259922743,0.0009987794182442478,9.99999000001e-07,0.9997096290772796,6.828013618318803e-06
53700,9997775716684.0,10052462,19,201.0,26016,920,20001841,10000001000.0,1,1,53700,9.99999000001e-07,0.9999074547240931,0.4736842105263158,0.999000999000999,0.9983494992821871,0.009304708658362297,0.0009987790167743104,9.99999000001e-07,0.9997090486735384,2.3804952739893226e-06
53800,9997761874826.0,19887591,20,200.0,11020,112883,20029943,10000001000.0,2,113,53800,9.99999000001e-07,0.9999084600531422,0.4736842105263158,0.999000999000999,0.9983505374375263,0.7097033031832917,0.0009987786195779236,9.99999000001e-07,0.9997095557888145,0.0017898085655613772
53900,9997767741183.0,1768,23,200.0,19000,0,20008865,10000001000.0,5,21,53900,9.99999000001e-07,0.9999069360186953,0.4736842105263158,0.999000999000999,0.9983497752034431,0.01641240387435961,0.0009987782208364273,9.99999000001e-07,0.9997101453476155,0.0017823699547884768
54000,9997763782468.0,9973537,26,200.0,15005,43117,20018964,10000000997.0,10028,1,54000,9.99999000001e-07,0.9999079601799032,0.4736842105263158,0.999000999000999,0.9983502502029277,0.6480652791942805,0.0009987778257657869,9.99999000001e-07,0.9997114853082548,8.4506700500847e-06
54100,9997759822081.0,10028902,22,200.0,37,465,20029102,10000000993.0,9995,63,54100,9.99999000001e-07,0.9999081286953154,0.4736842105263158,0.999000999000999,0.9983515617144095,0.0467615907078698,0.00099877743050333,9.99999000001e-07,0.9997117320722573,0.001787213483734501
54200,9997755867702.0,40804,20,200.0,12033,74973,20030628,10000001000.0,1,40,54200,9.99999000001e-07,0.9999074471530278,0.4736842105263158,0.999000999000999,0.9983507606679937,0.6498036556353102,0.0009987760363861314,9.99999000001e-07,0.9997116494487747,1.4689575020214215e-05
54300,9997741906334.0,19994488,20,200.0,14022,881,20014184,9999990940.0,20165,29,54300,9.99999000001e-07,0.9999092859977994,0.4736842105263158,0.999000999000999,0.998349825767864,0.06407855762063425,0.0009987756425156881,9.99999000001e-07,0.9997138904744125,2.297833432733083e-05
54400,9997747917363.0,787,20,200.0,18017,17988,20051849,9999990955.0,20040,0,54400,9.99999000001e-07,0.9999077793001028,0.4736842105263158,0.999000999000999,0.9983508291956561,0.09144830596324392,0.000998776242432725,9.99999000001e-07,0.9997141256246355,1.8854793061053463e-05
54500,9997743741788.0,9976596,17,200.0,14004,52108,20036785,10000000998.0,9957,52,54500,9.99999000001e-07,0.9999088011376395,0.4736842105263158,0.999000999000999,0.9983506412870425,0.649976967629046,0.0009987758256805581,9.99999000001e-07,0.9997136276305808,0.0017896846989591002
54600,9997739759895.0,9995449,23,200.0,20,422,20025031,10000000997.0,9936,0,54600,9.99999000001e-07,0.9999089672370273,0.4736842105263158,0.999000999000999,0.9983504544623091,0.014048343555521325,0.0009987754283210947,9.99999000001e-07,0.9997141171250703,3.6040433150299056e-06
54700,9997735831671.0,9997621,19,200.0,26,475,20033036,10000000999.0,10111,0,54700,9.99999000001e-07,0.9999091285147681,0.4736842105263158,0.999000999000999,0.9983507741425277,0.03515853412813049,0.0009987750343643238,9.99999000001e-07,0.9997143763793835,9.256020723395499e-06
54800,9997721791778.0,19982464,20,200.0,21023,14820,20051881,9999990953.0,20094,5,54800,9.99999000001e-07,0.9999101121982777,0.4736842105263158,0.999000999000999,0.9983507048669892,0.648530339724604,0.0009987746291850036,9.99999000001e-07,0.9997155125865766,0.0032655857076567714
54900,9997727865813.0,31701,25,201.0,10025,16607,20021290,9999990924.0,20035,33,54900,9.99999000001e-07,0.9999086288385655,0.4736842105263158,0.999000999000999,0.9983501652185207,0.04728914060126467,0.0009987742381098671,9.99999000001e-07,0.9997157504118066,1.2633423606583341e-05
55000,9997723856328.0,9993482,26,200.0,25016,36737,20003720,10000001000.0,10021,36,55000,9.99999000001e-07,0.9999096190604638,0.4736842105263158,0.999000999000999,0.9983494276133776,0.6497574031916963,0.0009987728416984494,9.99999000001e-07,0.9997155066783385,0.001781751545871844
55100,9997719805110.0,948,24,200.0,10000,0,20003048,9999991142.0,19867,0,55100,9.99999000001e-07,0.9999089640347489,0.4736842105263158,0.999000999000999,0.9983493759272107,0.014522440601015136,0.0009987734367100031,9.99999000001e-07,0.9997166229274155,3.7236064636784845e-06
55200,9997715862049.0,10001089,22,201.0,16000,81580,20013535,10000000996.0,10086,0,55200,9.99999000001e-07,0.9999099431586523,0.4736842105263158,0.999000999000999,0.9983497987228379,0.6523283002144095,0.000998773043277881,9.99999000001e-07,0.9997163189777497,9.72850410389616e-06
55300,9997711842818.0,15762,20,200.0,7000,0,20030289,10000001000.0,3,38,55300,9.99999000001e-07,0.9999092940289509,0.4736842105263158,0.999000999000999,0.9983509207211857,0.02874642612307552,0.0009987716426196557,9.99999000001e-07,0.9997156670039804,0.0017818061607556015
55400,9997707871988.0,9997641,21,200.0,20000,20421,20007304,9999991023.0,19935,38,55400,9.99999000001e-07,0.9999102669060718,0.4736842105263158,0.999000999000999,0.9983495021123413,0.057108101853044754,0.000998772243885499,9.99999000001e-07,0.9997175887159747,0.0017821489141806983
55500,9997703933881.0,834,18,200.0,13000,437,20035868,10000001000.0,6,102,55500,9.99999000001e-07,0.9999096117915207,0.4736842105263158,0.999000999000999,0.9983504821294923,0.055584672384172515,0.0009987718528443928,9.99999000001e-07,0.9997165537700333,0.0017856301530936095
55600,9997699819377.0,9997511,20,201.0,17000,848,20008356,10000001000.0,5,0,55600,9.99999000001e-07,0.9999105918926411,0.4736842105263158,0.999000999000999,0.9983496064469057,0.006080483676342754,0.0009987714403123797,9.99999000001e-07,0.999717034922135,1.5398790578987926e-06
55700,9997695891512.0,1721,24,201.0,10,899,20024462,10000000997.0,10275,0,55700,9.99999000001e-07,0.9999099409595896,0.4736842105263158,0.999000999000999,0.9983502454989708,0.042572973669068113,0.0009987710500545055,9.99999000001e-07,0.9997180934661113,1.1270576776707823e-05
55800,9997691991809.0,869,18,200.0,11,111280,20036254,10000000998.0,9948,38,55800,9.99999000001e-07,0.9999100946880857,0.4736842105263158,0.999000999000999,0.9983516218606645,0.6541637505193675,0.0009987706610332576,9.99999000001e-07,0.9997184643468879,0.001758233981775113
55900,9997687873214.0,10017909,21,200.0,17,10930,20028797,9999990921.0,20080,0,55900,9.99999000001e-07,0.9999110648185705,0.4736842105263158,0.999000999000999,0.9983513950765154,0.03628575946397113,0.0009987702500186078,9.99999000001e-07,0.9997195800430725,9.455634018686378e-06
56000,9997674001068.0,19883149,17,201.0,8052,138818,20038752,10000001000.0,8,47,56000,9.99999000001e-07,0.9999119926246651,0.4736842105263158,0.999000999000999,0.9983509060421729,0.6561370160069302,0.0009987688655714439,9.99999000001e-07,0.9997183104939482,0.003249853702362384
56100,9997679929748.0,10030964,20,200.0,13000,470,20031270,10000000995.0,9995,0,56100,9.99999000001e-07,0.9999113762539802,0.4736842105263158,0.999000999000999,0.9983502637501773,0.054749321744945824,0.0009987694578212276,9.99999000001e-07,0.9997195733589083,1.47048462188055e-05
56200,9997675915245.0,9976545,24,200.0,18018,60174,20006669,10000000997.0,9920,60,56200,9.99999000001e-07,0.9999115320930775,0.4736842105263158,0.999000999000999,0.998349422970403,0.6532081671287994,0.0009987690565948948,9.99999000001e-07,0.9997200385226993,0.0017855757236319855
56300,9997661933672.0,20014443,19,200.0,7021,872,20018447,10000000995.0,10029,52,56300,9.99999000001e-07,0.9999124615541103,0.4736842105263158,0.999000999000999,0.9983499051938365,0.04862582235010007,0.0009987666613830936,9.99999000001e-07,0.999720672653769,0.0017828606323816495
56400,9997667876584.0,846,25,201.0,8000,427,20021250,9999991058.0,19783,0,56400,9.99999000001e-07,0.999911064906761,0.4736842105263158,0.999000999000999,0.9983503014815323,0.010918710629592963,0.0009987672545698051,9.99999000001e-07,0.9997215867439653,2.7764695414815746e-06
56500,9997663929935.0,1770,20,200.0,10032,62037,20030665,10000000997.0,10079,41,56500,9.99999000001e-07,0.9999112170691591,0.4736842105263158,0.999000999000999,0.998350536169132,0.6536249677298247,0.000998767860443436,9.99999000001e-07,0.99972114390118,0.00177266380025871
56600,9997659985447.0,10058368,20,200.0,24008,443,20048700,10000000996.0,9948,0,56600,9.99999000001e-07,0.9999121529982598,0.4736842105263158,0.999000999000999,0.9983499948525223,0.06968387397393247,0.0009987674667915488,9.99999000001e-07,0.9997214444331785,1.9048144251196804e-05
56700,9997655922004.0,10003824,20,200.0,8000,429,20013905,10000000990.0,10100,16,56700,9.99999000001e-07,0.9999123077014439,0.4736842105263158,0.999000999000999,0.9983496696622983,0.03479197075759982,0.0009987670612473527,9.99999000001e-07,0.9997218436204834,1.2224922379532147e-05
56800,9997641955497.0,19909671,17,200.0,9022,25577,20054041,9999990971.0,20057,1,56800,9.99999000001e-07,0.999913219739911,0.4736842105263158,0.999000999000999,0.9983517364176135,0.7117675127113299,0.000998764667272168,9.99999000001e-07,0.9997228425160689,4.983830950034949e-06
56900,9997647962678.0,853,20,200.0,20014,0,20010938,10000000999.0,9944,0,56900,9.99999000001e-07,0.9999118406235256,0.4736842105263158,0.999000999000999,0.9983494861305663,0.04427201501104849,0.0009987662668121443,9.99999000001e-07,0.9997224491971011,1.1711823840775086e-05
57000,9997643889147.0,10041621,26,200.0,22000,3832,20002258,10000000997.0,10029,1,57000,9.99999000001e-07,0.9999127708684896,0.4736842105263158,0.999000999000999,0.99834918356027,0.6522356574886238,0.0009987648602841426,9.99999000001e-07,0.9997228403651967,0.001782155072277729
57100,9997629955758.0,19910605,22,200.0,15,35800,20029487,10000001000.0,7,12,57100,9.99999000001e-07,0.9999136678443469,0.4736842105263158,0.999000999000999,0.9983504282136297,0.6533106726682317,0.0009987644698241677,9.99999000001e-07,0.9997226849531906,0.0032557922596407815
57200,9997626017639.0,19904519,23,200.0,15022,46361,20018468,10000000998.0,9934,1,57200,9.99999000001e-07,0.9999138120736337,0.4736842105263158,0.999000999000999,0.9983498920742183,0.653711061575986,0.000998764076783755,9.99999000001e-07,0.9997239044112897,9.030153082457453e-06
57300,9997631957539.0,34419,22,200.0,41,17823,20028675,9999991045.0,20139,52,57300,9.99999000001e-07,0.9999124611331042,0.4736842105263158,0.999000999000999,0.998350288162392,0.03949751092324147,0.0009987646661508112,9.99999000001e-07,0.9997250586243748,0.001782362662480502
57400,9997627944942.0,9951941,21,200.0,33,64417,20030104,10000001000.0,2,38,57400,9.99999000001e-07,0.99991336923142,0.4736842105263158,0.999000999000999,0.998351258080296,0.6558699225650174,0.0009987642691480256,9.99999000001e-07,0.999723909594749,1.2622653179227029e-05
57500,9997623911783.0,9948133,17,201.0,10012,33277,20034044,10000000997.0,10051,11,57500,9.99999000001e-07,0.9999135190141156,0.4736842105263158,0.999000999000999,0.9983506053516269,0.6545872944894368,0.0009987628670096367,9.99999000001e-07,0.9997249006960287,0.0017782430133788342
57600,9997609956232.0,19926860,19,200.0,19,31870,20030039,10000000993.0,10133,31,57600,9.99999000001e-07,0.9999144069244497,0.4736842105263158,0.999000999000999,0.9983513560562487,0.6543002627560068,0.0009987614751537735,9.99999000001e-07,0.9997252092737473,0.0017795465753760184
57700,9997615897815.0,9940501,19,200.0,12000,62773,20029019,9999991017.0,19841,21,57700,9.99999000001e-07,0.9999138160653003,0.4736842105263158,0.999000999000999,0.9983501115928998,0.6560022757489531,0.0009987630668139235,9.99999000001e-07,0.9997260905090087,0.0017728842650419204
57800,9997602001115.0,19920806,19,200.0,30,76489,20029155,10000000998.0,10070,1,57800,9.99999000001e-07,0.9999146965320341,0.4736842105263158,0.999000999000999,0.9983512772384651,0.716196569565347,0.0009987626679417762,9.99999000001e-07,0.9997256568460963,4.272010220003444e-06
57900,9997607972681.0,10038916,23,200.0,9023,384,20022225,9999991158.0,19840,62,57900,9.99999000001e-07,0.9999141108103743,0.4736842105263158,0.999000999000999,0.9983499077726478,0.05871507853392069,0.0009987622758955731,9.99999000001e-07,0.9997267640115415,0.0017859193040340848
58000,9997603918578.0,10031136,22,200.0,29,18446,20025721,9999990970.0,20111,35,58000,9.99999000001e-07,0.999914262187438,0.4736842105263158,0.999000999000999,0.9983510578899525,0.029772285453002957,0.000998761871290494,9.99999000001e-07,0.9997270825037778,7.605676144409315e-06
