Time,H2O,OH-,H+,K+,Na+,H2O:=cell_1,OH-:=cell_1,H+:=cell_1,K+:=cell_1,Na+:=cell_1,ATP:=cell_1,ADP:=cell_1,Pi:=cell_1,Na+_channel:=cell_1,K+_channel:=cell_1,Na+_K+_pump:=cell_1
2100,9999999612325,1387675,1387675,69051000,110343500,9999999511907,1388948,1388948,130949000,89656500,999990085500,9914500,9914500,200,300,500
2110,9999999611891,1388109,1388109,69023400,110429900,9999999511383,1389084,1389084,130976600,89570100,999990046700,9953300,9953300,200,300,500
2120,9999999611446,1388554,1388554,68992000,110552000,9999999510699,1389361,1389361,131008000,89448000,999990006000,9994000,9994000,200,300,500
2130,9999999611006,1388994,1388994,68888000,110658000,9999999510035,1389605,1389605,131112000,89342000,999989964000,10036000,10036000,200,300,500
2140,9999999610754,1389246,1389246,68877800,110758300,9999999509303,1389936,1389936,131122200,89241700,999989923900,10076100,10076100,200,300,500
2150,9999999610322,1389678,1389678,68853600,110834600,9999999508412,1390406,1390406,131146400,89165400,999989881800,10118200,10118200,200,300,500
2160,9999999609960,1390040,1390040,68802200,110916700,9999999507758,1390653,1390653,131197800,89083300,999989841100,10158900,10158900,200,300,500
2170,9999999609791,1390209,1390209,68779800,111030300,9999999507114,1390885,1390885,131220200,88969700,999989799900,10200100,10200100,200,300,500
2180,9999999609182,1390818,1390818,68699000,111121500,9999999506563,1391032,1391032,131301000,88878500,999989759500,10240500,10240500,200,300,500
2190,9999999608898,1391102,1391102,68689800,111250300,9999999505571,1391628,1391628,131310200,88749700,999989719900,10280100,10280100,200,300,500
2200,9999999608536,1391464,1391464,68659200,111366200,9999999504897,1391849,1391849,131340800,88633800,999989674600,10325400,10325400,200,300,500
2210,9999999608288,1391712,1391712,68642800,111460800,9999999504189,1392175,1392175,131357200,88539200,999989636400,10363600,10363600,200,300,500
2220,9999999607981,1392019,1392019,68581600,111572600,9999999503584,1392374,1392374,131418400,88427400,999989595800,10404200,10404200,200,300,500
2230,9999999607401,1392599,1392599,68543000,111700500,9999999502766,1392799,1392799,131457000,88299500,999989556500,10443500,10443500,200,300,500
2240,9999999607215,1392785,1392785,68508800,111876800,9999999502052,1393092,1393092,131491200,88123200,999989514400,10485600,10485600,200,300,500
2250,9999999607040,1392960,1392960,68428600,111957100,9999999501474,1393269,1393269,131571400,88042900,999989474300,10525700,10525700,200,300,500
2260,9999999606625,1393375,1393375,68419800,112005300,9999999500929,1393420,1393420,131580200,87994700,999989434900,10565100,10565100,200,300,500
2270,9999999606406,1393594,1393594,68425600,112111600,9999999500171,1393757,1393757,131574400,87888400,999989392800,10607200,10607200,200,300,500
2280,9999999606235,1393765,1393765,68335000,112192500,9999999499464,1394061,1394061,131665000,87807500,999989352500,10647500,10647500,200,300,500
2290,9999999605905,1394095,1394095,68247200,112319200,9999999498882,1394254,1394254,131752800,87680800,999989313600,10686400,10686400,200,300,500
2300,9999999605537,1394463,1394463,68260000,112425000,9999999498144,1394606,1394606,131740000,87575000,999989275000,10725000,10725000,200,300,500
2310,9999999605125,1394875,1394875,68206800,112544800,9999999497579,1394805,1394805,131793200,87455200,999989238400,10761600,10761600,200,300,500
2320,9999999604838,1395162,1395162,68184600,112683100,9999999496873,1395150,1395150,131815400,87316900,999989202300,10797700,10797700,200,300,500
2330,9999999604711,1395289,1395289,68189000,112776500,9999999496022,1395623,1395623,131811000,87223500,999989164500,10835500,10835500,200,300,500
2340,9999999604529,1395471,1395471,68163800,112859300,9999999495191,1396078,1396078,131836200,87140700,999989126900,10873100,10873100,200,300,500
2350,9999999604403,1395597,1395597,68231400,113022900,9999999494660,1396197,1396197,131768600,86977100,999989085700,10914300,10914300,200,300,500
2360,9999999603981,1396019,1396019,68209800,113155300,9999999494051,1396398,1396398,131790200,86844700,999989044900,10955100,10955100,200,300,500
2370,9999999603529,1396471,1396471,68131000,113263500,9999999493648,1396407,1396407,131869000,86736500,999989005500,10994500,10994500,200,300,500
2380,9999999603489,1396511,1396511,68127200,113304200,9999999493082,1396604,1396604,131872800,86695800,999988968600,11031400,11031400,200,300,500
2390,9999999603260,1396740,1396740,68002000,113377000,9999999492568,1396742,1396742,131998000,86623000,999988931000,11069000,11069000,200,300,500
2400,9999999602610,1397390,1397390,67980200,113539700,9999999492072,1396829,1396829,132019800,86460300,999988890100,11109900,11109900,200,300,500
2410,9999999602278,1397722,1397722,67944200,113683700,9999999491576,1396945,1396945,132055800,86316300,999988852100,11147900,11147900,200,300,500
2420,9999999602062,1397938,1397938,67938400,113797400,9999999490875,1397267,1397267,132061600,86202600,999988814200,11185800,11185800,200,300,500
2430,9999999601875,1398125,1398125,67940000,113915000,9999999490449,1397301,1397301,132060000,86085000,999988775000,11225000,11225000,200,300,500
2440,9999999601563,1398437,1398437,67860000,114085000,9999999490091,1397259,1397259,132140000,85915000,999988735000,11265000,11265000,200,300,500
2450,9999999601379,1398621,1398621,67836800,114174800,9999999489621,1397363,1397363,132163200,85825200,999988698400,11301600,11301600,200,300,500
2460,9999999601043,1398957,1398957,67846800,114284800,9999999488993,1397591,1397591,132153200,85715200,999988658400,11341600,11341600,200,300,500
2470,9999999600967,1399033,1399033,67769600,114430600,9999999488481,1397717,1397717,132230400,85569400,999988619800,11380200,11380200,200,300,500
2480,9999999600594,1399406,1399406,67721000,114568500,9999999487819,1397986,1397986,132279000,85431500,999988580500,11419500,11419500,200,300,500
2490,9999999600765,1399235,1399235,67688600,114677100,9999999487051,1398392,1398392,132311400,85322900,999988544300,11455700,11455700,200,300,500
2500,9999999600678,1399322,1399322,67676200,114780700,9999999486832,1398199,1398199,132323800,85219300,999988503100,11496900,11496900,200,300,500
2510,9999999600596,1399404,1399404,67700200,114844700,9999999485920,1398731,1398731,132299800,85155300,999988465100,11534900,11534900,200,300,500
2520,9999999600370,1399630,1399630,67682200,114991700,9999999485113,1399148,1399148,132317800,85008300,999988426100,11573900,11573900,200,300,500
2530,9999999600009,1399991,1399991,67671800,115182300,9999999484417,1399442,1399442,132328200,84817700,999988385900,11614100,11614100,200,300,500
2540,9999999599863,1400137,1400137,67682000,115242000,9999999483675,1399785,1399785,132318000,84758000,999988346000,11654000,11654000,200,300,500
2550,9999999599635,1400365,1400365,67631800,115332300,9999999482960,1400099,1400099,132368200,84667700,999988305900,11694100,11694100,200,300,500
2560,9999999599614,1400386,1400386,67578600,115412100,9999999482306,1400387,1400387,132421400,84587900,999988269300,11730700,11730700,200,300,500
2570,9999999599409,1400591,1400591,67550800,115498800,9999999481726,1400578,1400578,132449200,84501200,999988230400,11769600,11769600,200,300,500
2580,9999999599178,1400822,1400822,67513800,115544300,9999999481097,1400822,1400822,132486200,84455700,999988191900,11808100,11808100,200,300,500
2590,9999999598979,1401021,1401021,67453800,115649300,9999999480589,1400980,1400980,132546200,84350700,999988156900,11843100,11843100,200,300,500
2600,9999999598888,1401112,1401112,67404400,115748400,9999999480311,1400861,1400861,132595600,84251600,999988117200,11882800,11882800,200,300,500
2610,9999999598690,1401310,1401310,67378800,115851800,9999999479774,1401020,1401020,132621200,84148200,999988079400,11920600,11920600,200,300,500
2620,9999999598726,1401274,1401274,67288800,115991800,9999999479373,1401021,1401021,132711200,84008200,999988039400,11960600,11960600,200,300,500
2630,9999999598505,1401495,1401495,67225000,116072500,9999999478882,1401143,1401143,132775000,83927500,999988002500,11997500,11997500,200,300,500
2640,9999999598388,1401612,1401612,67122000,116182000,9999999478562,1401098,1401098,132878000,83818000,999987966000,12034000,12034000,200,300,500
2650,9999999598389,1401611,1401611,67052800,116275800,9999999478041,1401273,1401273,132947200,83724200,999987931400,12068600,12068600,200,300,500
2660,9999999598247,1401753,1401753,67038200,116417700,9999999477340,1401601,1401601,132961800,83582300,999987894100,12105900,12105900,200,300,500
2670,9999999597871,1402129,1402129,67043800,116479300,9999999476672,1401897,1401897,132956200,83520700,999987856900,12143100,12143100,200,300,500
2680,9999999597756,1402244,1402244,66985800,116616300,9999999476069,1402110,1402110,133014200,83383700,999987817900,12182100,12182100,200,300,500
2690,9999999597580,1402420,1402420,66896800,116734800,9999999475443,1402341,1402341,133103200,83265200,999987778400,12221600,12221600,200,300,500
2700,9999999597064,1402936,1402936,66894600,116833100,9999999474824,1402599,1402599,133105400,83166900,999987742300,12257700,12257700,200,300,500
2710,9999999596910,1403090,1403090,66849200,116926200,9999999474422,1402624,1402624,133150800,83073800,999987704600,12295400,12295400,200,300,500
2720,9999999596691,1403309,1403309,66835200,117057200,9999999473833,1402843,1402843,133164800,82942800,999987667600,12332400,12332400,200,300,500
2730,9999999596290,1403710,1403710,66849200,117171200,9999999473439,1402857,1402857,133150800,82828800,999987629600,12370400,12370400,200,300,500
2740,9999999596101,1403899,1403899,66838200,117287700,9999999473010,1402931,1402931,133161800,82712300,999987594100,12405900,12405900,200,300,500
2750,9999999596100,1403900,1403900,66750000,117435000,9999999472387,1403163,1403163,133250000,82565000,999987555000,12445000,12445000,200,300,500
2760,9999999595843,1404157,1404157,66721000,117538500,9999999471816,1403389,1403389,133279000,82461500,999987520500,12479500,12479500,200,300,500
2770,9999999595777,1404223,1404223,66704800,117612800,9999999471367,1403457,1403457,133295200,82387200,999987482400,12517600,12517600,200,300,500
2780,9999999595263,1404737,1404737,66656800,117769800,9999999471135,1403299,1403299,133343200,82230200,999987443400,12556600,12556600,200,300,500
2790,9999999595271,1404729,1404729,66736800,117834800,9999999470457,1403627,1403627,133263200,82165200,999987408400,12591600,12591600,200,300,500
2800,9999999595120,1404880,1404880,66643200,117895200,9999999469710,1404006,1404006,133356800,82104800,999987371600,12628400,12628400,200,300,500
2810,9999999594903,1405097,1405097,66577400,118018900,9999999469229,1404108,1404108,133422600,81981100,999987333700,12666300,12666300,200,300,500
2820,9999999594725,1405275,1405275,66552400,118111400,9999999469023,1403939,1403939,133447600,81888600,999987296200,12703800,12703800,200,300,500
2830,9999999594485,1405515,1405515,66540200,118199700,9999999468799,1403802,1403802,133459800,81800300,999987260100,12739900,12739900,200,300,500
2840,9999999594104,1405896,1405896,66490200,118319700,9999999468103,1404098,1404098,133509800,81680300,999987220100,12779900,12779900,200,300,500
2850,9999999593744,1406256,1406256,66466000,118401000,9999999467524,1404306,1404306,133534000,81599000,999987183000,12817000,12817000,200,300,500
2860,9999999593415,1406585,1406585,66446000,118456000,9999999466880,1404600,1404600,133554000,81544000,999987148000,12852000,12852000,200,300,500
2870,9999999593370,1406630,1406630,66474000,118569000,9999999466410,1404660,1404660,133526000,81431000,999987107000,12893000,12893000,200,300,500
2880,9999999593360,1406640,1406640,66429000,118691500,9999999465946,1404749,1404749,133571000,81308500,999987069500,12930500,12930500,200,300,500
2890,9999999593087,1406913,1406913,66405800,118751300,9999999465612,1404717,1404717,133594200,81248700,999987032900,12967100,12967100,200,300,500
2900,9999999593086,1406914,1406914,66367800,118868300,9999999465024,1404915,1404915,133632200,81131700,999986993900,13006100,13006100,200,300,500
2910,9999999592971,1407029,1407029,66343800,118989300,9999999464436,1405133,1405133,133656200,81010700,999986956900,13043100,13043100,200,300,500
2920,9999999592733,1407267,1407267,66347800,119073300,9999999463837,1405352,1405352,133652200,80926700,999986918900,13081100,13081100,200,300,500
2930,9999999592655,1407345,1407345,66317400,119188900,9999999463352,1405485,1405485,133682600,80811100,999986883700,13116300,13116300,200,300,500
2940,9999999592464,1407536,1407536,66244400,119278400,9999999462736,1405736,1405736,133755600,80721600,999986847200,13152800,13152800,200,300,500
2950,9999999592412,1407588,1407588,66257400,119398900,9999999462274,1405863,1405863,133742600,80601100,999986813700,13186300,13186300,200,300,500
2960,9999999592318,1407682,1407682,66264600,119508100,9999999461699,1406074,1406074,133735400,80491900,999986777300,13222700,13222700,200,300,500
2970,9999999592433,1407567,1407567,66220400,119609400,9999999461370,1406032,1406032,133779600,80390600,999986740200,13259800,13259800,200,300,500
2980,9999999592095,1407905,1407905,66260000,119745000,9999999460868,1406182,1406182,133740000,80255000,999986705000,13295000,13295000,200,300,500
2990,9999999592243,1407757,1407757,66224600,119838100,9999999460174,1406499,1406499,133775400,80161900,999986667300,13332700,13332700,200,300,500
3000,9999999592348,1407652,1407652,66276600,119930100,9999999459731,1406602,1406602,133723400,80069900,999986633300,13366700,13366700,200,300,500
3010,9999999592461,1407539,1407539,66283800,120029300,9999999459160,1406809,1406809,133716200,79970700,999986596900,13403100,13403100,200,300,500
3020,9999999592521,1407479,1407479,66228600,120122100,9999999458677,1406916,1406916,133771400,79877900,999986559300,13440700,13440700,200,300,500
3030,9999999592071,1407929,1407929,66205200,120212200,9999999458136,1407090,1407090,133794800,79787800,999986522600,13477400,13477400,200,300,500
3040,9999999592103,1407897,1407897,66161600,120282600,9999999457402,1407456,1407456,133838400,79717400,999986485800,13514200,13514200,200,300,500
3050,9999999591874,1408126,1408126,66181800,120367300,9999999456840,1407669,1407669,133818200,79632700,999986450900,13549100,13549100,200,300,500
3060,9999999591677,1408323,1408323,66181800,120467300,9999999456288,1407821,1407821,133818200,79532700,999986410900,13589100,13589100,200,300,500
3070,9999999591721,1408279,1408279,66158600,120577100,9999999455921,1407822,1407822,133841400,79422900,999986374300,13625700,13625700,200,300,500
3080,9999999591512,1408488,1408488,66147600,120653600,9999999455379,1408009,1408009,133852400,79346400,999986338800,13661200,13661200,200,300,500
3090,9999999591414,1408586,1408586,66131600,120677600,9999999455020,1407988,1407988,133868400,79322400,999986300800,13699200,13699200,200,300,500
3100,9999999591615,1408385,1408385,66148000,120798000,9999999454509,1408131,1408131,133852000,79202000,999986264000,13736000,13736000,200,300,500
3110,9999999591588,1408412,1408412,66145000,120887500,9999999454088,1408187,1408187,133855000,79112500,999986227500,13772500,13772500,200,300,500
