Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4
10000,4141700,635624,90000000,540000000,10000,60000,9993298462793,92855877,105904989,1523,85858300,1000,5,1365858,171713554,5784422670,14215577330,16128891530,9988449242,11550758,132496,100124398732,294336300,25814,42737485,238100,2603888600,8868710,134819710,127487793,2245369,557244000,997754631,999999951,49,1020331882,999552389,447611,169980611,39934700,3,42502160,999990661,9339,999941482,58518,42492818,1000,1000,1000,1000,1000,1000,1000,100124525339,294798100,23947,43077539,37000,2607905800,6770061,132914411,127740414,2344103,558109800,997655897,999998165,1835,1019683262,999489548,510452,170320552,39969200,2,42580140,1000000000,0,999929262,70738,42580138,1000,1000,1000,1000,1000,1000,1000,100124635046,294835500,27046,42788774,275600,2608371800,10093394,136262194,127681032,2258739,558284700,997741261,999999103,897,1019126464,999526032,473968,170239868,40073800,0,42563360,999995476,4524,999939064,60936,42558836,1000,1000,1000,1000,1000,1000,1000,100124620942,294855800,38901,42817217,252900,2608530800,9191856,135368056,127693557,2219880,558444900,997780120,999995161,4839,1018468481,999538324,461676,170258076,40052600,5021,42569540,1000000000,0,999938881,61119,42564519,1000,1000,1000,1000,1000,1000,1000
11000,4367040,640786,100000000,600000000,10000,60000,9992754966016,91387376,104467387,905,95632960,1000,5393,1369501,191264110,5518545192,14481454808,16618613108,9988438419,11561581,148929,100138981351,328580300,107009,47650809,300100,2907180600,10105670,150731920,142169740,2328060,622272000,997671940,999999480,520,964165320,999549080,450920,189558120,44817500,0,47392980,999995400,4600,999939420,60580,47388380,1000,1000,1000,1000,1000,1000,1000,100139156157,329044600,104083,47750863,282400,2911244400,7382155,148204355,142385160,2253119,623175600,997746881,999994799,5201,963221080,999537520,462480,189846880,44859800,4980,47466700,1000000000,0,999938480,61520,47461720,1000,1000,1000,1000,1000,1000,1000,100139317961,329038100,21459,47848219,72800,2911347400,9446738,150276188,142325460,2337976,623228400,997662024,999999516,484,963417240,999545580,454420,189765620,44968500,0,47445140,999995020,4980,999939040,60960,47440160,1000,1000,1000,1000,1000,1000,1000,100139124376,328935600,118250,47993943,43600,2910384800,9359258,150141358,142322575,2376291,623187300,997623709,999999033,967,962735442,999521567,478433,189763433,44907800,1,47440860,999999999,1,999930542,69458,47440858,1000,1000,1000,1000,1000,1000,1000
12000,4586980,630711,110000000,660000000,10000,60000,9992233346635,93309869,106438523,1619,105413020,1000,5616,1370452,210822802,5278392704,14721607296,17082842696,9988407548,11592452,165750,100153735418,362791100,32962,52447461,284000,3210223800,9368941,164659041,156817759,2200735,687238500,997799265,999998995,1005,908210960,999581801,418199,209088699,49698800,4421,52280300,999995061,4939,999939960,60040,52270940,1000,1000,1000,1000,1000,1000,1000,100153889010,363222200,34693,52757370,72600,3213962000,8383258,163853108,157027438,2297974,688185300,997702026,999994675,5325,906928901,999554163,445837,209366437,49736600,0,52349440,999989559,10441,999943501,56499,52338999,1000,1000,1000,1000,1000,1000,1000,100153941929,363190900,18977,52538091,261100,3213801000,8991511,164455211,156972356,2208021,687999900,997791979,999999123,877,907636902,999547146,452854,209294854,49821900,0,52327360,999995138,4862,999941002,58998,52322498,1000,1000,1000,1000,1000,1000,1000,100153826918,363196300,116997,52658377,246900,3213843800,10930613,166396313,156988485,2260737,688134900,997739263,999990342,9658,907003505,999541220,458780,209317980,49807300,5,52329500,1000000000,0,999935405,64595,52329495,1000,1000,1000,1000,1000,1000,1000
13000,4797850,624857,120000000,720000000,10000,60000,9991732754700,97100551,110241505,10538,115202150,1000,5,1348430,230383224,5061167051,14938832949,17524417649,9988389890,11610110,182414,100168406382,397009400,19358,57387798,237500,3513300400,9234180,179189280,171485460,2272341,752237700,997727659,999999421,579,852117380,999560920,439080,228647280,54602800,5040,57166860,1000000000,0,999937380,62620,57161820,1000,1000,1000,1000,1000,1000,1000,100168596196,397522400,17624,57430123,257800,3517737600,9374906,179543206,171733879,2253418,753300900,997746582,999999558,442,850619240,999581061,418939,228975139,54594600,1,57251360,999989901,10099,999944540,55460,57241260,1000,1000,1000,1000,1000,1000,1000,100168503834,397361000,103066,57451966,286800,3516460400,9519416,179628066,171611400,2262105,752869200,997737895,999999405,595,851761600,999573200,426800,228815200,54685200,5100,57208900,1000000000,0,999939900,60100,57203800,1000,1000,1000,1000,1000,1000,1000,100168547613,397486500,104522,57464404,307200,3517588200,10851136,181014586,171675767,2281916,753252300,997718084,999990961,9039,850836645,999558178,441822,228901022,54708100,3,57225260,999999998,2,999934345,65655,57225255,1000,1000,1000,1000,1000,1000,1000
14000,4999430,630919,130000000,780000000,10000,60000,9991261527039,92248987,105425648,9890,125000570,1000,5742,1353701,249981360,4864667426,15135332574,17944153674,9988376159,11623841,199119,100183114189,431323100,28037,62452370,64600,3817227000,10099105,194760405,186181375,2337337,817512900,997662663,999998979,1021,795534442,999576667,423333,248241833,59503600,5141,62065600,999999999,1,999940042,59958,62060458,1000,1000,1000,1000,1000,1000,1000,100183184816,431794300,102184,62364124,304600,3821270200,8648004,193503104,186424200,2275099,818337300,997724901,999995499,4501,794633100,999579900,420100,248565600,59480600,5040,62146440,1000000000,0,999942700,57300,62141400,1000,1000,1000,1000,1000,1000,1000,100183182448,431615000,104835,62577692,61500,3819866000,9489350,194279100,186293218,2310204,817708500,997689796,999999465,535,796951261,999568543,431457,248390957,59584500,5160,62102900,999999999,1,999937761,62239,62097739,1000,1000,1000,1000,1000,1000,1000,100183225140,431699600,115809,62379120,256400,3820615200,11994730,196820730,186316794,2261741,818220000,997738259,999999524,476,794869183,999593889,406111,248420811,59589700,4840,62113600,999995257,4743,999943583,56417,62104017,1000,1000,1000,1000,1000,1000,1000
15000,5191040,633091,140000000,840000000,10000,60000,9990801665480,94714649,107901487,10722,134808960,1000,3,1356162,269596476,4687443129,15312556871,18346086871,9988385398,11614602,216074,100197764107,465670100,113339,67238032,253900,4121442600,11552610,210934010,200896455,2274677,882650700,997725323,999999559,441,739529282,999593627,406373,267858573,64403300,1,66972220,999989899,10101,999945182,54818,66962118,1000,1000,1000,1000,1000,1000,1000,100197847374,466037900,113486,67511646,67100,4124575000,8218734,207749934,201102540,2333931,883596300,997666069,999995051,4949,737639220,999573380,426620,268136720,64376800,4460,67038640,1000000000,0,999941320,58680,67034180,1000,1000,1000,1000,1000,1000,1000,100197892623,465893200,115077,67459756,56200,4123496800,8856396,208338296,200961219,2332119,882678600,997667881,999999919,81,741485500,999593881,406119,267946919,64493600,4941,66994760,999995881,4119,999943700,56300,66985700,1000,1000,1000,1000,1000,1000,1000,100197944030,466053900,102019,67236107,303200,4124915000,12794216,212344666,201055851,2262850,883455600,997737150,999990233,9767,738597183,999581332,418668,268074468,64492100,3,67018620,1000000000,0,999934383,65617,67018617,1000,1000,1000,1000,1000,1000,1000
16000,5377480,631094,150000000,900000000,10000,60000,9990360714036,95190059,108396551,1574,144622520,1000,456,1371600,289241892,4527186895,15472813105,18730123905,9988398100,11601900,232992,100212493460,500065000,114303,72338399,61000,4426074800,11971494,226093044,215641237,2345129,947968500,997654871,999998950,1050,683361121,999598584,401416,287520016,69302600,1,71883680,999995100,4900,999943121,56879,71878779,1000,1000,1000,1000,1000,1000,1000,100212742371,500465700,13769,72109367,264300,4429573800,8139697,222429847,215829958,2366561,948869700,997633439,999999441,559,681706880,999586622,413378,287771678,69336600,2,71946520,999995202,4798,999943680,56320,71941720,1000,1000,1000,1000,1000,1000,1000,100212591792,500203400,114108,72109008,301400,4427370000,9656469,223841669,215665500,2295264,947691900,997704736,999999164,836,685722600,999596700,403300,287554000,69386700,4500,71893000,1000000000,0,999944500,55500,71888500,1000,1000,1000,1000,1000,1000,1000,100212665999,500332100,102941,72311199,84300,4428511400,12763440,227003890,215722738,2320149,948569400,997679851,999999529,471,682568580,999621542,378458,287627058,69381100,2,71914100,999990222,9778,999946880,53120,71904320,1000,1000,1000,1000,1000,1000,1000
17000,5557350,634910,160000000,960000000,10000,60000,9989935683802,94939186,108149047,10597,154442650,1000,5,1354255,308864106,4382136388,15617863612,19099133612,9988394205,11605795,249811,100227279087,534385500,24413,77176893,33600,4730033400,12614939,241443839,230355300,2328612,1013097000,997671388,999999112,888,627363500,999603800,396200,307140400,74185900,4780,76789880,1000000000,0,999942600,57400,76785100,1000,1000,1000,1000,1000,1000,1000,100227389278,534848200,102522,77143278,229500,4734085200,8538924,237563224,230567376,2299123,1014114300,997700877,999999923,77,625634000,999591924,408076,307419976,74237100,4,76862180,999990424,9576,999947000,53000,76852600,1000,1000,1000,1000,1000,1000,1000,100227392104,534496400,24256,77177396,52600,4731167200,9976523,238862423,230361260,2294646,1012848300,997705354,999999066,934,629740020,999584560,415440,307146740,74315900,0,76790300,999995180,4820,999939120,60880,76785480,1000,1000,1000,1000,1000,1000,1000,100227395615,534627000,24445,77045345,219900,4732230800,12559549,241495599,230453040,2350998,1013589600,997649002,999998618,1382,626715820,999576880,423120,307270720,74269600,0,76817680,1000000000,0,999937220,62780,76817680,1000,1000,1000,1000,1000,1000,1000
18000,5732730,633840,170000000,1020000000,10000,60000,9989524284058,94889270,108175134,10599,164267270,1000,50,1359422,328513342,4250988528,15749011472,19454302672,9988339978,11660022,266420,100242001059,568737800,21881,81842781,270000,5034293200,12775235,256326335,245080260,2320977,1078253400,997679023,999995057,4943,571249180,999607120,392880,326773680,79085800,4600,81698020,1000000000,0,999942180,57820,81693420,1000,1000,1000,1000,1000,1000,1000,100242051409,569160400,102611,82282911,18600,5037983200,9161276,252890176,245304780,2283472,1079182800,997716528,999995012,4988,570066740,999569360,430640,327073040,79112800,0,81768260,1000000000,0,999934340,65660,81768260,1000,1000,1000,1000,1000,1000,1000,100242097875,568808500,21766,82110061,20800,5035062600,9399130,252989480,245062062,2285951,1078041000,997714049,999989998,10002,573382647,999582685,417315,326749415,79220800,4424,81691780,999999997,3,999940447,59553,81687353,1000,1000,1000,1000,1000,1000,1000,100242058284,568997800,103639,82209815,17600,5036672400,13492819,257160119,245173677,2368407,1078844100,997631593,999999048,952,570730541,999605664,394336,326898236,79167500,4881,81729440,1000000000,0,999938641,61359,81724559,1000,1000,1000,1000,1000,1000,1000
19000,5900040,625428,180000000,1080000000,10000,60000,9989129734789,90501483,103806008,9907,174099960,1000,5342,1356219,348180106,4132722172,15867277828,19797054528,9988334921,11665079,283227,100256741003,603128900,21957,86985377,33600,5338923400,13120686,271412286,259821240,2365164,1143588900,997634836,999998684,1316,515064020,999615280,384720,346428320,83993900,5220,86612300,1000000000,0,999938620,61380,86607080,1000,1000,1000,1000,1000,1000,1000,100256917157,603587900,12446,87085503,14000,5342912600,9721292,268204842,260038498,2339632,1144530900,997660368,999990133,9867,513839801,999597103,402897,346717997,84031200,4660,86684160,999999999,1,999941301,58699,86679499,1000,1000,1000,1000,1000,1000,1000,100256797141,603132600,21359,87001159,39600,5339109200,9925642,268228392,259788000,2364835,1143214200,997635165,999984235,15765,517240000,999576600,423400,346384000,84117800,0,86596000,1000000000,0,999931100,68900,86596000,1000,1000,1000,1000,1000,1000,1000,100256918966,603439600,20494,87003052,44600,5341715200,13096460,271523710,259920778,2350535,1144177800,997649465,999999955,45,514632320,999621042,378958,346559458,84088900,4782,86648200,999995262,4738,999946420,53580,86638680,1000,1000,1000,1000,1000,1000,1000
20000,6065120,630146,190000000,1140000000,10000,60000,9988737987024,94546642,107825954,10662,183934880,1000,4,1358976,367848436,4025703366,15974296634,20127903234,9988379824,11620176,300160,100271468553,637443400,11676,91614464,304600,5642882800,12751080,285750830,274520271,2256530,1208613900,997743470,999990273,9727,459338543,999599372,400628,366027028,88929200,3,91506760,1000000000,0,999937143,62857,91506757,1000,1000,1000,1000,1000,1000,1000,100271525639,637894700,110901,91799601,284000,5646767800,10043809,283229959,274736760,2313149,1209510600,997686851,999999529,471,458217480,999611320,388680,366315680,88922900,5100,91584020,1000000000,0,999943480,56520,91578920,1000,1000,1000,1000,1000,1000,1000,100271521031,637664900,110909,91772489,260800,5644925000,10012210,283111910,274568460,2334300,1208652000,997665700,999998680,1320,461088380,999605320,394680,366091280,89037300,4880,91527700,1000000000,0,999942680,57320,91522820,1000,1000,1000,1000,1000,1000,1000,100271625271,637932500,102352,92016768,47300,5647261000,14064901,287277151,274702737,2393856,1209633000,997606144,999995097,4903,458434741,999609104,390896,366268696,89038700,1,91570820,999995140,4860,999942041,57959,91565959,1000,1000,1000,1000,1000,1000,1000
21000,6224800,621752,200000000,1200000000,10000,60000,9988359232251,95784617,109137666,1868,193775200,1000,5522,1376685,387546664,3929140468,16070859532,20449649232,9988340635,11659365,316999,100286242286,671916500,10394,96518892,315800,5948181800,11968329,299740129,289296818,2331624,1274133300,997668376,999994884,5116,402531460,999611242,388758,385727458,93832000,2,96435540,999995102,4898,999942260,57740,96430640,1000,1000,1000,1000,1000,1000,1000,100286273919,672300100,110521,96720621,275500,5951526600,9750806,297683706,289482360,2365105,1274988300,997634895,999989985,10015,401209680,999613520,386480,385976480,93841500,5000,96499120,1000000000,0,999940180,59820,96494120,1000,1000,1000,1000,1000,1000,1000,100286384349,672038200,18851,96740430,83600,5949410000,11776208,299609558,289274339,2356352,1273857900,997643648,999999552,448,405386400,999626161,373839,385695839,93973200,1,96431340,999990161,9839,999950000,50000,96421500,1000,1000,1000,1000,1000,1000,1000,100286334244,672315900,110079,96941795,44000,5951747800,14394583,302339333,289446177,2306242,1274791200,997693758,999999483,517,402707341,999611264,388736,385928236,93923600,4921,96486980,1000000000,0,999944341,55659,96482059,1000,1000,1000,1000,1000,1000,1000
22000,6379330,632286,210000000,1260000000,10000,60000,9987993291140,93395088,106756416,982,203620670,1000,57074,1373552,407239376,3842084228,16157915772,20762352772,9988346208,11653792,333984,100300980758,706330400,18008,101506762,256600,6252987200,11589952,314110352,304043036,2333825,1339477500,997666175,999999547,453,346257822,999607286,392714,405390714,98753200,4960,101352640,999999998,2,999941922,58078,101347678,1000,1000,1000,1000,1000,1000,1000,100301130234,706756500,18686,101780466,43200,6256701000,10133572,312832822,304250580,2373577,1340468400,997626423,999995117,4883,344750940,999616560,383440,405667440,98756500,4680,101421540,1000000000,0,999941140,58860,101416860,1000,1000,1000,1000,1000,1000,1000,100301044025,706463500,110064,101551912,282300,6254358200,12750845,315340295,304025811,2323668,1339202700,997676332,999994731,5269,349012863,999622452,377548,405367748,98904100,4663,101346600,1000000000,0,999942663,57337,101341937,1000,1000,1000,1000,1000,1000,1000,100301112677,706782900,101766,101655903,237300,6257034600,14310371,317027171,304220158,2350425,1340229300,997649575,999999006,994,346148281,999619623,380377,405626877,98837800,4340,101411060,999999999,1,999942581,57419,101406719,1000,1000,1000,1000,1000,1000,1000
23000,6531240,645628,220000000,1320000000,10000,60000,9987633847945,92804557,106227889,10095,213468760,1000,40,1361302,426917330,3763065902,16236934098,21066415398,9988288938,11711062,350968,100315713127,740716300,17933,106625793,32400,6557546200,12499724,329756824,318784140,2361682,1404733200,997638318,999999402,598,290373820,999625980,374020,425045520,103640600,4860,106266240,1000000000,0,999940720,59280,106261380,1000,1000,1000,1000,1000,1000,1000,100315774120,741153300,101640,106540780,287900,6561320200,10231994,327670344,319001940,2273086,1405646700,997726914,999998606,1394,288805220,999612280,387720,425335920,103651900,5340,106339320,1000000000,0,999942620,57380,106333980,1000,1000,1000,1000,1000,1000,1000,100315873297,740893900,10118,106392023,275400,6559255000,12763210,330104910,318800990,2336230,1404486600,997663770,999990835,9165,293016605,999614815,385185,425067985,103790100,5120,106272120,999999995,5,999943505,56495,106266995,1000,1000,1000,1000,1000,1000,1000,100315862594,741210800,102075,106532863,298000,6561988000,14349354,331822254,318982131,2307851,1405748100,997692149,999999074,926,289032123,999598592,401408,425309508,103772700,3,106327380,1000000000,0,999937623,62377,106327377,1000,1000,1000,1000,1000,1000,1000
24000,6679660,636736,230000000,1380000000,10000,60000,9987278504071,95694146,109082996,1791,223320340,1000,54,1376752,446637098,3691855517,16308144483,21362125983,9988355808,11644192,367906,100330465651,775142100,17295,111296588,288000,6862443400,12186964,344196914,333537955,2286730,1469941200,997713270,999999112,888,234536882,999616927,383073,444717273,108563500,4901,111184220,999999999,1,999942882,57118,111179318,1000,1000,1000,1000,1000,1000,1000,100330540866,775596400,108260,111725354,22600,6866422400,10943223,343145073,333755576,2393120,1470966300,997606880,999998662,1338,233160242,999617166,382834,445007434,108586400,5000,111256860,999999998,2,999940842,59158,111251858,1000,1000,1000,1000,1000,1000,1000,100330706493,775451200,9710,111299067,291500,6865383200,11591321,343746371,333594898,2358084,1470170700,997641916,999994985,5015,236193301,999622303,377697,444793197,108753500,4860,111203160,999999999,1,999942801,57199,111198299,1000,1000,1000,1000,1000,1000,1000,100330656902,775678300,109361,111451477,289700,6867307800,16027902,348274852,333728637,2326771,1471183500,997673229,999995192,4808,232751321,999616384,383616,444971516,108721600,5321,111248200,1000000000,0,999941521,58479,111242879,1000,1000,1000,1000,1000,1000,1000
25000,6825950,625974,240000000,1440000000,10000,60000,9986936134423,92371818,105846044,1808,233174050,1000,523,1378142,466344484,3627474241,16372525759,21652049959,9988288818,11711182,384902,100345089100,809498900,102089,116277980,300200,7166716200,12182795,358915195,348274614,2319401,1535220900,997680599,999999064,936,178015363,999620449,379551,464366151,113444100,5000,116096540,999999997,3,999942563,57437,116091537,1000,1000,1000,1000,1000,1000,1000,100345354342,810060600,108258,116404838,247400,7171735600,10821260,357797160,348499840,2327941,1536347100,997672059,999999041,959,176936500,999629060,370940,464663240,113550700,0,116173040,999990360,9640,999945400,54600,116163400,1000,1000,1000,1000,1000,1000,1000,100345468207,809927600,8593,116486751,29000,7170707200,12262429,359190679,348391078,2334566,1535549700,997665434,999999866,134,180376200,999630122,369878,464517978,113637300,2,116137280,999989622,10378,999944200,55800,116126900,1000,1000,1000,1000,1000,1000,1000,100345537737,810151800,8543,116272120,269800,7172612400,16451169,363470469,348503457,2348801,1536736800,997651199,999999961,39,175814960,999641203,358797,464667897,113616300,3,116174580,999989863,10137,999948760,51240,116164440,1000,1000,1000,1000,1000,1000,1000
26000,6967880,632848,250000000,1500000000,10000,60000,9986594842190,94057653,107517324,1023,243032120,1000,5707,1381477,486062194,3569608243,16430391757,21936171857,9988323703,11676297,401897,100359908508,843898100,15995,121104671,304000,7471383400,12810306,374284506,363024897,2305145,1600551900,997694855,999999446,554,121613401,999620204,379796,484033196,118345300,4581,121012880,1000000000,0,999941401,58599,121008299,1000,1000,1000,1000,1000,1000,1000,100360233903,844577200,8877,121267733,226700,7477427200,10869845,372636895,363301796,2338925,1601867700,997661075,999999985,15,120505960,999621364,378636,484399236,118470400,4,121106920,999990524,9476,999945660,54340,121097440,1000,1000,1000,1000,1000,1000,1000,100360249360,844430900,8926,121382719,80700,7476337000,12346829,374064029,363177115,2347066,1601110800,997652934,999998728,1272,123664262,999604547,395453,484236153,118597200,1,121059040,999999999,1,999937462,62538,121059038,1000,1000,1000,1000,1000,1000,1000,100360241069,844645900,101191,121521891,39500,7478174200,16570865,378376015,363274140,2326237,1602342900,997673763,999999857,143,119116920,999639780,360220,484363820,118571100,5200,121099980,999994900,5100,999945920,54080,121089680,1000,1000,1000,1000,1000,1000,1000
27000,7105230,628440,260000000,1560000000,10000,60000,9986262787198,92071936,105583270,1845,252894770,1000,34,1381684,505785850,3517011934,16482988066,22213687866,9988289256,11710744,418906,100374577807,878322100,107553,126111972,290000,7776277800,13563171,389790271,377775099,2287688,1665871800,997712312,999999608,392,65498120,999639121,360879,503698379,123248800,5001,125933540,999994741,5259,999944620,55380,125923280,1000,1000,1000,1000,1000,1000,1000,100375049897,879166700,14629,126399543,42800,7783812600,11103663,387696113,378121376,2354172,1667592600,997645828,999989914,10086,63875542,999617266,382734,504161834,123424000,4520,126044980,999999998,2,999941342,58658,126040458,1000,1000,1000,1000,1000,1000,1000,100374921783,878863200,101117,126400517,57200,7781272800,13728404,390200054,377921400,2332519,1666399200,997667481,999999119,881,67726400,999622600,377400,503895200,123505600,5400,125979200,1000000000,0,999946100,53900,125973800,1000,1000,1000,1000,1000,1000,1000,100375069608,879126100,8484,126339471,91200,7783529800,15105238,391685088,378082611,2330676,1667747100,997669324,999993440,6560,62877164,999605353,394647,504110147,123477800,1,126027540,999999997,3,999938864,61136,126027536,1000,1000,1000,1000,1000,1000,1000
28000,7242610,625384,270000000,1620000000,10000,60000,9985933886150,91891955,105421510,10102,262757390,1000,62297,1371079,525494576,3469480005,16530519995,22487155195,9988277621,11722379,436097,100389398424,912717800,13996,130988914,237900,8080902800,14717570,405684270,392526738,2312039,1731300300,997687961,999999479,521,8616340,999632602,367398,523367398,128149000,2,130845420,999995242,4758,999943740,56260,130840660,1000,1000,1000,1000,1000,1000,1000,100389758036,913619200,101364,131403784,26600,8089006400,11963597,403324097,392873060,2377351,1732945800,997622649,999999051,949,7907400,999635640,364360,523827260,128359900,0,130964660,999989540,10460,999944000,56000,130954200,1000,1000,1000,1000,1000,1000,1000,100389731095,913377900,101193,131338305,33100,8087030200,13329328,404596478,392703028,2401607,1732009200,997598393,999999103,897,10988496,999635368,364632,523604032,128451300,4560,130905580,999999984,16,999942596,57404,130901004,1000,1000,1000,1000,1000,1000,1000,100389765293,913699800,108411,131400887,66100,8089702800,14313524,405707474,392915204,2391794,1733365500,997608206,999998662,1338,6366068,999613164,386836,523886936,128375900,0,130971740,999999992,8,999940168,59832,130971732,1000,1000,1000,1000,1000,1000,1000
