Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3
70000,93580,631096,690000000,4140000000,10000,60000,9975169910684,86577824,107356331,1161,689906420,2000,46,2112589,1379810518,2612252008,17387747992,21875760792,9983866751,16133249,2532669,101370036235,3203772200,4334,455296305,3715000,28370706000,6937043,1379634643,1375363814,3911350,5331654600,996088650,999999473,527,4123,999459809,540191,1833815691,453742700,6720,458466780,999991817,8183,999925123,74877,458451877,1000,1000,1000,1000,1000,1000,1000,101369337125,3202107500,101417,455062455,3789900,28356210200,7212403,1379212103,1374563172,4025548,5329115100,995974452,999988062,11938,8914,999444342,555658,1832750458,453696500,6680,458195280,999998686,1314,999920814,79186,458187286,1000,1000,1000,1000,1000,1000,1000,101369962484,3203965800,101668,455144976,4015600,28372322000,7747712,1380522112,1375486892,3933617,5331843900,996066383,999998501,1499,89684,999444292,555708,1833982108,453705400,6740,458503200,999998756,1244,999921784,78216,458495216,1000,1000,1000,1000,1000,1000,1000
71000,95560,638470,700000000,4200000000,10000,60000,9974925840872,90123347,110929678,10526,699904440,2000,43,2099803,1399787828,2611158519,17388841481,21876834781,9983863417,16136583,2569945,101389883077,3250331200,101754,462079219,3684300,28783068000,7746443,1400396793,1395330742,3962485,5404816800,996037515,999999362,638,11077,999457735,542265,1860436365,460376100,4,465119500,999986127,13873,999924877,75123,465105623,1000,1000,1000,1000,1000,1000,1000,101389254409,3248607100,101327,461633971,3869600,28768043800,6704686,1398631536,1394499916,3922333,5402148900,996077667,999991045,8955,76312,999438796,561204,1859332904,460328600,7100,464841040,999999048,952,999920412,79588,464832988,1000,1000,1000,1000,1000,1000,1000,101389937081,3250551000,101349,462131239,3682900,28784984400,7590508,1400333158,1395448960,4004402,5405149500,995995598,999990012,9988,10510,999444750,555250,1860598250,460376600,7160,465157540,999998910,1090,999916410,83590,465149290,1000,1000,1000,1000,1000,1000,1000
72000,96100,627224,710000000,4260000000,10000,60000,9974685145890,90426026,111313953,2086,709903900,2000,82,2115999,1419803628,2610391216,17389608784,21877790484,9983835681,16164319,2607609,101409873949,3296843400,4309,468688247,3653400,29194935600,7883013,1420461063,1415285924,3882491,5477876100,996117509,999998777,1223,18286,999429362,570638,1887045538,466993900,4,471766700,999992918,7082,999927686,72314,471759614,1000,1000,1000,1000,1000,1000,1000,101409352009,3295223300,2192,467942851,4120500,29180937000,5611087,1417516737,1414467026,3887415,5475355200,996112585,999999482,518,82467,999440241,559759,1885953059,467006000,6440,471501400,999991073,8927,999925967,74033,471486033,1000,1000,1000,1000,1000,1000,1000,101409912765,3297151600,101116,468391675,4079900,29197694400,8682944,1421394894,1415419266,3860671,5478272100,996139329,999998898,1102,84127,999441461,558539,1887222939,467031800,0,471811920,999991753,8247,999924027,75973,471803673,1000,1000,1000,1000,1000,1000,1000
73000,95510,629643,720000000,4320000000,10000,60000,9974444885590,90366298,111280403,1272,719904490,2000,57021,2103069,1439806436,2609626688,17390373312,21878420512,9983833971,16166029,2645007,101429805311,3343363000,4153,475160568,3816300,29606971600,7984133,1440499483,1435232263,3926766,5550948300,996073234,999999154,846,12588,999444725,555275,1913639675,473614000,1,478417440,999989973,10027,999924888,75112,478407412,1000,1000,1000,1000,1000,1000,1000,101429317437,3341828600,2201,474956621,3771800,29593735600,5547827,1437427727,1434448566,3951669,5548677000,996048331,999999115,885,18946,999435780,564220,1912595620,473659600,7542,478162000,999992596,7404,999921746,78254,478147054,1000,1000,1000,1000,1000,1000,1000,101429944788,3343847300,101446,475305592,3816500,29611329800,8658926,1441386126,1435411704,4028811,5551734900,995971189,999999389,611,11678,999458274,541726,1913881426,473721800,6660,478478920,999997462,2538,999923178,76822,478469722,1000,1000,1000,1000,1000,1000,1000
74000,94720,628553,730000000,4380000000,10000,60000,9974205302495,89668037,110588836,10632,729905280,2000,57005,2087603,1459789296,2608881532,17391118468,21879151168,9983849297,16150703,2682493,101449774903,3389941400,4176,481504017,4122200,30019530800,7221110,1459699110,1455182074,3859121,5624069400,996140879,999994914,5086,89893,999448019,551981,1940241381,480281200,6600,485070060,999995847,4153,999926093,73907,485059307,1000,1000,1000,1000,1000,1000,1000,101449119014,3388324500,103273,481689046,3785500,30005510600,6060284,1457864134,1454387042,3956261,5621721900,996043739,999999590,410,19329,999431587,568413,1939182513,480276800,6760,484802860,999999371,629,999921329,78671,484795471,1000,1000,1000,1000,1000,1000,1000,101449927205,3390521700,102297,481767953,4059000,30024717000,9021598,1461751198,1455433410,3947969,5625015000,996052031,999975203,24797,64434,999421624,578376,1940576976,480398100,2,485146280,999997288,2712,999918934,81066,485143566,1000,1000,1000,1000,1000,1000,1000
75000,96010,631099,740000000,4440000000,10000,60000,9973962952506,91872324,112817060,1204,739903990,2000,5209,2103864,1479805572,2608306130,17391693870,21879690470,9983879116,16120884,2719988,101469652269,3436564200,101503,488532651,3870500,30432490000,6449476,1478909576,1475175712,3995503,5697404700,996004497,999985027,14973,9524,999429112,570888,1966898188,486948900,0,491730760,999991716,8284,999921524,78476,491722476,1000,1000,1000,1000,1000,1000,1000,101469106771,3434912700,103914,487980347,4144700,30418149400,6539562,1478309812,1474345968,3919656,5694849000,996080344,999998951,1049,82895,999437627,562373,1965789573,486941100,2,491458760,999984847,15153,999928595,71405,491443605,1000,1000,1000,1000,1000,1000,1000,101469924696,3437090200,103631,488646184,3791300,30437229200,9453754,1482144304,1475354362,3967746,5698277700,996032254,999998155,1845,10209,999458347,541653,1967138953,487074700,7020,491792200,999999411,589,999924509,75491,491784591,1000,1000,1000,1000,1000,1000,1000
76000,94300,636782,750000000,4500000000,10000,60000,9973724431026,90287844,111280564,10417,749905700,2000,49,2089254,1499790566,2607781570,17392218430,21880251430,9983853986,16146014,2757452,101489675008,3483107700,4034,495397471,3571300,30844733000,7491022,1499898372,1495139811,3966241,5770602900,996033759,999993755,6245,10314,999417303,582697,1993518697,493585700,1,498382040,999996847,3153,999914114,85886,498378886,1000,1000,1000,1000,1000,1000,1000,101489048616,3481453200,101625,494875664,3886900,30830379200,6146508,1497863558,1494291426,3915333,5768040900,996084667,999999780,220,78247,999447421,552579,1992386379,493581200,6840,498108360,999993433,6567,999924147,75853,498094953,1000,1000,1000,1000,1000,1000,1000,101489879754,3483684900,103582,495154664,3959500,30849922600,8941689,1501601239,1495344634,3972525,5771461200,996027475,999998837,1163,16712,999442878,557122,1993790222,493720200,2,498453460,999992130,7870,999920212,79788,498445588,1000,1000,1000,1000,1000,1000,1000
77000,96570,635605,760000000,4560000000,10000,60000,9973485642650,89024769,109996101,10968,759903430,2000,5280,2087208,1519784924,2607429019,17392570981,21880637581,9983910172,16089828,2794296,101509601715,3529716900,103428,501914323,3748700,31257569000,9009080,1521392530,1515069356,3985734,5843815800,996014266,999998815,1185,20381,999474525,525475,2020090275,500252100,6602,505034120,999993401,6599,999929081,70919,505020919,1000,1000,1000,1000,1000,1000,1000,101509134216,3528078600,3996,501475244,3873800,31243379600,5242721,1516944121,1514266512,3923531,5841321300,996076469,999998235,1765,89304,999417792,582208,2019021708,500287500,6720,504762840,999999076,924,999920604,79396,504755196,1000,1000,1000,1000,1000,1000,1000,101509914084,3530225600,2090,501784996,3884500,31262135200,8417214,1521022464,1515296704,3821652,5844597000,996178348,999986810,13190,76658,999439054,560946,2020395146,500361200,6640,505106460,999998622,1378,999916658,83342,505098442,1000,1000,1000,1000,1000,1000,1000
78000,95350,624456,770000000,4620000000,10000,60000,9973244232239,90440757,111469501,1314,769904650,2000,5192,2111272,1539806672,2606875796,17393124204,21881167504,9983914088,16085912,2831560,101529714440,3576333100,3819,508481437,3736600,31670516600,9784222,1542149872,1535028931,3986889,5917096500,996013111,999999542,458,15353,999472022,527978,2046700278,506957200,3,511686240,999985110,14890,999930453,69547,511671347,1000,1000,1000,1000,1000,1000,1000,101528988082,3574621200,102756,508321032,3782300,31655610400,5141843,1536789843,1534221062,3964351,5914491300,996035649,999998697,1303,18346,999416384,583616,2045623116,506931300,6,511416960,999985100,14900,999923146,76854,511402054,1000,1000,1000,1000,1000,1000,1000,101529870708,3576799800,1984,508249952,4069600,31674610000,7867487,1540430637,1535257492,3890198,5917733700,996109802,999999562,438,79364,999443072,556928,2047009028,507000700,6220,511760640,999997116,2884,999921964,78036,511751536,1000,1000,1000,1000,1000,1000,1000
79000,96290,634271,780000000,4680000000,10000,60000,9973000925378,93784686,114849118,2181,779903710,2000,5122,2108774,1559803058,2606547464,17393452536,21881483636,9983913406,16086594,2869064,101549548543,3622926100,101469,515232815,3768200,32083182600,9080462,1561413612,1555024870,3979921,5990299800,996020079,999997625,2375,17504,999447134,552866,2073363966,513595400,2,518346680,999992418,7582,999920704,79296,518339096,1000,1000,1000,1000,1000,1000,1000,101548942597,3621172100,103778,514882523,3842400,32067925800,6224941,1557823791,1554152410,3927087,5987633400,996072913,999998712,1288,19225,999436515,563485,2072203185,513583600,6800,518057660,999999915,85,999923625,76375,518050775,1000,1000,1000,1000,1000,1000,1000,101549785826,3623461100,100861,514983853,4075700,32087883000,7563154,1560123204,1555237041,3939170,5991053700,996060830,999998999,1001,81329,999462188,537812,2073648512,513668400,6781,518420880,999997372,2628,999929529,70471,518411471,1000,1000,1000,1000,1000,1000,1000
80000,94790,638295,790000000,4740000000,10000,60000,9972766569155,88238397,109358624,10335,789905210,2000,532,2098777,1579789750,2606146552,17393853448,21881885848,9983885223,16114777,2906673,101569645449,3669554800,3919,522003168,3529400,32496158400,10002742,1582318292,1574997945,4036091,6063618000,995963909,999998947,1053,2556,999480811,519189,2099992189,520234400,3,525009460,999984787,15213,999929456,70544,524994244,1000,1000,1000,1000,1000,1000,1000,101569013626,3667683700,2041,521754230,3496900,32479913000,6365891,1577899991,1574069298,3927076,6060804600,996072924,999994065,5935,15589,999451191,548809,2098753809,520247700,4,524700280,999984235,15765,999930989,69011,524684511,1000,1000,1000,1000,1000,1000,1000,101569781373,3669977700,3849,521808267,3831100,32499852200,6649340,1579142890,1575203632,3956170,6064197600,996043830,999998744,1256,21874,999439042,560958,2100271258,520286200,6180,525074560,999999246,754,999922974,77026,525067626,1000,1000,1000,1000,1000,1000,1000
81000,95290,627030,800000000,4800000000,10000,60000,9972522574069,92353783,113526109,11251,799904710,2000,5158,2096808,1599786918,2605642752,17394357248,21882411548,9983868432,16131568,2943950,101589586073,3716131500,2024,528479106,3723600,32908684600,10421577,1602697927,1594977141,3979865,6136765800,996020135,999999264,736,3999,999466058,533942,2126632342,526875500,1,531666740,999988462,11538,999923599,76401,531655201,1000,1000,1000,1000,1000,1000,1000,101588947073,3714236000,3657,528144727,3775700,32892239200,6178944,1597664394,1594034980,3949870,6133903200,996050130,999990280,9720,16510,999437430,562570,2125375370,526893000,0,531354200,999986190,13810,999924710,75290,531340390,1000,1000,1000,1000,1000,1000,1000,101589647176,3716524800,103542,528579660,3801500,32912120800,6563541,1599005491,1595141104,3969718,6137349600,996030282,999999224,776,14506,999447602,552398,2126852498,526942900,6904,531725220,999993078,6922,999929506,70494,531711394,1000,1000,1000,1000,1000,1000,1000
82000,95080,625928,810000000,4860000000,10000,60000,9972284848739,90231407,111424535,11779,809904920,2000,5720,2094646,1619786282,2605417846,17394582154,21882593954,9983882594,16117406,2981076,101609542717,3762739400,3703,535111841,3755600,33321451600,9751056,1621999356,1614953738,3968300,6209981400,996031700,999998840,1160,15140,999462702,537298,2153270798,533520300,6822,538326440,999997442,2558,999925740,74260,538317060,1000,1000,1000,1000,1000,1000,1000,101608808285,3760786700,101700,534934652,3719100,33304533400,6695488,1618130488,1613975127,3970180,6207060900,996029820,999999075,925,22595,999449068,550932,2151962132,533542100,3,538001120,999985888,14112,999929695,70305,537987005,1000,1000,1000,1000,1000,1000,1000,101609617591,3763138400,101751,535456206,3611000,33325044800,6815508,1619238508,1615134769,3989879,6210659400,996010121,999986493,13507,6514,999417545,582455,2153510655,533625400,3,538383000,999992889,7111,999916514,83486,538375886,1000,1000,1000,1000,1000,1000,1000
83000,95820,630122,820000000,4920000000,10000,60000,9972043791147,91491563,112749374,10358,819904180,2000,5661,2094967,1639787644,2605104710,17394895290,21882933790,9983855753,16144247,3018597,101629506440,3809297800,3874,541657119,3862700,33733819600,9904965,1642106465,1634907703,3961059,6283122900,996038941,999999697,303,9038,999462635,537365,2179872265,540173300,1,544978580,999985983,14017,999930238,69762,544964562,1000,1000,1000,1000,1000,1000,1000,101628885681,3807347000,1859,541553657,3645000,33716983600,6502873,1637895973,1633915858,3970631,6280266300,996029369,999995711,4289,9080,999452622,547378,2178549078,540223700,2,544649420,999983802,16198,999927580,72420,544633220,1000,1000,1000,1000,1000,1000,1000,101629676635,3809728200,1978,541720184,3878400,33737595600,6978079,1639361779,1635099397,3926481,6283768500,996073519,999999352,648,79971,999449474,550526,2180129326,540227800,6541,545046080,999990390,9610,999930871,69129,545029929,1000,1000,1000,1000,1000,1000,1000
84000,94430,629306,830000000,4980000000,10000,60000,9971805616527,89879556,111132107,2319,829905570,2000,5655,2102949,1659806502,2605070983,17394929017,21882910417,9983906211,16093789,3055813,101649462634,3855901900,3652,548524005,3671000,34146596600,11040544,1663215094,1654890895,4037166,6356394900,995962834,999986928,13072,6362,999443667,556333,2206518833,546833800,1,551635020,999992919,7081,999924862,75138,551627938,1000,1000,1000,1000,1000,1000,1000,101648904074,3854013800,1846,547859984,4014100,34130384400,6302849,1657700149,1653891938,3926630,6353538000,996073370,999980170,19830,68540,999432902,567098,2205188498,546954000,6322,551305140,999997742,2258,999922640,77360,551296560,1000,1000,1000,1000,1000,1000,1000,101649606733,3856328400,1890,548616865,3674200,34150331200,6095146,1658449796,1655102136,3930250,6357045300,996069750,999998591,1409,15341,999418405,581595,2206802695,546869100,6562,551707580,999999541,459,999918541,81459,551700559,1000,1000,1000,1000,1000,1000,1000
85000,95320,631958,840000000,5040000000,10000,60000,9971562562377,93175690,114539527,1258,839904680,2000,477,2112293,1679806844,2604834667,17395165333,21883352833,9983841727,16158273,3093271,101669437991,3902468800,3507,554976029,3837800,34559062400,10330667,1682463467,1674834308,3906238,6429543600,996093762,999995404,4596,12366,999480658,519342,2233109342,553472400,6740,558290980,999990794,9206,999928166,71834,558275034,1000,1000,1000,1000,1000,1000,1000,101668818119,3900491200,3590,554886519,3631300,34542021600,6034411,1677349361,1673823212,3918558,6426653700,996081442,999999361,639,17603,999436191,563809,2231759609,553572800,2,557950420,999985979,14021,999924903,75097,557936397,1000,1000,1000,1000,1000,1000,1000,101669562658,3902896000,1801,555011902,3933000,34562746400,7245087,1679554737,1675063774,3877813,6430145700,996122187,999998066,1934,72753,999416779,583221,2233415721,553510100,0,558359880,999992067,7933,999924753,75247,558351947,1000,1000,1000,1000,1000,1000,1000
86000,95580,625105,850000000,5100000000,10000,60000,9971327620310,88392449,109769410,1321,849904420,2000,5778,2119263,1699806198,2604640559,17395359441,21883497141,9983872697,16127303,3130395,101689399716,3949083500,3506,561632343,3871500,34971911800,9174300,1701283350,1694824831,3951016,6502777800,996048984,999993090,6910,20274,999447243,552757,2259763457,560142000,1,564947580,999991047,8953,999926774,73226,564938626,1000,1000,1000,1000,1000,1000,1000,101688792631,3947023100,1785,561245829,3886500,34954191800,7156609,1698415709,1693738376,3885622,6499724700,996114378,999995994,4006,77472,999464796,535204,2258313304,560235200,6820,564595340,999986408,13592,999929972,70028,564574928,1000,1000,1000,1000,1000,1000,1000,101689546147,3949492800,1904,561981192,3602700,34975484000,7388908,1699670058,1695023785,3899904,6503455500,996100096,999998621,1379,15717,999431632,568368,2260028868,560171300,1,565013620,999991464,8536,999925417,74583,565005083,1000,1000,1000,1000,1000,1000,1000
87000,95910,616235,860000000,5160000000,10000,60000,9971085849079,90459753,111904875,10445,859904090,2000,496,2091432,1719787290,2604404132,17395595868,21883712668,9983814148,16185852,3167838,101709205871,3995607700,101679,568592209,3671100,35383929800,9214511,1721259161,1714783920,3882019,6575907000,996117981,999998269,1731,19050,999440330,559670,2286378170,566752400,6540,571601960,999998830,1170,999924150,75850,571594250,1000,1000,1000,1000,1000,1000,1000,101708776945,3993681000,1831,567971835,3828400,35367457200,8193943,1719449893,1713739616,3965986,6573071400,996034014,999998578,1422,12492,999458076,541924,2284984324,566900400,6280,571256480,999994508,5492,999924392,75608,571244708,1000,1000,1000,1000,1000,1000,1000,101709372436,3996037100,101958,568275624,4047800,35387718200,6446465,1718674215,1714984284,3918884,6576487800,996081116,999999482,518,81098,999448114,551886,2286644986,566780800,6700,571669580,999997822,2178,999920898,79102,571660702,1000,1000,1000,1000,1000,1000,1000
88000,95640,635760,870000000,5220000000,10000,60000,9970846668129,89982365,111413994,9922,869904360,2000,461,2091253,1739788876,2604322994,17395677006,21883694806,9983864747,16135253,3205123,101729275128,4042135200,1842,575062932,3739400,35796111200,9051162,1741041212,1734711500,3967116,6649038000,996032884,999998306,1694,16490,999441590,558410,2312946210,573437200,0,578242080,999992630,7370,999920390,79610,578234710,1000,1000,1000,1000,1000,1000,1000,101728624304,4040253700,103702,574984856,3575200,35779973800,8815050,1740031700,1733707016,3960295,6646312800,996039705,999999197,803,10102,999453086,546914,2311609114,573550700,6620,577909440,999999278,722,999918302,81698,577902098,1000,1000,1000,1000,1000,1000,1000,101729467407,4042718900,3510,575045753,3874500,35801181000,6056917,1738290867,1734999402,4005936,6649890000,995994064,999998075,1925,17839,999424237,575763,2313332063,573460600,6900,578340980,999998581,1419,999918339,81661,578332661,1000,1000,1000,1000,1000,1000,1000
89000,96020,640392,880000000,5280000000,10000,60000,9970603782446,93235884,114715430,1127,879903980,2000,64330,2114040,1759805706,2604236030,17395763970,21883796270,9983876940,16123060,3242446,101749136155,4088702500,102938,581480525,4068400,36208573000,8904895,1760852895,1754659498,3892165,6722142000,996107835,999998696,1304,69631,999448233,551767,2339545467,580095800,6660,584894220,999998409,1591,999920531,79469,584885969,1000,1000,1000,1000,1000,1000,1000,101748710137,4086824700,1805,581492438,3599700,36192440600,9903075,1761077525,1753652207,4030175,6719487300,995969825,999991789,8211,3614,999469907,530093,2338198193,580205000,5,584560240,999985751,14249,999929814,70186,584545986,1000,1000,1000,1000,1000,1000,1000,101749349752,4089320400,103403,581965868,3715700,36213939200,5158708,1757364858,1754961490,3953109,6723156000,996046891,999998694,1306,8185,999416595,583405,2339948205,580139400,6700,584994760,999998655,1345,999921385,78615,584986715,1000,1000,1000,1000,1000,1000,1000
90000,94410,635276,890000000,5340000000,10000,60000,9970370167496,87169515,108630716,10717,889905590,2000,63730,2100355,1779789746,2604294111,17395705889,21883847689,9983918765,16081235,3279611,101769210133,4135301600,3339,588187207,3912000,36621296000,8196988,1780115288,1774624612,3928001,6795407700,996071999,999998725,1275,14124,999452912,547088,2366165988,586752700,6920,591548780,999999516,484,999923624,76376,591541376,1000,1000,1000,1000,1000,1000,1000,101768689014,4133456300,1720,588054766,3710500,36605473400,10644244,1781804294,1773638584,4005573,6792745500,995994427,999998851,1149,8078,999454794,545206,2364848706,586880400,0,591218340,999991782,8218,999926078,73922,591210122,1000,1000,1000,1000,1000,1000,1000,101769437943,4135878600,1782,588535273,3662600,36626356400,5218962,1777381412,1774900106,3885508,6796345800,996114492,999999383,617,13875,999446569,553431,2366528831,586795800,4,591642660,999986069,13931,999924975,75025,591628725,1000,1000,1000,1000,1000,1000,1000
