Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2
392000,39445990,1270474,7820000000,46920000000,20000,120000,9914338505578,10125415,8609822838,22284,7780554010,2000,957,2909071,15561063452,2417198293,17582801707,18488385107,9827631729,172368271,8424420081,109631134758,23898687800,233688,7915689,4543386700,210453248400,13279533120,23445525170,10700634163,999986633,36482001600,13367,985384415,14615585,32759282,15821119,984178881,14267506381,3481952900,93,3566889820,999982491,17509,999831482,168518,3566872218,1000,1000,1000,1000,1000,1000,1000,109631540511,23898873200,163475,8004029,4543121200,210455437600,13307097699,23473203399,10700508536,999984773,36482723700,15227,984820635,15179365,31890962,15882726,984117274,14267344674,3482322200,8220,3566844480,999999878,122,999825662,174338,3566836138,1000,1000,1000,1000,1000,1000,1000
393000,39495980,1281736,7840000000,47040000000,20000,120000,9914146722718,2164381,8624643315,20283,7800504020,2000,127793,2910860,15600967474,2417237499,17582762501,18488178401,9827870320,172129680,8447438394,109656611566,23957866700,170437,7522314,4552160400,210977567800,13312193250,23503557900,10725948318,999892380,36573243900,107620,985491481,14508519,33047401,15812183,984187817,14301264417,3490515300,8340,3575324460,999999979,21,999821301,178699,3575316099,1000,1000,1000,1000,1000,1000,1000,109656968033,23958103300,166627,7537607,4552072500,210980120200,13343537971,23535032571,10725855540,999899474,36573984000,100526,984921594,15078406,32157920,15850280,984149720,14301140720,3490884100,8580,3575293760,1000000000,0,999828920,171080,3575285180,1000,1000,1000,1000,1000,1000,1000
394000,39546850,1270668,7860000000,47160000000,20000,120000,9913938077317,11049615,8656312470,22236,7820453150,2000,1917,2909027,15640861828,2417271832,17582728168,18487994268,9828094353,171905647,8470448181,109682085036,24017164600,222184,7532372,4560607600,211502905200,13347980813,23564766813,10751282968,999903280,36664790700,96720,985411520,14588480,33033240,15854772,984145228,14335038228,3499086400,112,3583772560,999982812,17188,999837340,162660,3583755260,1000,1000,1000,1000,1000,1000,1000,109682409566,24017297900,162257,8046207,4559987600,211504525400,13377090002,23593960602,10751178931,999989022,36665449500,10978,985006763,14993237,32226641,15860510,984139490,14334902390,3499421600,47,3583732060,999991446,8554,999833241,166759,3583723459,1000,1000,1000,1000,1000,1000,1000
395000,39598760,1255993,7880000000,47280000000,20000,120000,9913747264254,2163436,8670266760,2540,7840401240,2000,1032,2942624,15680797400,2417361190,17582638810,18487744910,9828300176,171699824,8493460876,109707602428,24076399900,136603,8150907,4568348100,212027727800,13381140309,23623323309,10776627981,999991452,36756405900,8548,985319229,14680771,32937477,15856096,984143904,14368837304,3507638700,9165,3592218500,999999988,12,999824577,175423,3592209323,1000,1000,1000,1000,1000,1000,1000,109707827154,24076475400,153019,7607766,4568901300,212028797200,13413179266,23655419666,10776501638,999898686,36756638400,101314,985183577,14816423,32569091,15819353,984180647,14368668847,3507998000,8180,3592175400,999999989,11,999827391,172609,3592167209,1000,1000,1000,1000,1000,1000,1000
396000,39650980,1261002,7900000000,47400000000,20000,120000,9913539653752,10041288,8700881566,2599,7860349020,2000,1150,2942236,15720692842,2417421340,17582578660,18487531160,9828560944,171439056,8516458986,109733092053,24135775400,235370,7763166,4577190100,212553890800,13415240025,23682886275,10801966077,999899297,36848069700,100703,985013638,14986362,32799441,15945964,984054036,14402621436,3516242200,8501,3600663860,1000000000,0,999827541,172459,3600655359,1000,1000,1000,1000,1000,1000,1000,109733216528,24135729300,235816,7803278,4577237900,212553703400,13448211273,23715851573,10801847150,999905504,36848106000,94496,985176652,14823348,32633548,15822398,984177602,14402456902,3516552600,114,3600627760,999982106,17894,999838948,161052,3600609752,1000,1000,1000,1000,1000,1000,1000
397000,39701210,1269108,7920000000,47520000000,20000,120000,9913347884370,2061329,8715734678,2634,7880298790,2000,11396,2947637,15760592312,2417467199,17582532801,18487335201,9828746623,171253377,8539472335,109758584033,24194940400,190299,7918895,4585414800,213078036800,13449374807,23742384557,10827254360,999987523,36939399900,12477,985243267,14756733,33015044,15955084,984044916,14436336416,3524807100,8232,3609098480,999991808,8192,999838844,161156,3609082056,1000,1000,1000,1000,1000,1000,1000,109758710819,24194971400,146336,7612100,4585779300,213078561200,13483296289,23776334939,10827221189,999911823,36939523800,88177,985198108,14801892,32724585,15828796,984171204,14436294904,3525059500,101,3609073860,999999956,44,999820385,179615,3609073715,1000,1000,1000,1000,1000,1000,1000
398000,39751490,1268609,7940000000,47640000000,20000,120000,9913140180289,10026268,8746399430,20183,7900248510,2000,1041,2904708,15800456654,2417513557,17582486443,18487125743,9829000792,170999208,8562469246,109784030256,24254243000,193963,7741247,4594099800,213603369200,13482603057,23801033257,10852645877,999904552,37030875600,95448,985118225,14881775,33050073,15915296,984084704,14470191604,3533370900,7957,3617562380,999991304,8696,999836873,163127,3617545727,1000,1000,1000,1000,1000,1000,1000,109784133516,24254207900,177137,7797996,4594065100,213603376600,13519262043,23837697093,10852560490,999898929,37030997100,101071,985153680,14846320,32779051,15834361,984165639,14470080639,3533617300,128,3617520320,999999957,43,999817651,182349,3617520149,1000,1000,1000,1000,1000,1000,1000
399000,39802420,1244122,7960000000,47760000000,20000,120000,9912939441858,11033371,8770178089,22235,7920197580,2000,112252,2902728,15840350690,2417573529,17582426471,18486910671,9829226792,170773208,8585468782,109809399854,24313424300,171115,7552127,4602839200,214127590200,13517316611,23861112961,10878022755,999898877,37122079200,101123,985343600,14656400,33357823,15796168,984203832,14504030332,3541934600,8779,3626016380,999999976,24,999824023,175977,3626007577,1000,1000,1000,1000,1000,1000,1000,109809682935,24313503400,192387,7929644,4602247300,214128888400,13553663065,23897530665,10877861031,999979773,37122690600,20227,985002347,14997653,32625274,15978243,984021757,14503814657,3542174100,9021,3625962800,999999847,153,999814574,185426,3625953626,1000,1000,1000,1000,1000,1000,1000
400000,39852820,1267555,7980000000,47880000000,20000,120000,9912740622138,10117011,8792119255,20268,7940147180,2000,126871,2912120,15880253824,2417622549,17582377451,18486699351,9829387740,170612260,8608477864,109834688393,24372512100,206362,7910491,4611002600,214650993800,13553749941,23922873041,10903352494,999990561,37213244400,9439,985716946,14283054,33722985,15744191,984255809,14537803309,3550432800,56,3634450920,999999951,49,999815085,184915,3634450815,1000,1000,1000,1000,1000,1000,1000,109835157155,24372729800,146824,7662999,4610975100,214653397200,13586486433,23955732533,10903205648,999890400,37213938300,109600,985117493,14882507,32908593,15921645,984078355,14537602055,3550730900,86,3634412920,999983573,16427,999841193,158807,3634396407,1000,1000,1000,1000,1000,1000,1000
401000,39902910,1251069,8000000000,48000000000,20000,120000,9912548984032,2029372,8806905949,2881,7960097090,2000,125367,2947459,15920188418,2417691204,17582308796,18486482896,9829565341,170434659,8631494459,109860137129,24431695400,231010,7678620,4619593700,215175310800,13585727255,23980222255,10928622883,999901649,37304523900,98351,985821562,14178438,33990913,15841130,984158870,14571497170,3558946300,8131,3642882440,999999978,22,999831113,168887,3642874287,1000,1000,1000,1000,1000,1000,1000,109860428256,24431888100,233810,7817253,4619480200,215177411400,13623799109,24018401309,10928559505,999983093,37305153600,16907,985441415,14558585,33213222,15800417,984199583,14571407283,3559313000,111,3642864060,999983829,16171,999835922,164078,3642847778,1000,1000,1000,1000,1000,1000,1000
402000,39952960,1269015,8020000000,48120000000,20000,120000,9912349204861,2025694,8829658401,22446,7980047040,2000,127028,2904019,15960049188,2417702155,17582297845,18486321645,9829778261,170221739,8654506949,109885805197,24491095900,163416,7766315,4627748000,215701728600,13619502447,24039473497,10953983290,999911912,37396423800,88088,985381883,14618117,33613971,15982781,984017219,14605308119,3567497400,48,3651333680,999991197,8803,999828971,171029,3651324829,1000,1000,1000,1000,1000,1000,1000,109885884326,24491082800,213045,7664305,4627999600,215701837600,13659150960,24079130460,10953870877,999899034,37396477500,100966,985486991,14513009,33420157,15853680,984146320,14605158420,3567823100,8749,3651304540,999991752,8248,999836257,163743,3651287543,1000,1000,1000,1000,1000,1000,1000
403000,40002600,1285699,8040000000,48240000000,20000,120000,9912149412179,2119931,8852604530,2877,7999997400,2000,956,2942553,15999989046,2417787110,17582212890,18486071990,9829994107,170005893,8677536153,109911257917,24550383300,164133,7780775,4636243000,216226959400,13654674375,24100061425,10979353092,999891843,37487931300,108157,985285293,14714707,33620350,15924858,984075142,14639137442,3576102600,108,3659784500,999999958,42,999824850,175150,3659784350,1000,1000,1000,1000,1000,1000,1000,109911306600,24550214600,188567,8299782,4635733900,216225799600,13693316270,24138651920,10979177164,999981139,37487911500,18861,985589828,14410172,33522689,15880725,984119275,14638902875,3576344400,98,3659725840,999999969,31,999817589,182411,3659725711,1000,1000,1000,1000,1000,1000,1000
404000,40052870,1245379,8060000000,48360000000,20000,120000,9911940739350,11018024,8884133806,22274,8019947130,2000,1902,2903570,16039849712,2417804074,17582195926,18485899026,9830342490,169657510,8700554702,109936776892,24609613400,141562,7608055,4644814200,216751822000,13687719781,24158506981,11004665051,999885497,37579366200,114503,985308915,14691085,33723818,15946467,984053533,14672884033,3584704900,73,3668227160,999991895,8105,999820018,179982,3668218982,1000,1000,1000,1000,1000,1000,1000,109936947014,24609610600,218712,8004662,4644281600,216752265200,13729430488,24200245738,11004465812,999911500,37579742100,88500,985152242,14847758,33237242,16096730,983903270,14672621070,3584932600,8984,3668164280,999999962,38,999824842,175158,3668155258,1000,1000,1000,1000,1000,1000,1000
405000,40104880,1257243,8080000000,48480000000,20000,120000,9911750005737,2022637,8897841522,20506,8039895120,2000,1131,2909057,16079749228,2417852574,17582147426,18485684026,9830660043,169339957,8723569871,109962121600,24668784400,225475,8097538,4652846500,217276056800,13720758006,24216913506,11029964968,999988237,37670772300,11763,985459962,14540038,33853425,15936557,984063443,14706619943,3593281100,102,3676655120,999999957,43,999818425,181575,3676654975,1000,1000,1000,1000,1000,1000,1000,109962480465,24668945900,213713,7802314,4652931700,217277990200,13765571970,24261828120,11029819147,999899709,37671337500,100291,984981035,15018965,33163026,16094879,983905121,14706425521,3593558300,8781,3676615180,999999975,25,999827226,172774,3676606374,1000,1000,1000,1000,1000,1000,1000
406000,40155780,1261221,8100000000,48600000000,20000,120000,9911550309776,2006542,8920493438,22468,8059844220,2000,919,2908592,16119643504,2417931118,17582068882,18485453982,9830997488,169002512,8746575792,109987709523,24728049300,148103,7759784,4661532900,217801201800,13754666116,24276235066,11055281323,999891706,37762237200,108294,985355248,14644752,33920742,15949319,984050681,14740375081,3601902100,93,3685093900,999999951,49,999817642,182358,3685093758,1000,1000,1000,1000,1000,1000,1000,109987925434,24728139200,163308,8024268,4661226800,217802336000,13800874194,24322502794,11055178154,999990726,37762684800,9274,985169740,14830260,33336714,15977460,984022540,14740234640,3602163100,38,3685065220,999991304,8696,999825514,174486,3685056486,1000,1000,1000,1000,1000,1000,1000
407000,40205810,1256603,8120000000,48720000000,20000,120000,9911351497808,1106654,8942337232,22481,8079794190,2000,114438,2912860,16159543418,2418010662,17581989338,18485219838,9831270120,168729880,8769587838,110013082295,24787219900,211097,7693420,4670074500,218325377400,13788224652,24335158252,11080574827,999911582,37853490900,88418,985587346,14412654,34207264,15976637,984023363,14774099763,3610438100,8505,3693533460,999999981,19,999827764,172236,3693524936,1000,1000,1000,1000,1000,1000,1000,110013357545,24787428200,214203,8093456,4669686200,218327640400,13836421707,24383470707,11080527309,999983770,37854230100,16230,985059186,14940814,33313416,15943807,984056193,14774036393,3610787600,119,3693509260,999999943,57,999821116,178884,3693509084,1000,1000,1000,1000,1000,1000,1000
408000,40255260,1257303,8140000000,48840000000,20000,120000,9911150840820,2004774,8966013325,20508,8099744740,2000,125843,2903087,16199448464,2418042894,17581957106,18485030306,9831481053,168518947,8792586517,110038530014,24846514200,230411,8070717,4678202100,218850665200,13822126529,24394478829,11105945201,999981728,37945101600,18272,985485403,14514597,34115775,15947674,984052326,14807926926,3619020400,8329,3701990080,999999974,26,999827875,172125,3701981725,1000,1000,1000,1000,1000,1000,1000,110038877863,24846722100,175849,7907157,4678256400,218852910600,13871671375,24444138025,11105880632,999990537,37945724100,9463,985016541,14983459,33340704,15981072,984018928,14807840828,3619322600,8540,3701968780,999999956,44,999828604,171396,3701960196,1000,1000,1000,1000,1000,1000,1000
409000,40305170,1268049,8160000000,48960000000,20000,120000,9910951114794,1997648,8988815056,22251,8119694830,2000,11570,2905650,16239345158,2418091742,17581908258,18484815158,9831663490,168336510,8815575248,110064043610,24905752300,177254,7644423,4687016500,219375461400,13858188317,24455935617,11131282917,999892973,38036431200,107027,985513061,14486939,34317788,15958071,984041929,14841707829,3627571000,8647,3710441740,999991819,8181,999832788,167212,3710424912,1000,1000,1000,1000,1000,1000,1000,110064114348,24905836900,237521,8125012,4686704300,219376421000,13904988064,24502784764,11131242594,999984759,38036814300,15241,985359382,14640618,33770023,15830729,984169271,14841656771,3627862400,8280,3710422520,999999937,63,999829323,170677,3710414177,1000,1000,1000,1000,1000,1000,1000
410000,40354170,1245280,8180000000,49080000000,20000,120000,9910752310852,1097825,9010804116,4855,8139645830,2000,124431,2942341,16279281950,2418178277,17581821723,18484571123,9831815899,168184101,8838579849,110089518676,24965076200,195566,7789764,4695328800,219901107600,13891264579,24514449279,11156656192,999899351,38128097400,100649,985287265,14712735,34165614,15962522,984037478,14875541578,3636158500,100,3718885520,999999966,34,999821414,178586,3718885386,1000,1000,1000,1000,1000,1000,1000,110089619015,24965111800,220048,8031272,4695157800,219901524400,13940974710,24564181010,11156590505,999991304,38128299900,8696,985332125,14667875,33813721,15905216,984094784,14875448684,3636359500,93,3718874240,999984032,15968,999841021,158979,3718858179,1000,1000,1000,1000,1000,1000,1000
411000,40403350,1273196,8200000000,49200000000,20000,120000,9910542747081,10918495,9043517832,2779,8159596650,2000,941,2942795,16319187742,2418220176,17581779824,18484367524,9831919125,168080875,8861575667,110115023824,25024352600,165750,8072985,4703467000,220426216400,13926995639,24575590089,11182009013,999981488,38219661000,18512,985249646,14750354,34128758,15967945,984032055,14909342455,3644714800,51,3727342180,999991313,8687,999830258,169742,3727333442,1000,1000,1000,1000,1000,1000,1000,110114959403,25024255500,200697,7632217,4704012300,220425427800,13974578474,24623135774,11181955520,999890416,38219406600,109584,985557316,14442684,34218600,15883280,984116720,14909274020,3644816400,8580,3727327100,999999980,20,999822400,177600,3727318500,1000,1000,1000,1000,1000,1000,1000
412000,40452560,1272245,8220000000,49320000000,20000,120000,9910342973893,10913454,9066365533,4572,8179547440,2000,1115,2941143,16359085736,2418237147,17581762853,18484201953,9832088577,167911423,8884599513,110140375005,25083456000,222138,7736755,4712262500,220949840000,13959285143,24633218143,11207287158,999897886,38310735300,102114,985568367,14431633,34604381,15996923,984003077,14943043777,3653235300,120,3735774040,999982699,17301,999833381,166619,3735756619,1000,1000,1000,1000,1000,1000,1000,110140430093,25083460000,154293,7618202,4712414400,220949892800,14011572697,24685508497,11207288231,999902909,38310758400,97091,985669171,14330829,34393262,15892731,984107269,14943050969,3653339500,8285,3735771040,999999983,17,999825662,174338,3735762738,1000,1000,1000,1000,1000,1000,1000
413000,40502190,1245979,8240000000,49440000000,20000,120000,9910152920182,1186121,9079380580,22281,8199497810,2000,11498,2901701,16398951058,2418241703,17581758297,18484037597,9832330639,167669361,8907623397,110165794050,25142679000,220301,8241890,4720254800,221474466000,13993093420,24692412670,11232625166,999985332,38402225100,14668,985605949,14394051,34634317,15939851,984060149,14976833549,3661824600,7840,3744216240,999999983,17,999832117,167883,3744208383,1000,1000,1000,1000,1000,1000,1000,110165872587,25142692600,195913,7687953,4720706700,221474754000,14046994303,24746329853,11232603720,999904562,38402257500,95438,985627162,14372838,34429600,16010980,983989020,14976804920,3661833700,8400,3744209720,999999880,120,999820300,179700,3744201200,1000,1000,1000,1000,1000,1000,1000
414000,40551260,1253209,8260000000,49560000000,20000,120000,9909943495488,10903502,9111938680,2657,8219448740,2000,126394,2944012,16438892166,2418328790,17581671210,18483796510,9832538968,167461032,8930630134,110191282333,25201880600,179774,8097186,4728790500,221998983600,14028713171,24753414571,11257941821,999991211,38493571200,8789,985722080,14277920,34823069,15948148,984051852,15010589052,3670387800,8701,3752656060,999999872,128,999830569,169431,3752647231,1000,1000,1000,1000,1000,1000,1000,110191459849,25202048500,176463,7634742,4729112400,222000669000,14080420076,24805205826,11257944623,999892990,38493957900,107010,985370194,14629806,34259704,16091281,983908719,15010590019,3670413200,8129,3752661960,999991565,8435,999831604,168396,3752645396,1000,1000,1000,1000,1000,1000,1000
415000,40600360,1255852,8280000000,49680000000,20000,120000,9909744587143,10018056,9133784232,20491,8239399640,2000,1145,2907078,16478758298,2418329099,17581670901,18483642501,9832798382,167201618,8953657480,110216902844,25261219800,149504,7630829,4737452100,222524926000,14063616304,24813771704,11283259481,999893458,38585250900,106542,985404274,14595726,34678916,16153135,983846865,15044345965,3678902700,47,3761086560,999999971,29,999822516,177484,3761086484,1000,1000,1000,1000,1000,1000,1000,110216965027,25261382000,218537,8011520,4737164000,222526389600,14114744699,24864971299,11283287491,999991881,38585704200,8119,985173169,14826831,34041588,16150197,983849803,15044377703,3678996500,113,3761107180,999983145,16855,999838588,161412,3761090212,1000,1000,1000,1000,1000,1000,1000
