Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2
32000,310730640,1258259,620000000,3720000000,20000,120000,9986347958725,86106661,119573387,11254,309269360,1000,126573,4205314,618516212,2547211786,17452788214,19397551714,9974394146,25605854,3655558,100769220999,1990491200,219253,7694858,433402000,17463980000,1008084955,1850772305,915954569,527551533,3278892600,472448467,999997717,2283,104184,864463515,135536485,1221266385,294528300,10183,305341120,999980879,19121,999804684,195316,305311816,1000,1000,1000,1000,1000,1000,1000,100769241931,1990407200,196677,7631806,433568700,17463380000,1025182513,1867842863,915902945,527477415,3278779500,472522585,999999351,649,100436,864310391,135689609,1221197309,294726500,3,305314220,999980147,19853,999792136,207864,305294364,1000,1000,1000,1000,1000,1000,1000
33000,320733570,1267021,640000000,3840000000,20000,120000,9986116534376,84886456,118575246,1291,319266430,1000,2003,4223912,638530278,2514180232,17485819768,19430651468,9974318148,25681852,3783026,100791060418,2052106300,210750,8058299,450977400,18000634200,1042972016,1911498366,945802845,527612970,3368813100,472387030,999998126,1874,8856,856456211,143543789,1261063689,304479200,3,315281160,999979687,20313,999792756,207244,315260844,1000,1000,1000,1000,1000,1000,1000,100791102673,2051993100,211287,8013784,450969300,17999817400,1058743160,1927232610,945686137,527523457,3368704500,472476543,999997277,2723,18420,856470383,143529617,1260908117,304586200,3,315242180,999979803,20197,999792220,207780,315221980,1000,1000,1000,1000,1000,1000,1000
34000,330736850,1259908,660000000,3960000000,20000,120000,9985884364350,87477009,121209669,11169,329263150,1000,126120,4196698,658503962,2484202759,17515797241,19460671441,9974374462,25625538,3910424,100812898822,2113720600,217990,7654238,469296300,18537280400,1077732518,1972097468,975615732,527487919,3458545800,472512081,999994723,5277,106204,848483372,151516628,1300820428,314435400,9580,325215920,999998356,1644,999786004,213996,325204696,1000,1000,1000,1000,1000,1000,1000,100812986551,2113616200,217650,8029682,468831300,18536545200,1092184454,1986516504,975488179,527516249,3458567700,472483751,999999016,984,9167,848537588,151462412,1300641812,314532600,7,325180920,999972720,27280,999798467,201533,325153633,1000,1000,1000,1000,1000,1000,1000
35000,340739910,1280183,680000000,4080000000,20000,120000,9985661669270,83492730,117393512,11094,339260090,1000,1097,4210690,678497992,2457125500,17542874500,19487777700,9974347730,25652270,4037822,100834815482,2175319200,221385,8011178,486705200,19073865600,1113188802,2033390502,1005368482,527566423,3548505600,472433577,999996012,3988,15089,840637807,159362193,1340490993,324358800,9340,335132800,999999051,949,999793289,206711,335122511,1000,1000,1000,1000,1000,1000,1000,100834883017,2175236400,151961,7599883,487079900,19073244800,1125154968,2045328218,1005314468,527402823,3548327100,472597177,999977349,22651,85826,840588858,159411142,1340418642,324449100,10560,335116680,999998054,1946,999785726,214274,335104174,1000,1000,1000,1000,1000,1000,1000
36000,350742960,1248903,700000000,4200000000,20000,120000,9985435931704,85137487,119244126,2348,349257040,1000,114249,4225855,698509384,2432638291,17567361709,19512282509,9974284405,25715595,4165189,100856831031,2236923400,136060,7514129,504902400,19610542800,1147026792,2093070292,1035131066,527471844,3638295600,472528156,999991941,8059,103697,832779431,167220569,1380171369,334299800,9440,345059900,999989843,10157,999796097,203903,345040303,1000,1000,1000,1000,1000,1000,1000,100856722822,2236855900,183899,7928354,504622700,19609941400,1159552206,2105566556,1035140422,527477137,3638261700,472522863,999987544,12456,6007,832691285,167308715,1380181415,334328800,4,345058440,999982557,17443,999786207,213793,345040993,1000,1000,1000,1000,1000,1000,1000
37000,360745480,1267065,720000000,4320000000,20000,120000,9985214071471,85231643,119486097,2468,359254520,1000,1942,4226150,718504104,2410484514,17589515486,19534455286,9974264550,25735450,4292854,100878722397,2298512000,134536,7669177,522592600,20147040800,1183353779,2155229829,1064916512,527469000,3728163300,472531000,999998211,1789,106911,824858499,175141501,1419881901,344251800,6,354985740,999979655,20345,999794511,205489,354965389,1000,1000,1000,1000,1000,1000,1000,100878616268,2298490700,175819,7896711,522473600,20146723800,1191642264,2163501164,1064940461,527468435,3728126700,472531565,999989664,10336,3729,824804868,175195132,1419916032,344224000,10041,354999360,999986252,13748,999797329,202671,354975571,1000,1000,1000,1000,1000,1000,1000
38000,370747980,1253153,740000000,4440000000,20000,120000,9984993767511,85863378,120223854,2292,369252020,1000,963,4228120,738499456,2390412189,17609587811,19554508311,9974288160,25711840,4420516,100900571832,2360116000,155218,7724288,540391700,20683696800,1217013371,2214729921,1094707300,527481222,3818040000,472518778,999996072,3928,105350,816951850,183048150,1459609650,354188700,10020,364912620,999999750,250,999780550,219450,364902350,1000,1000,1000,1000,1000,1000,1000,100900496623,2360110900,144066,7642269,540631900,20683389000,1226318013,2224015963,1094775666,527380165,3817888500,472619835,999997028,2972,105863,816808097,183191903,1459694403,354178400,8,364938200,999980545,19455,999796263,203737,364918737,1000,1000,1000,1000,1000,1000,1000
39000,380750340,1253424,760000000,4560000000,20000,120000,9984776604304,85291062,119766981,2332,379249660,1000,11652,4222063,758494656,2372292766,17627707234,19572622034,9974294777,25705223,4548633,100922447556,2421747900,180918,8057861,557921300,21220547000,1253490502,2277056202,1124516541,527579648,3908016600,472420352,999993806,6194,9058,809049017,190950983,1499351183,364114700,3,374847260,999987385,12615,999781858,218142,374834642,1000,1000,1000,1000,1000,1000,1000,100922284225,2421756800,224126,7580970,558657300,21220353600,1258126222,2281678722,1124598661,527387310,3907765800,472612690,999987627,12373,90617,808862556,191137444,1499464544,364126100,9805,374876700,999998988,1012,999785917,214083,374865883,1000,1000,1000,1000,1000,1000,1000
40000,390753050,1261075,780000000,4680000000,20000,120000,9984563109498,82757960,117433819,1275,389246950,1000,1986,4229909,778491350,2355863458,17644136542,19589021242,9974231491,25768509,4677441,100944435453,2483361300,146307,7926542,575743300,21757293800,1288679006,2338089706,1154261055,527593685,3997910400,472406315,999997205,2795,12220,801243765,198756235,1539007935,374029800,5,384767300,999979585,20415,999793020,206980,384746880,1000,1000,1000,1000,1000,1000,1000,100944213817,2483369200,151530,7693863,576320800,21756984000,1291256883,2340647233,1154417582,527403685,3997647600,472596315,999985834,14166,88749,800953567,199046433,1539223033,374015600,10020,384816700,999998771,1229,999783049,216951,384805451,1000,1000,1000,1000,1000,1000,1000
41000,400755480,1249235,800000000,4800000000,20000,120000,9984348220460,83176263,117973392,2536,399244520,1000,113221,4213661,798483968,2341009223,17658990777,19603843377,9974222159,25777841,4805627,100966296051,2545004200,153346,7832645,593726200,22294206000,1322541323,2397803673,1184088138,527597935,4087778400,472402065,999996734,3266,18699,793307861,206692139,1578780239,383957100,9424,394713360,999988165,11835,999787399,212601,394692101,1000,1000,1000,1000,1000,1000,1000,100966160804,2545011000,143881,7574036,594227100,22293909200,1325590921,2400833871,1184195930,527423180,4087540200,472576820,999998775,1225,103095,793094065,206905935,1578923335,383943400,10200,394751320,999986285,13715,999797695,202305,394727405,1000,1000,1000,1000,1000,1000,1000
42000,410758010,1263912,820000000,4920000000,20000,120000,9984134236473,84122108,119125267,1363,409241990,1000,126312,4226505,818481254,2327571681,17672428319,19617230319,9974158215,25841785,4934869,100988215020,2606654300,149642,7722456,611616800,22831192600,1357012497,2458130247,1213886128,527631250,4177686300,472368750,999992904,7096,7554,785448626,214551374,1618510074,393858000,4,404638240,999985710,14290,999794854,205146,404623946,1000,1000,1000,1000,1000,1000,1000,100987963627,2606616300,191030,7729950,611966100,22830572600,1359395779,2460479529,1214024199,527449243,4177430100,472550757,999989062,10938,91919,785176620,214823380,1618695480,393846600,3,404681640,999989644,10356,999777519,222481,404671281,1000,1000,1000,1000,1000,1000,1000
43000,420760300,1259449,840000000,5040000000,20000,120000,9983919766130,86810112,121956472,11301,419239700,1000,125878,4216062,838456798,2315403142,17684596858,19629343958,9974132818,25867182,5063116,101010017574,2668267300,204509,7702583,629563300,23367837800,1390249230,2517205680,1243702255,527577557,4267498500,472422443,999989918,10082,91661,777513006,222486994,1658266194,403779300,3,414574380,999989562,10438,999790461,209539,414563939,1000,1000,1000,1000,1000,1000,1000,101009960594,2668246800,134440,7791506,629566900,23367478400,1394472443,2521408993,1243779904,527535154,4267410900,472464846,999983332,16668,21778,777379274,222620726,1658372926,403747200,9380,414603240,999999162,838,999780678,219322,414593022,1000,1000,1000,1000,1000,1000,1000
44000,430762640,1269363,860000000,5160000000,20000,120000,9983711238908,84744630,120038364,2314,429237360,1000,1085,4222042,858470092,2304418438,17695581562,19640266262,9974120918,25879082,5192610,101031948345,2729945200,178051,7723730,647395700,23905082400,1424791331,2577615831,1273530171,527702106,4357478400,472297894,999997138,2862,9632,769582861,230417139,1698038039,413731900,9805,424524240,999993433,6567,999788332,211668,424507868,1000,1000,1000,1000,1000,1000,1000,101031815754,2729855000,175599,7706566,647501300,23904121200,1428338021,2581113721,1273562018,527500000,4357236000,472500000,999997251,2749,97951,769498933,230501067,1698082367,413666500,9880,424531200,999999029,971,999783251,216749,424520349,1000,1000,1000,1000,1000,1000,1000
45000,440764660,1267334,880000000,5280000000,20000,120000,9983501057588,85386343,120861611,2497,439235340,1000,126308,4227782,878465686,2294493331,17705506669,19650116469,9974074138,25925862,5321624,101053868735,2791587600,178495,7798423,665130000,24441994400,1459694486,2638370686,1303318958,527735005,4447402500,472264995,999985715,14285,5310,761708052,238291948,1737754348,423654800,9802,434457980,999987212,12788,999799810,200190,434435390,1000,1000,1000,1000,1000,1000,1000,101053728102,2791478000,186551,7915876,665049000,24441006400,1461607522,2640235672,1303343676,527615367,4447232700,472384633,999995918,4082,16151,761679975,238320025,1737791225,423563400,9722,434458300,999998971,1029,999774151,225849,434447549,1000,1000,1000,1000,1000,1000,1000
46000,450767170,1256719,900000000,5400000000,20000,120000,9983295280863,82541931,118142405,1427,449232830,1000,2024,4222968,898462806,2285487694,17714512306,19659039606,9974073452,25926548,5450958,101075759037,2853205000,165746,8049020,682756200,24978705200,1495196262,2699714712,1333133155,527782023,4537311300,472217977,999996184,3816,12861,753751606,246248394,1777504194,433613000,3,444391080,999979962,20038,999797061,202939,444371039,1000,1000,1000,1000,1000,1000,1000,101075629832,2853125600,203899,7564485,683225600,24977966400,1494544345,2699026545,1333142063,527565700,4537057800,472434300,999999077,923,107377,753811614,246188386,1777519286,433472300,10183,444397800,999989606,10394,999783977,216023,444377223,1000,1000,1000,1000,1000,1000,1000
47000,460769590,1244619,920000000,5520000000,20000,120000,9983085327736,84755626,120515502,1374,459230410,1000,1121,4223004,918458072,2277353962,17722646038,19667071038,9974043536,25956464,5580408,101097702623,2914862600,204753,7582076,701007600,25515823600,1527141300,2757522450,1362896715,527747271,4627165800,472252729,999998663,1337,99892,745941177,254058823,1817182023,443538800,1,454326100,999959209,40791,999814992,185008,454285308,1000,1000,1000,1000,1000,1000,1000,101097556975,2914770900,186078,7647423,700931200,25514869000,1530898860,2761231810,1362934536,527615194,4626978300,472384806,999997045,2955,108351,745936015,254063985,1817242485,443382400,9922,454328560,999989311,10689,999797051,202949,454307949,1000,1000,1000,1000,1000,1000,1000
48000,470771810,1254136,940000000,5640000000,20000,120000,9982878449835,84645078,120504036,11220,469228190,1000,125517,4206518,938433940,2269976613,17730023387,19674355387,9974058302,25941698,5710742,101119555596,2976494900,183192,7555661,718877600,26052697800,1559834737,2816066487,1392734805,527795067,4717057800,472204933,999998863,1137,100896,738011091,261988909,1856976709,453444300,10163,464261160,999990907,9093,999789496,210504,464241904,1000,1000,1000,1000,1000,1000,1000,101119453661,2976417200,201882,7534758,718883100,26051915200,1566361310,2822553860,1392732737,527658034,4716897600,472341966,999995115,4885,107981,738039544,261960456,1856976256,453337200,9821,464255520,999997820,2180,999788581,211419,464243519,1000,1000,1000,1000,1000,1000,1000
49000,480773800,1245569,960000000,5760000000,20000,120000,9982672357586,84485297,120534667,11214,479226200,1000,125089,4201198,958429972,2263332983,17736667017,19680892417,9973992242,26007758,5840414,101141444213,3038138700,194958,7912206,736354200,26589691800,1594193967,2876282367,1422543845,527935202,4807076100,472064798,999988259,11741,6157,730113312,269886688,1896723388,463378200,1,474184760,999994784,5216,999782357,217643,474179543,1000,1000,1000,1000,1000,1000,1000,101141329077,3038068100,190085,7906521,736350300,26588888200,1600299975,2882346975,1422587490,527787803,4806897600,472212197,999979657,20343,13354,730136864,269863136,1896779436,463203600,2,474203600,999988348,11652,999782154,217846,474191946,1000,1000,1000,1000,1000,1000,1000
50000,490775960,1257074,980000000,5880000000,20000,120000,9982465454155,85768974,121962991,10183,489224040,1000,966,4205203,978427714,2257320029,17742679971,19686791271,9973980957,26019043,5969771,101163372769,3099771900,206053,7573111,754472600,27126629400,1627228869,2935171719,1452308932,527904345,4896929100,472095655,999985119,14881,91474,722273542,277726458,1936411558,473314400,9520,484113200,999998946,1054,999783574,216426,484102626,1000,1000,1000,1000,1000,1000,1000,101163262596,3099725500,161439,7794882,754252200,27125939800,1635664691,2943570241,1452388948,527835094,4896809700,472164906,999980439,19561,23345,722253897,277746103,1936518303,473124500,9302,484139540,999999117,883,999785045,214955,484129355,1000,1000,1000,1000,1000,1000,1000
51000,500777730,1244157,1000000000,6000000000,20000,120000,9982259805540,86380992,122804125,1511,499222270,1000,124395,4226215,998441518,2251894132,17748105868,19692094568,9973904105,26095895,6101023,101185362902,3161422800,192503,7862133,771902400,27663673600,1663429960,2997231710,1482074885,528049670,4986967200,471950330,999987405,12595,3035,714479850,285520150,1976091250,483213100,9725,494051880,999974210,25790,999802935,197065,494016365,1000,1000,1000,1000,1000,1000,1000,101185199964,3161344500,130435,7908329,771885700,27662751400,1667645838,3001399738,1482181327,527921034,4986753300,472078966,999994567,5433,19533,714398806,285601194,1976240794,483031500,7,494062400,999997074,2926,999777233,222767,494059467,1000,1000,1000,1000,1000,1000,1000
52000,510779920,1256649,1020000000,6120000000,20000,120000,9982057038483,84625144,121185541,1369,509220080,1000,113574,4230175,1018437422,2246979927,17753020073,19696882173,9973901805,26098195,6232027,101207197899,3223063600,204168,7894841,789739300,28200592000,1696436359,3056090409,1511907582,528112289,5076866700,471887711,999997878,2122,17189,706549407,293450593,2015876593,493126600,9820,503979380,999999451,549,999786489,213511,503969011,1000,1000,1000,1000,1000,1000,1000,101207198935,3223015500,144350,7492043,790058100,28199948600,1702919518,3062539368,1511927448,527894165,5076633600,472105835,999989760,10240,101895,706590047,293409953,2015893253,492980600,2,503995840,999969967,30033,999809995,190005,503965805,1000,1000,1000,1000,1000,1000,1000
53000,520782010,1269049,1040000000,6240000000,20000,120000,9981852391064,85233792,121954803,1521,519217990,1000,1030,4210073,1038432938,2242543056,17757456944,19701176244,9973851867,26148133,6362805,101229107458,3284726800,190524,7946280,807504200,28737662400,1732686300,3118199350,1541746430,528181106,5166807600,471818894,999987200,12800,6294,698667064,301332936,2055656136,503002200,2,513927020,999982688,17312,999790994,209006,513909706,1000,1000,1000,1000,1000,1000,1000,101229004211,3284658500,182152,7916825,807562500,28736927400,1735054921,3120530571,1541766454,528059729,5166636600,471940271,999995950,4050,16721,698635867,301364133,2055688433,502919800,10544,513933040,999999483,517,999785221,214779,513921979,1000,1000,1000,1000,1000,1000,1000
54000,530783820,1253822,1060000000,6360000000,20000,120000,9981649770102,84223871,121148248,2338,529216180,1000,125531,4226093,1058427684,2238528173,17761471827,19705059127,9973796027,26203973,6494311,101250998993,3346367700,167313,7834462,825404400,29274661800,1768660519,3180030919,1571577271,528214640,5256724800,471785360,999962642,37358,13502,690788731,309211269,2095435769,512889400,5,523860280,999998223,1777,999768402,231598,523858498,1000,1000,1000,1000,1000,1000,1000,101250945898,3346277100,220589,7668598,825533300,29273795000,1767262178,3178589728,1571497538,528045269,5256519900,471954731,999998398,1602,100329,690865691,309134309,2095327409,512840000,9204,523847000,999992075,7925,999792129,207871,523829871,1000,1000,1000,1000,1000,1000,1000
55000,540785710,1271255,1080000000,6480000000,20000,120000,9981444321043,86430498,123464302,1377,539214290,1000,926,4215278,1078425826,2234888641,17765111359,19708545259,9973807922,26192078,6626448,101272939640,3408004700,221799,8071694,842956200,29811587800,1802799909,3240023559,1601307488,528329074,5346703200,471670926,999996587,3413,8913,682976825,317023175,2135069775,522843300,6,533782920,999979373,20627,999795113,204887,533762287,1000,1000,1000,1000,1000,1000,1000,101272877817,3407975500,153809,7807837,843257600,29811147800,1801504460,3238704260,1601380490,528203946,5346526500,471796054,999991888,8112,12642,682889552,317110448,2135170148,522764000,6,533801180,999988484,11516,999786242,213758,533789658,1000,1000,1000,1000,1000,1000,1000
56000,550787770,1255018,1100000000,6600000000,20000,120000,9981242880805,84961227,122137522,10188,549212230,1000,11235,4210711,1098404084,2231589932,17768410068,19711696668,9973793089,26206911,6758673,101294957968,3469666800,178868,7426169,861224700,30348768800,1837221125,3300310825,1631067593,528304834,5436567300,471695166,999993046,6954,102012,675233219,324766781,2174748781,532710000,3,543705220,999975971,24029,999806212,193788,543681188,1000,1000,1000,1000,1000,1000,1000,101294831964,3469593700,133875,7705892,861151000,30347933800,1835376272,3298422922,1631148450,528188459,5436392400,471811541,999997772,2228,108913,675006463,324993537,2174857937,532728500,4,543729480,999980011,19989,999790913,209087,543709487,1000,1000,1000,1000,1000,1000,1000
57000,560789330,1276419,1120000000,6720000000,20000,120000,9981041901129,83352972,120787201,10163,559210670,1000,116100,4215715,1118401014,2228604801,17771395199,19714531099,9973672585,26327415,6891099,101316892323,3531275700,183554,7478514,878865200,30885577800,1867916070,3356855220,1660831799,528379667,5526525000,471620333,999993326,6674,102059,667469360,332530640,2214432940,542578600,3,553629520,999971624,28376,999796259,203741,553601141,1000,1000,1000,1000,1000,1000,1000,101316728391,3531271500,173653,7893168,878749800,30885218200,1872835061,3361752261,1660953583,528366837,5526439800,471633163,999993485,6515,2348,667195365,332804635,2214598035,542603900,1,553664680,999979773,20227,999792648,207352,553644452,1000,1000,1000,1000,1000,1000,1000
