Time,N,P
117800,666530492,265763309
117900,665430385,264878689
118000,664338034,263993454
118100,663251911,263109866
118200,662172938,262223511
118300,661104832,261338130
118400,660041833,260451449
118500,658986792,259565363
118600,657938226,258685396
118700,656897152,257800271
118800,655866570,256916499
118900,654843360,256031524
119000,653824333,255147182
119100,652812241,254263365
119200,651809391,253381511
119300,650813219,252501023
119400,649827186,251617683
119500,648844263,250739322
119600,647874157,249857981
119700,646904279,248978334
119800,645945299,248099336
119900,644993430,247221333
120000,644048176,246345200
120100,643113882,245465065
120200,642183061,244587957
120300,641257979,243713504
120400,640338499,242840476
120500,639427006,241969413
120600,638521809,241098735
120700,637627033,240226232
120800,636737938,239351451
120900,635857684,238481944
121000,634980321,237618546
121100,634109153,236750951
121200,633247608,235884032
121300,632387215,235023179
121400,631537765,234158475
121500,630693626,233296602
121600,629857124,232435664
121700,629026815,231573872
121800,628202571,230715935
121900,627384982,229860146
122000,626574091,229003147
122100,625771877,228148897
122200,624974674,227293976
122300,624180076,226442801
122400,623392675,225595036
122500,622611517,224747928
122600,621838872,223902506
122700,621071178,223059896
122800,620310761,222216119
122900,619553790,221376594
123000,618804821,220532808
123100,618062803,219694656
123200,617326826,218855017
123300,616596277,218020215
123400,615871997,217183287
123500,615155302,216350727
123600,614442457,215518427
123700,613737120,214689657
123800,613037968,213860364
123900,612342400,213033197
124000,611654298,212205601
124100,610969236,211382821
124200,610292820,210559238
124300,609621083,209740076
124400,608953169,208922615
124500,608291668,208105876
124600,607636971,207289311
124700,606986696,206477964
124800,606343242,205666566
124900,605706802,204857520
125000,605075074,204049138
125100,604448558,203244139
125200,603827245,202441762
125300,603210342,201642877
125400,602598826,200846726
125500,601991500,200050023
125600,601390712,199254313
125700,600798128,198459285
125800,600209603,197667310
125900,599626983,196877344
126000,599046980,196091789
126100,598472072,195309140
126200,597904301,194525633
126300,597342413,193743385
126400,596785783,192965203
126500,596236755,192188390
126600,595689503,191412813
126700,595149211,190639978
126800,594614873,189866906
126900,594083961,189094810
127000,593556839,188328752
127100,593035307,187562649
127200,592518665,186798932
127300,592004966,186041358
127400,591497013,185282763
127500,590992989,184528747
127600,590493833,183776324
127700,590000043,183026426
127800,589513680,182274569
127900,589030462,181527640
128000,588553846,180780759
128100,588082031,180038219
128200,587615701,179298275
128300,587151502,178560200
128400,586692271,177823368
128500,586238755,177086576
128600,585788807,176354981
128700,585343183,175626083
128800,584902489,174899278
128900,584468502,174174531
129000,584035516,173451799
129100,583608587,172733935
129200,583185815,172017441
129300,582767878,171302684
129400,582351973,170589910
129500,581942285,169879141
129600,581538165,169169898
129700,581136089,168464988
129800,580740122,167761335
129900,580349274,167056357
130000,579960979,166357975
130100,579578635,165661124
130200,579201143,164966539
130300,578827235,164271897
130400,578458361,163580159
130500,578093879,162893613
130600,577731196,162207513
130700,577374882,161523014
130800,577023626,160839676
130900,576673933,160161176
131000,576329403,159487234
131100,575988559,158814370
131200,575652538,158141806
131300,575319500,157469775
131400,574991520,156804183
131500,574667639,156139781
131600,574348477,155474850
131700,574028666,154815938
131800,573718770,154154435
131900,573408370,153500782
132000,573102274,152846088
132100,572801478,152197122
132200,572503245,151548190
132300,572210029,150900904
132400,571922917,150258094
132500,571635576,149616164
132600,571353555,148976959
132700,571074441,148341557
132800,570798597,147709798
132900,570532044,147075751
133000,570265130,146444060
133100,570000664,145813903
133200,569741475,145186093
133300,569486941,144563670
133400,569234729,143944309
133500,568986353,143326273
133600,568743757,142707074
133700,568502891,142094235
133800,568264819,141486769
133900,568029951,140878195
134000,567799007,140271342
134100,567573161,139666112
134200,567350822,139060887
134300,567131623,138459928
134400,566914910,137862620
134500,566701460,137266351
134600,566493455,136670914
134700,566290077,136082273
134800,566088773,135491505
134900,565890814,134903939
135000,565696036,134318268
135100,565504021,133733315
135200,565314214,133156099
135300,565127664,132576714
135400,564947515,131999405
135500,564767951,131426092
135600,564593028,130854721
135700,564420360,130285306
135800,564250822,129718895
135900,564085373,129155077
136000,563922805,128593735
136100,563761893,128033813
136200,563605654,127475654
136300,563451310,126923528
136400,563303230,126369857
136500,563157789,125819015
136600,563012764,125269159
136700,562872561,124723320
136800,562735446,124179356
136900,562601720,123637094
137000,562471591,123095340
137100,562342599,122559475
137200,562217393,122024758
137300,562094400,121490110
137400,561973782,120955748
137500,561856455,120429004
137600,561743065,119903170
137700,561635295,119375712
137800,561527425,118852789
137900,561423158,118331831
138000,561322089,117814479
138100,561221211,117299382
138200,561124122,116785316
138300,561031433,116274142
138400,560941227,115764534
138500,560854452,115257761
138600,560772124,114752301
138700,560689963,114250472
138800,560611713,113749796
138900,560537247,113249399
139000,560463451,112756950
139100,560392867,112262775
139200,560326030,111771520
139300,560262184,111280435
139400,560201720,110790262
139500,560143365,110305458
139600,560086802,109819910
139700,560032727,109340074
139800,559981727,108860092
139900,559934225,108382297
140000,559887458,107906838
140100,559844140,107433460
140200,559804307,106960690
140300,559767529,106488359
140400,559731838,106021644
140500,559696859,105555863
140600,559667812,105090176
140700,559640670,104627667
140800,559614991,104169132
140900,559596002,103708534
141000,559577222,103252973
141100,559560025,102798632
141200,559547871,102345364
141300,559539088,101893124
141400,559529502,101445558
141500,559523272,100999959
141600,559517788,100556993
141700,559516311,100116016
141800,559517201,99676172
141900,559517822,99239479
142000,559523176,98802412
142100,559531363,98369274
142200,559542938,97936103
142300,559557117,97503602
142400,559572436,97075242
142500,559590412,96648093
142600,559609492,96224001
142700,559632843,95801138
142800,559659526,95379197
142900,559686069,94961816
143000,559715279,94544454
143100,559746332,94129776
143200,559779112,93715959
143300,559813689,93304375
143400,559852817,92894739
143500,559894196,92487658
143600,559937318,92082397
143700,559982192,91678091
143800,560029862,91275180
143900,560077968,90874743
144000,560131019,90476413
144100,560186283,90078060
144200,560244497,89682041
144300,560304994,89286163
144400,560365461,88893931
144500,560428895,88502826
144600,560494176,88112362
144700,560561009,87723088
144800,560630947,87336999
144900,560702279,86952647
145000,560776227,86570716
145100,560852725,86190660
145200,560931383,85813618
145300,561011132,85436751
145400,561093795,85061055
145500,561179597,84687180
145600,561265900,84316503
145700,561353815,83948069
145800,561447030,83578513
145900,561539073,83214150
146000,561635790,82848779
146100,561731460,82486445
146200,561831212,82125414
146300,561934081,81765575
146400,562038894,81405247
146500,562145012,81049497
146600,562253190,80695670
146700,562363795,80343137
146800,562472853,79993099
146900,562585844,79644629
147000,562701182,79297572
147100,562820063,78951066
147200,562938488,78608317
147300,563059587,78267095
147400,563182242,77924689
147500,563307780,77585872
147600,563435639,77249317
147700,563566107,76913874
147800,563696612,76579119
147900,563830513,76245465
148000,563965191,75913923
148100,564101827,75582865
148200,564239688,75254735
148300,564380758,74927425
148400,564524069,74601586
148500,564666931,74277543
148600,564813268,73954091
148700,564961169,73632807
148800,565111679,73314329
148900,565262607,72997555
149000,565414320,72681349
149100,565568748,72367278
149200,565725650,72053762
149300,565884890,71741232
149400,566046399,71429852
149500,566209496,71121957
149600,566373749,70815078
149700,566539268,70510289
149800,566709523,70202647
149900,566878126,69899735
150000,567049647,69599117
150100,567223897,69297390
150200,567399912,68997191
150300,567576436,68698790
150400,567756743,68403148
150500,567937486,68106538
150600,568117805,67815328
150700,568300946,67523535
150800,568486348,67231978
150900,568673530,66943205
151000,568861532,66656113
151100,569050749,66370670
151200,569244014,66084335
151300,569437038,65800572
151400,569634409,65517703
151500,569832913,65234938
151600,570031420,64954380
151700,570230716,64676285
151800,570432477,64399625
151900,570636249,64123258
152000,570840422,63849969
152100,571048367,63575860
152200,571255823,63305048
152300,571465032,63034558
152400,571676829,62764412
152500,571890486,62497085
152600,572103750,62230032
152700,572320739,61965943
152800,572538627,61703257
152900,572759809,61438053
153000,572982501,61176027
153100,573204012,60915631
153200,573428247,60658932
153300,573655444,60399374
153400,573884181,60141035
153500,574114919,59885070
153600,574343625,59631013
153700,574574943,59378410
153800,574809581,59125814
153900,575045143,58875069
154000,575281381,58624801
154100,575518605,58378085
154200,575757532,58130180
154300,575998194,57885568
154400,576240767,57640724
154500,576486638,57396850
154600,576733610,57156311
154700,576982234,56913233
154800,577231813,56672731
154900,577483486,56431921
155000,577735147,56194692
155100,577989382,55957254
155200,578243854,55723005
155300,578500835,55487643
155400,578759667,55253766
155500,579020224,55020780
155600,579280290,54789714
155700,579544882,54560123
155800,579811166,54330689
155900,580075044,54103433
156000,580341534,53875453
156100,580609640,53649333
156200,580879053,53424662
156300,581149421,53201656
156400,581421901,52979952
156500,581697701,52756507
156600,581975019,52534784
156700,582250800,52316117
156800,582530094,52098937
156900,582808343,51882555
157000,583089128,51668105
157100,583372746,51453706
157200,583657245,51238799
157300,583941619,51026654
157400,584228917,50813905
157500,584516591,50603689
157600,584808260,50393575
157700,585097894,50185452
157800,585390252,49979098
157900,585683267,49772186
158000,585976539,49567937
158100,586273219,49362290
158200,586570532,49157900
158300,586868962,48956724
158400,587167434,48756519
158500,587471141,48554982
158600,587772661,48355367
158700,588077637,48156850
158800,588382879,47958596
158900,588690259,47762470
159000,588998050,47567300
159100,589307557,47372582
159200,589619849,47177207
159300,589929648,46985134
159400,590242602,46791709
159500,590557085,46601705
159600,590874328,46411543
159700,591193574,46221114
159800,591513267,46031052
159900,591833169,45842198
160000,592154906,45656557
160100,592477893,45470230
160200,592800595,45286547
160300,593125644,45103423
160400,593451308,44919603
160500,593777946,44737256
160600,594109169,44556886
160700,594441149,44376884
160800,594772656,44197369
160900,595104609,44017997
161000,595439417,43840776
161100,595775478,43663475
161200,596110783,43487386
161300,596449092,43312146
161400,596788594,43137833
161500,597129205,42964192
161600,597471364,42790791
161700,597815555,42619922
161800,598160976,42448731
161900,598507872,42277874
162000,598852975,42108729
162100,599200316,41941563
162200,599549022,41773343
162300,599898086,41607995
162400,600248884,41442282
162500,600601374,41276514
162600,600954989,41112378
162700,601308468,40949336
162800,601662878,40787697
162900,602019140,40625684
163000,602378662,40465249
163100,602738053,40304482
163200,603098228,40145849
163300,603459549,39986802
163400,603823246,39829633
163500,604186148,39673499
163600,604552658,39515596
163700,604918714,39359982
163800,605285681,39204090
163900,605653627,39051038
164000,606022675,38896995
164100,606393621,38744558
164200,606766422,38593033
164300,607138984,38443345
164400,607514409,38292749
164500,607890331,38142446
164600,608268532,37993033
164700,608646000,37846689
164800,609024163,37698210
164900,609403759,37550703
165000,609783921,37404960
165100,610166572,37260127
165200,610548216,37116665
165300,610931798,36972751
165400,611317421,36828868
165500,611703047,36686603
165600,612090574,36544750
165700,612479961,36404273
165800,612869720,36263365
165900,613261342,36124162
166000,613654164,35985169
166100,614046184,35846187
166200,614440506,35707622
166300,614836736,35569715
166400,615233664,35432860
166500,615629688,35296304
166600,616027218,35161556
166700,616426070,35027431
166800,616827806,34895012
166900,617229947,34761311
167000,617633512,34628184
167100,618037190,34496011
167200,618441033,34366416
167300,618847452,34236201
167400,619254887,34105875
167500,619663331,33975708
167600,620071971,33846789
167700,620482575,33717788
167800,620895544,33589226
167900,621307478,33462322
168000,621721085,33336661
168100,622135731,33211299
168200,622551503,33085657
168300,622968123,32962083
168400,623386375,32838128
168500,623804221,32715512
168600,624225215,32593460
168700,624646312,32470967
168800,625070094,32350155
168900,625492899,32228109
169000,625917228,32108662
169100,626344107,31989109
169200,626771186,31869476
169300,627198980,31751075
169400,627628101,31631977
169500,628058663,31514586
169600,628490362,31397396
169700,628924265,31280759
169800,629357446,31165530
169900,629790660,31049921
170000,630226446,30935853
170100,630663989,30820382
170200,631100016,30707186
170300,631539831,30594927
170400,631978618,30483290
170500,632418421,30371258
170600,632859282,30259447
