Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C1_1::M2_1,OH-::C1_1::M2_1,H+::C1_1::M2_1,l::C1_1::M2_1,m::C1_1::M2_1,n::C1_1::M2_1,q::C1_1::M2_1,en_Y::C1_1::M2_1,ATP::C1_1::M2_1,ADP::C1_1::M2_1,Pi::C1_1::M2_1,mem_P3::C1_1::M2_1,mem_P4::C1_1::M2_1,mem_P5::C1_1::M2_1,H2O::C1_2::M2_1,OH-::C1_2::M2_1,H+::C1_2::M2_1,l::C1_2::M2_1,m::C1_2::M2_1,n::C1_2::M2_1,q::C1_2::M2_1,en_Y::C1_2::M2_1,ATP::C1_2::M2_1,ADP::C1_2::M2_1,Pi::C1_2::M2_1,mem_P3::C1_2::M2_1,mem_P4::C1_2::M2_1,mem_P5::C1_2::M2_1,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
6100,9999999099265,1000735,1000735,739683,0,0,8246,9999960667,1004,1004,13348,0,0,3000,2000,0,0,36352,371,9961571,10038429,10038429,1000,500,300,9999960496,1012,1012,13589,0,0,3000,2000,0,0,36636,321,9961408,10038592,10038592,1000,500,300,9999991377,995,995,44369,0,0,3000,2000,0,239,5918,334,9992272,10007728,10007728,1000,100,300,9999991549,980,980,44661,0,0,3000,2000,0,254,5428,383,9992429,10007571,10007571,1000,100,300,9999991395,1025,1025,44350,0,0,3000,2000,0,238,5666,345,9992320,10007680,10007680,1000,100,300,999987090,105,105,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987307,92,92,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987118,121,121,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987107,87,87,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987188,89,89,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987173,102,102,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992261,111,111,0,92033,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992429,100,100,0,92175,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992313,107,107,0,92082,92320,0,10000,992320,1007680,1007680,5000,1000,2000
6200,9999999099663,1000337,1000337,736013,0,0,8309,9999960668,1003,1003,14073,0,0,3000,2000,0,0,36352,354,9961571,10038429,10038429,1000,500,300,9999960490,1018,1018,14324,0,0,3000,2000,0,0,36636,310,9961408,10038592,10038592,1000,500,300,9999991389,983,983,45079,0,0,3000,2000,0,221,5918,326,9992272,10007728,10007728,1000,100,300,9999991529,1000,1000,45398,0,0,3000,2000,0,224,5428,363,9992429,10007571,10007571,1000,100,300,9999991417,1003,1003,45113,0,0,3000,2000,0,222,5666,338,9992320,10007680,10007680,1000,100,300,999987092,103,103,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987303,96,96,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987116,123,123,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987108,86,86,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987179,98,98,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987173,102,102,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992262,110,110,0,92051,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992435,94,94,0,92205,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992308,112,112,0,92098,92320,0,10000,992320,1007680,1007680,5000,1000,2000
6300,9999999099711,1000289,1000289,732483,0,0,8350,9999960667,1004,1004,14784,0,0,3000,2000,0,0,36352,344,9961571,10038429,10038429,1000,500,300,9999960498,1010,1010,15061,0,0,3000,2000,0,0,36636,304,9961408,10038592,10038592,1000,500,300,9999991398,974,974,45777,0,0,3000,2000,0,199,5918,316,9992272,10007728,10007728,1000,100,300,9999991526,1003,1003,46100,0,0,3000,2000,0,207,5428,358,9992429,10007571,10007571,1000,100,300,9999991418,1002,1002,45795,0,0,3000,2000,0,202,5666,328,9992320,10007680,10007680,1000,100,300,999987097,98,98,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987296,103,103,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987110,129,129,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987103,91,91,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987171,106,106,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987186,89,89,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992263,109,109,0,92073,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992437,92,92,0,92222,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992314,106,106,0,92118,92320,0,10000,992320,1007680,1007680,5000,1000,2000
6400,9999999099332,1000668,1000668,728919,0,0,8393,9999960648,1023,1023,15442,0,0,3000,2000,0,0,36352,335,9961571,10038429,10038429,1000,500,300,9999960506,1002,1002,15786,0,0,3000,2000,0,0,36636,294,9961408,10038592,10038592,1000,500,300,9999991390,982,982,46517,0,0,3000,2000,0,171,5918,309,9992272,10007728,10007728,1000,100,300,9999991539,990,990,46815,0,0,3000,2000,0,193,5428,345,9992429,10007571,10007571,1000,100,300,9999991411,1009,1009,46521,0,0,3000,2000,0,180,5666,324,9992320,10007680,10007680,1000,100,300,999987101,94,94,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987299,100,100,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987114,125,125,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987093,101,101,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987176,101,101,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987185,90,90,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992271,101,101,0,92101,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992438,91,91,0,92236,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992322,98,98,0,92140,92320,0,10000,992320,1007680,1007680,5000,1000,2000
6500,9999999099108,1000892,1000892,725323,0,0,8440,9999960657,1014,1014,16188,0,0,3000,2000,0,0,36352,325,9961571,10038429,10038429,1000,500,300,9999960509,999,999,16500,0,0,3000,2000,0,0,36636,285,9961408,10038592,10038592,1000,500,300,9999991377,995,995,47223,0,0,3000,2000,0,155,5918,304,9992272,10007728,10007728,1000,100,300,9999991534,995,995,47506,0,0,3000,2000,0,174,5428,331,9992429,10007571,10007571,1000,100,300,9999991404,1016,1016,47260,0,0,3000,2000,0,162,5666,315,9992320,10007680,10007680,1000,100,300,999987093,102,102,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987300,99,99,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987113,126,126,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987092,102,102,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987173,104,104,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987184,91,91,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992266,106,106,0,92117,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992436,93,93,0,92255,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992322,98,98,0,92158,92320,0,10000,992320,1007680,1007680,5000,1000,2000
6600,9999999099568,1000432,1000432,721775,0,0,8487,9999960636,1035,1035,16940,0,0,3000,2000,0,0,36352,313,9961571,10038429,10038429,1000,500,300,9999960508,1000,1000,17205,0,0,3000,2000,0,0,36636,270,9961408,10038592,10038592,1000,500,300,9999991372,1000,1000,47965,0,0,3000,2000,0,148,5918,299,9992272,10007728,10007728,1000,100,300,9999991516,1013,1013,48160,0,0,3000,2000,0,156,5428,324,9992429,10007571,10007571,1000,100,300,9999991406,1014,1014,47955,0,0,3000,2000,0,147,5666,307,9992320,10007680,10007680,1000,100,300,999987088,107,107,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987300,99,99,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987112,127,127,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987097,97,97,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987169,108,108,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987182,93,93,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992265,107,107,0,92124,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992433,96,96,0,92273,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992323,97,97,0,92173,92320,0,10000,992320,1007680,1007680,5000,1000,2000
6700,9999999099423,1000577,1000577,718213,0,0,8522,9999960634,1037,1037,17621,0,0,3000,2000,0,0,36352,304,9961571,10038429,10038429,1000,500,300,9999960482,1026,1026,17928,0,0,3000,2000,0,0,36636,266,9961408,10038592,10038592,1000,500,300,9999991372,1000,1000,48650,0,0,3000,2000,0,140,5918,290,9992272,10007728,10007728,1000,100,300,9999991522,1007,1007,48886,0,0,3000,2000,0,146,5428,320,9992429,10007571,10007571,1000,100,300,9999991395,1025,1025,48702,0,0,3000,2000,0,128,5666,298,9992320,10007680,10007680,1000,100,300,999987095,100,100,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987301,98,98,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987111,128,128,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987101,93,93,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987169,108,108,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987184,91,91,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992271,101,101,0,92132,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992437,92,92,0,92283,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992326,94,94,0,92192,92320,0,10000,992320,1007680,1007680,5000,1000,2000
6800,9999999099918,1000082,1000082,714569,0,0,8559,9999960641,1030,1030,18376,0,0,3000,2000,0,0,36352,300,9961571,10038429,10038429,1000,500,300,9999960486,1022,1022,18627,0,0,3000,2000,0,0,36636,257,9961408,10038592,10038592,1000,500,300,9999991372,1000,1000,49382,0,0,3000,2000,0,128,5918,280,9992272,10007728,10007728,1000,100,300,9999991531,998,998,49569,0,0,3000,2000,0,136,5428,315,9992429,10007571,10007571,1000,100,300,9999991391,1029,1029,49477,0,0,3000,2000,0,109,5666,289,9992320,10007680,10007680,1000,100,300,999987098,97,97,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987301,98,98,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987118,121,121,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987094,100,100,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987173,104,104,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987184,91,91,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992277,95,95,0,92144,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992432,97,97,0,92293,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992321,99,99,0,92211,92320,0,10000,992320,1007680,1007680,5000,1000,2000
6900,9999999099975,1000025,1000025,711010,0,0,8597,9999960648,1023,1023,19112,0,0,3000,2000,0,0,36352,295,9961571,10038429,10038429,1000,500,300,9999960486,1022,1022,19336,0,0,3000,2000,0,0,36636,254,9961408,10038592,10038592,1000,500,300,9999991387,985,985,50093,0,0,3000,2000,0,120,5918,269,9992272,10007728,10007728,1000,100,300,9999991541,988,988,50306,0,0,3000,2000,0,119,5428,301,9992429,10007571,10007571,1000,100,300,9999991409,1011,1011,50143,0,0,3000,2000,0,99,5666,284,9992320,10007680,10007680,1000,100,300,999987102,93,93,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987304,95,95,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987127,112,112,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987093,101,101,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987180,97,97,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987179,96,96,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992278,94,94,0,92152,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992429,100,100,0,92310,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992314,106,106,0,92221,92320,0,10000,992320,1007680,1007680,5000,1000,2000
7000,9999999100123,999877,999877,707268,0,0,8636,9999960618,1053,1053,19850,0,0,3000,2000,0,0,36352,285,9961571,10038429,10038429,1000,500,300,9999960502,1006,1006,20107,0,0,3000,2000,0,0,36636,246,9961408,10038592,10038592,1000,500,300,9999991411,961,961,50827,0,0,3000,2000,0,106,5918,258,9992272,10007728,10007728,1000,100,300,9999991553,976,976,51026,0,0,3000,2000,0,107,5428,297,9992429,10007571,10007571,1000,100,300,9999991425,995,995,50922,0,0,3000,2000,0,89,5666,278,9992320,10007680,10007680,1000,100,300,999987104,91,91,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987301,98,98,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987125,114,114,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987094,100,100,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987182,95,95,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987182,93,93,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992284,88,88,0,92166,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992435,94,94,0,92322,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992320,100,100,0,92231,92320,0,10000,992320,1007680,1007680,5000,1000,2000
7100,9999999100142,999858,999858,703782,0,0,8667,9999960632,1039,1039,20545,0,0,3000,2000,0,0,36352,281,9961571,10038429,10038429,1000,500,300,9999960501,1007,1007,20788,0,0,3000,2000,0,0,36636,236,9961408,10038592,10038592,1000,500,300,9999991397,975,975,51549,0,0,3000,2000,0,90,5918,252,9992272,10007728,10007728,1000,100,300,9999991564,965,965,51682,0,0,3000,2000,0,98,5428,290,9992429,10007571,10007571,1000,100,300,9999991408,1012,1012,51654,0,0,3000,2000,0,83,5666,274,9992320,10007680,10007680,1000,100,300,999987106,89,89,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987301,98,98,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987128,111,111,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987097,97,97,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987178,99,99,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987183,92,92,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992284,88,88,0,92182,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992432,97,97,0,92331,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992316,104,104,0,92237,92320,0,10000,992320,1007680,1007680,5000,1000,2000
7200,9999999099914,1000086,1000086,700243,0,0,8708,9999960652,1019,1019,21225,0,0,3000,2000,0,0,36352,278,9961571,10038429,10038429,1000,500,300,9999960514,994,994,21507,0,0,3000,2000,0,0,36636,226,9961408,10038592,10038592,1000,500,300,9999991381,991,991,52254,0,0,3000,2000,0,82,5918,244,9992272,10007728,10007728,1000,100,300,9999991559,970,970,52366,0,0,3000,2000,0,87,5428,282,9992429,10007571,10007571,1000,100,300,9999991406,1014,1014,52405,0,0,3000,2000,0,75,5666,262,9992320,10007680,10007680,1000,100,300,999987103,92,92,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987297,102,102,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987128,111,111,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987094,100,100,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987181,96,96,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987182,93,93,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992284,88,88,0,92190,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992432,97,97,0,92342,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992325,95,95,0,92245,92320,0,10000,992320,1007680,1007680,5000,1000,2000
7300,9999999100088,999912,999912,696754,0,0,8756,9999960659,1012,1012,21938,0,0,3000,2000,0,0,36352,270,9961571,10038429,10038429,1000,500,300,9999960513,995,995,22225,0,0,3000,2000,0,0,36636,217,9961408,10038592,10038592,1000,500,300,9999991388,984,984,52932,0,0,3000,2000,0,76,5918,235,9992272,10007728,10007728,1000,100,300,9999991551,978,978,53049,0,0,3000,2000,0,83,5428,268,9992429,10007571,10007571,1000,100,300,9999991399,1021,1021,53102,0,0,3000,2000,0,68,5666,254,9992320,10007680,10007680,1000,100,300,999987104,91,91,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987293,106,106,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987132,107,107,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987100,94,94,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987174,103,103,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987184,91,91,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992288,84,84,0,92196,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992435,94,94,0,92346,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992333,87,87,0,92252,92320,0,10000,992320,1007680,1007680,5000,1000,2000
7400,9999999099267,1000733,1000733,693245,0,0,8779,9999960658,1013,1013,22648,0,0,3000,2000,0,0,36352,264,9961571,10038429,10038429,1000,500,300,9999960506,1002,1002,22870,0,0,3000,2000,0,0,36636,213,9961408,10038592,10038592,1000,500,300,9999991399,973,973,53667,0,0,3000,2000,0,72,5918,233,9992272,10007728,10007728,1000,100,300,9999991552,977,977,53757,0,0,3000,2000,0,75,5428,265,9992429,10007571,10007571,1000,100,300,9999991409,1011,1011,53813,0,0,3000,2000,0,65,5666,246,9992320,10007680,10007680,1000,100,300,999987104,91,91,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987295,104,104,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987139,100,100,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987102,92,92,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987179,98,98,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987186,89,89,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992282,90,90,0,92200,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992440,89,89,0,92354,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992336,84,84,0,92255,92320,0,10000,992320,1007680,1007680,5000,1000,2000
7500,9999999100090,999910,999910,689838,0,0,8817,9999960653,1018,1018,23314,0,0,3000,2000,0,0,36352,256,9961571,10038429,10038429,1000,500,300,9999960507,1001,1001,23579,0,0,3000,2000,0,0,36636,212,9961408,10038592,10038592,1000,500,300,9999991400,972,972,54360,0,0,3000,2000,0,66,5918,228,9992272,10007728,10007728,1000,100,300,9999991562,967,967,54432,0,0,3000,2000,0,70,5428,251,9992429,10007571,10007571,1000,100,300,9999991427,993,993,54477,0,0,3000,2000,0,58,5666,236,9992320,10007680,10007680,1000,100,300,999987098,97,97,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987286,113,113,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987136,103,103,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987095,99,99,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987178,99,99,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987192,83,83,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992280,92,92,0,92206,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992442,87,87,0,92359,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992334,86,86,0,92262,92320,0,10000,992320,1007680,1007680,5000,1000,2000
7600,9999999099793,1000207,1000207,686467,0,0,8846,9999960656,1015,1015,23990,0,0,3000,2000,0,0,36352,249,9961571,10038429,10038429,1000,500,300,9999960510,998,998,24228,0,0,3000,2000,0,0,36636,204,9961408,10038592,10038592,1000,500,300,9999991372,1000,1000,55012,0,0,3000,2000,0,60,5918,223,9992272,10007728,10007728,1000,100,300,9999991531,998,998,55144,0,0,3000,2000,0,63,5428,249,9992429,10007571,10007571,1000,100,300,9999991406,1014,1014,55159,0,0,3000,2000,0,52,5666,229,9992320,10007680,10007680,1000,100,300,999987100,95,95,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987292,107,107,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987133,106,106,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987091,103,103,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987184,93,93,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987185,90,90,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992279,93,93,0,92212,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992439,90,90,0,92366,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992332,88,88,0,92268,92320,0,10000,992320,1007680,1007680,5000,1000,2000
7700,9999999100291,999709,999709,683066,0,0,8894,9999960646,1025,1025,24687,0,0,3000,2000,0,0,36352,240,9961571,10038429,10038429,1000,500,300,9999960501,1007,1007,24896,0,0,3000,2000,0,0,36636,197,9961408,10038592,10038592,1000,500,300,9999991374,998,998,55683,0,0,3000,2000,0,55,5918,217,9992272,10007728,10007728,1000,100,300,9999991542,987,987,55845,0,0,3000,2000,0,53,5428,235,9992429,10007571,10007571,1000,100,300,9999991396,1024,1024,55823,0,0,3000,2000,0,46,5666,217,9992320,10007680,10007680,1000,100,300,999987099,96,96,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987300,99,99,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987137,102,102,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987089,105,105,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987183,94,94,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987187,88,88,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992276,96,96,0,92217,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992446,83,83,0,92376,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992332,88,88,0,92274,92320,0,10000,992320,1007680,1007680,5000,1000,2000
