Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,DHO:=Cell_1,OD-:=Cell_1,D+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,DHO::Cell_1::Mitochondria_1,DHO_created::Cell_1::Mitochondria_1,OD-::Cell_1::Mitochondria_1,D+::Cell_1::Mitochondria_1,D+_inter::Cell_1::Mitochondria_1,D+_inter_by_D+::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ATP_created_by_D+::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
45000,10760,63960,44000000,264000000,1000,6000,9997606884430,71279470,152113830,1339971109,9312,19599,658063,43989240,1000,600,1063672,86662354,37376164,1962623836,1980407074,981705248,1018294752,61486223,99936535340,22133670,367055,3019286,114637473,171324408,13385505,1314,53,326,14136,23928,252867948,263935440,71995536,18346076,13784580,2448,81653924,99941554,58446,163812240,1548615,6808346,93191654,95944883,6881379,15617,24112459,99852505,147495,88551029,11448971,23949347,1000,1000,1000,1000,1000,1000,1000
46000,10420,62858,45000000,270000000,1000,6000,9997607524550,68917243,151672381,1339970066,9571,20383,678029,44989580,1000,6859,1055288,88623102,36300000,1963700000,1982061067,981234908,1018765092,62945570,99935697429,22709972,384315,3004495,116877387,175721736,13385253,1340,67,328,14372,24464,258574627,269930283,73432012,18689307,14306709,2523,81310693,99943569,56431,162893195,1617513,5110044,94889956,97847098,6912440,20404,24622244,99813246,186754,88426644,11573356,24415086,1000,1000,1000,1000,1000,1000,1000
47000,10640,63048,46000000,276000000,1000,6000,9997607025175,67801280,152488865,1339969923,9397,20700,696296,45989360,1000,1138,1047873,90586128,35334877,1964665123,1983606553,980755096,1019244904,64406111,99934978694,23279528,358853,2916147,119055382,180068460,13384808,1382,55,401,14756,25160,264295359,275935814,74809391,19005341,14831349,2601,80994659,99947333,52667,162000562,1687682,3504366,96495634,99662561,6935113,29093,25132144,99750119,249881,88325700,11674300,24853170,1000,1000,1000,1000,1000,1000,1000
48000,10960,61917,47000000,282000000,1000,6000,9997605162593,68138180,154769121,1339970766,9001,20253,713470,46989040,1000,6225,1041113,92551140,34463406,1965536594,1985060740,980268347,1019731653,65869427,99934359468,23837564,377652,2822986,121112174,184325868,13384706,1418,41,313,14960,25736,270012367,281931858,76072133,19278673,15363741,2694,80721327,99955739,44261,161152920,1758730,2067860,97932140,101311508,6950060,47217,25640600,99645992,354008,88270179,11729821,25239375,1000,1000,1000,1000,1000,1000,1000
49000,11020,63596,48000000,288000000,1000,6000,9997602797412,69062794,157644288,1339969989,9476,20555,730485,47988980,1000,645,1033569,94516990,33679394,1966320606,1986429463,979778172,1020221828,67337176,99933953300,24372654,433636,2652870,122979392,188404676,13384563,1446,57,304,15096,26292,275748709,287935759,77121812,19465441,15898602,2799,80534559,99969255,30745,160394957,1830876,932276,99067724,102656330,6957986,93469,26146245,99481742,518258,88292990,11707010,25534518,1000,1000,1000,1000,1000,1000,1000
50000,10590,63380,49000000,294000000,1000,6000,9997604114970,66384061,156923601,1339969103,9431,21486,746273,48989410,1000,1130,1026431,96486274,32974489,1967025511,1987717928,979283324,1020716676,68808488,99933914696,24864046,482133,2350055,124496087,192147164,13384446,1476,56,290,15228,26832,281502729,293935490,77817155,19524163,16436640,2901,80475837,99986489,13511,159769909,1904517,271884,99728116,103512222,6961110,224334,26651355,99268046,731954,88425239,11574761,25695067,1000,1000,1000,1000,1000,1000,1000
51000,10720,63774,50000000,300000000,1000,6000,9997604709979,64491849,156991143,1339970121,9258,20641,762229,49989280,1000,1118,1018462,98454102,32335074,1967664926,1988940532,978789524,1021210476,70281739,99934157285,25300816,514977,2012947,125576581,195473184,13384273,1504,83,276,15388,27256,287283948,299935108,78147070,19473585,16979583,2967,80526415,99996008,3992,159246817,1978271,63769,99936231,103895974,6961887,504639,27153901,99099642,900358,88631786,11368214,25748904,1000,1000,1000,1000,1000,1000,1000
52000,10620,63333,51000000,306000000,1000,6000,9997602964354,65006927,159470487,1339970040,8739,21241,776122,50989380,1000,6835,1011687,100426516,31760329,1968239671,1990097215,978295697,1021704303,71760072,99934470770,25694056,539220,1836076,126313301,198465308,13384331,1526,71,226,15392,27728,293082041,305929832,78321292,19383126,17524818,3084,80616874,99998103,1897,158757433,2052735,29053,99970947,104088692,6962141,868265,27654757,98980908,1019092,88848296,11151704,25767400,1000,1000,1000,1000,1000,1000,1000
53000,10670,61841,52000000,312000000,1000,6000,9997603314003,63482131,159907787,1339969724,9055,21241,790430,51989330,1000,1105,1002295,102397800,31241780,1968758220,1991197667,977806450,1022193550,73241997,99934790113,26067800,557250,1774351,126901266,201307768,13384380,1546,92,232,15316,28204,298902381,311937054,78468529,19284293,18069768,3222,80715707,99998673,1327,158274933,2127430,19685,99980315,104248036,6962253,1243993,28153508,98869992,1130008,89059865,10940135,25779507,1000,1000,1000,1000,1000,1000,1000
54000,10990,62316,53000000,318000000,1000,6000,9997601825653,63852389,162252397,1339969706,8788,21526,800814,52989010,1000,6478,998710,104376392,30778041,1969221959,1992241508,977312153,1022687847,74726189,99935091503,26434180,592572,1790833,127422426,204096440,13384477,1568,69,214,15260,28592,304713332,317931206,78610500,19188014,18618012,3333,80811986,99998805,1195,157791242,2201966,15401,99984599,104399879,6962356,1619751,28651493,98757637,1242363,89268733,10731267,25789379,1000,1000,1000,1000,1000,1000,1000
55000,10980,62759,54000000,324000000,1000,6000,9997600752677,63844468,164214319,1339969291,8761,21968,812078,53989020,1000,616,991613,106353884,30350482,1969649518,1993247770,976822888,1023177112,76214333,99935449291,26798342,572185,1768116,127924317,206871352,13384660,1582,93,227,15040,28912,310536663,323936625,78751990,19092834,19167498,3468,80907166,99998928,1072,157307842,2277043,12516,99987484,104550225,6962439,1992418,29147938,98642715,1357285,89476509,10523491,25798235,1000,1000,1000,1000,1000,1000,1000
56000,10330,64203,55000000,330000000,1000,6000,9997601913380,61646458,163986066,1339969776,8689,21555,823944,54989670,1000,632,983529,108331452,29965756,1970034244,1994209493,976336683,1023663317,77705628,99935792751,27161888,568669,1764226,128420878,209640008,13384630,1612,85,205,15100,29416,316353415,329935165,78892834,18998042,19716729,3579,81001958,99999072,928,156825781,2352214,10640,99989360,104698959,6962507,2361711,29642295,98525541,1474459,89685269,10314731,25806125,1000,1000,1000,1000,1000,1000,1000
57000,10170,62986,56000000,336000000,1000,6000,9997600043110,62519672,166829381,1339968715,8625,22680,834986,55989830,1000,6479,976649,110309688,29618996,1970381004,1995131011,975852513,1024147487,79199628,99936096420,27525568,606327,1797506,128917491,212413460,13384584,1642,65,211,15160,29848,322166930,335930535,79034396,18904257,20266773,3672,81095743,99999088,912,156344824,2428877,9435,99990565,104848004,6962573,2726231,30133411,98406428,1593572,89893590,10106410,25813608,1000,1000,1000,1000,1000,1000,1000
58000,10570,63589,57000000,342000000,1000,6000,9997600165294,61435089,167718527,1339969266,8694,22060,844075,56989430,1000,1110,968714,112290710,29307453,1970692547,1996016817,975370463,1024629537,80698553,99936444068,27888952,600971,1801253,129399350,215181572,13384597,1672,84,251,15088,30292,327989989,341935301,79175216,18813789,20819343,3801,81186211,99999127,873,155861068,2504850,8556,99991444,104995854,6962620,3089503,30623443,98286698,1713302,90102956,9897044,25820638,1000,1000,1000,1000,1000,1000,1000
59000,10040,63259,58000000,348000000,1000,6000,9997601460257,59208297,167469870,1339969280,8405,22335,852999,57989960,1000,6523,964244,114273922,29024634,1970975366,1996872460,974886975,1025113025,82198234,99936762409,28251532,624738,1827182,129886265,217944896,13384746,1692,84,238,14952,30624,333803606,347930218,79316333,18721425,21369330,3918,81278575,99999163,837,155380644,2581311,7629,99992371,105143752,6962663,3449949,31111444,98165924,1834076,90311761,9688239,25827419,1000,1000,1000,1000,1000,1000,1000
60000,10820,62565,59000000,354000000,1000,6000,9997596235526,63528666,173766328,1339969217,8450,22353,860427,58989180,1000,674,956765,116257506,28767743,1971232257,1997700030,974407491,1025592509,83702291,99937142652,28615102,588073,1795771,130368595,220718936,13384835,1718,60,237,14888,31064,339628351,353936761,79458402,18634487,21923055,4044,81365513,99999212,788,154896952,2658121,7092,99992908,105292472,6962706,3808188,31598450,98043808,1956192,90520480,9479520,25834070,1000,1000,1000,1000,1000,1000,1000
61000,10390,62139,60000000,360000000,1000,6000,9997600114524,58768295,170980581,1339969098,8378,22544,869210,59989610,1000,6878,948404,118240800,28533087,1971466913,1998504636,973930103,1026069897,85208151,99937460571,28979282,615057,1827610,130850089,223498072,13384786,1748,81,205,14948,31532,345440468,359930983,79601058,18549298,22478226,4146,81450702,99999213,787,154412192,2735079,6531,99993469,105441573,6962752,4164217,32084245,97920487,2079513,90729659,9270341,25840515,1000,1000,1000,1000,1000,1000,1000
62000,10850,63307,61000000,366000000,1000,6000,9997599487337,58539225,172732848,1339969482,7937,22601,875320,60989150,1000,1123,943424,120227660,28322457,1971677543,1999283566,973451197,1026548803,86716060,99937829237,29342372,590512,1818568,131319253,226270884,13384845,1764,89,230,14856,31836,351263502,365935570,79743988,18466623,23034792,4245,81533377,99999251,749,153926605,2812463,5870,99994130,105590809,6962797,4517830,32568176,97796475,2203525,90937839,9062161,25846821,1000,1000,1000,1000,1000,1000,1000
63000,10370,62673,62000000,372000000,1000,6000,9997596813368,60378995,176550915,1339967678,8769,23573,882378,61989630,1000,707,935049,122214504,28131684,1971868316,2000041193,972976789,1027023211,88228464,99938197251,29706074,567784,1801973,131796157,229049136,13384786,1782,93,249,14892,32256,357082692,371936620,79887154,18384453,23590743,4341,81615547,99999269,731,153441939,2890007,5597,99994403,105740138,6962829,4869805,33050991,97671798,2328202,91146308,8853692,25852984,1000,1000,1000,1000,1000,1000,1000
64000,10710,61986,63000000,378000000,1000,6000,9997593028076,63350556,181503665,1339968501,8155,23364,887888,62989290,1000,6870,928374,124202804,27962024,1972037976,2000776807,972502244,1027497756,89742188,99938533596,30070584,577648,1806537,132282985,231838264,13384866,1796,73,241,14840,32600,362894954,377931144,80031857,18302836,24146841,4440,81697164,99999232,768,152957565,2967915,5360,99994640,105890926,6962860,5218523,33532242,97545350,2454650,91354165,8645835,25859069,1000,1000,1000,1000,1000,1000,1000
65000,10580,63625,64000000,384000000,1000,6000,9997593186722,62396704,182535730,1339968564,8148,23308,892527,63989420,1000,6327,923296,126193786,27811050,1972188950,2001493381,972029221,1027970779,91260111,99938888302,30433866,567963,1811763,132746781,234618360,13385067,1808,100,241,14612,32876,368712211,383930048,80176273,18224254,24706272,4566,81775746,99999254,746,152470569,3046491,5045,99994955,106041357,6962896,5564274,34010379,97418979,2581021,91561292,8438708,25865084,1000,1000,1000,1000,1000,1000,1000
66000,10560,62618,65000000,390000000,1000,6000,9997596221442,58574321,180695715,1339968345,8147,23528,897865,64989440,1000,7044,916554,128183150,27665386,1972334614,2002203032,971559370,1028440630,92779591,99939202121,30797494,599756,1847392,133219913,237400032,13385071,1824,77,256,14616,33252,374530679,389930338,80320653,18145684,25263849,4659,81854316,99999216,784,151985114,3124723,4661,99995339,106191754,6962929,5908554,34487005,97292650,2707350,91768873,8231127,25871101,1000,1000,1000,1000,1000,1000,1000
67000,10180,63158,66000000,396000000,1000,6000,9997597642222,56390284,180498187,1339967913,7841,24266,902345,65989820,1000,1087,912336,130174950,27542912,1972457088,2002888553,971089034,1028910966,94301026,99939566048,31160338,580878,1839996,133683091,240179216,13384946,1848,75,239,14760,33732,380354662,395935755,80465462,18069652,25823232,4743,81930348,99999256,744,151498139,3203197,4455,99995545,106342545,6962958,6250292,34961588,97165787,2834213,91975145,8024855,25877083,1000,1000,1000,1000,1000,1000,1000
68000,10230,63409,67000000,402000000,1000,6000,9997595818243,57455030,183547316,1339967341,8413,24266,906569,66989770,1000,6499,904730,132166402,27423286,1972576714,2003569208,970623949,1029376051,95827358,99939929997,31524414,563148,1828824,134149709,242968940,13385182,1858,78,248,14512,33988,386166956,401930092,80611125,17997160,26384364,4869,82002840,99999237,763,151009583,3281775,4247,99995753,106494084,6962993,6589107,35434314,97037752,2962248,92181989,7818011,25882959,1000,1000,1000,1000,1000,1000,1000
69000,10620,62726,68000000,408000000,1000,6000,9997595462425,57065311,185140976,1339967869,8040,24111,910675,67989380,1000,5807,897337,134157410,27316841,1972683159,2004235571,970159237,1029840763,97353636,99940258601,31887984,580343,1854605,134613310,245756760,13385082,1884,80,278,14580,34464,391986533,407931467,80756982,17925632,26945664,4971,82074368,99999279,721,150521235,3360794,4087,99995913,106645906,6963011,6927303,35906437,96909790,3090210,92387940,7612060,25888924,1000,1000,1000,1000,1000,1000,1000
70000,10600,61609,69000000,414000000,1000,6000,9997594004283,57791296,187853176,1339967377,7681,24962,913997,68989400,1000,1137,891400,136150806,27220870,1972779130,2004888882,969695086,1030304914,98882847,99940615274,32251862,569658,1851538,135076049,248549604,13385193,1902,66,229,14532,34812,397810372,413937254,80903617,17857218,27508266,5070,82142782,99999264,736,150032294,3440491,3935,99996065,106798478,6963045,7262664,36376559,96780966,3219034,92593445,7406555,25894861,1000,1000,1000,1000,1000,1000,1000
71000,10640,62252,70000000,420000000,1000,6000,9997593927321,57142443,189193271,1339967996,7633,24391,917020,69989360,1000,6304,885970,138144680,27131859,1972868141,2005534618,969231456,1030768544,100413072,99940972687,32614992,557906,1855776,135529145,251336516,13385135,1916,60,249,14576,35180,403622990,419931444,81049930,17790517,28071843,5151,82209483,99999289,711,149542295,3519999,3858,99996142,106950640,6963064,7597128,36845638,96652200,3347800,92798636,7201364,25900710,1000,1000,1000,1000,1000,1000,1000
72000,10890,63468,71000000,426000000,1000,6000,9997593908134,56445853,190482756,1339967824,7787,24409,920414,70989110,1000,580,879218,140137392,27052342,1972947658,2006170654,968772087,1031227913,101946394,99941314709,32978686,561514,1859265,135995758,254131916,13385228,1928,88,236,14468,35528,409445645,425935952,81197505,17722546,28634100,5265,82277454,99999240,760,149053698,3599758,3655,99996345,107104200,6963085,7927665,37311780,96522580,3477420,93002979,6997021,25906695,1000,1000,1000,1000,1000,1000,1000
73000,10620,62521,72000000,432000000,1000,6000,9997592072596,57574188,193602449,1339967270,7848,24902,922574,71989380,1000,1106,874810,142133612,26980535,1973019465,2006798511,968313239,1031686761,103483744,99941648077,33341190,572680,1885255,136444395,256922296,13385283,1940,81,236,14420,35900,415264808,431936373,81345561,17658256,29199576,5370,82341744,99999280,720,148561978,3679597,3513,99996487,107258234,6963107,8254843,37775058,96392458,3607542,93205603,6794397,25912673,1000,1000,1000,1000,1000,1000,1000
74000,10730,62688,73000000,438000000,1000,6000,9997594052934,54894836,192907322,1339967702,7282,25036,925758,72989270,1000,5621,866344,144127024,26916358,1973083642,2007417313,967858970,1032141030,105022866,99942013292,33704056,552720,1875335,136897061,259717272,13385298,1960,66,204,14452,36280,421078683,437931691,81494138,17594697,29765067,5457,82405303,99999237,763,148070869,3759943,3548,99996452,107412688,6963128,8580776,38237814,96261512,3738488,93408102,6591898,25918550,1000,1000,1000,1000,1000,1000,1000
75000,10420,63531,74000000,444000000,1000,6000,9997592880917,55375664,195380445,1339967853,7077,25090,927257,73989580,1000,640,861298,146124646,26858656,1973141344,2008027997,967403217,1032596783,106564713,99942333986,34066492,576749,1918635,137338654,262508420,13385193,1986,75,244,14508,36744,426901590,443935829,81642511,17534459,30332316,5559,82465541,99999244,756,147578132,3840502,3418,99996582,107567006,6963150,8905114,38698635,96130974,3869026,93610409,6389591,25924495,1000,1000,1000,1000,1000,1000,1000
76000,10760,62021,75000000,450000000,1000,6000,9997592720514,54850891,196841921,1339968062,7256,24702,929562,74989240,1000,626,852289,148119356,26806500,1973193500,2008631983,966953311,1033046689,108109498,99942659392,34429118,595543,1948342,137786944,265307552,13385245,2008,69,218,14488,37180,432721790,449937353,81792507,17475593,30899826,5673,82524407,99999252,748,147085176,3921304,3189,99996811,107723136,6963169,9226320,39157569,95999380,4000620,93811003,6188997,25930629,1000,1000,1000,1000,1000,1000,1000
77000,10900,61963,76000000,456000000,1000,6000,9997590498021,56392805,200375544,1339967534,7334,25152,930909,75989100,1000,6884,847360,150116382,26758153,1973241847,2009231984,966500036,1033499964,109653233,99943020288,34791764,579137,1944805,138232660,268108008,13385461,2024,91,240,14228,37472,438534259,455931153,81942812,17417447,31468254,5811,82582553,99999244,756,146591660,4002332,3084,99996916,107879419,6963185,9546191,39615789,95867009,4132991,94011493,5988507,25936607,1000,1000,1000,1000,1000,1000,1000
78000,11090,63418,77000000,462000000,1000,6000,9997592136612,54073691,200045402,1339966525,7674,25821,933380,76988910,1000,6915,841998,152111060,26708268,1973291732,2009832094,966049162,1033950838,111197022,99943398464,35154870,545918,1918090,138682394,270915488,13385412,2048,73,259,14276,37964,444351208,461929667,82094087,17361501,32037420,5922,82638499,99999248,752,146097385,4083414,3012,99996988,108036774,6963200,9863327,40072040,95733974,4266026,94211245,5788755,25942687,1000,1000,1000,1000,1000,1000,1000
79000,10420,63241,78000000,468000000,1000,6000,9997593632647,51908124,199868235,1339966281,7632,26107,936306,77989580,1000,1091,835254,154106548,26669450,1973330550,2010420155,965602136,1034397864,112745468,99943698779,35517076,589267,1971157,139126749,273719428,13385497,2068,73,262,14188,38284,450176096,467935668,82245840,17306247,32606877,6024,82693753,99999276,724,145603424,4165171,2810,99997190,108194686,6963216,10177678,40525826,95600698,4399302,94409586,5590414,25948846,1000,1000,1000,1000,1000,1000,1000
80000,10340,62822,79000000,474000000,1000,6000,9997591778794,53092766,203044439,1339966300,7466,26254,938173,78989660,1000,6292,830725,156102974,26630838,1973369162,2011007822,965154530,1034845470,114294266,99944057304,35879492,574768,1968059,139567178,276528640,13385423,2098,81,292,14224,38692,455990091,473930886,82398123,17253557,33178650,6117,82746443,99999304,696,145107087,4246862,3079,99996921,108353131,6963238,10489876,40977983,95466901,4533099,94607134,5392866,25955008,1000,1000,1000,1000,1000,1000,1000
81000,10660,63073,80000000,480000000,1000,6000,9997591323872,52886639,204831824,1339967129,7163,25728,938808,79989340,1000,7032,825944,158101064,26598910,1973401090,2011586479,964708221,1035291779,115846027,99944400193,36241696,575408,1975433,140011620,279339820,13385437,2118,75,252,14256,39072,461807988,479929895,82551492,17202431,33749868,6204,82797569,99999239,761,144611419,4328728,3015,99996985,108512729,6963258,10800075,41429093,95332219,4667781,94803575,5196425,25961237,1000,1000,1000,1000,1000,1000,1000
82000,10490,62685,81000000,486000000,1000,6000,9997593249567,50298946,204236192,1339965672,7393,26955,940278,80989510,1000,6184,821615,160098464,26564674,1973435326,2012167508,964262542,1035737458,117397735,99944759403,36602234,558414,1990173,140429980,282140440,13385394,2142,62,248,14316,39552,467628943,485931131,82704919,17154691,34324884,6309,82845309,99999233,767,144112360,4410924,2873,99997127,108672290,6963271,11108937,41879114,95197194,4802806,94998571,5001429,25967371,1000,1000,1000,1000,1000,1000,1000
83000,10790,63371,82000000,492000000,1000,6000,9997589763986,53128622,209053683,1339965515,7325,27180,941469,81989210,1000,6375,812729,162095482,26536816,1973463184,2012741642,963824029,1036175971,118956216,99945112553,36964030,548362,1978345,140879256,284958492,13385302,2172,81,249,14388,39984,473447153,491930254,82860641,17104497,34896579,6399,82895503,99999259,741,143616304,4492920,2742,99997258,108834279,6963295,11413172,42326537,95060273,4939727,95192248,4807752,25973638,1000,1000,1000,1000,1000,1000,1000
84000,10730,62823,83000000,498000000,1000,6000,9997588658721,53581967,211503132,1339966255,7370,26395,941479,82989270,1000,7055,807924,164095582,26512657,1973487343,2013310409,963383301,1036616699,120515567,99945476181,37324094,525644,1967393,141313228,287764720,13385458,2190,65,217,14280,40320,479266980,497930122,83015854,17056426,35469051,6510,82943574,99999237,763,143119745,4575288,2682,99997318,108995836,6963316,11716201,42772091,94924092,5075908,95384468,4615532,25979982,1000,1000,1000,1000,1000,1000,1000
85000,10170,63001,84000000,504000000,1000,6000,9997590363579,51226330,211138801,1339966769,6956,26295,943132,83989830,1000,6842,801741,166093396,26488770,1973511230,2013878418,962946058,1037053942,122076127,99945786468,37683040,555402,2020196,141733590,290566748,13385425,2208,69,258,14268,40668,485087533,503930157,83171670,17010806,36043800,6600,82989194,99999254,746,142621260,4657958,2687,99997313,109157968,6963327,12016454,43215528,94787224,5212776,95574968,4425032,25986298,1000,1000,1000,1000,1000,1000,1000
