Time\ number,r2_1_100,r2_1_200,r2_1_300,r2_1_400,Time\ Probability,r2_1_100,r2_1_200,r2_1_300,r2_1_400
8690,2280584,572028,30137,7407,8690,0.0009590901615931297,0.004777124050697221,0.08759214860351112,0.3243268138378417
8700,2258902,566393,33095,7192,8700,0.0009590900580949439,0.004777123562693355,0.08759213977922058,0.32432678963285116
8710,2237306,563181,29622,9642,8710,0.000959089956237606,0.00477712300776848,0.08759213152426847,0.32432676588005616
8720,2215893,555541,29854,7120,8720,0.0009590898531556205,0.0047771225196705175,0.08759212287213612,0.3243267432854871
8730,2194776,552391,28999,9392,8730,0.0009590897558754902,0.004777121998317574,0.08759211454567296,0.32432671884674596
8740,2173623,547088,29294,6193,8740,0.0009590896580494083,0.00477712150569317,0.08759210582694124,0.3243266964719951
8750,2152696,540024,31087,7076,8750,0.0009590895512186242,0.00477712103563164,0.08759209749348487,0.32432667429834616
8760,2131950,536961,28452,7366,8760,0.0009590894611646128,0.004777120527640115,0.08759208938271897,0.32432665146774275
8770,2111791,531670,27942,6979,8770,0.0009590893589359879,0.004777120044796586,0.0875920814240485,0.32432662962051306
8780,2091796,524531,30525,8647,8780,0.000959089262494247,0.004777119601418278,0.08759207339894533,0.3243266060450705
8790,2071886,519568,27072,8615,8790,0.0009590891638078178,0.00477711911250813,0.08759206558820774,0.3243265845541631
8800,2052080,516712,29110,6609,8800,0.0009590890752978404,0.004777118637623015,0.0875920571958105,0.3243265641927209
8810,2032310,511772,29179,6223,8810,0.0009590889817535333,0.004777118173534007,0.08759204940238836,0.324326542754084
8820,2012723,507046,26564,8957,8820,0.0009590888890845451,0.00477711769902527,0.08759204222983591,0.3243265206573511
8830,1993504,500393,28454,6654,8830,0.0009590887969994351,0.004777117278556499,0.08759203401450848,0.3243264996019724
8840,1974491,497340,26006,5300,8840,0.0009590887034770859,0.004777116793192224,0.08759202674214041,0.32432647957493677
8850,1955739,492411,26269,5915,8850,0.0009590886167866132,0.00477711635081924,0.08759201915975356,0.32432645926895726
8860,1937100,487572,25759,8619,8860,0.0009590885292757163,0.004777115903077913,0.08759201186174462,0.32432643783875964
8870,1918480,481344,25287,6877,8870,0.0009590884349219642,0.004777115481153151,0.0875920045285213,0.32432641877615004
8880,1900062,478705,27938,5981,8880,0.0009590883547769181,0.004777115063576546,0.08759199696752905,0.3243263979634132
8890,1882186,472254,25259,7869,8890,0.0009590882636998717,0.004777114631489576,0.08759199025043014,0.3243263776537765
8900,1864528,469202,24296,8468,8900,0.0009590881820067991,0.004777114195302065,0.08759198290721659,0.3243263579711892
8910,1846672,464788,24275,6360,8910,0.0009590880932722526,0.004777113765602123,0.08759197583630991,0.32432634004922756
8920,1828897,460420,24246,5843,8920,0.0009590880110711559,0.0047771133471638085,0.08759196865293394,0.32432632073049644
8930,1811551,454342,25801,6242,8930,0.0009590879237748469,0.004777112965546164,0.087591961708815,0.3243263013257073
8940,1794237,451928,25572,5499,8940,0.0009590878475053559,0.004777112537856872,0.08759195469027152,0.32432628249500983
8950,1777156,445913,23256,6714,8950,0.000959087758739869,0.0047771121254604155,0.08759194828718662,0.32432626357620004
8960,1760321,441612,25152,5880,8960,0.0009590876817667298,0.004777111743273249,0.08759194118939002,0.32432624589939274
8970,1743167,437708,23130,8064,8970,0.0009590875992602196,0.00477711134625877,0.08759193500874586,0.32432622669958355
8980,1726488,433774,24795,7481,8980,0.000959087521861897,0.004777110960312774,0.08759192817543064,0.32432620802136464
8990,1710134,430802,22847,7051,8990,0.0009590874471184746,0.004777110550570772,0.0875919216299066,0.3243261900119686
9000,1693957,424888,24512,4763,9000,0.0009590873651818696,0.004777110179343141,0.08759191478635157,0.3243261729236312
9010,1677721,422441,24144,4919,9010,0.0009590872910742258,0.004777109778322215,0.08759190830984064,0.32432615525754765
9020,1661714,418507,23851,5029,9020,0.0009590872133455376,0.004777109400884344,0.0875919019607836,0.32432613821440553
9030,1645783,414536,23720,4265,9030,0.000959087138359581,0.004777109021381347,0.08759189559241273,0.32432612031548724
9040,1629996,408903,22116,7032,9040,0.0009590870610450973,0.004777108662301811,0.08759188988303974,0.3243261026530533
9050,1614284,406737,21238,5441,9050,0.0009590869897650218,0.0047771082735181235,0.08759188333959636,0.32432608636136545
9060,1599078,402587,21242,7013,9060,0.0009590869145854372,0.0047771079075894975,0.08759187749860675,0.3243260691746395
9070,1583941,396977,23042,6967,9070,0.0009590868394238177,0.004777107572469397,0.08759187123995756,0.32432605199476067
9080,1568830,393243,22634,4423,9080,0.0009590867687385996,0.0047771072115475885,0.08759186493427266,0.3243260358208565
9090,1553895,389615,20952,6100,9090,0.0009590866945750631,0.00477710685347833,0.08759185946498901,0.3243260196501473
9100,1538916,385962,22829,4300,9100,0.0009590866241164098,0.004777106511216952,0.087591853282762,0.32432600385904653
9110,1524262,383664,20653,6032,9110,0.0009590865571969576,0.004777106145506227,0.08759184768702317,0.32432598702635945
9120,1509626,380002,20207,7125,9120,0.0009590864901178124,0.004777105804344267,0.0875918418218077,0.3243259713229119
9130,1495103,376572,19964,4956,9130,0.0009590864173326281,0.004777105451346206,0.08759183601145314,0.32432595655239377
9140,1480861,372945,21466,4570,9140,0.0009590863520839669,0.004777105128131538,0.08759183003010534,0.3243259401146075
9150,1466475,369634,19508,6585,9150,0.0009590862832921114,0.004777104776252707,0.08759182483229581,0.32432592482432243
9160,1452479,364917,21185,6413,9160,0.0009590862168068254,0.004777104472644363,0.0875918190290172,0.3243259091886675
9170,1438678,362573,20710,4294,9170,0.0009590861499362794,0.0047771041255148285,0.08759181330807166,0.32432589495914116
9180,1425130,358732,18929,6191,9180,0.0009590860843502658,0.004777103790166918,0.08759180822797584,0.32432587932919155
9190,1411670,353829,20269,4520,9190,0.0009590860175875127,0.004777103490926541,0.08759180241395792,0.32432586469220603
9200,1398154,350062,20495,4332,9200,0.000959085952661232,0.004777103161640298,0.08759179699737003,0.3243258502321274
9210,1384613,348111,18849,3782,9210,0.0009590858915775697,0.004777102829739218,0.08759179180555404,0.32432583525251063
9220,1371307,343601,20140,4461,9220,0.0009590858257110948,0.004777102538615729,0.08759178641602192,0.3243258208154858
9230,1358011,340507,19507,4363,9230,0.0009590857602129125,0.004777102215420868,0.08759178120955399,0.3243258066183698
9240,1345147,338440,17606,5639,9240,0.0009590857011853007,0.004777101889982594,0.08759177627014844,0.32432579170768794
9250,1332382,335338,18833,4732,9250,0.0009590856425269797,0.004777101600409189,0.08759177087520495,0.3243257782926163
9260,1319478,330802,18880,5875,9260,0.0009590855775487982,0.0047771013082259,0.08759176596152317,0.324325763432837
9270,1306853,327603,18593,5616,9270,0.0009590855153682431,0.004777101007831625,0.0875917609168076,0.32432574993033764
9280,1294461,324493,16882,3560,9280,0.0009590854564963323,0.004777100699107508,0.08759175597923327,0.32432573699645295
9290,1282242,322122,17114,3925,9290,0.0009590854008482286,0.004777100401565783,0.0875917509856324,0.3243257235916512
9300,1270069,317816,18433,3645,9300,0.0009590853406618426,0.0047771001300684285,0.0875917459615624,0.324325709820479
9310,1258003,314516,18282,3705,9310,0.0009590852825953844,0.004777099841673681,0.0875917411173099,0.32432569654715837
9320,1245729,313013,16530,3445,9320,0.000959085227324556,0.0047770995355396395,0.08759173641483024,0.3243256833546442
9330,1233862,308855,17784,3532,9330,0.0009590851680065021,0.004777099267330641,0.08759173156683145,0.3243256706718516
9340,1222154,305707,17727,4347,9340,0.0009590851138704937,0.004777098998423363,0.08759172693453049,0.3243256574222694
9350,1210737,303876,17161,4077,9350,0.0009590850593981313,0.004777098708706339,0.087591722281001,0.32432564495381944
9360,1199184,300017,16815,5765,9360,0.0009590849998824571,0.004777098449674031,0.08759171792691771,0.3243256320477794
9370,1187600,297300,16815,3513,9370,0.000959084945580767,0.00477709817049064,0.08759171323292919,0.32432562011187765
9380,1176265,295586,16622,4248,9380,0.0009590848962225808,0.004777097905748282,0.08759170866780987,0.3243256073247643
9390,1165119,291777,16403,3429,9390,0.0009590848387809223,0.004777097639782694,0.08759170432121885,0.32432559564771746
9400,1153975,290161,15002,4765,9400,0.0009590847898968255,0.004777097371855978,0.08759170003548275,0.32432558272227285
9410,1143033,286311,16358,3355,9410,0.000959084735411488,0.004777097120024378,0.08759169549350651,0.32432557168551684
9420,1132288,283440,16326,5285,9420,0.0009590846837467328,0.004777096871278087,0.08759169139349858,0.32432555906549376
9430,1121547,281587,14995,3324,9430,0.000959084634578182,0.004777096595496955,0.08759168698871642,0.32432554781348033
9440,1110876,278111,16088,3633,9440,0.0009590845821748451,0.0047770963596366605,0.0875916827108888,0.3243255366532302
9450,1100334,276378,15951,4603,9450,0.0009590845335991559,0.004777096106854209,0.08759167855144104,0.324325524108306
9460,1089840,273762,14130,4425,9460,0.0009590844815701002,0.0047770958485598,0.08759167451103919,0.3243255125344335
9470,1079510,271067,15380,3470,9470,0.0009590844326271162,0.00477709560573156,0.087591670134062,0.32432550214070616
9480,1069121,268551,15176,3816,9480,0.000959084383632232,0.004777095363046936,0.08759166605020414,0.3243254909521493
9490,1059157,264842,13857,4234,9490,0.0009590843321960375,0.00477709512560189,0.08759166227028796,0.32432547922214033
9500,1048812,263453,13631,3226,9500,0.0009590842852532115,0.0047770948750281836,0.08759165813331724,0.32432546868711404
9510,1038923,259984,14858,3220,9510,0.0009590842382664698,0.004777094657783747,0.08759165402873029,0.32432545766290904
9520,1028886,257756,14599,3649,9520,0.0009590841924904025,0.004777094425464377,0.08759165011220256,0.3243254467265869
9530,1018999,256264,14701,3389,9530,0.000959084146820132,0.004777094182690611,0.08759164621465555,0.324325436293139
9540,1009139,252970,14760,4382,9540,0.0009590840989710468,0.00477709396159325,0.08759164241459297,0.3243254250431758
9550,999508,251525,13117,3781,9550,0.0009590840532927916,0.004777093718200441,0.08759163860820346,0.3243254154015891
9560,990045,249215,12907,4218,9560,0.0009590840086964581,0.004777093490135133,0.08759163488822627,0.32432540444517804
9570,980529,246006,12944,4001,9570,0.0009590839603223814,0.004777093279442646,0.08759163122410907,0.32432539414686345
9580,971007,243855,13005,3741,9580,0.0009590839157280439,0.004777093057939192,0.08759162750263334,0.3243253839279858
9590,961694,242287,13926,4337,9590,0.0009590838746888772,0.004777092838124488,0.08759162361848923,0.32432537353037405
9600,952588,239128,13641,2789,9600,0.0009590838274057052,0.004777092624128787,0.08759161994513129,0.3243253639403745
9610,943571,237756,13530,2929,9610,0.0009590837866729498,0.004777092401129726,0.08759161627327182,0.3243253543592771
9620,934492,234548,12269,3948,9620,0.0009590837408240225,0.004777092184033859,0.08759161291634292,0.3243253442104766
9630,925585,232168,13352,2830,9630,0.0009590836995912278,0.004777091979254468,0.08759160910695618,0.32432533467891284
9640,916712,230788,12071,4229,9640,0.0009590836595132149,0.004777091758895006,0.08759160577192171,0.3243253246330607
9650,908078,228522,12030,3228,9650,0.0009590836170927017,0.0047770915546999915,0.0875916022314289,0.3243253155950121
9660,899598,226033,11797,3271,9660,0.000959083576570542,0.004777091349048987,0.08759159876902353,0.3243253059061708
9670,890950,223733,12035,3232,9670,0.0009590835333675319,0.00477709114467569,0.0875915954054346,0.32432529667477855
9680,882535,221553,12032,2686,9680,0.0009590834940450676,0.004777090944848641,0.08759159197258254,0.324325287413483
9690,874089,219520,11565,2615,9690,0.0009590834532085116,0.004777090742020473,0.08759158856512139,0.3243252780690975
9700,865674,216558,11623,3601,9700,0.0009590834121503815,0.004777090552553728,0.08759158537760382,0.32432526830241565
9710,857335,214637,12175,3094,9710,0.0009590833713587394,0.0047770903609079506,0.08759158189846529,0.3243252596346165
9720,849127,213427,11274,3685,9720,0.0009590833346921734,0.004777090158966252,0.08759157882666367,0.3243252503415906
9730,840953,211446,11096,3692,9730,0.0009590832959645664,0.004777089961194425,0.08759157559868708,0.3243252417372496
9740,832857,208837,11723,2945,9740,0.0009590832567409123,0.004777089786084522,0.08759157218032018,0.32432523317285533
9750,825018,207672,10531,3809,9750,0.0009590832188626739,0.0047770895844993925,0.08759156926535946,0.3243252245664594
9760,817131,205627,10669,2856,9760,0.000959083182792961,0.0047770894012082185,0.08759156601623756,0.3243252162449421
9770,809211,203931,10593,3782,9770,0.0009590831459317687,0.00477708922279015,0.0875915630808808,0.3243252072000425
9780,801483,201191,11430,3008,9780,0.0009590831071113402,0.004777089043703514,0.08759155985232135,0.324325199392813
9790,794014,199691,11373,2293,9790,0.000959083071891994,0.004777088855499615,0.08759155668786354,0.32432519083686356
9800,786592,197575,10587,3621,9800,0.0009590830365139527,0.004777088673961569,0.08759155395313661,0.3243251824048635
9810,778967,195917,10440,2547,9810,0.0009590830006039334,0.004777088497088632,0.08759155081690015,0.32432517454787096
9820,771600,193783,10420,3298,9820,0.0009590829655732248,0.00477708831818028,0.08759154789985807,0.32432516597343114
9830,764102,191231,11183,3312,9830,0.0009590829270222785,0.004777088155000572,0.08759154491954678,0.3243251577872754
9840,756842,189230,11057,3223,9840,0.0009590828916083061,0.004777087979246862,0.08759154196154618,0.32432514967211085
9850,749588,187567,9629,2242,9850,0.0009590828571005931,0.004777087797882149,0.08759153905865635,0.32432514210844227
9860,742516,185817,9721,3068,9860,0.000959082823560022,0.004777087631423989,0.0875915363419111,0.3243251343002982
9870,735434,184676,10591,2134,9870,0.0009590827916912397,0.00477708746552049,0.08759153332713467,0.3243251267464448
9880,728525,183006,10405,2040,9880,0.0009590827592605368,0.004777087301058123,0.0875915305658512,0.3243251189969653
9890,721547,180649,10296,2791,9890,0.0009590827236050283,0.004777087143979702,0.08759152792244819,0.3243251112166694
9900,714696,178921,9522,3099,9900,0.0009590826924907967,0.004777086980948563,0.08759152532508183,0.32432510375252493
9910,708041,177752,10239,2401,9910,0.0009590826618805967,0.004777086817441998,0.08759152243775942,0.3243250967305359
9920,701298,176165,9144,2050,9920,0.0009590826280256298,0.004777086653479818,0.08759151987227735,0.32432508947982197
9930,694539,174765,9649,1975,9930,0.0009590825970191907,0.004777086499605562,0.08759151709925572,0.3243250822058245
9940,687818,172563,9046,3143,9940,0.0009590825653210806,0.004777086349871464,0.08759151471400754,0.32432507466087235
9950,681142,171629,8922,2110,9950,0.0009590825351520332,0.00477708618564681,0.08759151194897775,0.3243250677669413
9960,674655,169950,8920,1803,9960,0.0009590825026584511,0.004777086031762648,0.08759150941246625,0.32432506078467027
9970,668233,167627,9694,2399,9970,0.0009590824723017641,0.004777085891849046,0.08759150676681539,0.32432505372022247
9980,661848,166747,8826,2137,9980,0.0009590824419380905,0.004777085730392753,0.0875915043476016,0.32432504691919617
9990,655575,164522,8793,2897,9990,0.0009590824110534177,0.00477708558419958,0.08759150191165477,0.3243250399140979
10000,649289,162886,8796,1895,10000,0.0009590823810939676,0.0047770854353123325,0.08759149933743145,0.3243250331669426
