Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
9000,9999999099310,1000690,1000690,643035,0,0,9263,9999960582,1004,1004,32524,0,0,3000,2000,0,0,36578,137,9961486,10038514,10038514,1000,500,300,9999960704,983,983,33104,0,0,3000,2000,0,0,36306,143,9961587,10038413,10038413,1000,500,300,9999991457,1008,1008,63945,0,0,3000,2000,0,13,5803,132,9992365,10007635,10007635,1000,100,300,9999991384,993,993,63175,0,0,3000,2000,0,12,5807,141,9992277,10007723,10007723,1000,100,300,9999991397,988,988,64217,0,0,3000,2000,0,18,5506,184,9992285,10007715,10007715,1000,100,300,999980868,101,101,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980624,93,93,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980781,110,110,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980800,96,96,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992375,90,90,0,92352,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992285,92,92,0,92265,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992291,94,94,0,92267,92285,0,10000,992285,1007715,1007715,5000,1000,2000
9100,9999999099328,1000672,1000672,639771,0,0,9286,9999960564,1022,1022,33185,0,0,3000,2000,0,0,36578,132,9961486,10038514,10038514,1000,500,300,9999960702,985,985,33742,0,0,3000,2000,0,0,36306,139,9961587,10038413,10038413,1000,500,300,9999991454,1011,1011,64599,0,0,3000,2000,0,11,5803,128,9992365,10007635,10007635,1000,100,300,9999991376,1001,1001,63853,0,0,3000,2000,0,11,5807,135,9992277,10007723,10007723,1000,100,300,9999991396,989,989,64850,0,0,3000,2000,0,15,5506,180,9992285,10007715,10007715,1000,100,300,999980865,104,104,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980620,97,97,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980785,106,106,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980803,93,93,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992372,93,93,0,92354,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992277,100,100,0,92266,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992290,95,95,0,92270,92285,0,10000,992285,1007715,1007715,5000,1000,2000
9200,9999999099968,1000032,1000032,636530,0,0,9308,9999960568,1018,1018,33874,0,0,3000,2000,0,0,36578,128,9961486,10038514,10038514,1000,500,300,9999960713,974,974,34365,0,0,3000,2000,0,0,36306,132,9961587,10038413,10038413,1000,500,300,9999991464,1001,1001,65269,0,0,3000,2000,0,9,5803,126,9992365,10007635,10007635,1000,100,300,9999991383,994,994,64486,0,0,3000,2000,0,10,5807,130,9992277,10007723,10007723,1000,100,300,9999991385,1000,1000,65476,0,0,3000,2000,0,12,5506,176,9992285,10007715,10007715,1000,100,300,999980867,102,102,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980624,93,93,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980780,111,111,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980801,95,95,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992370,95,95,0,92356,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992273,104,104,0,92267,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992291,94,94,0,92273,92285,0,10000,992285,1007715,1007715,5000,1000,2000
9300,9999999100322,999678,999678,633348,0,0,9338,9999960575,1011,1011,34538,0,0,3000,2000,0,0,36578,120,9961486,10038514,10038514,1000,500,300,9999960699,988,988,35037,0,0,3000,2000,0,0,36306,127,9961587,10038413,10038413,1000,500,300,9999991467,998,998,65870,0,0,3000,2000,0,6,5803,124,9992365,10007635,10007635,1000,100,300,9999991368,1009,1009,65139,0,0,3000,2000,0,9,5807,122,9992277,10007723,10007723,1000,100,300,9999991362,1023,1023,66068,0,0,3000,2000,0,11,5506,169,9992285,10007715,10007715,1000,100,300,999980871,98,98,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980625,92,92,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980779,112,112,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980799,97,97,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992369,96,96,0,92359,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992273,104,104,0,92268,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992289,96,96,0,92274,92285,0,10000,992285,1007715,1007715,5000,1000,2000
9400,9999999100443,999557,999557,630206,0,0,9360,9999960555,1031,1031,35158,0,0,3000,2000,0,0,36578,117,9961486,10038514,10038514,1000,500,300,9999960705,982,982,35722,0,0,3000,2000,0,0,36306,122,9961587,10038413,10038413,1000,500,300,9999991463,1002,1002,66464,0,0,3000,2000,0,5,5803,120,9992365,10007635,10007635,1000,100,300,9999991376,1001,1001,65739,0,0,3000,2000,0,9,5807,118,9992277,10007723,10007723,1000,100,300,9999991344,1041,1041,66711,0,0,3000,2000,0,11,5506,163,9992285,10007715,10007715,1000,100,300,999980868,101,101,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980629,88,88,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980781,110,110,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980804,92,92,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992367,98,98,0,92360,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992267,110,110,0,92268,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992291,94,94,0,92274,92285,0,10000,992285,1007715,1007715,5000,1000,2000
9500,9999999100422,999578,999578,627008,0,0,9378,9999960588,998,998,35792,0,0,3000,2000,0,0,36578,114,9961486,10038514,10038514,1000,500,300,9999960704,983,983,36385,0,0,3000,2000,0,0,36306,120,9961587,10038413,10038413,1000,500,300,9999991454,1011,1011,67070,0,0,3000,2000,0,3,5803,115,9992365,10007635,10007635,1000,100,300,9999991376,1001,1001,66374,0,0,3000,2000,0,8,5807,116,9992277,10007723,10007723,1000,100,300,9999991340,1045,1045,67371,0,0,3000,2000,0,11,5506,157,9992285,10007715,10007715,1000,100,300,999980865,104,104,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980633,84,84,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980776,115,115,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980797,99,99,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992369,96,96,0,92362,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992267,110,110,0,92269,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992283,102,102,0,92274,92285,0,10000,992285,1007715,1007715,5000,1000,2000
9600,9999999100264,999736,999736,623875,0,0,9392,9999960566,1020,1020,36444,0,0,3000,2000,0,0,36578,113,9961486,10038514,10038514,1000,500,300,9999960709,978,978,37009,0,0,3000,2000,0,0,36306,118,9961587,10038413,10038413,1000,500,300,9999991439,1026,1026,67679,0,0,3000,2000,0,3,5803,113,9992365,10007635,10007635,1000,100,300,9999991381,996,996,67014,0,0,3000,2000,0,8,5807,112,9992277,10007723,10007723,1000,100,300,9999991316,1069,1069,67979,0,0,3000,2000,0,9,5506,152,9992285,10007715,10007715,1000,100,300,999980867,102,102,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980626,91,91,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980775,116,116,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980801,95,95,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992370,95,95,0,92362,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992267,110,110,0,92269,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992276,109,109,0,92276,92285,0,10000,992285,1007715,1007715,5000,1000,2000
9700,9999999100590,999410,999410,620806,0,0,9411,9999960578,1008,1008,37030,0,0,3000,2000,0,0,36578,108,9961486,10038514,10038514,1000,500,300,9999960700,987,987,37614,0,0,3000,2000,0,0,36306,113,9961587,10038413,10038413,1000,500,300,9999991463,1002,1002,68325,0,0,3000,2000,0,3,5803,111,9992365,10007635,10007635,1000,100,300,9999991374,1003,1003,67646,0,0,3000,2000,0,8,5807,109,9992277,10007723,10007723,1000,100,300,9999991314,1071,1071,68579,0,0,3000,2000,0,8,5506,148,9992285,10007715,10007715,1000,100,300,999980870,99,99,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980623,94,94,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980778,113,113,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980803,93,93,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992365,100,100,0,92362,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992272,105,105,0,92269,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992275,110,110,0,92277,92285,0,10000,992285,1007715,1007715,5000,1000,2000
9800,9999999100755,999245,999245,617683,0,0,9433,9999960580,1006,1006,37661,0,0,3000,2000,0,0,36578,100,9961486,10038514,10038514,1000,500,300,9999960680,1007,1007,38249,0,0,3000,2000,0,0,36306,109,9961587,10038413,10038413,1000,500,300,9999991461,1004,1004,68953,0,0,3000,2000,0,3,5803,106,9992365,10007635,10007635,1000,100,300,9999991382,995,995,68265,0,0,3000,2000,0,7,5807,107,9992277,10007723,10007723,1000,100,300,9999991333,1052,1052,69189,0,0,3000,2000,0,8,5506,145,9992285,10007715,10007715,1000,100,300,999980867,102,102,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980622,95,95,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980778,113,113,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980799,97,97,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992373,92,92,0,92362,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992276,101,101,0,92270,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992276,109,109,0,92277,92285,0,10000,992285,1007715,1007715,5000,1000,2000
9900,9999999100023,999977,999977,614689,0,0,9453,9999960568,1018,1018,38280,0,0,3000,2000,0,0,36578,97,9961486,10038514,10038514,1000,500,300,9999960718,969,969,38862,0,0,3000,2000,0,0,36306,106,9961587,10038413,10038413,1000,500,300,9999991447,1018,1018,69544,0,0,3000,2000,0,3,5803,100,9992365,10007635,10007635,1000,100,300,9999991405,972,972,68865,0,0,3000,2000,0,7,5807,102,9992277,10007723,10007723,1000,100,300,9999991337,1048,1048,69760,0,0,3000,2000,0,7,5506,142,9992285,10007715,10007715,1000,100,300,999980865,104,104,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980621,96,96,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980779,112,112,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980795,101,101,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992367,98,98,0,92362,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992272,105,105,0,92270,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992277,108,108,0,92278,92285,0,10000,992285,1007715,1007715,5000,1000,2000
10000,9999999099721,1000279,1000279,611687,0,0,9470,9999960564,1022,1022,38850,0,0,3000,2000,0,0,36578,95,9961486,10038514,10038514,1000,500,300,9999960695,992,992,39461,0,0,3000,2000,0,0,36306,104,9961587,10038413,10038413,1000,500,300,9999991436,1029,1029,70124,0,0,3000,2000,0,3,5803,94,9992365,10007635,10007635,1000,100,300,9999991402,975,975,69477,0,0,3000,2000,0,7,5807,96,9992277,10007723,10007723,1000,100,300,9999991343,1042,1042,70401,0,0,3000,2000,0,6,5506,141,9992285,10007715,10007715,1000,100,300,999980863,106,106,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980622,95,95,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980782,109,109,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980791,105,105,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992366,99,99,0,92362,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992264,113,113,0,92270,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992280,105,105,0,92279,92285,0,10000,992285,1007715,1007715,5000,1000,2000
